Ayssi comensan las paraulas de Albucasim .	"Thus begins the words of Albucasis."
E sia entre quascun cauteri la grossetut d’un dit o un pauc mes, e la manieyra del cauteri sia la manieyra la qual havem dita en le cauteri del fietge engualment.	And let each cautery be the thickness of a finger or slightly more, and the manner of cauterization should be as we have described for liver cauteries.
E no compremas la tua ma am le cauteri; e le malaute sia eves sobre lo sieu dos.	And do not hold the cautery with your hand; and let the disease be evident on both sides of its location.
E es autra manieyra de cauterizar, so es que tu igniscas le cauteri haventz dos vertimentz, la qual causa havem dita en le capitol de dislocacio del muscle, e elava la codena la qual es en le endreyt de la melsa la hon perve le jazer del malaute sinistre.	And another method of cauterization is that you heat the cautery without two points, which causes we have described in the chapter on dislocation of the muscle, and elevate the neck which is towards the uvula where the location of the disease is situated on the left side.
E sia la tua elevacio am la qual elevas la codena segon la longuesa del cors, per que sian faytz cauteris segon la latitut del cos.	And let your elevation be such that when you elevate the neck it should follow the length of the body, so that cauteries may be made according to the width of the body.
E aprop entromet les dos vernimentz, ignitz mot, en aquel entro que am aquels penetres la codena de la autra part.	And then carefully insert the two points while hot into it, until they penetrate on the other side of the neck.
E aprop extrayt le cauteri; e donc son faytz quatre cauteris.	And then remove the cautery; and thus four cauteries are made.
E si voys, cauteriza am cauteri havent tres vernimentz.	And if you wish, cauterize with a cautery having three points.
E aprop tu cura le cauteri pus que aia laysat de getar brac per trops jorns, quar mays es comferent que las autras causas precedentz en la curacio.	And then treat the cautery because it has left behind much matter to throw out for too many days, for it is more beneficial than other causes that we have previously mentioned in treatment.
Capitol .xxxi.	Chapter 31
De cauterizacio de ydropici.	"On cauterization of dropsy."
Cauteri no catz en ydropici sino en alcinte3 propriament.	"No cautery is applied to dropsy except in certain instances specifically."
Quan tu curas le ydropic am las manieyras de curacio las quals havem ditas en la divisio e no confereys la tua curacio, lahoras cove que aquel cauterizes am quatre cauteris en le cercuit del embelic e am un cauteri sobre l’estomac, e am autre cauteri sobre le fietge, e am autre cauteri sobre la melsa, e am dos cauteris entre les spondils del dos, e un cauteri en lo dreyt del pietz, e am autre cauteri sobre l’estomac.	"When you treat dropsy with the methods of treatment that we have mentioned in this section and your treatment does not take effect, then it is necessary to cauterize with four cauteries around the navel, one on the stomach, one on the liver, one on the spleen, two between the shoulder blades of the back, one on the right side of the foot, and another on the stomach."
E la quantitat de la profunditat del cauteri sia propdana a la spicitut de la codena.	"The depth of the cautery should be proportional to the thickness of the skin."
E aprop layssa le cauteri ubert per so que gete brac per lonc temps.	"And remove the cautery promptly so that it does not scar for too long."
E no evacuas le malaute de curacio aprop le cauteri am aquo que cove per que sian agreguadas a lu doas entencios, e sira festinada a lu am ajutori sanacio.	"And do not remove the patient from treatment immediately after the cautery with anything that might cause two intentions to be added together; instead, let it be hastened with the help of healing remedies."
La forma del cauteri am lo qual es cauterizat lo ventre sia clavilh segon que la forma de aquel es desus precedent, e es aquel am le qual es cauterizat le dos sia olivar segon qu’es precedent a la sua forma.	"The shape of the cautery with which the belly is cauterized should be like a key according to its preceding form; and that with which the back is cauterized should be like an olive according to its preceding form."
Capitol .xxxii.	"Chapter xxxii."
De cauterizacio de pes e de las coyssas.	"On cauterization of feet and thighs."
Quan les pes so apostematz en ydropitz e so repletz de aygua sitrina, cove que cauterisas les pes sobre le dos del pe in nocrati aquo que es entre le auricular e le anular, e eleva la tua ma am le cauteri e no torses aquel; e aprop eleva la tua ma, e no retornes aquela de tot, quar l’aygua satrina rezuda.	When the feet are swollen from dropsy and filled with serous water, it is necessary to cauterize the feet on the back of the heel near where the ear lobe meets the ring finger, lifting your hand up while cauterizing so as not to turn that; then lift your hand up again, but do not return too quickly for fear of causing a relapse.
Es le cauteri segon aquesta forma: E aprop fay sobre las doas coyssas dos cauteris, e en quascuna coysa sia feyt cauteri am la extremitat del cauteri cutellar.	Here is how the cautery should be performed: Place two cauteries on each thigh and make a cautery on each thigh with the cutting edge of the cautery.
E sia le cauteri segon la longitut de la coyssa: i dejos le denolh e l’autre jos le mieg loc de la coyssa; e sobre quascuna coyssa dos cauteris.	And the cauteries should be made along the length of the thigh, one below the hip joint and the other below the middle of the thigh; two cauteries on each thigh.
E layssa la plagua uberta ses curacio per lonc temps per so que alcuna aygua resuda de lu.	And let the ulcer remain uncovered for a long time to prevent any water from accumulating in it.
E aprop cura le am aquelas causas las quals havem ditas.	Then treat him with those causes which we have mentioned.
Capitol .xxxiii.	Chapter 33
De cauterizacio de cos de ventre.	On the cautery of a swollen belly.
Quan cos de ventre es per freg e per humiditat entro que debelice las vertutz, so es la vertut digestiva e retentiva, las quals so en l’estomac e en les budels, e es curat aquo am las manieyras de curacio e no confereys, e vezes le malaute suffertan cauteri de vertut exhiberant, lahoras cauteriza aquel am gran cauteri sobre le sieu stomac segon que a precedit en la cauterizacio del estomac, am le cauteri del cercle e am quatre cauteris en le cercuit del embelic subtils, am cauteri clavilh subtil; e am cauteri sobre le alcatin sobre alozis gran, o am dos cauteris.	When the body's stomach is heated and humidified by excessive humors that weaken its strength, it is the digestive and retentive virtue residing in the stomach and intestines. This is treated with medical practices without conferring, sometimes causing patients to exhibit cauterization of virtue, thus cauterize them with a large cautery on their stomach as previously mentioned in gastric cauterization, using a circular cautery and four subtle needle-like cauteries around the navel, and another cautery on the large bladder or two cauteries.
E si vezes las humiditatz exhuberants e le malaute aquo tollerant, lahoras cauteriza aquel sobre le pentenilh e sobre les budels, e fort leu ajustant dos cauteris sobre l’estomac e prop dels inguonas, quar es curacio perficent de juvament de la qual no erras.	And if excessive humidity exists and the patient tolerates it, then cauterize them on the navel and intestines, placing two cauteries firmly on the stomach near the groin for a perfect cure without error.
Capitol .xxxiv.	Capitol XXXIV
De cauterizacio de emorroydas antiquas.	Of the Cautery Treatment of Hemorrhoids
Quan so en la natura derier emorroydas antiquas o una de humors grossas fregas o de humiditatz corrompudas, e son curadas am aquo que havem dit en la divisio e no confereys la tieua curacio, lahoras cauterisa am tres cauteris sobre le pus dejos spondilh del dos petit e petit triangular, e am cauteri desus le ombelic cays per dos ditz.	When there are large, hard hemorrhoids or one of thick humors or corrupt humidities that are not cured by the methods mentioned earlier and do not confer with their treatment, then cauterize them using three cauteries on each side of the buttocks near the small triangular ones, and another cautery above the navel halfway down.
E si doptas que l’estomac de lu sia enfregidat e la vianda de lu no sia degerida, e la cara de lu vezes apostemada, lahoras cauteriza aquel sobre l’estomac am gran cauteri segon que es precedit; e am un cauteri sobre fietge, e am autre cauteri sobre la melsa de lu am cauteri clavilh, e leyssa le cauteri per alcun temps ubert, e aprop cura lu entro que sia sanat.	And if it appears that the stomach is cold and its food is not digested, and sometimes the face is bloated, then cauterize the person on the stomach with a large cautery as previously mentioned; and apply another cautery to the liver, and yet another cautery to the spleen using a needle-like cautery, leaving it in place for some time until the interior is healed.
Capitol .xxxv.	Capitol XXXV:
De cauterizacio de atheyl aprop la abscizio de lor.	Of cauterization of hemorrhoids followed by their excision.
Quan tu abscindes atheyl, lahoras tu igneys le cauteri que es asemblat a ray.	When you excise the piles, immediately apply the cautery that is attached to your hand
Aprop entremet aquel ignit en aquel atheyl abscis, e ultima la tieua ma entro que pervengua le cauteri al orifici de la vena de la qual ve la sanc.	Then place the glowing ember of the cauterizing iron on that excised pile and seal its end before blood flows from the vein it was attached to.
E fay aquo una vetz o doas, quar si achieyl son trops, lahoras cauteriza quascun de lor segon que havem recontat, e aprop cura aquels am aquo que confereys a lor dels enguentz entro que sia sanat.	And if there are more piles, cauterize each one in turn as described above, and then treat them with this ointment until they heal.
E si cauterizas am gran cauteri sobre alquatin, es mays derier en juvament.	But if you cauterize with a large cautery over too much area, it is more likely to cause harm.
Capitol .xxxvi.	Chapter XXXVI
De cauterizacio de fistolas que son faytas en la natura derie en las partidas de lu.	Regarding the cauterization of fistulas that are naturally located in the skin
Quan la natura no obeziys a la obra la qual havem recomtada en son loc, e·l pacient es espaventat per aquo, sia sanat am cauteri.	When nature does not obey the treatment recommended for it, and the patient becomes anxious about this, apply cautery to heal it.
Donc quan ad alcun ve fistola en la natura derier, e es antiquada, corro sania de lu e humiditatz corrompudas, e donc aquo que es pus digne que cove es que proes aquela am tenta subtil, e aprop conoys la quantitat de la profunditat de lu am la devant dita tenta.	Therefore, when there is some fistula formed in nature and it is old, with corrupt matter and moisture inside it, first cleanse it carefully with a thin probe and then determine the depth of it using the aforementioned probe.
Aprop igneys le cauteri que es semblant a ray.	Then heat the cautery which resembles a needle
E aprop met aquel cauteri ignit en aquesta fistula, e segon la quantitat en la qual intrec la tenta.	And then insert that heated cautery into this fistula, as deep as the probe entered it.
E itera sobre aquela le cauteri entro que sian comburitz aquels cors corrumputz tost una veguada o dos o tres, segon la quantitat de la tua necessitat.	Repeat this process with the cautery until all of those corrupt tissues are burned away, once or twice or three times according to your needs.
E guarda te de combustio de nervi e de vena; o si fistula va al cors de la vesica o al cors del budel, lahoras guarda te de totz aquels locz; e no fassas aquo sino quan la fistula es en loc carnos e cogitas que no es penetrant.	And be careful not to burn any nerves or veins. If the fistula goes into the bladder or the intestine, then be especially careful in those areas. Do this only when the fistula is located in fatty tissue and you believe it is not penetrating deeply.
E aprop cura le loc entro que sia sanat.	Then dress the wound until it heals.
E si le loc es sigillat, e so abscindidas de lu las materias, e roman ayssi per lonc temps, lahoras sapias que ja es curat entierament.	And if the opening is sealed and all the matter has been removed from it, but after some time it remains closed in this way, then know that it is completely healed.
E si las materias no so de lu ostadas, lahoras sapias que es penetrant o en le preon de lu os corromput, o cays aquo de aquelas causas de las quals vindra rememoracio en son loc.	And if the matter is not completely removed from it, then know that either the fistula is penetrating deeply or there is some corruption in front of its opening. There will be a reminder of this elsewhere in its section.
Capitol .xxxvii.	Chapter XXXVII
De cauterizacio dels ronhos.	Regarding cautery for boils
Quan en les ronhos endeve dolor per freg o per grossa ventozitat, e per aysso le coyt del malaute es amermat, lahoras cove que cauterizes aquel sobre les ronhos am cauteri sobre quascun ronho am cauteri clavilh del qual precesic la rememoracio.	When boils cause pain on touch or become very swollen and the person's condition worsens because of this, then cauterize them over each boil with a hot needle cautery, as described in its section.
E fort leu cauterizam am le segon un petit dejos, per que vindran tres cauteris liniatz, e donc siran mays deriers en juvament.	Heat the cautery well and then apply it gently over each boil, so that three cauteries leave their marks there, and thus they will be more effectively burned.
Capitol .xxxviii.	Chapter XXXVIII
De cauterizacio de la vesica.	Regarding cautery for the bladder
Quan accideys en la vesica debelitat e mollificacio per freg e per humiditatz ayssi que·l malaute la urina no retengua, lahoras cauteriza aquel en la partida pus dejos sobre la vesiqua, la hon comensan les pels del pentenilh, e cauteriza am un cauteri en la partida dreyta, e am autre en la senestra de lu.	When there is weakening and softening in the bladder due to friction and moisture, so that the person cannot retain urine, then cauterize it on its most painful side near the pubic hair area, using one cautery on the right side and another on the left side.
E sia la longitut de quascun cauteri segon la cantitat dels not del pous; e cauteriza aquel am cauteri en la partida pus bassa del dos, o am dos cauteris si es necessitat.	Let the length of each cautery be according to the number of fingers below the pubic hair. Cauterize it also on the most painful side lower down on the back, using one or two cauteries as needed.
E sia cauteri clavilh segon que es procesit.	And let the cautery be a pointed needle, as described earlier.
Capitol .xxxix.	Chapter XXXIX
De cauterizacio de la mayra.	"Regarding cauterization of the greater."
Quan veno en la mayra freg e humiditatz, e per aysso es prohibida enpreignacio, e son corrompudas las mestruas de lu, e es tardada la provocacio de lor, e accideys dolor deves le haveniment de lor, lahoras cove que·l loc sia cauterizat am tres cauteris en le circuit del ombelic, ayssi cum havem dit en le cauteri de la vesica; e am cauteri sobre le loc pus dejos del dos, o am dos cauteris, e sia le cauteri clavilh.	"If there is heat and moisture in the womb, and because of this conception is prohibited, and her menstrual periods are corrupted, and their onset is delayed, and there occurs pain during their discharge, then it is necessary that she be cauterized with three cauteries around the navel area, as we have described for the cautery of the bladder; and one cautery below the back or two cauteries, and let the cautery be sharp."
Capitol .xl.	Chapter XL
De cauterizacio de la dislocacio de l’anqua.	"Regarding cauterization for dislocation of the anus."
Quan humiditatz moucozas so efundudas a la partida de la anqua, e so faytas causas del yssiment del sieu loc, e senhal de lu es que la coyssa es prolonguada sobre l’autre quan so comparadas entre lor.	"When moist humors are emitted at the opening of the anus, and there are such causes for the displacement of its place, and a sign of it is that one thing appears prolonged over another when they are compared between them."
E le loc de la dislocacio es atrobat en lu quays boyt.	"And the location of the dislocation is found in the bottom of the gut."
Adonc cove que cauterizas le malaute sobre la partida de la anqua de lu am cauteri a sercle semblant, pus que tu auras senhat am tenta en le cercuit de la partida ayssi cum es revolguda, e per so que la partida caia el mieg loc del cercle.	"Therefore you should cauterize the illness at the opening of the anus with a circular cautery, since you will have marked out its circumference with your finger as it is revolved, and thus that the opening falls into the middle of the circle."
E sia le cauteri del qual precedit la forma en la cauterizacio del estomac.	"And let the cautery be of the same shape as that previously described for cauterizing the stomach."
E si aquest cauteri no es a tu present, lahoras cauteriza aquel am tres cauteris am cauteri olivar gran.	"And if this cautery is not at your disposal, then cauterize it with three cauteries using an olive-shaped cautery."
E sia fayt le cauteri segon la quantitat de la ispicitut de tota la codena; e aprop cura aquel entro que sia sanat.	"And let the cautery be according to the quantity of the thickness of the entire gut; and afterward carefully treat that area until it is healed."
Capitol .xli.	Chapter XLI
De cauterizacio de la vena sciatica.	"Regarding cauterization of the sciatic vein."
Quan dolor ve en la partida de anqua, e so causa de lu freg et humiditatz, le malaute es curat am aquo que havem dit e no confereys, e aquo es antiquat, lahoras cove que tu lacses le malaute de humors grosses am pillulas fetidas o am pillulas artificials o semblantz; e aprop cauteriza aquel.	"When pain arises at the opening of the anus due to friction and moisture, the illness is cured by what we have said earlier, but if it becomes chronic, then you should relieve the illness from thick humors with pills made from fetid substances or artificial pills or resembling them; and afterward cauterize that area."
E la manieyra del cauteri en aquela es segon dos manieyras: o cauteri am medicinas comburentz, o cauteri am foc.	"And the manner of cautery in this case is according to two methods: either cautery with burning medicines, or cautery with fire."
Sira segon dos manieyras scientas, de las quals es la una que cauterizes aquel sobre la partida de l’ancha de lu am tres cauteris triangulatz segon aquesta forma; e fay am aquels bona profunditat.	"Know according to two methods, of which one is that you should cauterize that area at the opening of the anus with three triangular cauteries in this shape; and do so with good depth."
E sia le spazi le qual es entre cascun cauteri la quantitat de la grossitut del dit e si le cauteri olivar o gran.	"And let the space between each cautery be equal to the thickness of the finger, and if an olive-shaped or large cautery is used."
Mays alcunas veguadas sia le cauteri sobre le mieg loc sobre le cap de l’anquan per que son quatre cauteris.	"But sometimes it may happen that the cautery is placed on the middle of the head of the anus so that there are four cauteries."
E si vols, cauteriza am le cercle del qual es precesida la forma en la cauterizacio de la dislocacio de l’anqua, la i que sia cercle continent e comburey la ispicitut de tota la codena.	"And if you wish, cauterize with the circle whose shape is described in the cautery of dislocation of the anus, letting it be a continuous circle and burn the thickness of the entire gut."
E aquesta es la manieyra de cauteri in ciatiqua quan dolor es adherent al anqua e no es estenduda entro a la coyssa.	"And this is the manner of cautery in sciatica when pain is adherent to the anus and does not extend into the hip."
Mays si es estenduda entro a la coyssa, lahoras cauteriza aquel am dos cauteris sobre la coyssa sobre le loc al qual envireys le malaute que es la dolor; e am un cauteri sobre la cavilha per quatre ditz un pauc deves la part cilvestra.	"But if it extends into the hip, then cauterize that area with two cauteries on the hip at the location where you feel the pain, and one cautery on the thigh a little above the right side."
E si le cauteri cutellar, e sia la profunditat del cauteri segon la quantitat de la ispicitut de la codena.	"And if a knife-shaped cautery is used, then let the depth of the cautery be according to the thickness of the gut."
E si le malaute envireys que la dolor es estenduda entro al loc prop les ditz des pes, lahoras cauteriza aquel aqui on envireys am cauteri per tres puntz o quatre o mays si indigeys de aquel.	"And if the illness extends such that the pain is felt near the said hip, then cauterize there where you feel it with a cautery having three points or four or more if necessary."
E si le malaute envireys dolor esser dejos le donolh ves la coyssa, lahoras cauteriza aquel aqui am un cauteri cutellar.	"And if the illness extends pain behind the hip, then cauterize there with a knife-shaped cautery."
E guarda te en tota cauterizacio que no ultimes am le cauteri en tant que comburas nervi o gran arceria, e que per aquo a tu es sobre le malaute mal noccument o contraccio.	"And be careful in all cauteries not to finish with the cautery so as to burn nerves or major arteries, and thus cause harm or contraction over the illness."
E yeu ja e vist un e autre de aquels les quals cauterizero sobre la cavilha e ultimero en la cauterizacio, e la cama foc inflada entro que la tumor aconseguit lo pe, e foc perforat e corromput tot le pe.	"And I have seen some of those who cauterize over the thigh and end up in cautery burn the flesh within such that the swelling reached the foot, and the foot was perforated and corrupted."
E aprop accidic fort solucio de ventre, e aprop aquo la mort.	"And especially hot applications to the belly cause diarrhea, and especially this is fatal."
E si la dolor es en dos partidas ensemps cauteriza quascuna segon aquesta manieyra.	"And if pain is in two parts at once, then cauterize each one according to this manner."
E diysero les savis alcus en la cauterizacio de anqua cauteri del qual aquesta es la manieyra: fay semblant a cercle de ferr del qual le cercuit sia la maytat de un palm; e sia deves le sieu orrifici segon la grossesa de un os de datil o mens un pauc.	"And some wise men said in cautery of the anus that this is its manner: it should resemble a circle of iron whose circumference is about a palm's length, and it should be slightly above its opening according to the thickness of a date bone or less."
E dedintz aquel cercle sia un autre tertz; e sia le spazi le qual es entre lor la quantitat del notz del pous; e sian aquels cercles ubertz de dos partidas; e sia la longitut de aquels cays un notz o dos notz, e fay en aquels margue de ferr decentment apparelhat en les cercles; e aquesta es la forma de lu:	"And within that circle there should be another third one; and the space between them should be equal to the thickness of a hazelnut shell. And those circles should have two openings, and their length should be a nut or two nuts, and make their margin of decently thick iron well-applied in the circles; this is its shape:"
Aprop sia ignit en le foc entro que s’enrogesisca e gete scintillas, e aprop sia pausat sobre la partida del anqua, le malaute colcat sobre le latz sa.	"And especially it should be heated in the fire until it gets red-hot and emits sparks, and especially it should be placed on the part of the anus where the pain is located, with the patient lying on their side."
E donc cauteriza aquel am tres cauteris redontz en una veguada.	"And then cauterize there with three cauteries at once."
E aprop layssa aquel per tres jorns; aprop emplastre aquel am boder e layssa la plagua uberta per trops dias; e aprop cura aquel am enguentz entro que sia sanat.	"And especially do not leave that for more than three days; do not plaster it with mud and do not leave the wound open for too many days; and cure it with ointment so that it heals."
Diys Albucasis : o, filhs, de aquesta specia de cauteri pauc havem usat per la terror del reguardament de lu, e per aquo que paucs havem trobatz les quals reguardan sobre lu.	"Albucasis says: 'O son, of this kind of cautery we have used little because of the fear of its appearance and because few are found who regard it.'"
Mays dels bos cauteris a lu qui les sufferta, et atroba am aquel le loc de lu.	"But of those cauteries, he finds them useful who suffers from it, and he will find relief with this one."
Mays cauteri am medicinas adhurentz es que tu fassas dos cercles haventz armula perforada en la qual deyssen le guaffo de la porta de ferr; sia la longuitut de la paretz en la nauteza de lor sian dos nozes o quays aquels.	"But cautery with adherent medications is that you make two circles having an armilla pierced in which put the end of the iron door-bolt, whose length should be equal to its thickness."
E si le spazi le qual es entre quascu la quantitat de la grossitut del dit; e sian ubertz dejos e desus, e sian que contenguan se entre lor segon aquesta forma:	"And if the space between each one is equal to the thickness of a finger; and they are open below and above, and let them contain themselves between them according to this form:"
E aprop pausa sobre la partida de la anqua le malaut jasent sobre le latz sa, e comprem la tua ma sobre la partida de la anqua; e aprop pren de aygua cauda e fon la entre dos cercles, e la qualiditat de aquela sia am le foc petit a petit, e te aquela per la quantitat de una hora, e sufferta le malaute la mordicacio e la adhustio de lu — quar aquel atrobo mordicacio ayssi cum de foc — entro que cesse la mordicacio.	"And especially place it on the part of the anus where there is pain while the patient lies on their side, and compress your hand over the part of the anus; and take hot water from the fire and pour it between two circles, and keep that heat for about an hour until the pain stops biting and adhering to it — because this way one finds burning like fire — until the biting ceases."
E aprop eleva la tua ma am le instrument et abstergeys l’aygua cauda de tota la anqua am aygua dousa.	"And especially raise your hand with the instrument and cleanse all the hot water from around the anus with sweet water."
E aprop leyssa aquel per tres jorns e pausa sobre aquel boder entro que sia la negror de la adhustio remauguda, e leyssa aquo per alcus jorns, e correra de lu poyredura; aquest es derier en juvament.	"And especially leave it for three days and place mud on it until the blackness of the burn is removed, and let it be for a few days, and then it will become tender; this is its final treatment."
E aprop cura aquel am enguentz entro que sia sanat.	"And especially cure it with ointment until it heals."
E si la dolor es extenduda entro la coyssa o la camba, fay a lu estatua en lu que contengua aygua segon que es feyt en la anqua engualment.	"And if the pain extends into the hip or thigh, do to it as is done with the anus in this way:"
E aquesta es la manieyra de aygua cauda, e yeu ja he scrit aquela en le tractat de la rectificacio de medicinas.	"This is the manner of hot water, and I have already written about it in the treatise on the correction of medications."
Recipe de alcali e de caus no extinta de amdos ana partida una, e trissa les e pausa en una ola nova de la qual la partida dejos sia perforada per un petit trauc, segon la quantitat que intre en lu ray.	"Take alkali and unslaked lime mixed in equal parts one, grind them together and place them in a new pot whose bottom is pierced with a small hole according to how much enters into it."
E pausa dejos le fons de la ola autra ola enveyriada, e gete sobre aquel alcali e caus viva de aygua doussa la qual cobra aquels per un dit, e pus que tu compremes aquels am la tieua ma per bona compressio, e leyssa la hola que deyssenda de lu aygua aguda en la partida dejos a la ola enveyriada.	"And place another pot upside down on the bottom of the first pot, and pour onto it alkaline water mixed with sweet water up to one finger's width, and then compress it with your hand for good compression, and let the hot water from the first pot flow into the inverted pot through the hole in its bottom."
E aprop ajusta tota aquela aygua, e geta la sobre autra caus viva e autre alcali renovelatz, quar aquela lahoras sira de mot forta acuitat, la qual es aministrada en motas operacios de medicina e en cauterizacio dels autres membres, quar operacio fa de foc.	"Then gather all that water and pour it onto another live source or renewed alkali, for at this point it will have great acidity, which is administered in many medical operations and cauterizations of other members, for fire operation causes it."
E so de las medicinas alcunas am las quals es cauterizat ancha, ayssi cum tezizic e mel anacrat e caus am sabo enayssi que sian mesclatz.	"And similarly with some medications used to cauterize widely, such as teesizic and melancratic and soap in the same way that they are mixed."
E Gualia recontet de un home dels antics la operacio e la curacio am la qual es curada dolor de anqua e de vena sciatica, e magnifiquet mot be esser de aquel, e diys que no hac necessitat de autra curacio, e quar es sanat per una veguada ayssi cum recomtec, quar fort leu aquel intrec en banh e eysic ja sa d’aquel.	"And Galen recounts of an ancient man the operation and cure by which sciatica vein pain is healed, and greatly praises him as being very skillful, saying that there is no need for any other treatment, since he heals it with just one visit, because the ointment in bath water and eyewash already knows his condition."
Et es que sia pres de certarragi vert, e si no es atrobat vert, sia presa figua recent; e mot sia trissada am un pauc de grays e sia pausat sus la anqua en la qual es la dolor, o en la coyssa, o en la camba, e sia liat.	"And if green celery cannot be found, then fresh figs should be taken; and they should be finely chopped with a little rue and placed on the water where the pain is felt, or on the thing itself, or on the couch, and it should be bandaged."
E sia layssat per la cantitat de tres horas o per la quantitat que·l malaute centa cedacio de la adhustio.	"And it should be left for a period of three hours, or as much time as the patient feels necessary for the adherence to subside."
E aprop met aquel en banh e donc quan le cors de lu sia enrozat, entromet aquel en le sol, quar la dolor cessa e es sanat.	"And then that person should take a bath and afterwards, when his body is warm, he should lie down on the ground, for the pain ceases and he is healed."
E sapias que no cove que alcu use de cauteri am aquestas medicinas sino aprop la evacuacio del cors.	"And know that it is not necessary to use cauterization with these medications unless there is an evacuation of the body."
Mays ja Escorides diysec que quan am fenda de cabra la vena stretica es cauterizada, aprofieyra a lu mo be; e sia le cauteri am lu segon aquesta manieyra: sia presa lana e sia enbeguda en oli antic, e sia pausat entre le pous del pe e entre le fossil.	"But already Dioscorides says that when the sciatic vein is cauterized with goat's foot, it heals very well; and this is the manner of cauterizing: wool should be taken and dipped in ancient oil, and placed between the heels and the balls of the feet."
E aprop pren fenda de cabra secca e emflasma aquela am foc entro que sia fayta carbo; e aprop pausa lu sobre la lana e leysa la entro que sia estengida.	"And also take dried goat's foot, inflame it with fire until it becomes charcoal; and then place it on the wool and let it lie there until it cools."
E aprop itera aquo, e no cessas far aquo entro que·l scintiment de la mordicacio pervengua entro al anqua e repausa la dolor.	"And repeat this process until the sensation of pain reaches the water and then remove the heat source to relieve the pain."
Et aquesta manieyra de cauteri es apelat cauteri de vaquas.	"And this manner of cauterizing is called 'cautery of vacua'."
Capitol .xlii.	"Chapter XLII."
De cauterizacio de dolor de dos.	"Of the cauterization of pain in the teeth."
Alcunas veguadas dolor es en le dos per tropas causas, cum per cazement o per percucio o per superflua evacuacio, e per causas ad aquelas semblantz, per infusio de materia frega e humida.	"Sometimes pain is felt in the back due to various causes, such as by compression or by shock or by excessive evacuation, and by causes similar to these, through the infiltration of moist and humid matter."
E cauteri no catz sino en aquesta sola specia la qual es fayta per efusio de materia frega.	"And cauterization should only be performed in this one specific case which is caused by the effusion of hot matter."
Donc cove, aprop evacuacio del malaute am pillulas fitidas e am semblant a lor, que sian faytas sobre·l dos en le qual es la dolor tres linhas segon la latitut de lu, pus que senhas am tentha en quascuna linha v cauteris o mays, segon la quantitat que ve de la tolleransa del malaute e de la vertut de lu.	"Therefore, after evacuation of the pain with pills of bdellium and similar ones, which should be made on the back where the pain is felt three lines wide according to its width, since each line contains ten cauteries or more, according to the amount that can be tolerated by the patient and the strength of the cautery."
E sia fayta cauterizacio am cauteri de punt.	"And cauterization should be performed with cauteries of point shape."
E si vols, cauteriza am tres cauteris o am quatre am cauteri clavilh medial segon aquesta forma:	"If you wish, cauterize with three cauteries or four using a round-point cautery in this way:"
Capitol .xliii.	"Chapter XLIII."
De cauterizacio al comensament de gilbositat.	"Of cauterization at the beginning of a boil."
Motas veguadas endeve aquesta malautia als petitz enfantz; e senhal del comensament de lu en les enfantz es que accideys sobre lor estrectura en le ale eves la elevacio e·l movement.	"Many times this illness occurs in young children, and a sign of the beginning of it in children is that it happens suddenly on their skin and increases and moves."
E atrobas en le derier espondil del dos e dels notz de lu que ja comensa a sobremontar sobre les autres spondils.	"And notice the last vertebra in the back and neck where the boil has already begun to rise above the others."
E donc quan tu vezes aquo e voles prohibir, lahoras cauterisa aquel am cauteri que sia cercle segon aquesta forma:	"Therefore when you see this and wish to prohibit it, immediately cauterize that spot with a circular-shaped cautery in this way:"
que prengua le cauteri sobre tota partida del spondilh engualment.	"That the cautery should take up the entire width of the vertebra evenly."
E si vols, cauteriza en le circuit del spondilh am le cauteri de punt dos linhas o tres.	"And if you wish, cauterize around the vertebra with a point-shaped cautery two or three lines deep."
E sian les puntz propdas entre lor.	"And let the points be close together between them."
E aprop cura le loc entro que sia sanat am aquo que havem dit.	"And then treat the spot until it is healed with what we have said."
Mays guarda que cauteri no sia administrat en gelbositat que sia fayta per spasme de nervi.	"But be careful not to administer a cautery for a boil that has been caused by a spasm of nerves."
Capitol .xliv.	"Chapter XLIV."
De cauterizacio de podagra e de dolor de juncturas.	Cautery treatment for gout and joint pain
Quan dolor de juncturas son faytas per humors fregas les quals so enfundutz a quascun membre del cors, lahoras quan veno dolors en los pes, de costuma dels metges es que aquo apelen podragua propriament.	When joint pain is caused by rough humors that are enclosed in each member of the body, then when pains occur in the feet, physicians usually call this gout properly.
E donc cum es curada podagra de causa frega am manieyra de cura e no so remaugudas las dolors, lahoras las remau cauteri.	And therefore, since gout caused by rough humors is treated with a curette and pains are not completely removed, then cautery is used to remove them.
E es que tu cauterizas aquel aprop evacuacio en le circuit de la junctura del pe am motz cauteris.	It is necessary to cauterize precisely that proper evacuation in the circuit of the ankle joint with hot irons.
E sia cauteri olivar del qual aquesta es la forma de lu:	And this is the form of olive oil cautery:
E si es necessitat que puntz sia fayt sobre la fassia del pe, lahoras fay am cauteri de punt.	And if it is necessary to make a point on the fascia of the foot, then do so with cautery.
E si las dolors pujan entro als denolhs o a las autras juncturas, e aquo motas vetz s’endeve, lahoras cauteriza aquel sobre quascun donolh am tres cauteris o quatre de tota partida am aquest cauteri olivar.	And if pains extend to the ankles or other joints, and this happens often, then cauterize each affected spot with three or four cauteries altogether using olive oil cautery.
