Ayssi comensan las paraulas de Albucasim .	"Thus begins the words of Albucasis."
Quan la palpebra del huel es mollificada per malautia o per humiditat, lahoras cauteriza aquela palpebre1 am un cauteri am aquest cauteri lunar; e aquesta es la forma de lu:	When the eyelid is softened by illness or humidity, cauterize that eyelid with this lunar cautery; and this is how it is done:
E si vos, cauteriza aquel sobre les dos sobrecils un petit am dos cauteris en tota partida, e sian elonguatz de las timporas.	"If you wish, cauterize that area on both eyebrows with two small cauteries, separated from the temples."
E sia la longitut de quascun cauteri segon la quantitat del sobrecil.	"And let the length of each cautery be according to the amount of eyebrow present."
E no premas trop la tua ma am le cauteri, mays segon la quantitat que la tersa partida de la palpebre sia adhurida.	"Press the cautery gently onto the skin, so that only a third of the eyelid's thickness is burned."
Capitol .xvi.	Chapter XVI
De cauteri de la palpebre del huel quan les pels so convertitz a las partidas dedintz e punho le huel.	"Regarding cauterization of the eyelids when the hairs inside become inflamed and pierce the eye."
Quan les pels del huel son convertitz a las partidas dedintz ayssi que pungo le huel, cauteri en aquels es segon dos manieyras, quar cauteri o es am fer o es am medicina comburent.	"When the hairs of the eyelid become inflamed and penetrate the eye so that it is pierced, there are two ways to cauterize them: either by burning or using medicinal remedies."
Si am cauteri de lu am foc, comanda al malaute denant aquo que leyse les sieus pels ayssi cum aquels les quals les mundan, entro que sian prolonguatz e engualhatz; e si punho aquel deves le lor naysement, lahoras tu strenh les huels de lu am una benda per so que no sia maugut entro que·ls pels sian nascutz.	"If cauterizing with fire, command the patient beforehand that they pull out their hairs like those who are plucked for depilation, ensuring they are lengthened and hardened; and if one of them pierces near its origin, then immediately stretch the eyelids using a bandage so that it is not bothered until the hairs have grown back."
Donc cum siran nascutz e engualhatz, lahoras pausa le cap del malaute en le tieu se, e aprop senha sobre la palpebre dels huels de lu am tenta, am senhal le qual sia segon la figura de fulha de merta, e sia le comensament del senhal prop dels pels.	"When the hairs have grown back and hardened, then pause the patient's head against a wall, and holding the eyelids open with one hand using a tent-like device made of linen cloth, bring the cautery close to the base of the hairs."
E aprop pausa coto enbegut en album de huou o en mucillatge de ptilli sobre le huel.	"And hold the cautery wrapped in wax or pitch-plaster over the eyelid."
E aprop igneys le cauteri del qual aquesta es la forma de lu.	"And then ignite the cautery of which this is the shape."
E aprop cauteriza sobre la figura la qual as senhada, petit a petit, em motas veguadas, entro que sia comburida la superficia de la codena la qual es ayssi cum fuelha de mirta, tota aparent propriament.	"And then cauterize over the figure that you have traced, little by little in many places until the surface of the skin appears like a boxwood leaf."
E senhal de sanetat de la tieua obra es que tu vegus la palpebre de l’huel ja esser contrayta e·ls pels de lu esser elevatz deves la punctura del huel.	"A sign that your work is complete is when you see the eyelid of the eye begin to contract and its hairs rise up from the puncture wound."
E donc eleva la tua ma e laysa aquel per tres jorns, e aprop pausa sobre lu coto am boder entro que sia eredicada la scara.	"And then raise your hand [from the cauterization] and leave it for three days. After that, touch the area gently around the scar until it has healed."
E aprop cura aquela am enguent entro que sia sanat.	"And then dress it with gauze until it is healed."
Mays si retorna per les pels alcuna causa aprop lor naysement e la palpebra es mollificada, lahoras fay autra vetz le cauteri sobre aquel tot ayssi cum avias fayt primieyrament.	"But if the hairs return for some reason and the eyelid becomes softened again, then perform the cautery once more just as you had done initially."
Mays si les pels so en la palpebra dejos, lahoras cauterisa aquela entro que sia elevada al sieu loc natural e sia engualhat e que les pels no punhan le huelh.	"But if the hairs remain on the eyelid and it droops downwards, then cauterize that area until it is raised to its natural position, closed, and the hairs do not obstruct the eye."
Mays le cauteri am medicina comburent aquest es que comandes al malaute que leyse les pels entro que sian prolonguatz e engualhatz, e aprop sia fayta de carta de drap la forma de fuelha de mirtra.	"But during cauterization with a burning medicine, you should command the patient to raise their eyebrows until they are fully extended and closed. Then, make a template of boxwood leaf shape from card or cloth."
E aprop pren de sabo conogut e de caus viva ana unc. i, o quays aquo, e aprop mescle3 aquelas causas be, e fay aquo am festinacio per so que no sia enfregidat; e aprop expandeys de aquo sobre la carta la qual es fayta ayssi cum forma de fulha de mirtra, e pausa aquel sobre la un huel od amdos; e pausa dejos le huel coto enbegut en album de huou, e el cap del malaute sia en le tieu se.	"And then take some known soap and live coals and mix them well together quickly so that it does not cool down. Then spread this mixture onto the card template shaped like a boxwood leaf, and place it over one or both eyes. The patient should keep their eye covered with a damp cloth while keeping their head still."
E pausa le dit sobre le medicina e prem aquela un petit e no la mauguas entro que lo malaute senta la mordicacio de la medicina, quar mordicacio es en lu ayssi cum de foc.	"And then place your finger on the medicine and press it gently without moving until the patient feels the bite of the medicine, for the bite is like that of fire."
E donc cum percevera aquo que el atrobo mordicacio, lahoras leyssa la medicina e mau aquela am le tieu dit; donc cum cessa la mordicacio, lahoras remau la medicina he lava le huel am aygua; e lahoras considera si vezes la palpebra ja es levada ayssi cum es lavada deves la costriccio am foc o am incisio, quar lahoras esta be; e si no torna sobre aquela de la medicina sobre le loc en le qual no ha empremut la medicina e no se denigra entro que sia engualhada la tua operacio e sia contrayt le huel.	"And when the patient feels that sensation of being bitten, then lift off the medicine and move it with your fingertip; once the biting sensation ceases, remove the medicine and rinse the eye with water. Then observe whether the eyelid has risen as it should be when lifted by the restriction with fire or incision, for sometimes it is necessary to repeat the operation until the eye is completely closed."
E aprop pausa sobre lu coto am boder entro que sia eradicada la codena de la adhustio, e aprop cura aquel am enguent deafinicon o am autre entro que sia sanat.	"And then place a border around it so that the edge of the wound is properly sealed. Then dress it with deaffection or another suitable dressing until it heals."
E es necessari a tu, deves la tua operacio que guardes am pervigil diligencia que en le huel no caia re de la medicina, e si la palpebre aprop alscus dias es mollificada e alcuna causa dels pels punh en le huel, lahoras itera la tua medicina sobre aquel loc le qual de la palpebre es mollificat, e propriamen ayssi quo as fayt al comensament, e aprop enaviro lu entro que sia sanat.	"And you must be very diligent to ensure that no particles of the medicine fall into the eye during your operation. And if the eyelid becomes inflamed after several days and some cause of hairs obstruction occurs in the eye, then repeat your application of the medicine on that area which is inflamed, just as you did at the beginning. And then surround it until it heals."
E aquesta es la forma de fuelha de mirtra.	"And this is the shape of a boxwood leaf template:"
E sapias que les huels dels homes son diversificatz segon la magnitut e la parvitat, e donc segon aquo es fayta la tua contraccio.	"And know that the eyes of men are diverse in size and smallness, and thus your cauterization should be adjusted accordingly."
E no sira amaguada la via de rectetut ad aquel al qual es studi en aquesta art.	"And it shall not be hidden from those who wish to learn this art correctly."
Capitol .xvii.	"Chapter XVII."
De cauterizacio de fistula que es en le lacrimal de l’huel.	"Of the cautery of a fistula that is in the tear duct of the eye."
Quan tu curas fistula am aquo que havem dit en las divisios de las malautias e no confereys la tua curacio, lahoras cove que tu cauterizas aquela segon aquesta manieyra: comanda al malaute que pause le cap sieu en le tieu se, e tengua le cap de lu alcun ministre entre las tieuas mas en tal manieyra que no sia maugut ni agitat am le sieu cap.	"When you treat a fistula as we have said in the divisions of diseases and your treatment does not improve, then you should cauterize it in this manner: Have the patient hold their head still with their chin on their chest, and have someone else hold the patient's head firmly between their thighs so that it is not moved or shaken by the patient's own head."
E aprop pausa coto enfus en album de huou o en mucellage de ptilli sobre le huel de lu.	"And then place a hot iron in a boxwood leaf template or in pitch on the eye of the patient."
E aprop igneys le cauteri del qual aquesta es la forma:	"And then heat the cautery, which has this shape:"
le qual sia conquau, ayssi cum es forma de cana o de pena de voltor, de la una extremitat am la qual es fayta lo cauteri.	"which is heated, so that it resembles the shape of a reed or a vulture's feather at its tip where the cautery is made."
E si voys, sia penetrant entro a la autra extremitat.	"If you wish, let it penetrate slightly into the other extremity."
E si vols sia sort ayssi cum tenta.	"And if you want, let it come out like this:"
Mays empero aquel que es concau es milhor a la tieua obra.	"But rather use the one that is heated for better results."
E aprop prem la fistula si es uberta, e tra de lu sania et exsicca aquela.	"And then press on the fistula if it is open, and draw out its humor and dry it."
E si no es uberta, lahoras obre aquela e extratz la poyredura de lu.	"But if it is not open, then open it and extract the pus from it."
E aprop pausa sobre lu le cauteri le qual sia be ignit, e te am aquel la tieua ma un petit deves le cauteri del huel a la partida del nas, per so que no erre la tua ma o le malaute sia enquietat, e lahoras pausa le cauteri en le grays del huel e corrompas aquel.	"And then take the cautery which is well heated and place it near the eye but not too close to the cautery of the eye at the opening of the nose, so that you do not err with your hand or cause discomfort to the patient. Then place the cautery on the granuloma and burn it."
E donc si al comensament del tieu cauteri perve entro al os, bo es; e sino, lahoras itera le cauteri una veguada o dos, si mestiers era; e layssa aquel ayssi per tres jorns, e aprop pausa sobre aquel coto am boder e enviro lu am enguent exsiccatiu entro que sia sanat.	"And thus if at the beginning of your cautery it enters the bone, that is good. But if not, then repeat the cautery once or twice if necessary, and leave it alone for three days. Then dress it with a dry dressing until it heals."
Mays si eran passatz xi dias e no es sanat, lahoras pausa sobre lu medicina aguda corrosiva entro que l’os sia descubert e sia ras segon que conveneys en le sieu capitol.	"But if after eleven days it has not healed, then apply a caustic medicine until the bone is exposed and scrape it according to what you consider necessary in this chapter."
E es autra manieyra de cauteri de fistula la qual alscus primiers diysero: enten al loc de la fistula e fen aquela e aprop pausa en aquela fissura camaen subtil del qual es la forma de lu: E fon en aquela la quantitat de i unc de plom fundut; e te la tua ma am camaem am bona retencio, e no sia maugut le malaute per so que le plom fundut no pervengua al huel de aquel; e cove que pausas sobre le huel del malaute coto enfus en album de huou o en aygua, quar plom adhureys le loc de la fistula e sana aquela per sanacio meravilhora.	"And there is another method of cautery for fistulas which some first said: Take a narrow knife and cut into the location of the fistula. Then place in that fissure a subtle thread of lead, about one inch long. Then take it up with tweezers while holding it firmly so that the molten lead does not fall into the eye of the patient. And then place this on the eye of the patient covered with a boxwood leaf template or water, for lead adheres to the location of the fistula and heals it wonderfully."
E si la fistula es sanada am aquo que havem dit del cauteri e de la curacio, bo es; e sino, lahoras es necessari aministrar trauc del nas e reduzir la fistula al cors del nas segon que vindra en son loc propri.	"And if the fistula is healed with what we have said about cautery and treatment, that is good. But if not, then it is necessary to administer a traction of the nose and reduce the fistula into the nasal cavity according to what will be written in its proper place."
Capitol .xviii.	"Chapter XVIII."
De cauterizacio de la fendedura des potz.	"Of the cautery of the fissure of the eyelids."
Motas veguadas accideysso fissuras en las labias, e majorment en las labias dels enfantz.	"Fissures occur frequently in the eyelids, and more so in children's eyelids."
Donc cum tu curas aquelas fissuras am aquo que nos havem dit en las divisios e no aprofieyta la tua cura, lahoras igneys le cauteri petit cutellar segon aquesta forma que s’ensiec:	"So when you treat those fissures as we have said in the divisions and your treatment is not beneficial, then heat a small cutting cautery of this shape:"
E sia la conquavitat de lu segon la subtilitat de cotella.	"And let it be heated according to the sharpness of a needle."
Aprop pausa aquel init cuytadament en aquelas fissuras entro que·l cauteri pervengua al preon de las fissuras.	"Then carefully place that heated cautery in those fissures until it reaches the edge of the fissure."
E aprop cura aquel am cerotz entro que sia sanat.	"And then dress it with wax until it heals."
Capitol .xix.	"Chapter XIX."
De cauterizacio de fistula en la boca.	"Of the cautery of a fistula in the mouth."
Quan en la razit de uvula o en le paladar o en las razitz de las dentz endeve apostema e aprop fa brac, e aprop es rompuda, e aprop es antiquada, e corr brac e es fayta fistula, e aprop tu curas aquela e no aprofieyta a curacio, lahoras cove que tu igniscas cauteri segon la quantitat que sia receubuda en la fistula, e aprop met aquel ignit en le trauc de la fistola, e te la tua ma entro que pervengua le ferr ignit al preon de lu, e al derier de lu fazen aysso una veguada o dos; e aprop cura aquel am aquo que nos havem dit de la curacio entro que sia sanat.	"When an abscess forms on the uvula or palate or at the roots of the teeth and it bursts and becomes chronic, forming a fistula which you treat without success, then you should heat a cautery according to the size received in the fistula. Then insert that heated cautery into the tract of the fistula until the hot iron reaches the edge of it. And repeat this once or twice. Then dress it with what we have said about treatment until it heals."
E donc si la sania es abscindita e es sanat, bo es; e sino, lahoras es necessari de descubrir le loc e hostar le os corrumput segon que vindra en son capitol.	"And if the healing is separated and healed, that is good. But if not, then it is necessary to expose the location and scrape out the rotten bone according to what will be written in its chapter."
Capitol .xx.	"Chapter XX."
De cauterisacio de las dentz e de mollificacio de las angivas.	"The cauterization of teeth and the softening of vessels."
Quan las angivas son mollificadas per humiditat e las dentz son maugudas, e curas aquelas am medicinas e no confereys, lahoras pausa le cap del malaute en le tieu se, e aprop igneys le cauteri la forma del qual vindra aprop aysso, enayssi que tu pauses la quanula sobre la dent e entromet en aquela le cauteri ignit festinantment, e te la tieua ma un petit entro que·l malaute cente la calor del foc a la razit de la dent esser pervenguda.	"When vessels are softened by moisture and teeth are moistened, and you treat them with medications but they do not improve, then place the head of the patient on a cloth, and quickly bring the cautery iron, as shown here. Thus, hold the jawula over the tooth and insert the cautery iron into it quickly, taking care that your hand does not come too close so that the patient feels the heat of the fire reaching the root of the tooth."
E aprop leva la tua ma, e aprop itera le cauteri alcunas veguadas segon que vols.	"And then remove your hand, and repeat the cautery several times according to what you desire."
E aprop le malaute huompla la sua boca de aygua de sal e tengua aquela per una hora, e pueys stupa aquela, quar la dent mauguda es fermada e la gengiva mollificada es strenguda e la humiditat corrompuda es exsiccada.	"Then the patient should rinse their mouth with salt water and hold it for an hour, and then spit it out, because the moist tooth is solidified and the softened gum is strengthened and the corrupted moisture is dried."
Capitol .xxi.	Here is a translation of Chapter XXI:
De cauterisacio de dolor de dent.	"Of cauterization for tooth pain."
Quan dolor de dent es per fregiditat, o en lu es freg o verm, o no comfereys la curacio am medicina, lahoras cauteri en aquela es segon dos manieyras: o cauteri am boder de vacas, o cauteri am foc.	"When toothache is caused by coldness, or there is heat or worm in it, and the cure does not work with medicine, then cauterize it in that place in two ways: either cauterize it with a red-hot iron or cauteri with fire."
Cauteri am boder es que tu prenguas boder de vacas e bulhas aquel en culhe de ferr , e aprop pren coto e envolopa le sobre la extremitat de la tenta, e aprop enmergeys aquel am boder bulhit, e pausa aquel sobre la dent dolorosa festinantment entro que sia enfregidat.	"To cauterize with a red-hot iron: you take a piece of red-hot iron and place it on the coal fire, then take cotton and wrap it around the tip of the toothpick, and quickly immerse that in boiling water. Then apply that to the painful tooth immediately before it cools."
E aprop itera aquela alcunas veguadas entro que la vertut del foc pervengua a la razit de la dentz.	"And repeat this several times until the power of the heat reaches the root of the teeth."
E si voys, submergeys lana o coto en le boder desus dit, e pausa aquel sobre la dent dolent, e pausa sobre aquel ferr ignit entro que·l ferr pervengua al preon de la conquavitat de la dent.	"Now if you wish, immerse wool or cotton in the aforementioned boiling water, place it on the painful tooth, and then apply that hot iron to the groove of the tooth until the iron reaches its point."
Mays empero la cauterizacio am foc es que tu atendas a la quannula de eram o de ferr, e sia en le cor de lu alcuna grocesa e la acuitat del foc no pervengua a la boca del malaute.	"But however the cauterization with fire is done: you wait until the coal or iron is red-hot, and it should be in the middle of the fire some distance away so that the heat does not reach the mouth of the sick person."
E aprop igneys le cauteri la forma del qual vindra, e pausa aquel sobre la dent e te la tua ma entro que·l cauteri sia enfregidat; e fay aquo alcunas veguadas quar la dolor sira remauguda o en aquel dia o en l’autre dia.	"And then ignite the cautery in whatever shape it may be, place it on the tooth and press it there with your hand until the cautery cools. And do this several times, either that day or the next, until the pain is removed."
E cove que per empressio de aquel cauteri que·l malaute umpla la sieua boca de bon boder e tengua aquel per una hora e aprop scupa le; e aquesta es la forma del cauteri.	"And it should be noted that after this cautery, the patient should rinse their mouth with good water and hold it there for an hour, and then spit it out. And this is the form of the cautery."
E cauteriza am qual que tu voys extremittat segon que a tu es possible.	"And cauterize with whatever you wish according to what is possible for you."
E aquesta es la forma de la cannula:	"And this is the form of the canal:"
Capitol .xxii.	Chapter XXII
De cauterizacio de extrophulos.	Of the cauterization of external haemorrhoids.
Quan extrophulos so de flecma e de humors fregas e no so hobedientz a digistio per medicinas e tu voys la digistio de aquelas leugerament, lahoras tu igneys le cauteri conquau la forma del qual es aquesta seguen, havent dos extremitatz hubertas per que yesca le fum deves le cauteri per l’autra extremitat, e pausa aquel ignit sobre aquel apostema una veguada, e autre si indigeyses de aquel, entro que pervengua al preon del apostema.	When external haemorrhoids are composed of fatty matter and humors that are resistant to digestion by medications and you wish to digest them thus, then you ignite the cautery that has two ends closed so that yes smoke goes through one end, and place it on that pile once or twice until it reaches its point."
E si l’apostema es pauca, lahoras pausa le cauteri segon la quantitat del apostema, e aprop leyssa le per tres jorns e pausa sobre lu coto enfus en boder entro que sia remaugut aquo que·l foc ha comburit.	"And if the pile is small, then place the cautery according to its quantity, and then leave it for three days and apply it to the cotton immersed in boiling water until what the fire has burnt is removed."
E aprop cura aquel am enguent e tentas e draps entro que sia sanat.	"And then treat it with ointments and bandages until it is healed."
E la forma de la cannula o deu cauteri a tal es comveyter.	"And the form of the canal or cautery for such a purpose is as follows:"
Capitol .xxiii.	De cauterizacio de internas haemorrhoidas.
De cauterizacio de rauquiera de votz e de constriccio de ale.	"For cauterization of a sore throat and constriction of the breath."
Quan las humiditatz veno sobre le quanal del pulmo, e majorment quan aquo es am fregiditat de compleccio, lahoras cove que·l malaute sia evacuat al comensament am medicinas laxativas, e aprop cauteriza aquel deves la razit del golayro en le loc depremegut.	"When humidity comes over the canal of the lung, especially when it is with coldness of complexion, then it is necessary for the patient to be evacuated at the beginning with laxative medicines, and also cauterize that place on the root of the uvula in the depressed area."
E guarda te que no pervenguas am le cauteri al golayro ni no comburas de la codena de lu sino un pauc.	"And make sure not to burn the uvula with the cautery nor burn too much of its base."
E cauteriza aquel am autra cauteri deves la junctura del col en le derier espondil de lu.	"And cauterize that place with another cautery on the junction of the neck in the last vertebra of it."
E·l cauteri de lu sia clavilh sego la maniera precedent.	"And the cautery of it should be done in such a way as described before."
E aprop cura aquel am aquo que es precedit entro que sia sanat.	"Moreover, treat that with what is prescribed until it is healed."
Capitol .xxiiii.	"Chapter XXIV"
De cauterizacio de malautia del pulmo e de tos.	"For cauterization of lung disease and cough."
Quan tos e malautia de pulmo so de humiditatz fregas e le malaute no ha febre ni tisic e es malautia antiqua, lahoras cauterisa aquel am dos cauteris sobre la furcula en les locz depremegutz leontz e buoytz; e am autra cauteri en le mieg loc del pietz entre dos mamillos; e sia le cauteri clavilh segon la forma precedent.	"When cough and lung disease are from moist coldness, and the disease does not have fever nor spitting, and it is an old disease, then cauterize that place with two cauteries over the furcula in the depressed areas of the lungs and breasts; and with another cautery in the middle of the pit between two nipples; and the cauteries should be done firmly according to the previous method."
E si vols, sia la tua cauterizacio punctan am le cauteri que es apelat puncta, la forma del qual precedeys en la ponctacio de dolor de aurelhas.	"And if you wish, your cautery can also be punctured with the cautery called 'puncta', whose form is described in the punctuation of ear pain."
E sian puntz entro cays ad aquels; e aprop cura aquel am aquo meteys que es precedit entro que sia sanat.	"And make several punctures there, and afterwards treat that place with what you have prescribed until it is healed."
E ya sia le cauteri haventz tres ramps quar cauterizacio es am aquel: am una veguada podes far tres cauteris segon aquesta forma:	"Already the cautery has three branches, therefore cauterization is done with that; in one session you can perform three cauteries according to this method:"
Capitol .xxv.	"Chapter XXV."
De cauterizacio de titillic que es le cap del ajutori.	"The cauterization of the little one that is the head of the helper."
Quan le cap del ajutori es dislocat per causa de humiditatz lubricas e no es fermat en la hora del sieu retornament deves la sua dislocacio entro que sia a lu aquo costuma de retornar, e aprop per un petit movement es deslocat ayssi que s’endeve, ayssi cum nos havem testificat, lahoras cove que primieyrament redusiscas la dislocacio, e aprop le malaute sia reversat sobre le sieu dos o sobre le latz sa; e aprop eleva la codena la qual es en la partida dedintz del citillic a las partidas desus am les ditz de la tua ma sinistra, si la junctura es dislocada a las partidas dedintz.	"When the head of the helper is dislocated due to slippery humidity and is not fixed at the time of its return, you must reduce its dislocation before it returns to its usual position. First, reduce the dislocation, and then place the patient on their back or side. Next, lift the shoulder that is located beneath the little one's neck up towards the upper parts with your left hand if the joint is dislocated below."
E aprop igneys le cauteri havent dos caps; e aquesta es la forma de lu:	"And also ignite the cautery, which has two heads; this is its form:"
E aprop cauteriza la codena entro que penetre aquela entro al autre latz; e vindra la figura de cauterizacio lahoras de iv caps cauteris.	"And then cauterize the shoulder until it enters that of the other side. Now comes the figure for cauterizing with four cautery heads."
e so aquel subtils segon la quantitat de tenta; e aquesta es la forma de lu:	"and thus subtly, according to the quantity of the tent; this is its form:"
E alcunas veguadas es ajustat segon aquest comte i per que son les cauteris .viii.	"And sometimes it is adjusted in this manner, and therefore there are eight cautery heads."
E aprop pausa sobre le cauteri porys cuytz am sal, e aprop fay adherir le malaute a trenquilitat, e lo membre no sia maugut per alcun temps entro que sia confortat.	"And then pause over the cautery with cotton dipped in salt, and make sure the patient is at rest, so that the limb is not moved for some time until it is consoled."
E si la dislocacio es a las partidas desus e tart es fayt aquo, lahoras cauteriza sobre le muscle am cauteri clavilh o am motz cauteris puntan, quar la junctura es confermada e la humiditat es romauguda e le malaute es sanat.	"And if the dislocation is above and it has been done this way, then cauterize over the muscle with a claw-shaped cautery or pointed cauteries, for the joint is strengthened, moisture is reduced, and the patient is healed."
Capitol .xxvi.	"Chapter 26."
De cauterizacio del stomac.	"Of cautery of the stomach."
Quan veno en l’estomac freg e motas humiditatz entro que aquel extrazo de la sua compleccio e so multiplicatz raumases a lu, e si tu continuas las manieyras de curacio e no confereyso, lahoras cove que le malaute sia sobre le sieu dos ressupinat, e extenda las suas mas e las suas coysas, e aprop cauteriza aquel am tres cauteris: an un cauteri dejos le pietz per la quantitat d’un dit am cauteri clavilh, e am dos cauteris dejos del dos costatz del cauteri, entro que vengua la figura de cauteri triangulada; e elonga entre els que no sian ajustatz que faran poyredura.	"When the stomach is hot and moist with many humors which that part has extracted from its complexion and multiplied, and if you continue your usual methods of treatment without considering the cause, it will happen that the patient will become worse, so extend their arms and legs, place them on a table, and cauterize this area with three cauteries: one on the lower side of the sternum about the size of a fingertip, one on each side of the sternum like the points of a triangle; take care that those which are not adjacent do not cause blisters."
E si la profunditat del cauteri la quantitat de les dos terses de la grocesa de la codena.	"The depth of the cautery should be equal to the thickness of two thirds of the diameter of a finger."
E sia la figura del cauteri segon aquesta forma ses addicio, E si vols, cauteriza am gran cauteri en le mieg loc del estomac segon aquesta forma; et aquest sia un cauteri segon la forma de cercle segon aquesta forma:	"And if you want to use a large cautery in the middle of the stomach according to this form, this is a cautery in the shape of a circle with this form:"
E sia cauterizat l’estomac punctan ad aquel que de aquest cauteri es spaventat: e es que tu senhes sobre l’estomac punt segon la quantitat que voles am tenta, e aprop cauteriza aquel am cauteri en les puntz; e aprop cura aquel am la curacio qu’es precedita entro que sia sanat.	"And the stomach is punctured with that which frightens him from this cautery: and if you see on the stomach a point according to how much you want, cauterize it with tentativeness using the cautery; and also cure it with the treatment that has been previously mentioned until it is healed."
Capitol .xxvii.	"Chapter XXVII."
De cauterizacio del fietge fret.	"On cauterizing a fatty liver."
Quan endeve en le fietge dolor per fregiditat o per humiditat o per grossa ventositat entro que de la sieua normal compleccio sia getat per egressio superflua, e es curat le malaute am aquo que havem dit e no comfereys, lahoras cove que·l malaute sia ressupinat sobre la sua cervitz, e senhes am tenta tres cauteris segon aquesta forma et aquesta quantitat meteyssa sobre le fietge dejos dels ipocondres, la hon perve le decubit de home.	"When there is pain in the liver due to coldness or humidity or excessive windiness such that its normal complexion has been altered by superfluous egression, and if the illness is treated with what we have said and it does not improve, then you should raise the illness above its usual place and cautiously cauterize three points according to this form and quantity evenly on the liver near the hypochondrium, where a man lies on his back."
E sia l’espazi le qual es entre quascun cauteri segon la grossetut del dit, e sia le cauteri segon la longitut del cors dreyta.	"And the space between each cautery should be equal to the thickness of the finger, and the cauteries should be as long as the right hand."
E no compremas la tua am le cauteri mot.	"Don't press too hard with the cautery handle."
E si la quantitat de aquo que es adhurit la quantitat de la maytat de la specitut de la codena, e no y sia pus ajustat; e si le malaute stant sobre les pes de lu; e si no es estant, lahoras sia jassent, le qual ja ha extendudas las suas coysas, e eleve les sieus brasses.	"And if the amount of that which is adhered is equal to the thickness of a finger's joint, do not adjust it further; and if the illness is standing on the lungs; and if it is not standing, then let him be seated with his legs extended and raise his arms."
E es aquesta la forma del cauteri:	"And this is the shape of the cautery:"
E a tu es possible que cauterizes aquestz cauteris am cauteri cutellar, quan es am tu subtilitat e prudencia en l’art.	"And it may be possible for you to cauterize these cauteries with a scalpel cautery if you have subtlety and prudence in the art."
E guarda te que trop no procesiscas en la cauterizacio, e sia adhurida la specitut de tota la codena per que sia adhurit tot le cors e pervengua entro als budels, quar la codena aqui es subtil; e sapias aquo.	"But be careful not to proceed too far in the cautery, and adhere the entire spinal cord so that the whole body is adhered and enters into the intestines, for here the spine is delicate. Know this."
Capitol .xxviii.	"Chapter XXVIII."
De perforacio de apostema del fietge am cauteri.	"On puncturing an abscess of the liver with a cautery."
Quan endeve excitura o apostema en le fietge e voles saber si aquel apostema es en le carn del fietge o en la tunica de lu, lahoras si es en la carn del fietge, le malaute atrobo gravitat e dolor ses acuitat.	When an abscess or boil appears on the liver and you want to know if that boil is in the flesh of the liver or in its covering, then if it is in the flesh of the liver, the patient feels heavy and sharp pain.
E si es en la tunica del fietge, am la dolor es acuitat gran e vezes que ja afatiguatz les metges la cura de lu.	And if it is in the covering of the liver, then the pain is very acute and sometimes even discourages physicians from treating it.
Donc cove que·l malaute sia enversat sobre la sieua cervit; e aprop senha le loc de l’apostema am tenta; e aprop igneys le cauteri le quel es asemblat a rag, la forma del qual a precedit en l’autra pagina.	Therefore, make the patient turn onto their back; then find the location of the boil with your touch and burn it using an iron that resembles wool, whose shape has been described on the previous page.
E cauteriza am aquel i cauteri entro que tota la codena sia comborida, entro que pervengua al ciphac, entro qu’en yesca sania.	And cauterize with that cautery until all the chain is burned, until it reaches the nipple, until in ash it remains.
E aprop cura aquel per curacio dels autres apostemas entro que sia sanat.	And then treat that one according to how you would treat other boils until it is healed.
E no cove que de aquesta forma de cauteri use sino aquel del qual le estudi en l’art de medicina es prolonguat, e en las mas del qual motas malautias an conogut; mays aquest am esperiment alcunas veguadas sia ardit sobre aquesta operacio, mays empero leyssa aquela deves nos, e es miels.	And do not use this cautery technique unless you are someone who has studied medicine extensively and has treated many illnesses. Although some people have tried it several times with success, it is still better to leave such operations to those who deserve them and know how to perform them best.
Capitol .xxix.	Capítulo XXIX.
De cauterizacio de plauresi.	Of cautery for pleurisy.
Diyssero les antics cauteri de las razitz de aristologia a plauresi frega segon aquesta manieyra esser fazedor, e es aquest que tu prenguas de las razitz de aristologia longa secca una razit pun longua que es trobada, e sia de la grossetut del dit.	It is said by ancient authors that cautery for pleurisy should be done in this manner: take a dry and hard splinter of aristologist wood (a type of oak), make it into a sharp point as thick as your finger.
E aprop submergeys aquela en oli e eysen aquela al foc, e aprop cauteriza per un cauteri en aquel loc le qual es entre la continuacio de la furcula am le col; e am dos cauteris petitz dejos guidazi, un pauc declinans a la partida que es dejus la barba, e am dos cauteris en aquo que es declinant entre la quinta costa e la cizena, declinant un pauc a las partidas detras; e am autre cauteri en le mieg loc del pietz; et am autre sobre l’estomac, et am tres cauteris de las partidas detras; et am un cauteri en aquel loc le qual es entre las dos spallas, e am dos cauteris dels dos latz del pietz, dejos le cauteri le qual es entre doas spallas.	And then immerse that splinter in oil and heat it over the fire. Then cauterize with it at a point between the continuation of the furcula and the collarbone; and with two small diagonal cauteries below the jaw on either side, inclining slightly towards the back of the neck; and with two cauteries between the fifth rib and the armpit, inclining slightly backwards; and with another cautery in the middle of the chest; and one on the stomach; and three cauteries on the back; and one cautery between the two shoulder blades; and two cauteries on either side of the chest.
E no cove que compremas la tua ma am le cauteri, ans sia en le manifest de la codena en obra.	And do not hold the cautery with your hand but place it in a suitable holder for the purpose of cauterizing.
