Ayssi comensan las paraulas de Albucasim .	"Thus begins the words of Albucasis."
E no premas trop la tua ma am le cauteri, mays segon la quantitat que la tersa partida de la palpebre sia adhurida.	"Press the cautery gently against the skin without burning more than a third of the eyelid."
Capitol .xvi.	Chapter XVI
De cauteri de la palpebre del huel quan les pels so convertitz a las partidas dedintz e punho le huel.	"Regarding cauterizing the eyelids when hairs grow inward and pierce the eye."
Quan les pels del huel son convertitz a las partidas dedintz ayssi que pungo le huel, cauteri en aquels es segon dos manieyras, quar cauteri o es am fer o es am medicina comburent.	"When the hairs of the eyelid grow inward and pierce the eye, cauterize them in either of two ways: either with fire or with medicine."
Si am cauteri de lu am foc, comanda al malaute denant aquo que leyse les sieus pels ayssi cum aquels les quals les mundan, entro que sian prolonguatz e engualhatz; e si punho aquel deves le lor naysement, lahoras tu strenh les huels de lu am una benda per so que no sia maugut entro que·ls pels sian nascutz.	"If cauterizing with fire, instruct the patient beforehand to extend his eyelashes like those that are combed out, until they are lengthened and hardened. And if any hairs emerge during this process, then stretch the eyelids using a bandage so that no harm is caused while waiting for them to grow."
Donc cum siran nascutz e engualhatz, lahoras pausa le cap del malaute en le tieu se, e aprop senha sobre la palpebre dels huels de lu am tenta, am senhal le qual sia segon la figura de fulha de merta, e sia le comensament del senhal prop dels pels.	"When the hairs have grown and hardened, then pause the patient's head in a suitable position, and holding the eyelid taut with your thumb, place the cautery upon it. The beginning of the cautery should be shaped like a sickle of iron, placed close to where the hairs begin."
E aprop pausa coto enbegut en album de huou o en mucillatge de ptilli sobre le huel.	"And then pause cotton dipped in alum or in mucilage of hartshorn on the eye."
E aprop igneys le cauteri del qual aquesta es la forma de lu.	"And then ignite the cautery which has this shape:"
E aprop cauteriza sobre la figura la qual as senhada, petit a petit, em motas veguadas, entro que sia comburida la superficia de la codena la qual es ayssi cum fuelha de mirta, tota aparent propriament.	"And then cauterize along the shape marked here, little by little, with repeated motions, until the surface of the line resembling a myrtle leaf is entirely consumed."
E senhal de sanetat de la tieua obra es que tu vegus la palpebre de l’huel ja esser contrayta e·ls pels de lu esser elevatz deves la punctura del huel.	"The sign of the cure being accomplished is that you see the eyelid of the eye already contracted, and its hairs raised up from the puncture of the eye."
E donc eleva la tua ma e laysa aquel per tres jorns, e aprop pausa sobre lu coto am boder entro que sia eredicada la scara.	"And then raise your hand and leave it alone for three days. After that, pause a cotton bandage on it until the scar is healed."
E aprop cura aquela am enguent entro que sia sanat.	"And then dress it with ointment until it is healed."
Mays si retorna per les pels alcuna causa aprop lor naysement e la palpebra es mollificada, lahoras fay autra vetz le cauteri sobre aquel tot ayssi cum avias fayt primieyrament.	If the eyelid returns to its previous position due to some cause and is softened, then apply the cautery again on that spot as you did initially.
Mays si les pels so en la palpebra dejos, lahoras cauterisa aquela entro que sia elevada al sieu loc natural e sia engualhat e que les pels no punhan le huelh.	If the eyelids are stuck to the eyelid, then cauterize that area which is elevated to its natural location and swollen, so that the eyelids do not stick together.
Mays le cauteri am medicina comburent aquest es que comandes al malaute que leyse les pels entro que sian prolonguatz e engualhatz, e aprop sia fayta de carta de drap la forma de fuelha de mirtra.	If the cautery with medicine is used to burn this area that you command the patient to lift the eyelids which are prolonged and swollen, then a piece of cloth like a mint leaf should be placed nearby.
E aprop pren de sabo conogut e de caus viva ana unc. i, o quays aquo, e aprop mescle3 aquelas causas be, e fay aquo am festinacio per so que no sia enfregidat; e aprop expandeys de aquo sobre la carta la qual es fayta ayssi cum forma de fulha de mirtra, e pausa aquel sobre la un huel od amdos; e pausa dejos le huel coto enbegut en album de huou, e el cap del malaute sia en le tieu se.	And take some known soap and live coal on a needle tip, mix them quickly so that it does not cool down, spread this mixture on the cloth shaped like a mint leaf, place it on one or both eyelids, then place cotton wool dipped in egg white on the other eye, and keep the patient's head tilted back.
E pausa le dit sobre le medicina e prem aquela un petit e no la mauguas entro que lo malaute senta la mordicacio de la medicina, quar mordicacio es en lu ayssi cum de foc.	Place your finger on the medicine and press it lightly, but do not rub it in while the patient feels the bite of the medicine, for the sensation is like fire.
E donc cum percevera aquo que el atrobo mordicacio, lahoras leyssa la medicina e mau aquela am le tieu dit; donc cum cessa la mordicacio, lahoras remau la medicina he lava le huel am aygua; e lahoras considera si vezes la palpebra ja es levada ayssi cum es lavada deves la costriccio am foc o am incisio, quar lahoras esta be; e si no torna sobre aquela de la medicina sobre le loc en le qual no ha empremut la medicina e no se denigra entro que sia engualhada la tua operacio e sia contrayt le huel.	And once the burning sensation is felt, then remove the medicine and wipe it with your finger; when the burning sensation stops, then remove the medicine and wash the eye with water. Then observe if the eyelid has been lifted as it was before, in which case you should cauterize or cut the constriction with fire, for it is now at its best. And if not, place the medicine back on the location where it had not previously adhered until the swelling subsides and your operation is completed and the eye is contracted.
E aprop pausa sobre lu coto am boder entro que sia eradicada la codena de la adhustio, e aprop cura aquel am enguent deafinicon o am autre entro que sia sanat.	Then place cotton soaked in boric acid or another suitable solution over it until the inflammation of the adhesion is erased, and then dress it with a suitable ointment or another substance until it is healed.
E es necessari a tu, deves la tua operacio que guardes am pervigil diligencia que en le huel no caia re de la medicina, e si la palpebre aprop alscus dias es mollificada e alcuna causa dels pels punh en le huel, lahoras itera la tua medicina sobre aquel loc le qual de la palpebre es mollificat, e propriamen ayssi quo as fayt al comensament, e aprop enaviro lu entro que sia sanat.	And it is necessary for you to be very diligent in your operation that no medicine falls into the eye, and if the eyelid becomes inflamed over several days and some cause of hairs puncturing the eye occurs, then repeat your medication on that location where the eyelid has become inflamed, just as you did at the beginning, until it is healed.
E aquesta es la forma de fuelha de mirtra.	And this is the method for treating a cataract.
E sapias que les huels dels homes son diversificatz segon la magnitut e la parvitat, e donc segon aquo es fayta la tua contraccio.	Know that men's eyes are diverse in size and smallness, and therefore your cautery should be done accordingly.
E no sira amaguada la via de rectetut ad aquel al qual es studi en aquesta art.	And do not hide the path of correctness from anyone who studies this art.
Capitol .xvii.	Chapter XVII
De cauterizacio de fistula que es en le lacrimal de l’huel.	Of cautery for a fistula in the tear duct of the eye.
Quan tu curas fistula am aquo que havem dit en las divisios de las malautias e no confereys la tua curacio, lahoras cove que tu cauterizas aquela segon aquesta manieyra: comanda al malaute que pause le cap sieu en le tieu se, e tengua le cap de lu alcun ministre entre las tieuas mas en tal manieyra que no sia maugut ni agitat am le sieu cap.	"When you treat fistula as we have described in the divisions of diseases and your treatment does not succeed, then you must cauterize it in this manner: Command the patient to place their head on your thigh, and hold their head steady with one hand between their teeth so that they are neither moved nor agitated by their own head."
E aprop pausa coto enfus en album de huou o en mucellage de ptilli sobre le huel de lu.	"And then place hot wax or pitch plaster on the wound on the head."
E aprop igneys le cauteri del qual aquesta es la forma:	"Furthermore, this is the form of the cautery you will use:"
le qual sia conquau, ayssi cum es forma de cana o de pena de voltor, de la una extremitat am la qual es fayta lo cauteri.	"The cautery should be hollow, like a reed or a vulture's feather tip, at the end of which you will perform the cautery."
E si voys, sia penetrant entro a la autra extremitat.	"Furthermore, if you wish, it may also penetrate into the other extremity."
E si vols sia sort ayssi cum tenta.	"And if you want, let it be like this: as if tending."
Mays empero aquel que es concau es milhor a la tieua obra.	"But truly, that which is hollow is better for your task."
E aprop prem la fistula si es uberta, e tra de lu sania et exsicca aquela.	Approximately press the fistula if it is open, and draw out its pus and dry it.
E si no es uberta, lahoras obre aquela e extratz la poyredura de lu.	If it is not open, then tear it open and extract the pus from it.
E aprop pausa sobre lu le cauteri le qual sia be ignit, e te am aquel la tieua ma un petit deves le cauteri del huel a la partida del nas, per so que no erre la tua ma o le malaute sia enquietat, e lahoras pausa le cauteri en le grays del huel e corrompas aquel.	Then press the cautery which has been well ignited onto it and hold it there for a moment, but not too long at the end of the nose so that you do not burn your hand or disturb the patient, and then immediately place the cautery in the ashes and extinguish it.
E donc si al comensament del tieu cauteri perve entro al os, bo es; e sino, lahoras itera le cauteri una veguada o dos, si mestiers era; e layssa aquel ayssi per tres jorns, e aprop pausa sobre aquel coto am boder e enviro lu am enguent exsiccatiu entro que sia sanat.	And if at the beginning of your cautery you perceive that it enters into the bone, then that is good. Otherwise, repeat the cautery once or twice more if necessary; and leave it thus for three days, and again press on that spot with a border and around it with a drying ointment until it is healed.
Mays si eran passatz xi dias e no es sanat, lahoras pausa sobre lu medicina aguda corrosiva entro que l’os sia descubert e sia ras segon que conveneys en le sieu capitol.	But if eleven days have passed and it has not healed, then apply a medicine that is sharply corrosive to it until the bone is exposed and scrape it according to what seems appropriate in this chapter.
E es autra manieyra de cauteri de fistula la qual alscus primiers diysero: enten al loc de la fistula e fen aquela e aprop pausa en aquela fissura camaen subtil del qual es la forma de lu: E fon en aquela la quantitat de i unc de plom fundut; e te la tua ma am camaem am bona retencio, e no sia maugut le malaute per so que le plom fundut no pervengua al huel de aquel; e cove que pausas sobre le huel del malaute coto enfus en album de huou o en aygua, quar plom adhureys le loc de la fistula e sana aquela per sanacio meravilhora.	And there is another way of cauterizing a fistula which some doctors first described: enter the place where the fistula is and open it up, and immediately insert into that opening a very subtle probe whose shape corresponds to its form. Then pour into that as much melted lead as you can hold in your hand with caution so that the patient does not suffer too much so that the melted lead does not reach the wound; and cover the wound of the patient with a bandage dipped in album of egg or water, because lead adheres to the place of the fistula and heals it by marvelous healing.
E si la fistula es sanada am aquo que havem dit del cauteri e de la curacio, bo es; e sino, lahoras es necessari aministrar trauc del nas e reduzir la fistula al cors del nas segon que vindra en son loc propri.	And if the fistula is healed with what we have said about cautery and treatment, then that is good. Otherwise, it is necessary to administer traction of the nose and reduce the fistula into the body of the nose according to what will come in its proper place.
Capitol .xviii.	Chapter XVIII
De cauterizacio de la fendedura des potz.	Of cauterization of the split hoof.
Motas veguadas accideysso fissuras en las labias, e majorment en las labias dels enfantz.	Many times it happens that splits occur in the lips, and more often in the lips of children.
Donc cum tu curas aquelas fissuras am aquo que nos havem dit en las divisios e no aprofieyta la tua cura, lahoras igneys le cauteri petit cutellar segon aquesta forma que s’ensiec:	"Therefore, when treating those fissures with what we have mentioned in the divisions and your treatment proves ineffective, then apply a small cautery knife in this manner which is shown."
E sia la conquavitat de lu segon la subtilitat de cotella.	"And it should be curved according to the subtlety of a needle."
Aprop pausa aquel init cuytadament en aquelas fissuras entro que·l cauteri pervengua al preon de las fissuras.	"Then pause your hand carefully in those fissures until the cautery reaches the front of the fissure."
E aprop cura aquel am cerotz entro que sia sanat.	"And then cure that wound until it is healed."
Capitol .xix.	"Chapter XIX."
De cauterizacio de fistula en la boca.	"On the cauterization of a fistula in the mouth."
Quan en la razit de uvula o en le paladar o en las razitz de las dentz endeve apostema e aprop fa brac, e aprop es rompuda, e aprop es antiquada, e corr brac e es fayta fistula, e aprop tu curas aquela e no aprofieyta a curacio, lahoras cove que tu igniscas cauteri segon la quantitat que sia receubuda en la fistula, e aprop met aquel ignit en le trauc de la fistola, e te la tua ma entro que pervengua le ferr ignit al preon de lu, e al derier de lu fazen aysso una veguada o dos; e aprop cura aquel am aquo que nos havem dit de la curacio entro que sia sanat.	"When an aposteme forms on the uvula or palate or roots of teeth, and it bursts and is cleaned out, and then breaks open again, and a fistula forms, if you cure it but the cure does not take effect, then it is necessary to cauterize it according to the amount that has been received in the fistula. Then put that hot iron into the mouth of the fistula, keeping your hand inside until the hot iron reaches the front of it. Repeat this process once or twice more; and then cure it with what we have said about curing until it is healed."
E donc si la sania es abscindita e es sanat, bo es; e sino, lahoras es necessari de descubrir le loc e hostar le os corrumput segon que vindra en son capitol.	"And if the wound heals and is sound, that is good. But if not, then it is necessary to uncover the place and remove the rotten bone according to what is written in its chapter."
Capitol .xx.	"Chapter XX."
De cauterisacio de las dentz e de mollificacio de las angivas.	"On the cauterization of teeth and the softening of gum boils."
Quan las angivas son mollificadas per humiditat e las dentz son maugudas, e curas aquelas am medicinas e no confereys, lahoras pausa le cap del malaute en le tieu se, e aprop igneys le cauteri la forma del qual vindra aprop aysso, enayssi que tu pauses la quanula sobre la dent e entromet en aquela le cauteri ignit festinantment, e te la tieua ma un petit entro que·l malaute cente la calor del foc a la razit de la dent esser pervenguda.	When gums are softened by moisture and teeth are painful, and you treat them with medicines without success, then place the patient's head on the table, and immediately apply the cautery of this form: thus you will place the tweezers over the tooth and quickly insert the ignited cautery into that area, keeping your hand a little withdrawn so that the patient feels the heat of the fire reaching the root of the tooth.
E aprop leva la tua ma, e aprop itera le cauteri alcunas veguadas segon que vols.	And immediately remove your hand, and repeat the application of the cautery several times according to what you desire.
E aprop le malaute huompla la sua boca de aygua de sal e tengua aquela per una hora, e pueys stupa aquela, quar la dent mauguda es fermada e la gengiva mollificada es strenguda e la humiditat corrompuda es exsiccada.	Then have the patient rinse their mouth with salt water and keep it in for an hour, then spit it out, because the painful tooth will be solidified, the softened gum tightened, and the harmful moisture dried up.
Capitol .xxi.	Chapter XXI
De cauterisacio de dolor de dent.	On the cauterization of toothache.
Quan dolor de dent es per fregiditat, o en lu es freg o verm, o no comfereys la curacio am medicina, lahoras cauteri en aquela es segon dos manieyras: o cauteri am boder de vacas, o cauteri am foc.	When toothache is caused by coldness, or there's decay in the teeth, and medicine does not relieve it, then cauterization in that area may be done in two ways: either with a hot iron from cattle dung, or with fire.
Cauteri am boder es que tu prenguas boder de vacas e bulhas aquel en culhe de ferr , e aprop pren coto e envolopa le sobre la extremitat de la tenta, e aprop enmergeys aquel am boder bulhit, e pausa aquel sobre la dent dolorosa festinantment entro que sia enfregidat.	To cauterize with a hot iron from cattle dung: Take some cattle dung, roll it into the shape of an iron ball, and place it on the glowing end of the tongs. Then quickly wrap that end in cotton cloth, and apply it to the painful tooth, pressing firmly until it becomes cold again.
E aprop itera aquela alcunas veguadas entro que la vertut del foc pervengua a la razit de la dentz.	"And then repeat this several times until the power of fire reaches the root of the teeth."
E si voys, submergeys lana o coto en le boder desus dit, e pausa aquel sobre la dent dolent, e pausa sobre aquel ferr ignit entro que·l ferr pervengua al preon de la conquavitat de la dent.	"And if you wish, soak some wool or cotton in the border of the powder above and place it on the painful tooth, then place a heated iron on top until the iron reaches the point of the concavity of the tooth."
Mays empero la cauterizacio am foc es que tu atendas a la quannula de eram o de ferr, e sia en le cor de lu alcuna grocesa e la acuitat del foc no pervengua a la boca del malaute.	"However, you should wait until the coal or iron is hot enough before cauterizing with fire. Make sure it has reached the center and that its heat does not reach the patient's mouth."
E aprop igneys le cauteri la forma del qual vindra, e pausa aquel sobre la dent e te la tua ma entro que·l cauteri sia enfregidat; e fay aquo alcunas veguadas quar la dolor sira remauguda o en aquel dia o en l’autre dia.	"And then heat the cautery iron to its proper shape and place it on the tooth with your hand until it cools down. Do this several times, once or twice a day, until the pain disappears."
E cove que per empressio de aquel cauteri que·l malaute umpla la sieua boca de bon boder e tengua aquel per una hora e aprop scupa le; e aquesta es la forma del cauteri.	"And it is necessary that after this cauterization, the patient should rinse his mouth well and hold it closed for an hour. Then he should spit it out; and this is the form of cauterization."
E cauteriza am qual que tu voys extremittat segon que a tu es possible.	"And cauterize with whatever you wish according to what seems best to you."
E aquesta es la forma de la cannula:	"And this is the shape of the cannula:"
Capitol .xxii.	Chapter 22
De cauterizacio de extrophulos.	On the cauterization of exstrophic defects
Quan extrophulos so de flecma e de humors fregas e no so hobedientz a digistio per medicinas e tu voys la digistio de aquelas leugerament, lahoras tu igneys le cauteri conquau la forma del qual es aquesta seguen, havent dos extremitatz hubertas per que yesca le fum deves le cauteri per l’autra extremitat, e pausa aquel ignit sobre aquel apostema una veguada, e autre si indigeyses de aquel, entro que pervengua al preon del apostema.	"When exstrophic defects are caused by friction and fluids that do not heal well with medicines and you wish to promote digestion of those, then heat the cautery iron to its proper shape, which is as follows: it should have two openings at its ends so that smoke can come out through one opening while the other remains closed. Place the heated cautery on the exstrophe once or twice until it reaches the point of the defect."
E si l’apostema es pauca, lahoras pausa le cauteri segon la quantitat del apostema, e aprop leyssa le per tres jorns e pausa sobre lu coto enfus en boder entro que sia remaugut aquo que·l foc ha comburit.	"And if the exstrophe is small, then place the cautery accordingly, according to its size. Then leave it alone for three days and place it on the edge of the wound, pressing it down until what the fire has burned is healed."
E aprop cura aquel am enguent e tentas e draps entro que sia sanat.	"And then treat it with ointments and dressings until it is healed."
E la forma de la cannula o deu cauteri a tal es comveyter.	"And the shape of the cautery iron for such use should be like this:"
Capitol .xxiii.	Chapter XXIII
De cauterizacio de rauquiera de votz e de constriccio de ale.	"For cauterization of vocal cords and constriction of breath."
Quan las humiditatz veno sobre le quanal del pulmo, e majorment quan aquo es am fregiditat de compleccio, lahoras cove que·l malaute sia evacuat al comensament am medicinas laxativas, e aprop cauteriza aquel deves la razit del golayro en le loc depremegut.	"When humidity reaches the lung canal, especially when it's accompanied by cold weather, first, the patient should be given laxative medicines and then cauterize that area with a hot iron in the depressed place."
E guarda te que no pervenguas am le cauteri al golayro ni no comburas de la codena de lu sino un pauc.	"And make sure that you do not burn through to the gut or scorch the spine, but only lightly cauterize it."
E cauteriza aquel am autra cauteri deves la junctura del col en le derier espondil de lu.	Burn that area with another cautery at the junction of the neck on the last cervical vertebra.
E·l cauteri de lu sia clavilh sego la maniera precedent.	Then apply the cautery to it in the same manner as before.
E aprop cura aquel am aquo que es precedit entro que sia sanat.	And afterwards dress that wound as is said above until it is healed
Capitol .xxiiii.	Chapter XXIV
De cauterizacio de malautia del pulmo e de tos.	Of cautery for the illness of the lung and cough.
Quan tos e malautia de pulmo so de humiditatz fregas e le malaute no ha febre ni tisic e es malautia antiqua, lahoras cauterisa aquel am dos cauteris sobre la furcula en les locz depremegutz leontz e buoytz; e am autra cauteri en le mieg loc del pietz entre dos mamillos; e sia le cauteri clavilh segon la forma precedent.	When cough and lung disease are from moist friction, and the illness does not have fever or spitting, and is an ancient illness, therefore cauterize that area with two cauteries on the furcula at the depressed points of lion's head and buffalo's hump; and another cautery in the middle of the chest between both nipples; and let the cauteries be applied as described above.
E si vols, sia la tua cauterizacio punctan am le cauteri que es apelat puncta, la forma del qual precedeys en la ponctacio de dolor de aurelhas.	And if you wish, let your cautery be puncture cautery with the cautery called punctum, of which the form is described above in the punctuation for earache.
E sian puntz entro cays ad aquels; e aprop cura aquel am aquo meteys que es precedit entro que sia sanat.	And let them be punctured thus, and afterwards dress that wound with what is said above until it is healed
E ya sia le cauteri haventz tres ramps quar cauterizacio es am aquel: am una veguada podes far tres cauteris segon aquesta forma:	And since the cautery has three prongs for this cauterization, in one cauterization you can apply three cauteries as follows:
Capitol .xxv.	De cauterizacion del mal de gota, e del dolor de lumbos.
De cauterizacio de titillic que es le cap del ajutori.	"Regarding the cauterization of the little head which is the tip of the helper."
Quan le cap del ajutori es dislocat per causa de humiditatz lubricas e no es fermat en la hora del sieu retornament deves la sua dislocacio entro que sia a lu aquo costuma de retornar, e aprop per un petit movement es deslocat ayssi que s’endeve, ayssi cum nos havem testificat, lahoras cove que primieyrament redusiscas la dislocacio, e aprop le malaute sia reversat sobre le sieu dos o sobre le latz sa; e aprop eleva la codena la qual es en la partida dedintz del citillic a las partidas desus am les ditz de la tua ma sinistra, si la junctura es dislocada a las partidas dedintz.	"When the little head is displaced due to slippery lubricity and not firmly held in place during its return, it should be reduced before it returns completely; and gently move it so that it returns properly, as we have witnessed. Then, have the patient lie on their back or side; lift the thigh which is at the junction of the little head, with your left hand."
E aprop igneys le cauteri havent dos caps; e aquesta es la forma de lu:	"And therefore you should cauterize it thus:"
E aprop cauteriza la codena entro que penetre aquela entro al autre latz; e vindra la figura de cauterizacio lahoras de iv caps cauteris.	"And cauterize the thigh until that side enters into the other side; and this is the figure of cauterization for four heads."
e so aquel subtils segon la quantitat de tenta; e aquesta es la forma de lu:	"Then, according to the amount of tenting, it should be cauterized thus:"
E alcunas veguadas es ajustat segon aquest comte i per que son les cauteris .viii.	"And sometimes this is adjusted according to this count and there are eight cauteries."
E aprop pausa sobre le cauteri porys cuytz am sal, e aprop fay adherir le malaute a trenquilitat, e lo membre no sia maugut per alcun temps entro que sia confortat.	"And then apply a poultice with salt and oil, and have the patient rest quietly until they are comfortable; do not move the limb for some time until it is healed."
E si la dislocacio es a las partidas desus e tart es fayt aquo, lahoras cauteriza sobre le muscle am cauteri clavilh o am motz cauteris puntan, quar la junctura es confermada e la humiditat es romauguda e le malaute es sanat.	"And if the dislocation is at the top and it is done this way, then cauterize over the muscle with a cautery called 'clavilh' or with pointed cauteries, for the joint is confirmed and the humidity is dissipated, and the pain is healed."
Capitol .xxvi.	"Chapter 26."
De cauterizacio del stomac.	"On cauterizing the stomach."
Quan veno en l’estomac freg e motas humiditatz entro que aquel extrazo de la sua compleccio e so multiplicatz raumases a lu, e si tu continuas las manieyras de curacio e no confereyso, lahoras cove que le malaute sia sobre le sieu dos ressupinat, e extenda las suas mas e las suas coysas, e aprop cauteriza aquel am tres cauteris: an un cauteri dejos le pietz per la quantitat d’un dit am cauteri clavilh, e am dos cauteris dejos del dos costatz del cauteri, entro que vengua la figura de cauteri triangulada; e elonga entre els que no sian ajustatz que faran poyredura.	"When there is heat and much humidity in the stomach that causes it to swell beyond its normal size, and if you continue with the same methods of treatment without improvement, then it is necessary for the patient to sit upright on their bed or chair, extend their hands and feet, and cauterize them thus: one cautery on the left side of the pit of the stomach, as long as a finger with a blunt cautery; and two cauteries on each side of this cautery, so that it forms a triangular figure. Do not allow those that are not well-adjusted to cause burning."
E si la profunditat del cauteri la quantitat de les dos terses de la grocesa de la codena.	"And the depth of the cautery should be equal to two-thirds the thickness of the thigh."
E sia la figura del cauteri segon aquesta forma ses addicio, E si vols, cauteriza am gran cauteri en le mieg loc del estomac segon aquesta forma; et aquest sia un cauteri segon la forma de cercle segon aquesta forma:	"And the figure of the cautery should be according to this form without addition. And if you wish, cauterize with a large cautery in the middle of the stomach according to this form; and this is one cautery according to the circular form according to this form:"
E sia cauterizat l’estomac punctan ad aquel que de aquest cauteri es spaventat: e es que tu senhes sobre l’estomac punt segon la quantitat que voles am tenta, e aprop cauteriza aquel am cauteri en les puntz; e aprop cura aquel am la curacio qu’es precedita entro que sia sanat.	"And cauterize the stomach puncturing it thus for whoever is afraid of this cautery: You should poke on the stomach with a tent as much as you wish and then cauterize those points with a cautery; and then treat them according to the treatment that has been previously mentioned until they are healed."
Capitol .xxvii.	"Chapter 27."
De cauterizacio del fietge fret.	"On cauterizing an inflamed liver."
Quan endeve en le fietge dolor per fregiditat o per humiditat o per grossa ventositat entro que de la sieua normal compleccio sia getat per egressio superflua, e es curat le malaute am aquo que havem dit e no comfereys, lahoras cove que·l malaute sia ressupinat sobre la sua cervitz, e senhes am tenta tres cauteris segon aquesta forma et aquesta quantitat meteyssa sobre le fietge dejos dels ipocondres, la hon perve le decubit de home.	"When there is pain in the liver due to coldness or humidity or excessive windiness that causes it to be thrown out of its normal condition by an excess exit, and if this condition is treated with what has been said and does not improve, then it is necessary for the patient to sit upright on their neck, and poke three cauteries according to this form and size onto the liver on the left side of the hypochondrium where a man lies when he is decubitus."
E sia l’espazi le qual es entre quascun cauteri segon la grossetut del dit, e sia le cauteri segon la longitut del cors dreyta.	"And the space between each cautery should be according to the thickness of a finger, and the cauteries should be as long as the right hand's middle finger."
E no compremas la tua am le cauteri mot.	"And do not press too hard with the cautery."
E si la quantitat de aquo que es adhurit la quantitat de la maytat de la specitut de la codena, e no y sia pus ajustat; e si le malaute stant sobre les pes de lu; e si no es estant, lahoras sia jassent, le qual ja ha extendudas las suas coysas, e eleve les sieus brasses.	"And the amount of cautery that is necessary should be equal to the width of the middle of the thigh and not any more than this. And if the condition persists, then place the patient on their hands and knees. If they are standing, then have them sit down with their arms extended, elevate their elbows."
E es aquesta la forma del cauteri:	"And this is the form of the cautery:"
E a tu es possible que cauterizes aquestz cauteris am cauteri cutellar, quan es am tu subtilitat e prudencia en l’art.	"And it may be possible for you to cauterize these cauteries with a knife cautery if you have subtlety and prudence in the art."
E guarda te que trop no procesiscas en la cauterizacio, e sia adhurida la specitut de tota la codena per que sia adhurit tot le cors e pervengua entro als budels, quar la codena aqui es subtil; e sapias aquo.	"And be careful not to proceed too quickly with the cautery, and cauterize only one third of the thigh at a time so that the entire body may be cauterized and it may reach the vessels. For here the flesh is thin."
Capitol .xxviii.	"Chapter 28."
De perforacio de apostema del fietge am cauteri.	"Regarding the cauterization of a liver abscess."
Quan endeve excitura o apostema en le fietge e voles saber si aquel apostema es en le carn del fietge o en la tunica de lu, lahoras si es en la carn del fietge, le malaute atrobo gravitat e dolor ses acuitat.	"If you ever find an abscess in the liver and want to know if that abscess is within the liver's flesh or its capsule, then know that if it is within the liver's flesh, the patient will have more severe pain and tenderness."
E si es en la tunica del fietge, am la dolor es acuitat gran e vezes que ja afatiguatz les metges la cura de lu.	"And if it is in the capsule of the liver, there may be intense pain, sometimes even tiring out the doctors treating him."
Donc cove que·l malaute sia enversat sobre la sieua cervit; e aprop senha le loc de l’apostema am tenta; e aprop igneys le cauteri le quel es asemblat a rag, la forma del qual a precedit en l’autra pagina.	"Therefore, it is necessary for the patient to lie face up on their neck; then carefully feel for the location of the abscess with your fingertips; and also prepare the cautery instrument which resembles rags, whose form has been described in the previous page."
E cauteriza am aquel i cauteri entro que tota la codena sia comborida, entro que pervengua al ciphac, entro qu’en yesca sania.	"And cauterize it with that cautery until the entire chain is charred, until it reaches the gallbladder, until it burns clean."
E aprop cura aquel per curacio dels autres apostemas entro que sia sanat.	"Also treat any other nearby abscesses to ensure they are healed as well."
E no cove que de aquesta forma de cauteri use sino aquel del qual le estudi en l’art de medicina es prolonguat, e en las mas del qual motas malautias an conogut; mays aquest am esperiment alcunas veguadas sia ardit sobre aquesta operacio, mays empero leyssa aquela deves nos, e es miels.	"And note that this method of cautery should only be used by those who have studied medicine extensively and have experienced treating many illnesses. Although some may have tried it a few times, it is better left to the discretion of those who know what they are doing."
Capitol .xxix.	"Chapter XXIX."
De cauterizacio de plauresi.	"On the cautery of pleurisy."
Diyssero les antics cauteri de las razitz de aristologia a plauresi frega segon aquesta manieyra esser fazedor, e es aquest que tu prenguas de las razitz de aristologia longa secca una razit pun longua que es trobada, e sia de la grossetut del dit.	"The ancient cauteries for pleurisy were made in this manner, according to Aristole: Take a dry, long stick of reed, cut it in half lengthwise so that it is as thick as your finger."
E aprop submergeys aquela en oli e eysen aquela al foc, e aprop cauteriza per un cauteri en aquel loc le qual es entre la continuacio de la furcula am le col; e am dos cauteris petitz dejos guidazi, un pauc declinans a la partida que es dejus la barba, e am dos cauteris en aquo que es declinant entre la quinta costa e la cizena, declinant un pauc a las partidas detras; e am autre cauteri en le mieg loc del pietz; et am autre sobre l’estomac, et am tres cauteris de las partidas detras; et am un cauteri en aquel loc le qual es entre las dos spallas, e am dos cauteris dels dos latz del pietz, dejos le cauteri le qual es entre doas spallas.	"And then dip it in oil and heat it over the fire, and cauterize with this cautery at the spot between the continuation of the collarbone and the neck; and also cauterize with two small cauteries slightly inclined towards the left side of the beard, and two cauteries inclining between the fifth rib and the seventh rib, slightly sloping backwards; and another cautery in the middle of the chest; and one on the stomach, and three cauteries at the back parts; and one cautery between the two shoulders, and two cauteries on both sides of the chest."
E no cove que compremas la tua ma am le cauteri, ans sia en le manifest de la codena en obra.	"And do not grasp the cautery with your hand, but rather hold it at its midpoint during the procedure."
E ja diyssero alscus antics que so alscus dels homes les quals uson de cauteri de ferr semblant a ray e igneysso aquel, e meto aquel en aquel loc le qual es entre las costas, entro que pervenguam am aquel ad aquel apostema e sia foragetada sania, ayssi cum havem dit en l’apostema del fietge.	"And the ancient masters said that men who use an iron cautery like a rod should heat it in that place between the ribs until it reaches the abscess and burns it clean, as we have described for the liver abscess."
Mays en aquesta perforacio am cauteri no es ses temor, quar hu mor tantost ho accideys en le loc fistula a la qual no es sanacio.	"But in this procedure with cautery, there is nothing to fear, because even if it happens that someone dies right away, it occurs in the location of the fistula which was not healing."
