Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim.
Mays en le preon cove que tu fendas la codena tota entro que pervenguas ad arcernach, quar en las mays desposicios proceseys arcernach per fissura segon la forma de grayseza blanca.	Continue making the incision on the cornea until you reach the discharge, as in its deepest parts there is always some discharge due to the white-grey substance that comes out through the aforementioned split.
Donc extratz aquela am draps los quals tu as envolopatz entre les tieus ditz a las partidas deforo e revolv entre la ma dextra e sinistre entro que sia dispargut.	Donc extratz aquella am draps los quals tu as envolopatz entre les tieus ditz a las partidas deforo e revolv entre la ma dextra e sinistre entro que sia dispargut.
E guarda te que no ajustes en la fissura per so que am le spatum no pervenguas al huel e ladescas aquel.	And be careful not to tighten the wound so that you don't pierce it with a splinter and worsen his condition.
Mays si no apar a tu arternach en le comensament de la fissura, mays que tu ajustes en la fissura un petit am fecilitat entro que procesisca arternach; e aprop extratz aquela ayssi quo havem dit; e aprop submargeys draps de li en aygua e vi agre e pausa les sobre le loc e estrenh aquels am polvils.	If no artery appears at the beginning of the wound, but you find a small one nearby which is easily accessible, then quickly remove it as we have explained; next, immerse some linen cloths in water and vinegar, place them over the area, and press firmly with powders.
E so alcus que trissan sal e pausan aquel en la conquavitat de la fissura per so que aquo que es remas de aquela humiditat.	And if someone suffers from the breaking of salt in the wound, place that which is left behind into its cavity to prevent more moisture from entering.
E aprop cura aquel entro que sia sanat.	Then treat him until he recovers completely.
Mays si accideys en le loc apostema caut, lahoras cura aquel am emplastres cedatils entro que sia sanat.	But if an abscess forms in the area, then treat it with soft poultices until he is cured.
Capitol .xi.	It seems that you are referring to chapter 11 of this medical treatise. Is there anything specific from this chapter that you would like me to translate or explain further?
De manieyras de tactimi del huel.	On the ways of probing wounds." 
Quan en las palpebras dels huels so natz pels ajustatz dejos les pels naturals e so antiquatz, lahoras aquels noso al huel e fan endevenir manieras de malautias ayssi cum lacrimas assiduas e mollificacio de palpebras e tela entro que aquo sia causa de destruccio del huel que s’apela tactinir del huel, e cura se en quatre manieyras: o per cauteri am foc; o am medicina acuta segon que denant es dit en le capitol de cauteri; o es fayt atactini per inscizio e sutura; o per cannas segon que yeu diyre.	Here is my translation of the provided text:
E donc cove que tu pauses le cap del malaute en le tieu se; aprop converteys la palpebra del uelh am la tua ma sinistra, e si es convertida, bo es; e sino, entromet agulha en aquela en la qual sia fiel de la partida pus dejos de la palpebra, e fay penetrar la agulha am fiel desus, e aquo sia — prop del marge de la palpebra en le qual naysso les pels — prop dels pels, e tira le fiel a las partidas desus am la palpebra, e converteys aquela am le ray.	Here is the translation of your provided text: 
E aprop fen en la partida dedintz de la palpebra dejos les pels ajustatz am spatum inscidentz del lacrimal major entro al lacrimal mendre; e aprop extratz le fiel e pausa dejos la palpebra polvilhs petitz de coto o de drap, e aprop senha sobre la palpebra am tenta, e sia ayssi cum figura de fuelha de mirt.	Here is my line-by-line translation of the text:
Mays empero cove que sia la figura segon la quantitat de helevacio de la palpebra, quar aquo ja es diversificat en les homes, quar de aquels es le quals indigeys que sia inscidit de la palpebra gran quantitat segon la quantitat per la qual la palpebra es mollificada.	Furthermore, consider that the shape should be according to the amount of elevation of the eyelid, as this already varies among individuals, because there are those who require a large incision on the eyelid depending on the extent to which the eyelid is softened.
E aprop fen am le spatum sobre las doas linhas las quals has senhadas, e comensa del lacrimal major entro al lacrimal menor.	Then take the spatula and place it over the two lines you have marked, starting from the large tear duct towards the smaller one.
E si’ la tua fissura prop dels pels naturals ayssi cum es la grossetut del rey.	And if your incision is close to the natural hairline, it should be as wide as a king's ring.
E aprop met le onci en un dels dos angles de la codena, e aprop excoria aquela tota, e aprop ajusta am la scitura las doas labias am gula o fiel de lana subtil, e abstergeys le sanc, e fay adherir aquo que superflueys dels fiels sobre dos sobrecils am alcunas causas enviscans, si voles far aquo, e sino, non cures.	Then place the ounce in one of the two corners of the chain, thoroughly scrape it, and then sew the two lips together using fine wool thread or glue, wipe away any blood, and use some adhesive to stick the superfluous hairs on both eyebrows, if you wish to do so; otherwise, leave them be.
E aprop leyssa la sutura dels fiels entro a tres dias o quatre, e aprop cura aquo.	After three or four days, remove the stitches made with wool thread and treat it.
E si vols, layssa la plagua ses sutura, e cura aquela am aquo que exsicca e constrenh, quar la palpebra es alevada deves la sigillacio de la plagua e la agreguacio de lu; mays sutura es milor E donc aysso diysso les antics de taxanir.	If you prefer, leave the wound without stitches and treat it with drying and constricting agents; however, for an elevated eyelid, you need to seal the wound and promote adhesion. Stitching is better, as the ancient physicians would say.
Mays empero en lu sia sollicitut sobre le malaute, e es de bona operacio, e no es en lu temor.	But there should be concern for the patient's well-being, and it is a good practice not to induce fear in them.
E es autra manieyra en taxmir, e es que senhes sobre la palpebra figura ayssi cum fuelha de mirt, e aprop eleva la palpebra am tres uncis segreguatz e congreguatz segon aquesta forma:	Another way to examine this is to look for signs on the eyelid; you might see a shape resembling a myrtle leaf. Then, lift the eyelid with three separate but joined hooks like this:
Mays si no es possible aquo, tener les uncis, e aquo no es engualhat, lahoras pren una agula en la qual haia fil e met aquela en le mieg de la figura, e entromet le autre fiel prop le lacrimal major, e·l fiel segon prop le lacrimal mendre, e ajusta entre les tieus ditz les fiels am equalitat, e aprop am aquels eleva la tua ma am elevacio engual, eleva tota la codena sobre la qual es senhat ayssi cum havem recomtat.	If you cannot obtain these hooks, and this is not preferable, then take a needle with thread; place the needle in the middle of the shape, and insert one end of the thread near the larger tear duct, and the other near the smaller one. Make sure both ends are even, and then use your hand to lift all of it up as evenly as possible, just as described before.
E aprop ajusta las doas labias de la plagua am sutura, e cura aquel entro que sia sanat.	Then close the edges of the wound with stitches, and treat it until it is fully healed.
Mays si accideys apostema deves la tua inscizio o la tua fissura, seda aquel apostema am cerot e a lu semblantz, e am enguentz.	However, if an abscess occurs due to your incision or opening, you must drain that abscess with a sharp tool and apply ointments and poultices.
E alcunas veguadas endeve a la palpebra que·ls sieus pels sian convertitz, adonc cove que tu uses en aquela de aquo que havem dit de inscizio; mays sutura en quascus es mays artificial.	And sometimes, on the eyelid where the hairs have grown inward, you should use what we've discussed regarding incisions; however, stitching in any case is more of an artificial remedy.
Ataxinir am cannas es segon aquesta forma:	Ataxinir am cannas es segon aquesta forma:
e es que tu convertas la palpebra e scindas la figura qu’es dedintz segon que he recontat; e aprop per art fay doas cannas o doas astelas subtils de las quals longitut sia segon la longitut de la palpebra e la latitut de lor sia mendra de la latitut del spatum.	Here is my translation of the provided text:
E tu ja has inscidit en las extremitatz de quascunas partidas, la on tenes les fils.	And you have already made incisions at the ends of each part, where you have placed the threads.
Aprop agregua quascuna am subtilitat subre aquo que superflueys de la palpebra del huel, e constres las cannas de quascunas partidas am fort strictura, e layssa aquela per alcus jorns, quar la codena per la strictura morira e sira denegada e se poyrira entro que per si meteyssa cayra.	Then add each thread with subtlety beneath what superfluous parts of the eyelid remain, constrict the ends of each part tightly and leave them there for a few days; the tissue bound by its constriction will die and decay until it drops off on its own.
Mays si es tardat, lahoras trenca la am las toroyras, e aprop cura la plagua entro que sia sanat.	But if it is delayed, then break them with tongs; after that, cure the wound until it is healed.
Donc cum es solidada, la palpebra es elevada e les pels no pungo.	Once it is solidified, lift up the eyelid without piercing skin or hair follicles.
E aquesta es la forma de doas cannas las quals faras segon aquesta forma:	And this is how you treat two channels according to this form:
e haia la quantitat de la longitut e de la latitut ni mays ni mens.	Make sure the length and width are neither more nor less than what is necessary.
Capitol .xii.	The number XII in Roman numerals represents 12, so this may indicate that it is chapter twelve of the treatise.
De elevacio de pels pungentz en le huel am agula quan le pel es dur.	On raising sharp hairs on the eyelid with a needle when the hair is hard.
Quan son pels no-naturals, durs e aspres e pungentz les huels, lahoras la operacio en lu es que tu prenguas agula subtil e pauses en aquela fiel de ceda subtil e leon, e aprop que tu ajustes las extremitatz de lu e nozes quascu en manieyra mot subtil.	When the unnatural, hard, and coarse hairs of an eyelid are sharp and painful, perform this operation: take a delicate needle and place it on some fine silk thread or lion's hair; then arrange its ends in such a subtle way.
E sia la longitut dels fiels de quantitat de una palma.	And let the length of the thread be about one palm's width.
E aprop tu compon2 autre fiel subtil dejos lu en breu, e nuza las extremitatz de aquel si tu·t vols.	Then you assemble another fine thread underneath them in the same way, and use its ends if you wish.
E aprop pause le malaute le sieu cap en le tieu se, e sia prop del solelh per que la tua obra sia declarada, quar es operacio subtil e menuda.	Place the patient's head in your lap, and be close to sunlight so that your work is clear, for this operation is delicate and precise.
E aprop intromet la agulha en la razit del pel ajustat la qual ha necessitat de engen, e fay aquela penetrar en la palpebra festinantment entro que extraguas aquela desus le pel natural.	Then introduce the needle into the root of the hair that requires manipulation, and make it pierce through the eyelid swiftly while extracting it from above the natural hair.
E aprop tire le pel entro desus e intromet aquel en alixati, e sian les pels un o dos o tres e no mays.	Pull the hair outward from above and insert it into the forceps, taking care that there are only one or two or three hairs, but not more.
E aprop tira la tua ma am aquel entro que·l pel sia fora-gitat am alixolati en la palpebra am le pel natural.	Then draw your hand towards yourself, so that the hair is removed with the forceps from the eyelid, leaving it with its own natural hairs.
Mays si es atirat alixalati e non es gitat le pel, atiraras alixati a las partidas dejos am le fiel le qual tu has compost am aquela, entro qu’en sia gitat alixalati del trau sobira.	If the forceps are pulled and the hair is not removed, draw the forceps towards the area you have prepared with the thread, until it is extracted from above.
E vegas aquela am la visio del huel, quar lahoras tu gitaras alixati e lo fiel, e grotan quascu e clautz le huel, e laysse le claus per dos dias o tres, entro que·l pel adheresca al sieu loc e nasque sobre aquel bona carn.	Here is my translation of the provided text: 
E si es mays breu le pel, lahoras tu ajusta un pel lonc dels pels naturals, e es elevat am aquel, o que·l leysses entro que sia alonguat aprop alcu spazi, e lehoras tu eleva aquel.	Here is the translation of the provided text: 
Capitol .xiii.	Certainly, here is my best attempt at translating each line of the provided text into English while maintaining its medieval medical context:
De la cura de ehacratir la qual ve en la palpebra desus.	Here is my translation of your provided text: 
Quan ve en le huel ehacratir, e es contraccio de la palpebra quan es contrayta en sus, o a dextra o a sinistra partida, per mala consolidacio de plagua o de seccio o de cauteri, e es apelada leporina, e aquesta ahercrati o es natural o accidental, e es fayta per consolidacio de plagua o de seccios o de cauteri, o per semblantz a lor malcuratz.	When it appears in the eyelid and is the contraction of the eyelid, which is contracted towards itself or to one side, due to bad consolidation after an injury, or cauterization, this condition is called leporina and such ptosis can be natural or accidental; it may happen due to bad healing of a wound, operation or cauterization, or something similar.
May la manieyra de la operacio en lu es que tu fendas aquela consolidacio e que separes las labias de lu, e pauses en lu en aquo que es entre aquelas una meca de drap de li, e ligues aquelas entro que sian sanadas.	The procedure to operate on the patient consists of cutting that consolidation and separating its lips or edges, placing between them a bit of linen cloth, and tying both together so they can heal.
E no cove que tu uses de curacio de lu de las causas las quals exsiccan, constrenho; quar si tu fas aquo retorna alixacratir pus mal que nulh temps no foc habantz.	You should not use treatments that dry or constrict the area because if you do so, ptosis will return worse than before.
Usa en aquela de causas que mollifico ayssi cum es fenugrec, e embroca am la aygua en la qual son coytz altea e semensa de li, o enguent dyaquilon, le qual sia liquefayt am alcu dels olis, e submergeys en aquel la meca, e cura am aquel.	Use treatments that soften the area such as fenugreek, and make a mouthwash with water in which you have soaked figs and flax seeds; or use a diaqulon ointment, which has been made liquid with one of the oils, and soak the cloth in it before applying this to the patient.
E lo tesaur de la tua curacio es que tu perforsses am tot engen que no sia consolidat segon la forma que foc al comensament.	The key to your successful treatment is perforating with any tool that has not yet been consolidated according to its initial shape.
E aquesta operacio la qual havem dita, no es sino alcuna rectificacio de ehalixacrati que no retorna la forma del loc segon que foc denant.	And this operation that we have mentioned is nothing but some kind of correction or adjustment to ensure the hernia does not return to its previous shape.
Capitol .xiiii.	I'm happy to assist you with your request! However, please provide me with more information or context for what you would like me to do with this input. Is there a specific task you'd like me to complete regarding Capitol .xiv?
De la cura de ehacrati le qual es fayt en la palpebra dejos.	Regarding the treatment of an inguinal hernia that occurs beneath the eyelid.
Aquesta alxacrati la qual es fayta en la palpebra dejos, la qual es nompnada vertadierament alxacrati; e es de lu alcuna natural, autra accidental.	This type of hernia that is performed beneath the eyelid, which is truly called an inguinal hernia, can be either naturally occurring or accidental.
Mays accidental es fayta per plagua o per scissura o per cauteri o per autres semblantz.	Accidental hernias can be caused by blows, cuts, cauterization, or other similar injuries.
E la via de la operacio de lu es que tu prenguas una agula en la qual haga fil doble, e fiques aquela en la carn, e que la fassas passar del lacrimal de senestre entro al lacrimal dextre, entro que·l fil pervengua en las doas extremitatz de la carn.	The method of operation for this is to take a needle with double thread and insert it into the flesh, passing it from the left lacrimal bone to the right one, ensuring the thread reaches both ends of the affected area.
E aprop exten la carn a las partidas desus am la agula e cus aquela am la agula, e inscideys am spatum ample.	Then stretch the flesh away from the divided ends using your needle and suture it with an ample spatula.
E donc si retorne la figura de la palpebre segon que cove, bo es; e sino, pren le ray e pausa aquel en la figura fenduda, e am aquel converteys la palpebra, e fen las doas fissuras en le latz de la palpebra dejos.	Here is the translation of the provided text: 
E sian las extremitatz de las doas fissuras de dos angles de la inscizio, la qual has fayta entro que concurren, e sia de lor fayt angle entro que quan se congreguan sia fayta figura de lor.	And the ends of these two incisions must meet at an angle to form a point where they intersect, so that when brought together it forms their figure.
E aquesta figura es letra greca: la landa.	And this figure is the Greek letter: Lambda.
E aprop osta la carn aquela per la quantitat que es le latz de lu agut dejos de lu, aquo que siec la palpebra.	Then secure the flesh with a length of string as thick as his finger below it, which is what we call the eyelid.
E aprop ajusta las partz seperadas e cos aquelas am le fil de lana; e aprop cura aquelas am aquo que havem dit de las medicinas mollificativas e de las calguas entro que sia sanat.	Then bring together the separated parts and sew them with wool thread; then treat it as mentioned earlier about softening medicines and compresses until it heals.
E si alxacrati endeve per fissura o sutura o cauteri, lahoras cove que tu fendas am fissura plana sobre les pels de la palpebra segon que es precedit.	And if it opens up anywhere by incision or suture or cauterization, then you must make a flat incision on the skin of the eyelid as described earlier.
E aprop separa am la calgua entre doas labias segon que havem dit.	Then separate with compresses between the two lips, just like we said before.
En la suma del sermo de la cura de alxacrati quan es desus o dejos, que corra en lu operacio, segon que es preparat de la forma de alxacrati, e aquela es en forma de motas diversitatz.	At the end of this treatise on treating dislocations when they are external or below, as it runs in its operation according to how it is prepared for treatment, and that takes various forms.
E le artifexs savi totz temps prepara engen en quascuna manieyra la qual es possibla a lu entro que fassa retornar la figura a la forma natural, o prop de aquela, e aquel malaute segon que a lu conveneys de la operacio e dels strumentz en las majors disposicios.	The skilled surgeon always prepares and uses various techniques to restore the body's shape as closely as possible to its natural form; this is done with the appropriate operation and instruments, taking into account the patient's specific needs.
Capitol .xv.	Chapter 15.
De la adherencia de la palpebra am la conjunctiva o am la cornea.	On the adhesion of the eyelid to the conjunctiva or to the cornea. 
Quan accideys aquesta consolidacio a motz homes enayssi que sia solidada la palpebra pus desus am le album del huel, e sia prohibida de la facilitat del movement e de las suas obras naturals, donc cove que tu entrometas la extramitat del ray dejos la palpebra, e eleva en sus aquela, o exten aquela am le unci.	When this consolidation occurs in many men such that the eyelid is stuck together above the white of the eye and movement as well as its natural functions are prohibited, it is necessary to insert the tip of a needle under the eyelid and lift it up with that or extend it with your finger.
E aprop tu inscideys la adherencia am spatum subtil, le qual no sia am acuitat de las inscisios, habantz obtus un petit per so que·l malaute no sia inquietat deves la operacio, e remau le spatum que no ledesca le huel am la sua acuitat.	Then you should cut the adhesion with a thin spatula, which is not too sharp to avoid cutting and causing discomfort during the operation, and use the spatula gently so as not to injure the eye with its sharpness.
E sia la tua inscizio quays excorjan aquela adherencia am facilitat entro que sia retornada la palpebra segon la sua forma natural e que sia sanada tota la adherencia.	And your incision should easily remove that adhesion, facilitating the return of the eyelid to its natural shape and healing all adhesions.
E aprop tu met en le huel aygua salada am la qual tu laves; o distilla en lu de zunia dissolvut en l’aygua.	Then you should put the eye in salt water to wash it, or you can use distilled water dissolved with alum.
E aprop separa entre la palpebra e l’huel am calgua de li, e pausa sobre le huel lana infuza en album de huou, e aprop le tertz jorn usa de causas consolidativas entro que sia sanat.	Then separate the eyelid from the eye with a feather, place on the eye wool soaked in egg white, and on the third day use consolidative substances until it is healed.
Capitol .xvi.	Chapter 16.
De inscizio de ungla e de eminencia de carn dels lacrimals.	On the incision of the claw and the prominence of flesh of the lacrimal glands.
Sapias que ungla es segon dos manieyras, quar o es nervosa, e es semblant a ciphac dur subtil; o es no-nervosa, semblant a humiditat blanca congilada, la qual quan ferr la toca, o es forsat aquela prendre am onci, es abscindida e le onci no es ficat en lu.	Here is the translation of your first sentence: 
E amdos las specias no comensan sino del lacrimal major entro que va petit a petit que cobre la vista e prohibeys le lum e·l movement de huel.	And both species begin in the greater tear duct, as it gradually covers the eye and obstructs light and the movement of air.
Mays la manieyra del obrar en la inscizio de lu es que·l malaute pause le sieu cap en le tieu se, e aprop obre les huels de lu, e eleva la palpebra am la tua ma, e aprop colligeys la ungla am onci de pauca duplicacio e exten aquela a las partidas desus.	Now the way to proceed with this incision is that the patient should sit in your lap and open his eyes; raise the eyelid with your hand; then take a curved needle, tie a piece of string around it, and extend that over both sides.
E aprop pren una agula e entromet en aquela un pel de cavalh o de buou o de vaqua, o de semblantz, o de fiel fort, o duplica la extremitat de la agulha petit a petit e fica aquela en le mieg de la ungla, e penetra aquela am la agulha, e lia am fiel la ungla; e exten aquela a las partidas desus, e excorja am le pel le latz de la ungla lo qual siec la pupilla.	Then take a needle and insert into it a hair from a horse or an ox or cow, or something similar; double the end of the needle slightly and place it in the middle of the eyelid, pierce that with the needle, and tie the eyelid to the hair with thread; extend this over both sides, then remove all the skin that covers the pupil.
E ayssi tu sieguas aquela am le pel entro al derier de lu.	And you will keep it in place with this hair at the back of his head.
E aprop tu inscideys le romanent en la razitz del lacrimal am spatum subtil o am petitas forfexs, e leysa la carn del lacrimal natural per so que per inscizio de aquela no endevengua fluxs de lagremas continuabla.	Then cut the remainder at the root of the tear duct with a delicate spatula or small scissors; and let the flesh around the greater tear duct remain, lest an incision there cause continuous weeping.
E alscunas vetz la ungla am le sol onci estenduda o am fiel, ayssi co havem dit, e aprop sia excurjat am spatum leon del qual aquesta es la forma de lu:	And sometimes the claw has the sole once stretched or with bile, as we have said, and then it is scraped with the lion's spatula which has this shape:
E guarda te que am le spatum no toques la tunica cornea e que avengua en lu ruptura, e que la pupilla sia perforada.	Make sure that you do not touch the corneal layer with the spatula and that it does not cause a rupture; ensure that the pupil is perforated.
Aprop la inscizio geta en le huel un pauc de sal trissa o di cief fayt de siniar, e leyssa aquel entro al autre dia; e aprop cura aquel am aquo que cove entro que sia sanat.	Then place a small amount of crushed salt or three drops of sigillum oil in the wound and leave it for another day; then treat it with what is necessary to ensure healing.
E si la ungla no es nervoza e no podes metre la agulha, ni es ficada en aquela le onci, lahoras motas veguadas aquesta specia de ungla es curada am medicinas, e es sanada ayssi cum yeu e recomtat en la divisio.	If the claw is not nervous and you cannot insert the needle into it or if it is not embedded in that one, then note that this type of claw can be cured with medications; it will also be healed as I have described in the section on divisions.
E si tu vols inscindir aquela, lahoras tu obre le huel del malaute e pren spatum subtil leon de freul acuitat segon aquesta forma:	And if you wish to incise it, then open the wound of the patient and take a fine lion spatula with a sharpened edge according to this form:
am subtilitat.	with delicacy.
E si vezes que aquela es rarificada e es confugida e empren en aquela razit, lahoras distilla de la tua ora en le huel de cief fayt de siniar o am cief rog o am sal trissat, e opila le huel entro a l’autre dia.	If you find that it is thinned and hardened with rash in it, then pour some of your oil into the wound with three drops of sigillum or with three grains or crushed salt, and leave the wound for another day.
E aprop itera sobre aquela la operacio entro que sia remaugut tot aquo que es de lu, sino que·l contrari apostema caut sia en le huel, quar lahoras tu leyssa aquela, e cura al comensament la apostema entro que sia sanat.	Here is my best attempt at translating the provided text: 
E aprop itera la tua operacio sobre aquela am razo entro que sia sanat.	And then repeat your operation until it is healed.
La emenencia de la carn lacrimal, si notz en le huel per gran nocument, sia suspendut am onci; e inscideys aquela de aquela una partida, e no ultimes la inscizio per so que no inscidesqua fluxs de lagremas.	If the prominence of the tear meat is causing great harm when touched, it should be suspended with a string; make an incision from one side to another, but do not finish the incision completely so as not to cut off the flow of tears.
E aprop distilla en le lacrimal cief rog e fayt de siniar entro que sia sanat.	Then, apply distilled water from goat's milk into the eye until it is healed.
Capitol .xvii.	It seems that this is the indicator for Chapter 17 in your text. Is there another section you would like me to translate?
De inscizio de alguazardenic e de aquo que es nascut de carn ajustada en le huel.	On the incision of an abscess and what is born from tight, infected flesh.
Alcunas veguadas en les huels de alcus es nascuda carn roga, e es sobre-pausada entro que cobre la pupilla, o apropinqua o estrenh sobre las palpebras e fort leu comprem las palpebras a las partidas deforo e es assemblada a roza de balaustra.	Some injuries in the eye cause the formation of rigid flesh that covers the pupil or is close to/extends over the eyelids, and it strongly compresses the eyelids towards the outer edges, looking like a balustrade.
Mays la operacio en lu es que·l malaute pausa le sieu cap en le tieu se; e aprop obre les huels de aquel e colligeys tota aquela carn am oncis convenientz ad aquo, e te aquo am una forcep o am cesti; e aprop inscindiys la carn el comensament entro que tot sia finit am le encisori, e guarda te del huel que no ledescas aquel deves la tua operacio.	When operating on the patient, have them lay their head on your lap; then, open their eyes and gather all that rigid flesh with suitable strings/threads, and tie it off with a forceps or hook; next, cut away the flesh at its beginning so that everything is finished with the incision, taking care not to let go of the eye during your operation.
E sia la tua inscizio am la qual inscides aquelas o am espatum le qual nos havem recomtat en la inscizio de la ungla, o am petitas forfexs am las quals es colligit ascebel segon que vindra la forma de lu aprop aquest capitol.	And let your incision be made with the instrument that you incise those [with], or with a sharp razor that we have recounted in the incision of the nail, or with small scissors with which hair is clipped according to how it will come up in this chapter.
Donc cum es complida la tua inscizio e es remauguda tota aquela carn, lahoras omple le huel de sal trissa, o destilla en lu polvera roga e semblantz a lu de las medicinas corrossivas, e pausa sobre le huel deforo coto am album de huou entro que sia asegurat de apostema caut.	Once your incision is complete and all that flesh is removed, then fill the hole with powdered salt, or distill into it powder of quicklime and similar to that of corrosive medicines, and place over the wound often raw egg white until you are certain of a cauterized abscess.
E si roman alcuna causa de alguardenici e es senhoragat sanc caut, e temes apostema caut, lahoras leyssa le huel e cura aquela apostema am aquo que ceda aquela apostema, e aprop itera sobre aquel am operacio entro que sia sanat, e semblantment fay en la carn ajustada la qual accideys en le huel de aquesta especia.	And if some cause of infection remains and the blood is cauterized, and you fear an internal abscess, then open the wound and treat that abscess with whatever removes it, and then repeat the operation on them until they are healed, and do likewise to the tightened flesh which occurs in the hole of this kind.
Mays empero tu cove que alienes tota curacio del huel freul per via natural o per via accidental, obran am ferr, e no metas la tua ma en alcuna de aquestas operacios entro que veges que aquel membre sia suffertant aquela operacio.	But know that all cure of the open wound should be done by nature or accident, with iron instruments, and do not put your hand into any of these operations unless you see that the member is enduring said operation.
Capitol .xviii.	Chapter 18.
De colleccio de sabel en le huel.	De colleccio de sabel en le huel.
Sabel so venas rogas las quals son testudas sobre le huel e prohibeysso al vesement la sua operacio, e develican le huel am longitut de dias.	Sabel so venas rogas las quals son testudas sobre le huel e prohibeysso al vesement la sua operacio, e develican le huel am longitut de dias.
Donc necessari es al comensament que tu consideres si le huel en le qual es sabel es fort e en lu no es autra malautia que sabel, lahoras tu colligeys aquel sabel.	Therefore, it is necessary at the beginning to consider whether the wound in which he was injured is strong and there are no other illnesses that he has. Then you collect his injury.
E es que tu comandes al malaute que pause le sieu cap en le tieu se, e aprop suspen aquelas venas am un onci o am dos segon la tua prudencia; e sia aquel onci de subtil duplicacio segon aquesta forma:	And have the patient place their head on your lap. Then tie up those veins with a thread or two, depending on your discretion. And this thread must be made of thin and delicate material, prepared in such a way:
o so dos oncis gradantment en un cos segon aquesta forma:	Here are two threads greatly connected by one body as follows:
E aprop sian colligidas aquelas venas am forses subtils, am subtilitat, e abstergeys le sanc hora aprop hora, entro que vegas aquelas venas esser remaugudas del huel e sian revolgudas.	Then those veins are tied up with delicate forceps and care is taken to remove the blood as it appears, ensuring that these veins do not move from the wound or get twisted.
E guarda te que tu no ledes le huel am las extremitatz del spatum; e si’ la tua operacio en le miegjorn denant le solelh, e sias mot ferm en la tua operacio que no inscidas sino aquelas venas.	Make sure you do not touch the wound with the tip of the rib cage. If your operation is at midday in front of the sun, be very firm during your operation so that you only cut these veins.
E quan tu auras complitz, lahoras tu distilla en le huel cief vert o rog per que am sa acuitat corrodesca aquo que es remaugut del sabel.	And when you have completed this process, then pour into the wound hot or warm water so that with its sharpness it erodes what is stuck to the injury.
Mays si aquo no es a tu possible colligeys tot en aquela hora, e lahoras tu emplastra tot am aquo que cede la dolor de lu, e leyssa lu per alcus dias entro que sia sedada la dolor de lu e que sia asegurat de apostema caut.	Here is my translation of the provided text: 
E aprop itera sobre lu segon que la mateyssa manieyra entro que sia sanat.	And then repeat the process on him a second time in the same manner until he is healed.
E aquesta es la forma de las forfexs:	This is how the scissors should be shaped:
Capitol .xix.	It appears that you are referring to chapter 19 of this medieval medical treatise. Is there anything specific from this chapter that you would like me to translate or explain?
De reduccio de arizati al nas.	On the reduction of a dislocated nose." 
Quan tu curas arisati am cauteri o am medicina aguda comburent segon que es precedida la narracio de lu e no es sanat, lahoras no es engen en lu sino que fendas sobre le apostema deves la maturitat de lu, e que extraguas tota la humiditat la qual es en lu e·l poyre entro que sia descubert le os.	When you treat a patient with caustic cautery or sharp, burning medicine as described earlier and it does not heal, do not be discouraged; instead, create an incision over the abscess to promote its maturation, and extract all the moisture from it until the bone is exposed.
E donc cum es descubert le os e vezes en lu corrupcio o negror, lahoras tu ratz lu am un sturment del qual aquesta es la forma:	Once the bone is exposed and you notice any corruption or blackening on it, use this instrument to remove it:
E es nompnat de aspre cap, e sia feyt de fer indi, e sia le cap redon ayssi cum asir le qual sia fayt punctat per punctacio de lima o aliskalfati per punctacio subtil (ayssi cum es en la forma seguent).	It is called an asper capita, and it should be made of iron; the rounded head should have a pattern of points created by filing or fine-tooth chiseling (as shown in this illustration): [insert illustration depicting the instrument here].
E pausa aquel sobre le loc corrumput del os, e aprop revolveys aquel entre les tieus ditz, e prem la tua ma petit a petit entro que sapias que aquela corropcio es rasa.	Place the instrument over the corrupted bone area and then rotate it among these points; press down with your hand gradually until you know that all of the corruption has been scraped away.
E aquo sia fayt alcunas veguadas, e aprop restaura le loc am causas exsiccativas e stipticas.	Do this several times, then restore the area with drying and astringent agents.
Donc si·l loc es consolidat e es en lu nascuda bona carn e es abscindit le cors de la sania e roman per xl dias, e no es renovat e no es apostemat e no accideys en lu accident, lahoras tu sapias que es sanat.	When the wound has healed and good flesh has grown in it; when the patient's body is separate from the injury and remains so for 40 days without any recurrence or abscess formation, you can be sure that they are cured.
E sino, lahoras no es en lu engen sino reduzir la fissura a la forma del nas, e segon aquesta manieyra: e es que tu descuebras de segon os am ferr o am medicina acuta, e cum sira descubert le os, lahoras tu pren tribo segon aquesta forma:	Certainly! Here is my translation of the provided text into English: 
Sia la extramitat de lu ferr triangulada, e·l fust de lu sia prim extenuat entro a la extremitat ayssi cum vezes assi.	Let the end of the iron be triangular and let its shaft gradually become smaller towards that extremity.
E aprop pausa aquel sobre le os, e sia aquel prop del lacrimal; e alongua la tua ma un pauc del huel, e aprop revol la tua ma am le tribo entro que penetre tot le os, e aquel sente le malaute per asso que atroba vent yssir per so quan te la sua ma.	Then place it on the bone and let that be near the lacrimal bone; extend your hand a little from above, then turn your hand with the rod until it penetrates the entire bone, and you will feel the patient's pain as he throws out air.
Donc lahoras restaura le loc am medicinas stipticas exsiccantz ayssi cum t’e eyssenhat.	So then restore the place with astringent, drying medicines as you have been taught.
Donc cum nays la carn e·l loc es endurazit, lahoras la materia la qual effundia a las partidas deforo retorna al nas, donc aquo es pus leugier sobre le malaute.	When the flesh and place have become hardened, then the matter that had escaped to the exterior returns into the nose, thus this is more light for the patient.
