Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim. 
E si vezes las humiditatz exhuberants e le malaute aquo tollerant, lahoras cauteriza aquel sobre le pentenilh e sobre les budels, e fort leu ajustant dos cauteris sobre l’estomac e prop dels inguonas, quar es curacio perficent de juvament de la qual no erras.	And if you observe excess moisture and the patient endures it, then cauterize them on the nape of the neck and over the intestines, firmly placing two cauteries on their stomach near the groin area; this is an effective treatment that provides strength without fail.
Capitol .xxxiv.	Chapter 34.
De cauterizacio de emorroydas antiquas.	On the cauterization of old hemorrhoids.
Quan so en la natura derier emorroydas antiquas o una de humors grossas fregas o de humiditatz corrompudas, e son curadas am aquo que havem dit en la divisio e no confereys la tieua curacio, lahoras cauterisa am tres cauteris sobre le pus dejos spondilh del dos petit e petit triangular, e am cauteri desus le ombelic cays per dos ditz.	When the nature of old hemorrhoids or a case of thick cold humours or corrupted moisture is such that they are treated with what has been said in the division and do not respond to medicinal treatment, then cauterize them with three cauteries above the lowest spine (sacrum) below two small vertebrae and one smaller triangular bone, as well as another cautery placed over the navel by two fingers.
E si doptas que l’estomac de lu sia enfregidat e la vianda de lu no sia degerida, e la cara de lu vezes apostemada, lahoras cauteriza aquel sobre l’estomac am gran cauteri segon que es precedit; e am un cauteri sobre fietge, e am autre cauteri sobre la melsa de lu am cauteri clavilh, e leyssa le cauteri per alcun temps ubert, e aprop cura lu entro que sia sanat.	Here is my best translation of the provided text: 
Capitol .xxxv.	Capitol .xxxv.: Chapter 35.
De cauterizacio de atheyl aprop la abscizio de lor.	When cauterization of the hernia is not appropriate, proceed with their removal (excision).
Quan tu abscindes atheyl, lahoras tu igneys le cauteri que es asemblat a ray.	When you remove the hernia, use the red-hot cautery iron that has been prepared.
Aprop entremet aquel ignit en aquel atheyl abscis, e ultima la tieua ma entro que pervengua le cauteri al orifici de la vena de la qual ve la sanc.	Then insert the ignited iron into the hernia that has been removed and quickly place your hand (to stop bleeding) before the iron reaches the opening of the vein from which blood flows out.
E fay aquo una vetz o doas, quar si achieyl son trops, lahoras cauteriza quascun de lor segon que havem recontat, e aprop cura aquels am aquo que confereys a lor dels enguentz entro que sia sanat.	Do this once or twice; if there are too many hemorrhoids, then cauterize each of them as we have described, and afterward treat them with ointments that you provide until they heal.
E si cauterizas am gran cauteri sobre alquatin, es mays derier en juvament.	And if you need to use the larger-sized cautery on someone, it is best to do so at the end of treatment.
Capitol .xxxvi.	Chapter 36.
De cauterizacio de fistolas que son faytas en la natura derie en las partidas de lu.	On the cauterization of fistulas that naturally occur in different parts (of the body).
Quan la natura no obeziys a la obra la qual havem recomtada en son loc, e·l pacient es espaventat per aquo, sia sanat am cauteri.	When nature does not heal the wound as we have described in its place and the patient is distressed by it, treat them with a cautery iron to relieve their pain.
Donc quan ad alcun ve fistola en la natura derier, e es antiquada, corro sania de lu e humiditatz corrompudas, e donc aquo que es pus digne que cove es que proes aquela am tenta subtil, e aprop conoys la quantitat de la profunditat de lu am la devant dita tenta.	Therefore, when anyone has a fistula in the anus that is chronic and filled with old, corrupted pus and moisture, it is more appropriate to cover this wound with something subtle (a dressing) and then determine its depth using the above-mentioned probe.
Aprop igneys le cauteri que es semblant a ray.	Now ignite the cautery that resembles a rod.
E aprop met aquel cauteri ignit en aquesta fistula, e segon la quantitat en la qual intrec la tenta.	Then place this ignited cautery into the fistula, penetrating it as far as the probe did.
E itera sobre aquela le cauteri entro que sian comburitz aquels cors corrumputz tost una veguada o dos o tres, segon la quantitat de la tua necessitat.	And repeat the application of this cautery inside until those corrupted humours are burnt out once or twice or three times depending on how much is required.
E guarda te de combustio de nervi e de vena; o si fistula va al cors de la vesica o al cors del budel, lahoras guarda te de totz aquels locz; e no fassas aquo sino quan la fistula es en loc carnos e cogitas que no es penetrant.	Beware of burning nerves and veins; or if the fistula reaches into the body of the bladder or intestine, then be careful with these areas; and do not perform this procedure unless the fistula is in fleshy tissue and you are sure it is not penetrating.
E aprop cura le loc entro que sia sanat.	Then treat the area until it is healed.
E si le loc es sigillat, e so abscindidas de lu las materias, e roman ayssi per lonc temps, lahoras sapias que ja es curat entierament.	And if the wound is closed up and all matter has been discharged from it for a long time, then know that it is completely healed.
E si las materias no so de lu ostadas, lahoras sapias que es penetrant o en le preon de lu os corromput, o cays aquo de aquelas causas de las quals vindra rememoracio en son loc.	Here is my translation of the sentence:
Capitol .xxxvii.	I'm happy to help with that! Here is my translation of your provided text: 
De cauterizacio dels ronhos.	De cauterizacio dels ronhos.
Quan en les ronhos endeve dolor per freg o per grossa ventozitat, e per aysso le coyt del malaute es amermat, lahoras cove que cauterizes aquel sobre les ronhos am cauteri sobre quascun ronho am cauteri clavilh del qual precesic la rememoracio.	Here is the translation of the first source sentence: 
E fort leu cauterizam am le segon un petit dejos, per que vindran tres cauteris liniatz, e donc siran mays deriers en juvament.	And with a lighter touch we cauterize with the second one just below it, so that three linear cauterizations will follow, and thus they will be larger behind in the benefit.
Capitol .xxxviii.	It seems you are referencing a chapter or section of a book. Could you provide more context or the full text to assist me in understanding its meaning?
De cauterizacio de la vesica.	On the cauterization of the bladder." 
Quan accideys en la vesica debelitat e mollificacio per freg e per humiditatz ayssi que·l malaute la urina no retengua, lahoras cauteriza aquel en la partida pus dejos sobre la vesiqua, la hon comensan les pels del pentenilh, e cauteriza am un cauteri en la partida dreyta, e am autre en la senestra de lu.	When there is weakness and softening of the bladder due to moisture and cold, causing the patient to be unable to retain urine, then cauterize that area below the bladder, where the hairline of the pubis begins, with a cautery on their right side and another on their left side.
E sia la longitut de quascun cauteri segon la cantitat dels not del pous; e cauteriza aquel am cauteri en la partida pus bassa del dos, o am dos cauteris si es necessitat.	And make the length of each cautery equal to the number of toes on a foot; cauterize that area with one or two cauteries if necessary, at the lowest part of the back.
E sia cauteri clavilh segon que es procesit.	And it is a pointed cautery that should be used for this procedure.
Capitol .xxxix.	This seems to indicate the end of the treatise or a section within it, as 'Capitol' may refer to a chapter or division marker. The number 'xxxix' could represent either 39 or 40 depending on the numbering system used (Roman numerals). Therefore, this would be Chapter 39 or 40.
De cauterizacio de la mayra.	This likely refers to the title of another chapter within the medical treatise, which appears to focus on various cauterization procedures for different ailments or conditions. 'De cauterizacio' translates to "on cauterization," and 'de la mayra' might refer to a specific condition or ailment, though without context it's difficult to determine its exact meaning.
Quan veno en la mayra freg e humiditatz, e per aysso es prohibida enpreignacio, e son corrompudas las mestruas de lu, e es tardada la provocacio de lor, e accideys dolor deves le haveniment de lor, lahoras cove que·l loc sia cauterizat am tres cauteris en le circuit del ombelic, ayssi cum havem dit en le cauteri de la vesica; e am cauteri sobre le loc pus dejos del dos, o am dos cauteris, e sia le cauteri clavilh.	When cold and moisture affect the uterus, preventing pregnancy and corrupting their menses, delaying its onset, causing pain during intercourse, then it is necessary to cauterize that area with three cauteries around the navel as mentioned earlier for bladder issues; apply a cautery or two at the lower back, using pointed cauteries for this procedure.
Capitol .xl.	Capitol xl appears to be a chapter number or heading in this medieval medical treatise. It might indicate that the following text will cover a specific topic related to medicine or treatment methods. 
De cauterizacio de la dislocacio de l’anqua.	Of cauterization for the dislocation of the ankle.
Quan humiditatz moucozas so efundudas a la partida de la anqua, e so faytas causas del yssiment del sieu loc, e senhal de lu es que la coyssa es prolonguada sobre l’autre quan so comparadas entre lor.	When mucous humidity is infiltrated into the area of the ankle, causing its displacement from its original position, and as a sign of this, it can be seen that one leg is longer than the other when compared side by side.
E le loc de la dislocacio es atrobat en lu quays boyt.	The location of the dislocation is found in which joints.
Adonc cove que cauterizas le malaute sobre la partida de la anqua de lu am cauteri a sercle semblant, pus que tu auras senhat am tenta en le cercuit de la partida ayssi cum es revolguda, e per so que la partida caia el mieg loc del cercle.	Therefore, it is necessary to cauterize the patient's ankle with a circular cautery similar in size, as you will have noticed by feel that when the area of the ankle is twisted, and thus for the ankle to fall into the middle point of the circle.
E sia le cauteri del qual precedit la forma en la cauterizacio del estomac.	And this pointed cautery which precedes it in the cauterization of the stomach.
E si aquest cauteri no es a tu present, lahoras cauteriza aquel am tres cauteris am cauteri olivar gran.	And if this pointed cautery is not available to you, then cauterize with three large olive-shaped cauteries.
E sia fayt le cauteri segon la quantitat de la ispicitut de tota la codena; e aprop cura aquel entro que sia sanat.	Perform the cautery according to the severity of the entire condition; then treat that which is healed.
Capitol .xli.	Chapter 41.
De cauterizacio de la vena sciatica.	De cauterizacio de la vena sciatica." 
Quan dolor ve en la partida de anqua, e so causa de lu freg et humiditatz, le malaute es curat am aquo que havem dit e no confereys, e aquo es antiquat, lahoras cove que tu lacses le malaute de humors grosses am pillulas fetidas o am pillulas artificials o semblantz; e aprop cauteriza aquel.	When pain comes in the hip region and is caused by cold and moisture, the patient is treated with what we have described earlier without any change, and this treatment is ancient. Then it's necessary that you remove the excess humors with foul-smelling pills or artificial ones; then cauterize the area.
E la manieyra del cauteri en aquela es segon dos manieyras: o cauteri am medicinas comburentz, o cauteri am foc.	The method of cauterization in this case is done in two ways: either with burning medicines, or with fire.
Sira segon dos manieyras scientas, de las quals es la una que cauterizes aquel sobre la partida de l’ancha de lu am tres cauteris triangulatz segon aquesta forma; e fay am aquels bona profunditat.	It can be done in two scientific ways, one of which is to cauterize the area above the patient's hip with three triangular-shaped cauteries arranged like this; make sure they are deep enough.
E sia le spazi le qual es entre cascun cauteri la quantitat de la grossitut del dit e si le cauteri olivar o gran.	And let the space between each cautery be equal to the thickness of a finger, and if the cauteries are large or small like olives.
Mays alcunas veguadas sia le cauteri sobre le mieg loc sobre le cap de l’anquan per que son quatre cauteris.	Sometimes, there may be cauteries over the middle spot above the hip joint, making it four cauteries.
E si vols, cauteriza am le cercle del qual es precesida la forma en la cauterizacio de la dislocacio de l’anqua, la i que sia cercle continent e comburey la ispicitut de tota la codena.	And if you wish, you can cauterize with the circle that preceded the form in the hip dislocation cauterization, which should be a containing circle and burn all the surrounding area.
E aquesta es la manieyra de cauteri in ciatiqua quan dolor es adherent al anqua e no es estenduda entro a la coyssa.	This is how you perform cauterization for sciatica when pain is localized in the hip and has not spread to the thigh.
Mays si es estenduda entro a la coyssa, lahoras cauteriza aquel am dos cauteris sobre la coyssa sobre le loc al qual envireys le malaute que es la dolor; e am un cauteri sobre la cavilha per quatre ditz un pauc deves la part cilvestra.	If the pain has spread to the thigh, then you should cauterize with two cauteries on the thigh over the area where the patient feels the pain is emanating from and one cautery on the calf, four fingers below the hollow behind the knee.
E si le cauteri cutellar, e sia la profunditat del cauteri segon la quantitat de la ispicitut de la codena.	If you use a cutting cautery, make the depth of the cauterization according to how deep the pain goes.
E si le malaute envireys que la dolor es estenduda entro al loc prop les ditz des pes, lahoras cauteriza aquel aqui on envireys am cauteri per tres puntz o quatre o mays si indigeys de aquel.	And if the patient says that the pain has spread to behind their ankles then cauterize wherever they point with three or four points of a cautery, or more as needed.
E si le malaute envireys dolor esser dejos le donolh ves la coyssa, lahoras cauteriza aquel aqui am un cauteri cutellar.	If the patient points to pain below the knee then cauterize with a cutting cautery there.
E guarda te en tota cauterizacio que no ultimes am le cauteri en tant que comburas nervi o gran arceria, e que per aquo a tu es sobre le malaute mal noccument o contraccio.	Remember that when cauterizing you must avoid damaging nerves or major arteries, as this will harm the patient and lead to further complications.
E yeu ja e vist un e autre de aquels les quals cauterizero sobre la cavilha e ultimero en la cauterizacio, e la cama foc inflada entro que la tumor aconseguit lo pe, e foc perforat e corromput tot le pe.	I have seen one or two people who were cauterized on the calf and ended up with a badly swollen leg as a result of the tumefaction of the foot, and even had their feet pierced and corrupted.
E aprop accidic fort solucio de ventre, e aprop aquo la mort.	And then there is a strong discharge from the abdomen, and with it, death.
E si la dolor es en dos partidas ensemps cauteriza quascuna segon aquesta manieyra.	And if the pain is in two parts simultaneously, cauterize each one according to this manner.
E diysero les savis alcus en la cauterizacio de anqua cauteri del qual aquesta es la manieyra: fay semblant a cercle de ferr del qual le cercuit sia la maytat de un palm; e sia deves le sieu orrifici segon la grossesa de un os de datil o mens un pauc.	The wise men said that for the cauterization of water, this is the method to use: make a tool resembling a circle of iron, with its circumference being half a palm; and let it have an opening according to the thickness of a date stone or slightly less.
E dedintz aquel cercle sia un autre tertz; e sia le spazi le qual es entre lor la quantitat del notz del pous; e sian aquels cercles ubertz de dos partidas; e sia la longitut de aquels cays un notz o dos notz, e fay en aquels margue de ferr decentment apparelhat en les cercles; e aquesta es la forma de lu:	And within that circle should be another third one; let the space between them be the size of the knuckle of the foot; and those circles should be open on two sides; make their length as long as one or two knuckles, and forge iron edges appropriately fitted into these circles; this is its form:
Aprop sia ignit en le foc entro que s’enrogesisca e gete scintillas, e aprop sia pausat sobre la partida del anqua, le malaute colcat sobre le latz sa.	Then it should be ignited in the fire until it becomes red-hot and sparks fly off, and then placed on the affected part of the patient's body, who lies upon their side.
E donc cauteriza aquel am tres cauteris redontz en una veguada.	And thus you will have cauterized it with three round cauteries in one go.
E aprop layssa aquel per tres jorns; aprop emplastre aquel am boder e layssa la plagua uberta per trops dias; e aprop cura aquel am enguentz entro que sia sanat.	Here is my translation of your provided text: 
Diys Albucasis : o, filhs, de aquesta specia de cauteri pauc havem usat per la terror del reguardament de lu, e per aquo que paucs havem trobatz les quals reguardan sobre lu.	Diys Albucasis: Oh, my son, we have rarely used this type of cautery due to the fear it inspires and because few people can tolerate it.
Mays dels bos cauteris a lu qui les sufferta, et atroba am aquel le loc de lu.	May God help those who endure the cautery, and may he also heal their wound.
Mays cauteri am medicinas adhurentz es que tu fassas dos cercles haventz armula perforada en la qual deyssen le guaffo de la porta de ferr; sia la longuitut de la paretz en la nauteza de lor sian dos nozes o quays aquels.	May the cautery with medicinal adhesives be made with two rings having a perforated brass plate in which the claw of the iron door hinges should rest; let their length on the patient's skin be that of two nuts or similar objects.
E si le spazi le qual es entre quascu la quantitat de la grossitut del dit; e sian ubertz dejos e desus, e sian que contenguan se entre lor segon aquesta forma:	And if the space between them is equal to the thickness of the finger; whether they are opened below and above or placed one inside the other like this: [diagram or further description needed for accurate translation]
E aprop pausa sobre la partida de la anqua le malaut jasent sobre le latz sa, e comprem la tua ma sobre la partida de la anqua; e aprop pren de aygua cauda e fon la entre dos cercles, e la qualiditat de aquela sia am le foc petit a petit, e te aquela per la quantitat de una hora, e sufferta le malaute la mordicacio e la adhustio de lu — quar aquel atrobo mordicacio ayssi cum de foc — entro que cesse la mordicacio.	Then place the patient on their side with the affected area over a partition, and apply your hand to the affected area of the ankle; then take boiling water and pour it between the two rings, reducing its heat gradually, keeping it there for about an hour, and let the patient endure the stinging sensation and scorching - as that also causes stinging like fire - until the stinging stops.
E aprop eleva la tua ma am le instrument et abstergeys l’aygua cauda de tota la anqua am aygua dousa.	And then lift your hand towards the instrument and wipe away all the flowing water with warm water.
E aprop leyssa aquel per tres jorns e pausa sobre aquel boder entro que sia la negror de la adhustio remauguda, e leyssa aquo per alcus jorns, e correra de lu poyredura; aquest es derier en juvament.	Then leave him like that for three days and place on it a poultice until the blackness of the swelling softens, then leave this for some days more, and the redness will disappear from him; this is the end of treatment.
E aprop cura aquel am enguentz entro que sia sanat.	And then treat him with ointment until he is healed.
E si la dolor es extenduda entro la coyssa o la camba, fay a lu estatua en lu que contengua aygua segon que es feyt en la anqua engualment.	And if the pain extends into the thigh or leg, make him sit in water as is done for the hip equally.
E aquesta es la manieyra de aygua cauda, e yeu ja he scrit aquela en le tractat de la rectificacio de medicinas.	This is the procedure for warm water, and I have already written about it in the treatise on the perfection of medicine.
Recipe de alcali e de caus no extinta de amdos ana partida una, e trissa les e pausa en una ola nova de la qual la partida dejos sia perforada per un petit trauc, segon la quantitat que intre en lu ray.	Take one part of alkali and one part of lime which is not yet extinguished, grind them together, place them in a new pot with its bottom perforated by a small hole, as much as fits inside the tube.
E pausa dejos le fons de la ola autra ola enveyriada, e gete sobre aquel alcali e caus viva de aygua doussa la qual cobra aquels per un dit, e pus que tu compremes aquels am la tieua ma per bona compressio, e leyssa la hola que deyssenda de lu aygua aguda en la partida dejos a la ola enveyriada.	And place under the bottom of this pot another pot overturned, pour over that alkali and quicklime warm water in such a way that it covers them by one finger, then when you have pressed these with your hand well, leave the pot which descends from the warm water into the hole at the bottom of the overturned pot.
E aprop ajusta tota aquela aygua, e geta la sobre autra caus viva e autre alcali renovelatz, quar aquela lahoras sira de mot forta acuitat, la qual es aministrada en motas operacios de medicina e en cauterizacio dels autres membres, quar operacio fa de foc.	Then adjust all that water, pour it over another live coal and other new alkali, because then it will become a very strong caustic, which is used in many medical operations and in the cauterization of other members, as this operation creates fire.
E so de las medicinas alcunas am las quals es cauterizat ancha, ayssi cum tezizic e mel anacrat e caus am sabo enayssi que sian mesclatz.	And of the medicines, some are widely used for cauterization such as caustic powder (tezizic), honey from unripe figs, and a cause with a similar taste when mixed together.
E Gualia recontet de un home dels antics la operacio e la curacio am la qual es curada dolor de anqua e de vena sciatica, e magnifiquet mot be esser de aquel, e diys que no hac necessitat de autra curacio, e quar es sanat per una veguada ayssi cum recomtec, quar fort leu aquel intrec en banh e eysic ja sa d’aquel.	Guallia recounted the story of an ancient man and his operation and cure for hip pain and sciatic nerve pain, praising it greatly and saying that no other cure is needed, and that once cured in this way, one will remain so forever because this light stroke on a vein near the hip is what healed him.
Et es que sia pres de certarragi vert, e si no es atrobat vert, sia presa figua recent; e mot sia trissada am un pauc de grays e sia pausat sus la anqua en la qual es la dolor, o en la coyssa, o en la camba, e sia liat.	It should be close to the green vertiger (plant), and if it is not available, then take a fresh fig; chop it finely with a little grease and place it on the hip where there is pain or on the thigh or leg, and bind it.
E sia layssat per la cantitat de tres horas o per la quantitat que·l malaute centa cedacio de la adhustio.	Leave it for three hours or as long as the patient feels relief from the inflammation.
E aprop met aquel en banh e donc quan le cors de lu sia enrozat, entromet aquel en le sol, quar la dolor cessa e es sanat.	And then place him in a bath and once his body is relaxed, immerse him into the water, for the pain will cease and he shall be healed.
E sapias que no cove que alcu use de cauteri am aquestas medicinas sino aprop la evacuacio del cors.	And remember, it is not advisable for anyone to use the cautery with these treatments unless it is necessary for the evacuation of the body.
Mays ja Escorides diysec que quan am fenda de cabra la vena stretica es cauterizada, aprofieyra a lu mo be; e sia le cauteri am lu segon aquesta manieyra: sia presa lana e sia enbeguda en oli antic, e sia pausat entre le pous del pe e entre le fossil.	As Escorides has said before, when using goat dung to cauterize the saphena vein, it will benefit him greatly; and let the cautery be done in this way: take some wool, soak it in old oil, and place it between the toes of the foot and over the spur.
E aprop pren fenda de cabra secca e emflasma aquela am foc entro que sia fayta carbo; e aprop pausa lu sobre la lana e leysa la entro que sia estengida.	Then take some dry goat dung and ignite it with fire until it becomes charcoal; and place it on the wool, allowing the heat to spread.
E aprop itera aquo, e no cessas far aquo entro que·l scintiment de la mordicacio pervengua entro al anqua e repausa la dolor.	Repeat this process, and do not cease until the sensation of the sting reaches the ankle and the pain subsides.
Et aquesta manieyra de cauteri es apelat cauteri de vaquas.	This method of cautery is called 'cow cautery'.
Capitol .xlii.	It seems that this marks the end of the passage or indicates a new section or chapter in the treatise. Is there another text portion you would like me to translate?
De cauterizacio de dolor de dos.	De cauterizacio de dolor de dos.
Alcunas veguadas dolor es en le dos per tropas causas, cum per cazement o per percucio o per superflua evacuacio, e per causas ad aquelas semblantz, per infusio de materia frega e humida.	Here is the translation of the provided text: 
E cauteri no catz sino en aquesta sola specia la qual es fayta per efusio de materia frega.	And [the] cautery does not catch except in this sole special case which is made by effusion of cold matter.
Donc cove, aprop evacuacio del malaute am pillulas fitidas e am semblant a lor, que sian faytas sobre·l dos en le qual es la dolor tres linhas segon la latitut de lu, pus que senhas am tentha en quascuna linha v cauteris o mays, segon la quantitat que ve de la tolleransa del malaute e de la vertut de lu.	Now, proceed to the evacuation of the patient with pills that are bitter and similar to them, which should be made in two places on [the] side where there is pain three lines according to the latitude of it, then mark with a tenth in each line either cautery or more, depending on the amount that comes from the tolerance of the patient and his virtue.
E sia fayta cauterizacio am cauteri de punt.	And [the] cauterization should be done with pointed cautery.
E si vols, cauteriza am tres cauteris o am quatre am cauteri clavilh medial segon aquesta forma:	And if you wish, cauterize with three or four medium-sized flat cauteries according to this form:" (You can describe the form here)
Capitol .xliii.	This appears to be a chapter number, specifically Chapter 43. Would you like me to translate any further text?
De cauterizacio al comensament de gilbositat.	On the cauterization at the beginning of jaundice." 
Motas veguadas endeve aquesta malautia als petitz enfantz; e senhal del comensament de lu en les enfantz es que accideys sobre lor estrectura en le ale eves la elevacio e·l movement.	Motas veguadas endeve aquesta malautia als petitz enfantz; e senhal del comensament de lu en les enfantz es que accideys sobre lor estrectura en le ale eves la elevacio e·l movement.
E atrobas en le derier espondil del dos e dels notz de lu que ja comensa a sobremontar sobre les autres spondils.	And at the last vertebra of the spine and the bones that are just beginning to rise above the other vertebrae.
E donc quan tu vezes aquo e voles prohibir, lahoras cauterisa aquel am cauteri que sia cercle segon aquesta forma:	So when you see this and wish to prevent it, use a cautery that is circular in shape like so:
que prengua le cauteri sobre tota partida del spondilh engualment.	which covers the entire part of the vertebra evenly.
E si vols, cauteriza en le circuit del spondilh am le cauteri de punt dos linhas o tres.	And if you wish, cauterize around the circumference of the vertebra with the pointed cautery two or three times.
E sian les puntz propdas entre lor.	And ensure that the points are close to each other.
E aprop cura le loc entro que sia sanat am aquo que havem dit.	Then treat the area so that it heals with what we have described.
Mays guarda que cauteri no sia administrat en gelbositat que sia fayta per spasme de nervi.	Be aware that the cautery should not be used on areas where there is numbness caused by nerve spasms.
Capitol .xliv.	It seems that you have provided me with an excerpt from a medieval medical treatise, which I have translated into English line-by-line. If there is any further text or additional information you would like me to translate, feel free to provide it!
De cauterizacio de podagra e de dolor de juncturas.	Regarding the cauterization for gout and joint pain.
Quan dolor de juncturas son faytas per humors fregas les quals so enfundutz a quascun membre del cors, lahoras quan veno dolors en los pes, de costuma dels metges es que aquo apelen podragua propriament.	When joint pain is caused by cold humors that infiltrate each part of the body, and pain occurs in the feet, it is customarily called gout by doctors. 
E donc cum es curada podagra de causa frega am manieyra de cura e no so remaugudas las dolors, lahoras las remau cauteri.	And therefore, when gout is cured by treating it with a cure but the pain does not subside, then repeat the cauterization.
E es que tu cauterizas aquel aprop evacuacio en le circuit de la junctura del pe am motz cauteris.	And it is necessary to cauterize that area after the evacuation around the joint of the foot with several cauteries.
E sia cauteri olivar del qual aquesta es la forma de lu:	And here is an illustration of the olive-shaped cautery, which looks like this:" (At this point, there might be a sketch or a description of the shape.)
E si es necessitat que puntz sia fayt sobre la fassia del pe, lahoras fay am cauteri de punt.	And if it is necessary to make punctures on the surface of the foot, use a pointed cautery.
E si las dolors pujan entro als denolhs o a las autras juncturas, e aquo motas vetz s’endeve, lahoras cauteriza aquel sobre quascun donolh am tres cauteris o quatre de tota partida am aquest cauteri olivar.	If the pain spreads to the toes or other joints, and this sometimes happens, then cauterize each toe with three or four of these olive-shaped cauteries on every side.
E si motz cauteris que aquestz cauteris sian a tu necessaris, lahoras cauteriza aquel e no premas trop la tua ma am le cauteri abans, sia tant solament enviro la specitut de la codena.	And if you find that these cauteries are too hot for your needs, then cauterize the area but do not press your hand on the cautery beforehand; only lightly touch it with the tip.
E si las dolors pugan entro al donolh e·l dos, lahoras aministra le cauteri le qual havem dit en le sieu capitol.	If the pain spreads to the first toe, then administer the cautery as we mentioned in this chapter.
E si las dolors so en las mas tant solament, e es apelada suagra, lahoras puncta en le circuit dels focils ayssi cum se revolvo, puncta en aquels dos linhas.	E si las dolors so en las mas tant solament, e es apelada suagra, lahoras puncta en le circuit dels focils ayssi cum se revolvo, puncta en aquels dos linhas.
E si reman de las dolors en les ditz, lahoras puncta en le cercuit dels focils sobre quascun notz e sobre la pinche de la ma.	And if pain remains in the aforementioned areas, then make a point on the neck of the furrow above each shoulder and on the tip of the hand.
E si las dolors pugan aprop alscus jorns als coydes o als muscles, lahoras cauteriza les quascus de tota part dels ajutoris.	And if the pain persists for a few days in the knees or the muscles, then cauterize all parts of the limbs.
E no evacuas le malaute de bon regiment e de recepcio de medicinas, quar si es fayt bon regiment e flacma es evacuada am aquest cauteri sira sanat, Dieus ajudan.	Do not discharge the patient from good regimen and reception of medicines, for if proper regimen is followed and the phlegm is evacuated with this cautery, they will be healed, God willing.
Capitol .xlv.	This indicates that the translated text is from Chapter 45 of an unknown book or treatise. I am assuming the original language was Latin due to its influence on the text, but it could also be a dialect influenced by Spanish, Italian, French, and other Romance languages. Let me know if you would like any further assistance with this medieval medical treatise!
De cauterizacio de rompeduras.	On the cauterization of ruptures." 
Quan endeve rompedura en les angonars e diysendo les budels denant l’atela al genetiu, e aquo es comensan de aprop, lahoras cove que tu mandas al malaute layssar la sua comestio en le sieu dia e que use de causas leniens per so que la fenda deyssenda del sieu ventre.	When there is a rupture in the groin and intestines appear outside of the scrotum or hernia, and this has just begun to happen, then you should instruct the patient to fast on that day and use remedies that are soothing so that the wound descends from their stomach.
E aprop segua le malaute entre las tuas mas sobre le sieu dos, e comanda a lu que tengua le sieu ale entro que sia foro getat o aparesca l’atela o·l budels.	Then support the patient between your two hands on their back, and instruct them to have their leg within the wound opening or where the hernia or intestines appear.
E aprop retorna aquel am les tieus ditz e senha am tenta la ruptura sobre le os del pentenilh am senhal la extremitat del qual sia semblant a la maytat de cercle a las subiranas partidas del cors.	Then return that to your instructions and tell him to examine the rupture over the bone of the pubic symphysis, marking the extremity of which is similar to half a circle at the parted ribs.
E aprop igneys le cauteri del qual aquesta es la forma de lu:	And then use the following form of cautery:
entro que sia mot rog e gete cintilhas.	Which is like an iron rod with sparks.
E aprop reduzeys le budel o l’atela a la sua conquavitat, e aprop pause la sua ma sobre le loc per so que le budel no yesqua.	Then return the intestine or hernia to its cavity, and place your hand over the area to prevent the intestine from coming out.
E tu ja has ubert entre las coyssas del malaute e dejos lu as pausat un coyssi, et autre servent sia sus las cambas de lu, e autre sus le pietz de lu, le qual tengua las suas mas.	You have already opened the space between the patient's thighs, placed a cushion under them, another servant on their legs, and another on their chest, holding their hands.
E aprop pausa le cauteri sobre aquel senhal am la tua ma am cauteri stan dreyt, e te aquel entro que am lu consieguas le os del pentenilh entro al mieg del duiduni; e itera am aquel autra veguada si a tu aquel no has conseguit en la primieyra veguada entro al os.	And then place the cautery on that mark with your hand, keeping the cautery straight, and press down so that you reach the bone of the pubic symphysis; repeat again for another round if you have not reached the bone during the first round.
E observa saviament del ysiment del budel en la hora de la tua cauterizacio, que no comburas aquel budel per so que sobre le malaute no vengua in mort o autre gran malicia.	Observe carefully the position of the intestine during your cautery procedure, ensuring that you do not burn the intestine, as this could lead to the patient's death or other severe complications.
E sapias que quan tu am le cauteri no atenhas le os, no confereys la tua operacio.	And remember that when you use the cautery, if you do not reach the bone, your operation is not considered complete.
E cove que·l cauteri dels enfants sia subtil segon le gran e la mesura de lor.	Make sure that the children's cautery is subtle, considering their size and proportion.
E aprop cura le loc del cauteri per tres dias am boder entro que sia remauguda la scara del foc.	Then treat the cautery site for three days with a poultice to ensure that the scar from the fire is healed.
E aprop cura aquel am les autres enguentz entro que sia sanat.	Then treat it with other ointments until it is fully healed.
E le malaute sia jasent sobre le sieu dos per xl dias entro que sia sigillat le loc e la plagua.	And let the patient rest on their back for forty days until the wound is fully sealed.
E cove que pauses le nutriment de lu segon la longitut del temps de la curacio de lu le qual le linesca le ventre de lu, e que le budel no yesca fora deves le esforsament de guerir.	Ensure that you provide proper nutrition for the patient throughout their recovery period, as this will help ease abdominal discomfort and prevent intestinal herniation during the healing process.
E aprop quan se vol levar aprop xl dias, lahoras aministra liament decentment fayt, e tengua aquel per autres xl jorns.	And when you want to remove it after forty days, then administer a light and proper treatment, and keep him for another forty days.
