Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim.
E sian las extremitatz de las doas fissuras de dos angles de la inscizio, la qual has fayta entro que concurren, e sia de lor fayt angle entro que quan se congreguan sia fayta figura de lor.	Ensure that the ends of the two incisions you've made at the two corners of the initial incision meet and form an angle when brought together, creating a proper shape.
E aquesta figura es letra greca: la landa.	E aquesta figura es letra grega: la landa.
E aprop osta la carn aquela per la quantitat que es le latz de lu agut dejos de lu, aquo que siec la palpebra.	And then remove that much flesh as is equal to his waist below him; this is the eyelid.
E aprop ajusta las partz seperadas e cos aquelas am le fil de lana; e aprop cura aquelas am aquo que havem dit de las medicinas mollificativas e de las calguas entro que sia sanat.	Then adjust the separated parts and sew them with woolen thread; and afterward treat them with the softening medications and poultices we have mentioned until they are healed.
E si alxacrati endeve per fissura o sutura o cauteri, lahoras cove que tu fendas am fissura plana sobre les pels de la palpebra segon que es precedit.	And if it becomes necessary to open there by incision or suture or cauterization, then you must make a flat incision on the skin of the eyelid as has been described.
E aprop separa am la calgua entre doas labias segon que havem dit.	Then separate the poultice between the two lips, as we have said.
En la suma del sermo de la cura de alxacrati quan es desus o dejos, que corra en lu operacio, segon que es preparat de la forma de alxacrati, e aquela es en forma de motas diversitatz.	In the summary of this treatise on curing wounds whether internal or external, which should be carried out according to the type and form of operation as prepared earlier by the various forms of incisions.
E le artifexs savi totz temps prepara engen en quascuna manieyra la qual es possibla a lu entro que fassa retornar la figura a la forma natural, o prop de aquela, e aquel malaute segon que a lu conveneys de la operacio e dels strumentz en las majors disposicios.	And the skilled craftsman should always prepare an appropriate device in any manner possible to help restore the body's figure to its natural form or close to it, and this wound according to what is convenient for the operation and instruments under the best conditions.
Capitol .xv.	This refers to Chapter 15 of the treatise. Is there another sentence you'd like me to translate?
De la adherencia de la palpebra am la conjunctiva o am la cornea.	When the eyelid adheres to the conjunctiva or cornea..
Quan accideys aquesta consolidacio a motz homes enayssi que sia solidada la palpebra pus desus am le album del huel, e sia prohibida de la facilitat del movement e de las suas obras naturals, donc cove que tu entrometas la extramitat del ray dejos la palpebra, e eleva en sus aquela, o exten aquela am le unci.	When this consolidation occurs in many men, such that the eyelid is adhered to with albumen of the egg and prevents easy movement and its natural functions, then you must introduce the tip of a ray under the eyelid and lift it up or extend it with your finger.
E aprop tu inscideys la adherencia am spatum subtil, le qual no sia am acuitat de las inscisios, habantz obtus un petit per so que·l malaute no sia inquietat deves la operacio, e remau le spatum que no ledesca le huel am la sua acuitat.	Then you carefully cut the adhesion with a fine spatula, which should not be too sharp to avoid any incisions, making it slightly dull so that the patient is not disturbed during the operation, and handle the spatula in such a way as to not break the egg with its sharpness.
E sia la tua inscizio quays excorjan aquela adherencia am facilitat entro que sia retornada la palpebra segon la sua forma natural e que sia sanada tota la adherencia.	And your incision should easily excise that adhesion, returning the eyelid to its natural form and healing all adhesion.
E aprop tu met en le huel aygua salada am la qual tu laves; o distilla en lu de zunia dissolvut en l’aygua.	Then you should put the eye in salted water with which to wash it, or distill into it some alum dissolved in water.
E aprop separa entre la palpebra e l’huel am calgua de li, e pausa sobre le huel lana infuza en album de huou, e aprop le tertz jorn usa de causas consolidativas entro que sia sanat.	Then separate the eyelid from the eye with a small piece of wool and place on the eye some wool infused in egg whites, then on the third day use consolidating substances until it is healed.
Capitol .xvi.	Chapter 16. 
De inscizio de ungla e de eminencia de carn dels lacrimals.	Here is my translation of the provided text into English: 
Sapias que ungla es segon dos manieyras, quar o es nervosa, e es semblant a ciphac dur subtil; o es no-nervosa, semblant a humiditat blanca congilada, la qual quan ferr la toca, o es forsat aquela prendre am onci, es abscindida e le onci no es ficat en lu.	Here is my translation of the provided text: 
E amdos las specias no comensan sino del lacrimal major entro que va petit a petit que cobre la vista e prohibeys le lum e·l movement de huel.	And both species start from the larger tear duct, which gradually covers the eye and prevents light and the movement of air.
Mays la manieyra del obrar en la inscizio de lu es que·l malaute pause le sieu cap en le tieu se, e aprop obre les huels de lu, e eleva la palpebra am la tua ma, e aprop colligeys la ungla am onci de pauca duplicacio e exten aquela a las partidas desus.	The way to proceed with the incision is as follows: have the patient lean their head onto your lap, then open their eyes and lift the eyelid with your hand, take the lancet in your fist with a little bit of gauze wrapped around it, extend your arm upwards.
E aprop pren una agula e entromet en aquela un pel de cavalh o de buou o de vaqua, o de semblantz, o de fiel fort, o duplica la extremitat de la agulha petit a petit e fica aquela en le mieg de la ungla, e penetra aquela am la agulha, e lia am fiel la ungla; e exten aquela a las partidas desus, e excorja am le pel le latz de la ungla lo qual siec la pupilla.	Then take a needle and insert into it a horsehair or ox hair or cow hair (something similar), double up the end of the needle slightly and place it in the middle of the lancet, pierce it with the needle, tie the lancet to the hair; extend your arm upwards, shave off the side of the lancet that faces the pupil.
E ayssi tu sieguas aquela am le pel entro al derier de lu.	And thus you will prevent it from moving with the hair at its back.
E aprop tu inscideys le romanent en la razitz del lacrimal am spatum subtil o am petitas forfexs, e leysa la carn del lacrimal natural per so que per inscizio de aquela no endevengua fluxs de lagremas continuabla.	Then you will incise the remainder at the root of the tear duct with a fine spatula or small scissors and remove the flesh from around it, so that during the incision there won't be a continuous outflow of tears.
E alscunas vetz la ungla am le sol onci estenduda o am fiel, ayssi co havem dit, e aprop sia excurjat am spatum leon del qual aquesta es la forma de lu:	And sometimes the claw has the sole of its foot stretched or with bile, as we have said, then it should be cut out with a lion's spatula which is shaped like this:
E guarda te que am le spatum no toques la tunica cornea e que avengua en lu ruptura, e que la pupilla sia perforada.	Make sure that you do not touch the corneal layer with the spatula and avoid any rupture or perforation of the pupil.
Aprop la inscizio geta en le huel un pauc de sal trissa o di cief fayt de siniar, e leyssa aquel entro al autre dia; e aprop cura aquel am aquo que cove entro que sia sanat.	Then make a small incision in the eye and put some powdered salt or three days' old cow's milk inside it, leave this for one day; then treat it with what is appropriate until it has healed.
E si la ungla no es nervoza e no podes metre la agulha, ni es ficada en aquela le onci, lahoras motas veguadas aquesta specia de ungla es curada am medicinas, e es sanada ayssi cum yeu e recomtat en la divisio.	And if the claw is not nervous and you cannot insert the needle into it or place it in that spot, then this type of claw can be cured with medicines; it will heal as I have explained in the section on diseases.
E si tu vols inscindir aquela, lahoras tu obre le huel del malaute e pren spatum subtil leon de freul acuitat segon aquesta forma:	And if you want to incise it, then open the patient's eye and take a sharp lion's spatula with a refined edge according to this shape:
am subtilitat.	with sharpness.
E si vezes que aquela es rarificada e es confugida e empren en aquela razit, lahoras distilla de la tua ora en le huel de cief fayt de siniar o am cief rog o am sal trissat, e opila le huel entro a l’autre dia.	If you find that it is thinning and becoming congested with pus, then pour some of your urine into the eye for three days or use milk curds or powdered salt; leave this in the eye until the next day.
E aprop itera sobre aquela la operacio entro que sia remaugut tot aquo que es de lu, sino que·l contrari apostema caut sia en le huel, quar lahoras tu leyssa aquela, e cura al comensament la apostema entro que sia sanat.	E aprop itera sobre aquella la operacio entro que sia remaugut tot aquo que es de lu, sino que·l contrari apostema caut sia en le huel, quar lahoras tu leyssa aquela, e cura al comensament la apostema entro que sia sanat.
E aprop itera la tua operacio sobre aquela am razo entro que sia sanat.	And then repeat your operation on that area until it is healed.
La emenencia de la carn lacrimal, si notz en le huel per gran nocument, sia suspendut am onci; e inscideys aquela de aquela una partida, e no ultimes la inscizio per so que no inscidesqua fluxs de lagremas.	If the prominence of the tear flesh causes great harm when pressed, it should be suspended with a cord. Make an incision in one side, but do not finish the incision completely to avoid cutting through the flow of tears.
E aprop distilla en le lacrimal cief rog e fayt de siniar entro que sia sanat.	Then, pour drops of rose oil into the eye until it is healed.
Capitol .xvii.	It seems that you have provided me with a new paragraph or section of the text. Please let me know how would you like me to proceed with translating this part!
De inscizio de alguazardenic e de aquo que es nascut de carn ajustada en le huel.	On the incision of an abscess and what is born from flesh bound in the wound.
Alcunas veguadas en les huels de alcus es nascuda carn roga, e es sobre-pausada entro que cobre la pupilla, o apropinqua o estrenh sobre las palpebras e fort leu comprem las palpebras a las partidas deforo e es assemblada a roza de balaustra.	Some wounds in the eyes give birth to fleshy growths that cover the pupil or press upon and tighten the eyelids, making them bulge outward like a balustrade.
Mays la operacio en lu es que·l malaute pausa le sieu cap en le tieu se; e aprop obre les huels de aquel e colligeys tota aquela carn am oncis convenientz ad aquo, e te aquo am una forcep o am cesti; e aprop inscindiys la carn el comensament entro que tot sia finit am le encisori, e guarda te del huel que no ledescas aquel deves la tua operacio.	When operating on the patient, have them lay their head in your lap; then, open the wound and collect all that fleshy growth with suitable cords, using forceps or a basket to do so. Next, make an incision at its beginning until everything is finished with the knife, being careful not to cut into the eye during your operation.
E sia la tua inscizio am la qual inscides aquelas o am espatum le qual nos havem recomtat en la inscizio de la ungla, o am petitas forfexs am las quals es colligit ascebel segon que vindra la forma de lu aprop aquest capitol.	Here is my translation of the provided text: 
Donc cum es complida la tua inscizio e es remauguda tota aquela carn, lahoras omple le huel de sal trissa, o destilla en lu polvera roga e semblantz a lu de las medicinas corrossivas, e pausa sobre le huel deforo coto am album de huou entro que sia asegurat de apostema caut.	Here is the translation of the provided text: 
E si roman alcuna causa de alguardenici e es senhoragat sanc caut, e temes apostema caut, lahoras leyssa le huel e cura aquela apostema am aquo que ceda aquela apostema, e aprop itera sobre aquel am operacio entro que sia sanat, e semblantment fay en la carn ajustada la qual accideys en le huel de aquesta especia.	Here is the translation of the provided text:
Mays empero tu cove que alienes tota curacio del huel freul per via natural o per via accidental, obran am ferr, e no metas la tua ma en alcuna de aquestas operacios entro que veges que aquel membre sia suffertant aquela operacio.	Here is the translation of your provided text: 
Capitol .xviii.	Here is my translation of your text: 
De colleccio de sabel en le huel.	De colleccio de sabel en le huel." 
Sabel so venas rogas las quals son testudas sobre le huel e prohibeysso al vesement la sua operacio, e develican le huel am longitut de dias.	Underneath hard veins a wound lies and it's prevented from healing by the clothing covering it; the injury requires many days to cure completely.
Donc necessari es al comensament que tu consideres si le huel en le qual es sabel es fort e en lu no es autra malautia que sabel, lahoras tu colligeys aquel sabel.	It is essential at the beginning to consider whether the wound in question is deep and if there are no other underlying illnesses present; only then should you treat that specific wound.
E es que tu comandes al malaute que pause le sieu cap en le tieu se, e aprop suspen aquelas venas am un onci o am dos segon la tua prudencia; e sia aquel onci de subtil duplicacio segon aquesta forma:	You should instruct the patient to place their head in your lap and then elevate those veins with either one or two ounces, depending on your discretion. This ounce should be made of fine linen prepared as follows:
o so dos oncis gradantment en un cos segon aquesta forma:	Or take two ounces each in one body, arranged like this:
E aprop sian colligidas aquelas venas am forses subtils, am subtilitat, e abstergeys le sanc hora aprop hora, entro que vegas aquelas venas esser remaugudas del huel e sian revolgudas.	Then bind those veins with fine threads, gently and carefully, while you intermittently wipe away the blood as you see the veins becoming drained of blood and rolled up.
E guarda te que tu no ledes le huel am las extremitatz del spatum; e si’ la tua operacio en le miegjorn denant le solelh, e sias mot ferm en la tua operacio que no inscidas sino aquelas venas.	Be sure not to cut the wound with the ends of the spatula, and if your procedure is performed in midday sunlight, stay very firm during the operation so as not to mistakenly incise anything but those veins.
E quan tu auras complitz, lahoras tu distilla en le huel cief vert o rog per que am sa acuitat corrodesca aquo que es remaugut del sabel.	Once you are finished, pour into the wound either vinegar or green bile so that its acidity will dissolve what has remained from the blood clotting.
Mays si aquo no es a tu possible colligeys tot en aquela hora, e lahoras tu emplastra tot am aquo que cede la dolor de lu, e leyssa lu per alcus dias entro que sia sedada la dolor de lu e que sia asegurat de apostema caut.	Mays si aquo no es a tu possible colligeys tot en aquela hora: 
E aprop itera sobre lu segon que la mateyssa manieyra entro que sia sanat.	And then repeat this process on him a second time in the same manner until he is healed.
E aquesta es la forma de las forfexs:	This is how the scissors should be positioned:
Capitol .xix.	It appears that you are referring to Chapter 19 of a text. Is there anything specific within this chapter that you would like me to translate or explain? I can provide further assistance if needed.
De reduccio de arizati al nas.	On the reduction of a dislocation in the nose." 
Quan tu curas arisati am cauteri o am medicina aguda comburent segon que es precedida la narracio de lu e no es sanat, lahoras no es engen en lu sino que fendas sobre le apostema deves la maturitat de lu, e que extraguas tota la humiditat la qual es en lu e·l poyre entro que sia descubert le os.	When you treat a swollen arm with cautery or sharp medicine (a comburens) as described earlier and it still does not heal, then create an opening in the abscess so that it matures; drain all the moisture from it until you reach bone underneath.
E donc cum es descubert le os e vezes en lu corrupcio o negror, lahoras tu ratz lu am un sturment del qual aquesta es la forma:	And when the bone is exposed and you see some corruption or blackening on it, then take this instrument which has the following shape: [insert description of instrument here]
E es nompnat de aspre cap, e sia feyt de fer indi, e sia le cap redon ayssi cum asir le qual sia fayt punctat per punctacio de lima o aliskalfati per punctacio subtil (ayssi cum es en la forma seguent).	It is called an "aspre cap" and should be made of iron; the head of it should be round, as big around as a thumb, with holes punctured in it by file or awl so finely that they are almost invisible (as shown below): [insert illustration here].
E pausa aquel sobre le loc corrumput del os, e aprop revolveys aquel entre les tieus ditz, e prem la tua ma petit a petit entro que sapias que aquela corropcio es rasa.	Place the instrument on the corrupted bone area and then turn it among the said teeth; press your hand down little by little until you know that corruption is scraped off.
E aquo sia fayt alcunas veguadas, e aprop restaura le loc am causas exsiccativas e stipticas.	Do this several times; then restore the area with drying and astringent substances.
Donc si·l loc es consolidat e es en lu nascuda bona carn e es abscindit le cors de la sania e roman per xl dias, e no es renovat e no es apostemat e no accideys en lu accident, lahoras tu sapias que es sanat.	When the area has healed and good flesh covers it; when the body is free of pus and remains this way for 40 days without a relapse or abscess forming again, then you will know that person is cured.
E sino, lahoras no es en lu engen sino reduzir la fissura a la forma del nas, e segon aquesta manieyra: e es que tu descuebras de segon os am ferr o am medicina acuta, e cum sira descubert le os, lahoras tu pren tribo segon aquesta forma:	Here is my best attempt at translating the provided text line by line into English: 
Sia la extramitat de lu ferr triangulada, e·l fust de lu sia prim extenuat entro a la extremitat ayssi cum vezes assi.	Let the end of the iron be triangular, and let its shaft be primarily reduced in thickness towards that end, just as many times so.
E aprop pausa aquel sobre le os, e sia aquel prop del lacrimal; e alongua la tua ma un pauc del huel, e aprop revol la tua ma am le tribo entro que penetre tot le os, e aquel sente le malaute per asso que atroba vent yssir per so quan te la sua ma.	Then place it over the bone and let it be close to the tear duct; stretch out your hand a little from there, then turn your hand towards the tribe (the upper part of the tibia) until it penetrates the entire bone; have the patient feel where you are placing your hand so that when you remove your hand he can see which way the pain goes.
Donc lahoras restaura le loc am medicinas stipticas exsiccantz ayssi cum t’e eyssenhat.	Therefore, restore the place with astringent drying medicines as you have been taught.
Donc cum nays la carn e·l loc es endurazit, lahoras la materia la qual effundia a las partidas deforo retorna al nas, donc aquo es pus leugier sobre le malaute.	So when the flesh and place are hardened, the matter that overflowed to the surrounding parts returns into the nose, therefore it is lighter for the patient.
Capitol .xx.	It seems this may be indicating the end of section 20 in whatever text you have provided. Is there another sentence you would like translated?
De reduccio de la eminencia del huel.	On the reduction of the swelling of the eye.
Quan le huel emineys am la sua totalitat e no accideys en le vezement nocument ni diminuacio, lahoras cove que laxas le malaute, e aprop que·l segues, e aprop que pausas ventozas en le cervitz ses scarificacio e succa per bona succaccio; e aprop pausa sobre le huel liniment le qual sia fayt de acatra e aloe e enses e sarcocolla, e aprop strenh le emplaustre sobre le huel am motz polvils.	When the eye is swollen in its entirety and no harm or decrease occurs with cauterization, then you should relax the patient's treatment; next, follow this up by applying bandages to the neck without scarification and use suction for good drainage; then place on the eye a liniment made of acacia gum, aloe, egg yolk, and sarcocolla (a type of resin); finally, bind an ointment plaster onto the eye with small linen cloths.
E la manieyra dels polvils es que prenguas draps de li leons motz, e quascun drap sia duplicat en quatre plecs; e fay de aquels motz.	The way of applying powders is as follows: take pieces of lion's skin and fold each piece into four layers; make small cuts in these folds.
E aprop pausa aquels la un sobre le autre segon la quantitat de la qual ha le huel necessitat.	Place these one on top of the other according to the amount required.
E aprop strenh sobre aquels am drap dur am fort strictura; e itera las ventosas am succio ses scarificacio; e aprop osta las ventosas e leyssa le huel streyt le dia e la nueyt.	Then cover these with a strong, tight cloth and repeat the cupping with suction and scarification process. After this, remove the cups and keep the wound tightly wrapped day and night.
Mays si entretant le liguament es mollificat, lahoras cove que sia mot streyt.	But if in the meantime the ligaments become softened, then take care that it is not too tight.
E aprop osta le liament aprop le dia e la nueyt ayssi cum havem dit.	And then remove the binding during the day and night as we have described.
E si vezes le huel ja esser redusit, bo es, e sino, lahoras itera le emplastre am les polvils e la strictura e las ventosas entro que sia sanat.	If you find that the wound has already reduced in size, well and good; but if not, then repeat the poultice with the powders, the binding, and the cupping until it is healed.
Capitol .xxi.	Chapter 21.
De la inscizio de la eminencia de la tunica uvea.	On the incision of the prominence of the tunic of the eye.
Quan endeve disrupcio en la tunica uvea, e aprop es eminent e procezeys fora las palpebras ayssi cum un gra de rasim, e es orrazada la forma de home per aquo, e vols aquo inscidir, lahoras la operacio en lu es ayssi cum havem recomtat, que tu entrometas la agula en la razitz de la uvea de la partida dejos en la partida desus, e aprop met la agula autra en la qual sia fil doble de la part del lacrimal, e fay aquela penetrar e leyssa la primieyra agula segon la sua disposicio; e aprop inscideys le loc del fiel doble e leva am aquel la partida de la uvea en le circuit de la agula, e strenh aquela mot.	When you encounter a rupture in the tunic of the eye and it becomes prominent like a bunch of grapes protruding outside the eyelids, forming something resembling a man's face, if you wish to perform surgery on this, then operate as we have described: insert one needle from below at the root of the uvea, and another needle with double thread from the side of the lacrimal bone; make the first needle penetrate and leave the second according to its placement. Then cut through the location of the doubled thread and lift the part of the uvea along the curve of the needle in a circular motion, then secure it tightly.
E aprop extratz la agula e pausa sobre le huel lana infusa en album de huou e leyssa entro que cayha le fil am la uva.	E aprop extratz la agula e pausa sobre le huel lana infusa en album de huou e leyssa entro que cayha le fil am la uva.
E aprop cura le huel am aquo que conforte aquel entro que la plagua sia sanada.	And then treat the wound with something that comforts it until the plague is cured.
E alcunas veguadas aduna de tota partida am cercle de drap entro le huel ajuste eminencia gran, e aprop sia perforat am le spatum subtil que vengua al preon del huel, e corra la humiditat albuginea, e descen le huel e intra tantost.	Sometimes take a piece of cloth from anywhere and make a circle around the wound with it so that it covers a large area of prominence, then pierce it with a thin spatula which goes to the bottom of the wound, let out the white liquid pus, clean the wound, and enter again immediately.
E aprop strenh entro que sia sanat.	And then keep it tight so that it heals quickly.
Capitol .xxii.	This indicates that this is the twenty-second chapter of the treatise. It seems like each chapter covers different medical practices or treatments for various ailments, providing instructions on how to treat specific conditions.
De curacio de alconati.	On the treatment of an arrow wound." 
Aquesta malautia que es apelada alconati no es sino sania la qual es ajustada en le huel semblant a aygua dessendent e no es aquela.	Aquesta malautia que es apelada alconati no es sino sania la cual es ajustada en le huel semblant a aygua dessendent e no es aquella.
Mays la manieyra del obrar en ela es que fasses le malaute sezer sobre la sela aparelada e dreyta, e aprop pren le cap sieu en las tuas mas de doas partz e mau aquel entro que veias la sania pervenir a las partidas dejos, e aprop sia siccada e no descenda, e sia ostat le lum, e·l malaute veia las causas ayssi cum vezia.	Now the way to proceed with this is as follows: place the patient on a saddle-like support that is firm and straight, then take his head in your two hands so that you can see where the health [i.e., blood] should come from those parts, then let it dry out and don't let it flow down, and cover his eyes so that he sees the causes as they are.
E si no descendra en jos, sapias que es aygua.	And if it doesn't flow downwards, then you should know this is water (humor aquosus).
Mays si no es preparat le descendement a la sania am aquo que havem dit, lahoras fay le malaute sezer entre las tuas mas e aprop pren spatum subtil e fen am aquel sobre le pannicol cernent un petit deves la continuacio de la conjunctiva am la tunica cornea en la corona (entro al loc vuet), entro que sia fora-getada la sania.	Now if the aforementioned preparation of blood flow doesn't work, then place the patient between your two hands and take a thin spatula to gently press it over the panniculus [subcutaneous tissue] slightly below the junction of the conjunctiva with the cornea in the crown (at this point), so that health is removed.
Donc cum es fora-getada, lahoras tu distilla en le huel aygua cauda en la qual has mesclat mel o aygua en la qual ja has bulit fenugrec e mel.	Once it is removed, you should then drip into the patient's ear some warm water in which you have mixed either honey or else water that already contains boiled fenugreek and honey.
E aprop sia curat am las autras causas entro que sia sanat.	Then treat him with the other appropriate remedies until he is healed.
Capitol .xxii.	It seems that this is chapter 22 of some sort of medical text, perhaps relating to treating illnesses affecting the head or neck region. Would you like me to continue translating the remainder of the text?
De la curacio de la aygua descendent del huel.	De la curacio de la aygua descendent del huel." 
Ja havem dit las specias de la aygua en la divisio e qual conveneys a perforar am sermo declarant, lahoras aquel segon la sanetat.	Certainly! Here's my best attempt at translating your provided text into English: 
Lahoras cove que tu fassas sezer le malaute entre las tuas mas sobre un cayrat e lia le sieu huel sa, lu mot stringent.	Now make sure you lay the patient between your two arms on a cushion and bind their head tightly.
E aprop pausa prop de la palpebra del sieu huel la tua ma senestra, si le huel en le qual es l’aygua es le huel senestra; o am la tua ma dreyta, si le huel es le dextre.	And then place your left hand close to the patient's left eyelid if it is the left eye that has water in it or use your right hand for their right eye.
E aprop am la tua ma dextra pren almagda, si le huel es senestre; o am la tua ma senestra, si le huel es de dreyt.	And then take a piece of cotton with your right hand if it is the left eye that needs treatment or use your left hand for their right eye.
E aprop pausa la extremitat de almagda prop de la corona per la grossesa del ray en le album del huel de part del mendre lacrimal, e aprop enpelleys almagda am vertut e revol la tua ma am aquel.	Then place the end of the cotton near the edge for the thickness of a finger in the white part of the eye close to the tear duct and gently apply it, moving your hand with it.
E aprop penetre en le album del huel e sentas que almagda ja es pervenguda a causa vueda.	Then push the cotton into the white part of the eye, and feel that it has already reached because you cannot see.
E cove que sia la masura del cami de almagda al preon la mesura del spazi le qual es de la pupilla entro a la fi de la negror, e es la corona del huel; quar tu veyras am aquel pupilla am la visio de l’huel per la clartat de la tunica cornea.	Make sure the length of the cotton's path to your finger is equal to the distance from the pupil to the end of the black part, which is the edge of the eye; you will see through that pupil with a view of the eye via the clarity of the cornea.
E aprop pausa almagda entro al loc en le qual es l’aygua, e aprop tu la atira en jos una veguada aprop autra, e donc si la aygua descen tantost, lahoras vetz le malaute aquo sobre le qual huebre la sua vista tantost, e almagda en le sieu huel.	And then place the compress over the area where there is water, and then you pull it down once after another, and if the water goes down quickly, then see that the patient sees this, and put a compress on his head.
E aprop repausa se un pauc; donc si la aygua es descenduda, lahoras tu depausa aquela autre veguada abantz que almagda ne sia getada.	And then pause for a moment; so if the water has gone down, you must remove that other one again before the compress falls off.
E donc quan es sicada e no descen, lahoras tu extrat almagda am facilitat, e revol am aquel la tua ma pauc a pauc, e aprop dissolveys en l’aygua un petit de sal clara de gemma e am aquela lava le huel dedintz; e aprop pausa fora le huel coto o stopa o lana infusa en oli rozat e album de huou e ligua am aquo le huel sa.	And when it is dry and does not drain, you must remove the compress with ease, turn your hand slowly from side to side, and then dissolve a little clear rock salt in water and wash the wound with that; after putting out the wound's edge or bandage or lint soaked in rose oil and egg white and wrap with what holds the bandage.
Mays nos e aquels que so de nostre temps pause sobre aquel comi trissat am album de huou.	We and those who come after us place over it the crushed onion in egg white.
E si no obezeys a tu almagda al intrament de l’huel per la sua duricia — quar es alcu dels homes del qual le huel es dur mot —, lahoras cove que prenguas le spatum le qual es nompnat alberid del qual aquesta es la forma:	And if you do not apply compress to the interior of the wound due to its hardness - because there are men whose wounds are very hard -, then take the spatula called *alberid* which has this shape:
E donc perfora am aquel aquela conjunctura, e no ultimes la tua ma en le trauc, e no es si no que fassas via ad almagda loc subtil.	E donc perfora am aquel aquella conjunctura, e no ultimes la tua ma en le trauc, e no es si no que fassas via ad almagda loc subtil.
E aprop entromet almagda segon que havem dit.	And then introduce the ointment as we have mentioned earlier.
E deves le compliment de la tua obra, sia preparat al malaute dormitori descentment fayt en le qual dorma sobre le sieu dos en mayson tenebrosa, e sia prohibit de totz movementz .	You should complete the treatment and prepare a comfortable sleeping place for the patient to rest on their back in a dark room, where they must remain still and avoid any movement.
E pausa en la natura de lu aquo per que sia linida la sua natura, e no maugua le sieu cap a la partida dreyta ni senestra de tot.	Place him in a position that suits his nature to ensure he is comfortable and does not harm himself by hitting his head too much on the right or left side.
E sia le liament segon la sua disposicio entro al tertz dia.	And have him bound according to his disposition, which should be completed within three days.
E aprop deslia aquel en aquela maysso tenebrosa e exproha la freol vista, e fay li vezer alcunas causas, e aprop retorna le liament entro al dia .vii.	Then untie him from that dark room and expose his eyes to the open air, allowing him to see various things, and then return to binding within seven days.
E no cove que fassas aquo en la hora de las curacios o tantost aprop la infusio.	Be mindful not to do this during the hour of treatment or immediately after the infusion.
Habantz cove que tu alienes aquo per so quar la aygua puega leugierament per gran e vehement de reguardament.	Take care to avoid this, especially since water may flow through his body more easily due to the intensity of the treatment.
Mays si accideys apostema caut, lahoras cove que deslias le huel denant le vii dia, e rectifica aquel am aquo que ceda apostema.	But if an abscess occurs, then you must take care to untie him before the seventh day and treat it with something that will resolve the abscess.
Lahoras tu absol la vista de lu e pausa sobre la cara de lu oral per le qual sia regit le vezement de lu dejos lu per alcus dias, lu existent en la mayszo tenebrosa.	When you release your gaze from the patient and place an object over their face that will regulate their vision for a few days, keep them in the darkest room available.
E aprop sia gitat de aquela mayzo gradantment e conversa8 en las suas causas.	Then lead that person out of the dark room gradually, and talk to them about their reasons for being there.
E sapias que in alchatea no es excusat le discipol de visio alcunas veguadas, e lahoras tu sias ardit sobre la operacio.	Remember that the apprentice must not be punished for their poor eyesight during the operation, so you should be brave and confident about your procedure.
E ja es pervengut a nos de alcu de aquels les quals so al Artach , e alcu disse que fayt foc en al Ayrac magdaam perforat am le qual es succada la aygua.	We have encountered some of those who are called *Artachs*, and one mentioned that he lit a fire in the *Ayrac* even though it had been pierced, allowing water to seep through.
Mays empero yeu non e vist degu en la nostra terra le qual haia perfeyt aquo, ni e aquo legit en alcu dels libres dels antics; e es possible que aquo sia novel.	However, I have never seen anyone in our land who has accomplished such a thing, and it is not documented in any of the ancient texts either; thus, this procedure may be new.
E aquestas so las formas de las specias de magdaan per que sia sobre aquelas aquel le qual ignora aquelas:	And these are the methods of *Magdan* specialties, which should be used on those who are ignorant of them:
E sian faytas de eram o de ferr propriament, e sian las extramitatz de lor am aquesta subtilitat triangulada, la extremitat aguda ayssi cum aquela es la forma.	They should be made of horn or iron, and their ends must have this triangular sharpness; the sharp point should be like that of the aforementioned shape.
Capitol .xxiv.	Here is my translation of the provided text: 
De la curacio de carn nada en le nas.	De la curacio de carn nada en le nas.
Quan en le nas so nascudas carns diversas ajustadas de las quals es alcuna causa la qual es assemblada a scorpio de motz pes, o a polip peys; e aquesta malautia es apelada polipus quar es a semblansa de aquel peys representat.	When in the nose are born various pieces of meat that come together and cause some sort of pain which is compared to scorpion stings or octopus bites, this illness is called polypus because it resembles the aforementioned animal.
E de lu es carn cancrosa, lapadea, de fusca color; e de lu es que es carn leon no de color fusca.	And from him there is cancerous meat, it must be peeled off because of its dark color; on the other hand, what is called lion's meat will not have a darker color.
Donc en aquela que es en aquestas carns leon no fraudulenta ni cancroza, cove que fassas le malaute sezer entre las tuas mas e posat al solelh, e huebre las nars de lu, e picoys le tieu onci en aquelas carns.	So for the one who has lion's meat without deceit nor cancerous cells, you must make the patient sit between your two hands and place him in front of sunlight; then open his nose and scrape his nostrils with your fingernail to remove those meats.
E aprop extrat aquela a las partidas deforo, e aprop inscindeys aquo que has comprehendut de aquelas am spatum agut subtil de la una partida entro que sapias que tota la carn ja es ostada; que si roman de lu deguna causa de la qual la abscisio es possibla, lahoras tu ratz aquo am la un dels estrumentz subtils am facilitat entro que de lu romangua denguna causa.	Then extract that which you have divided outside and then separate what you've understood from those meats with a thin scalpel of the same part, knowing that all meat has already been removed; if there's still some cause for removal it can be done by using one of the precise instruments to facilitate such extraction, as long as no other cause remains.
