Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
Capitol .xi.	Chapter XI.
De cauterizacio de melencolia.	On the cauterization for melancholy.
Quan las causas de melencolia so humiditatz corrompudas e flacma gros, lahoras cauteriza aquel am les cauteris les quals havem ditz en le havent paralisi.	When the causes of melancholy are corrupted humors and thick phlegm, then cauterize that with the cauteries we have mentioned, causing paralysis.
E si la causa de melencolia es superfluitat declinant a melencolia, e le cors del malaute es humit, lahoras da ha beure aquo que mundifica le cervel de lu segon aquo que ha precedut en la divisio.	And if the cause of melancholy is an excess that turns to melancholy, and the body of the patient is moist, then give them something to drink that purifies their brain according to what has been previously stated in the section.
E aprop ras le cap del malaute, e aprop fay tortora decentment fayta de li sobre le cercle, e aprop depausa aquela en le mieg loc del cap.	And then shave the head of the patient, and then make a properly formed cross on top of the circle, and then place that in the middle of the head.
E le malaute sia sesent cayrat, e sia tengut de tota partida.	And the patient should be laid down, and held firmly from all sides.
E aprop pausa liniment; et es pus digne de boder antic de ovelhas.	Then apply an ointment; and it is better to use sheep's fat.
E escalfa aquel sobre le foc per calefaccio temprada per mesura, le qual le dit sufferta quan es mes en lu.	And warm that over the fire for moderate heating, which should be tolerated when it is placed on him.
E aprop vuo’ aquel en le mieg loc del cap de lu en le cercle, e leysa lu entro que sia enfregidat.	Then place that at the top of his head in the circle, and let it be rubbed inside so that it is warmed.
E fay aquo am le malaute en tota semmana una veguada, am le autre regiment de lu bo entro que sia sanat; o si vols, cauteriza aquel fazen petitz puntz segon lo mays de lu, sino que tenguas la ma am un cauteri ayssi ordenat: aquesta es specia de cauteri la qual humecta le cervel am equalitat.	And do this with the patient once a week for the entire week, along with other good treatments until he is healed; or if you wish, cauterize that area by making small points according to what suits him best, but ensure your hand holds a cautery arranged in this way: this type of cautery moistens the brain equally.
E aprop pausa aquel coto enbegut en boder o en grays de gualina.	Then place that piece wrapped in fat or in flax ashes.
Capitol .xii.	Chapter XII.
De cauterisacio de aygua descendent en le huel.	On the cautery of water descending into the eye.
Quan a tu es declarat le comensament de aygua en le huel per les senhals les quals yeu he ditz en la divisio, lahoras comensa e dona en beure al malaute aquo que mondifique le cap de lu, e guarda aquel de totas humiditatz.	When it is declared that the flow of water in the body has begun by the signs which I have mentioned in the division, then begin and give to drink to the patient something that purifies his head, and protect it from all moistures.
E fay aquel suzar en banh en degu per alcus jorns.	And let that person sweat in a bath for several days. 
E aprop comanda a lu que raza le sieu cap, e cauteriza aquel am cauteri en le mieg loc del cap; e aprop cauteriza aquel am dos cauteris sobre dos templas si es le comensament de ysement de aygua en dos huels, o de la un latz si es comensamen de l’aygua en un huel.	And then command him to shave his head, and cauterize that spot with a cautery at the middle of the head; and then cauterize that area with two cauteries on both temples if it is the beginning of water flowing from both eyes, or from one side if it is the start of water coming from one eye.
Incideys am cauteri totas las venas e arcerias las quals so dejos la codena; e sian les cauteris en aquela lonh en la latitut de las templas.	And with the cautery, incise all the veins and arteries that are below the chin; and place the cauteries at that length along the width of the temples. 
E guarda te de fluxs de sanc quan es cauterizat; e si veses de lu fluxs de sanc, osta le am alcuna medicina, la qual es a tu possible.	And be careful of blood flows when it is being cauterized; and if you see any blood flow, stop it with some medicine, which is possible for you.
E yeu vindre am savieza la qual es en extraccio de arcerias e am abscizio de aquelas e cautela de fluxs de sanc.	And I will come with wisdom, which is in the extraction of arteries and the cutting of them and the caution of blood flows.
E alcunas vetz es cauterizat en le cervitz dejos dos osses am dos cauteris dererament produzitz.	And sometimes it is cauterized on the head between two bones with two cauterizations performed subsequently.
Capitol .xiii.	Chapter XIII.
De cauterizacio de lacrimas antiquas.	On the cauterization of old tears.
Quan lacrimas dels huels so antiquas assuduament e per las venas e arterias las quals so en le loc manifest del cap defora e es verificat que aquo es superfluitatz frejas flecmatiquas, lahoras cauteriza aquel am cauteri le qual havem recontat en le capitol de comensament de aygua cazent en les huels, e am cauteri en le mieg loc del cap e am dos cauteris en la cervitz dejos dos templas, e am dos cauteris en la cervitz dejos dos osses.	When tears of the eyes are old and persistent and travel through the veins and arteries that are visible on the outer part of the head, and it is confirmed that this is due to cold excess phlegmatic humors, then cauterize that area using a cautery as described in the chapter on the beginning of water falling into the eyes, and with a cautery at the middle of the head, and with two cauterizations between the temples, and with two cauterizations between the bones of the forehead.
E si indigeyses de addicio, lahoras cauteriza aquel en tot latz de la coa del huel sobre la extremitat del sobrecilh am petit cauteri.	And if you need to perform additional treatment, then cauterize the entire side of the thigh near the end of the eyebrow using a small cautery.
Capitol .xiiii.	The text appears to be in an old Romance language, likely
De cauterizacio de fetor de nas.	Regarding the translation of "De cauterizacio de fetor de nas," it seems to describe a medical
Quan tu medicas aquel am aquo que havem dit en la divisio e no aprofieyta la tua medicacio, lahoras tu aparelha e dona en beure al malaute las cochias per tres noytz; e aprop ras le cap de lu, e cauteriza le am cauteri migier am cauteri olivar.	When you treat that illness with what we have said in the division and your treatment does not improve the condition, then prepare and give the patient to drink decoctions for three nights; and then shave the head of the patient, and cauterize the affected area with a medium hot iron using olive oil.
E aprop cauteriza aquel am cauteri clavelh am dos cauteris sobre les dos sobrecilhs dejos les cabels un petit.	And then cauterize that area with a clove cautery using two cauteries on both eyebrows, leaving the hairs a little bit.
E guarda te de la arceria que no incindas aquela.	And be careful with the artery so that you do not burn it.
E del cauteri clavilh aquesta es la forma.	And regarding the clove cautery, this is its form.
Capitol .xv.	Chapter XV.
De cauteri de mollificacio de palpebras dels huels.	On the cautery for softening the eyelids of wounds.
Quan la palpebra del huel es mollificada per malautia o per humiditat, lahoras cauteriza aquela palpebre1 am un cauteri am aquest cauteri lunar; e aquesta es la forma de lu:	When the eyelid of the eye is softened due to illness or moisture, then cauterize that eyelid with a cautery, using this lunar cautery; and this is its form:
E si vos, cauteriza aquel sobre les dos sobrecils un petit am dos cauteris en tota partida, e sian elonguatz de las timporas.	And if you, cauterize that above both eyebrows with two small cauteries in every part, and let them be extended from the temples.
E sia la longitut de quascun cauteri segon la quantitat del sobrecil.	And let the length of each cautery be according to the quantity of the eyebrow.
E no premas trop la tua ma am le cauteri, mays segon la quantitat que la tersa partida de la palpebre sia adhurida.	And do not press too hard with your hand on the cautery, but rather to the extent that a third part of the eyelid is adhered.
Capitol .xvi.	The text provided seems to be an excerpt from a
De cauteri de la palpebre del huel quan les pels so convertitz a las partidas dedintz e punho le huel.	When the hairs inside the eyelid turn inward and scratch the eye, use a cautery on the eyelid.
Quan les pels del huel son convertitz a las partidas dedintz ayssi que pungo le huel, cauteri en aquels es segon dos manieyras, quar cauteri o es am fer o es am medicina comburent.	When the hairs of the eyelid turn inward so that they scratch the eye, a cautery can be applied in two ways: either with iron or with combustible medicine.
Si am cauteri de lu am foc, comanda al malaute denant aquo que leyse les sieus pels ayssi cum aquels les quals les mundan, entro que sian prolonguatz e engualhatz; e si punho aquel deves le lor naysement, lahoras tu strenh les huels de lu am una benda per so que no sia maugut entro que·ls pels sian nascutz.	If using a hot cautery, instruct the patient before the procedure to pull out their hairs as they would when cleansing them, extending and straightening them; and if they scratch due to their growth, then hold the eyelids with a bandage so that they are not disturbed until the hairs have grown back.
Donc cum siran nascutz e engualhatz, lahoras pausa le cap del malaute en le tieu se, e aprop senha sobre la palpebre dels huels de lu am tenta, am senhal le qual sia segon la figura de fulha de merta, e sia le comensament del senhal prop dels pels.	When the hairs have grown back and are straight, then place the head of the patient on your lap, and then apply a mark on the eyelids with a needle, in the shape of a leaf of marta, with the beginning of the mark close to the hairs. 
E aprop pausa coto enbegut en album de huou o en mucillatge de ptilli sobre le huel.	And then place some cloth soaked in egg white or in a paste of flour on the wound.
E aprop igneys le cauteri del qual aquesta es la forma de lu.	And then heat the cautery, which has this form.
E aprop cauteriza sobre la figura la qual as senhada, petit a petit, em motas veguadas, entro que sia comburida la superficia de la codena la qual es ayssi cum fuelha de mirta, tota aparent propriament.	And then cauterize over the figure which you have marked, little by little, in white spots, until the surface of the chain, which is like a myrtle leaf, appears completely burnt properly.
E senhal de sanetat de la tieua obra es que tu vegus la palpebre de l’huel ja esser contrayta e·ls pels de lu esser elevatz deves la punctura del huel.	And the sign of health in your work is that you see the eyelid of the wound already contracted and the hairs standing up from the puncture of the wound.
E donc eleva la tua ma e laysa aquel per tres jorns, e aprop pausa sobre lu coto am boder entro que sia eredicada la scara.	And then raise your hand and leave it for three days, and then place cloth over it with butter until the scab is healed.
E aprop cura aquela am enguent entro que sia sanat.	And then treat it with ointment until it is healed.
Mays si retorna per les pels alcuna causa aprop lor naysement e la palpebra es mollificada, lahoras fay autra vetz le cauteri sobre aquel tot ayssi cum avias fayt primieyrament.	But if any cause returns through the hairs near their root and the eyelid is softened, then apply the cautery again over that area just as you did initially.
Mays si les pels so en la palpebra dejos, lahoras cauterisa aquela entro que sia elevada al sieu loc natural e sia engualhat e que les pels no punhan le huelh.	And if the hairs are on the eyelid, then cauterize that area so it is raised to its natural position and smoothed out, ensuring that the hairs do not irritate the eye.
Mays le cauteri am medicina comburent aquest es que comandes al malaute que leyse les pels entro que sian prolonguatz e engualhatz, e aprop sia fayta de carta de drap la forma de fuelha de mirtra.	And the cautery with combustible medicine commands the patient to pluck the hairs so that they are extended and smoothed out, and then a form like a miter leaf should be made from linen paper.
E aprop pren de sabo conogut e de caus viva ana unc. i, o quays aquo, e aprop mescle3 aquelas causas be, e fay aquo am festinacio per so que no sia enfregidat; e aprop expandeys de aquo sobre la carta la qual es fayta ayssi cum forma de fulha de mirtra, e pausa aquel sobre la un huel od amdos; e pausa dejos le huel coto enbegut en album de huou, e el cap del malaute sia en le tieu se.	And then take soap known and fresh ashes amounting to an ounce or so, and mix those ingredients well, making it into a poultice so that it is not cooled; then spread this over the paper which has been made in the shape of a miter leaf, and place this on one eye or both; and let the eye be soaked in egg white, and the patient's head should be covered with your hand.
E pausa le dit sobre le medicina e prem aquela un petit e no la mauguas entro que lo malaute senta la mordicacio de la medicina, quar mordicacio es en lu ayssi cum de foc.	And place your finger on the medicine and press it slightly without crushing it until the patient feels the bite of the medicine, for the bite is like that of fire.
E donc cum percevera aquo que el atrobo mordicacio, lahoras leyssa la medicina e mau aquela am le tieu dit; donc cum cessa la mordicacio, lahoras remau la medicina he lava le huel am aygua; e lahoras considera si vezes la palpebra ja es levada ayssi cum es lavada deves la costriccio am foc o am incisio, quar lahoras esta be; e si no torna sobre aquela de la medicina sobre le loc en le qual no ha empremut la medicina e no se denigra entro que sia engualhada la tua operacio e sia contrayt le huel.	And when the patient feels the intense bite, then release the medicine and remove it with your hand; once the bite subsides, remove the medicine and wash the eye with water; then check if the eyelid has been lifted as it should be, and if so, clean the constriction with fire or incision, for it is now good; but if not, return to applying the medicine on the area where it did not adhere properly until your operation is smoothed out and the eye contracts.
E aprop pausa sobre lu coto am boder entro que sia eradicada la codena de la adhustio, e aprop cura aquel am enguent deafinicon o am autre entro que sia sanat.	And then place over the wound a bandage to ensure that the bond of adherence is eradicated, and then treat it with an unguent or another substance so that it may be healed.
E es necessari a tu, deves la tua operacio que guardes am pervigil diligencia que en le huel no caia re de la medicina, e si la palpebre aprop alscus dias es mollificada e alcuna causa dels pels punh en le huel, lahoras itera la tua medicina sobre aquel loc le qual de la palpebre es mollificat, e propriamen ayssi quo as fayt al comensament, e aprop enaviro lu entro que sia sanat.	And it is necessary for you to perform your operation with vigilant diligence so that no medicine falls into the eye. If, over several days, the eyelid becomes softened and any of the hairs begin to poke into the eye, then reapply your medicine to the area where the eyelid has become softened, just as you did at the beginning, and then surround it with a substance so that it may be healed.
E aquesta es la forma de fuelha de mirtra.	And this is the form of the mithra leaf. 
E sapias que les huels dels homes son diversificatz segon la magnitut e la parvitat, e donc segon aquo es fayta la tua contraccio.	And know that the veins of men are diversified according to magnitude and smallness, and therefore accordingly is your treatment devised.
E no sira amaguada la via de rectetut ad aquel al qual es studi en aquesta art.	And do not hide the path to treatment from one who studies this art.
Capitol .xvii.	Chapter XVII.
De cauterizacio de fistula que es en le lacrimal de l’huel.	On the cautery of a fistula that is in the lacrimal duct of the eye.
Quan tu curas fistula am aquo que havem dit en las divisios de las malautias e no confereys la tua curacio, lahoras cove que tu cauterizas aquela segon aquesta manieyra: comanda al malaute que pause le cap sieu en le tieu se, e tengua le cap de lu alcun ministre entre las tieuas mas en tal manieyra que no sia maugut ni agitat am le sieu cap.	When you treat a fistula as we have described in the sections on diseases and your treatment does not succeed, then you must cauterize it according to this method: command the patient to rest their head on your shoulder, and hold the head of the patient between your hands in such a way that it is neither pressed nor moved with your head.
E aprop pausa coto enfus en album de huou o en mucellage de ptilli sobre le huel de lu.	And then place a cloth infused with egg white or a paste of flour on the eye of the patient.
E aprop igneys le cauteri del qual aquesta es la forma:	And then heat the cautery, which has the following form:
le qual sia conquau, ayssi cum es forma de cana o de pena de voltor, de la una extremitat am la qual es fayta lo cauteri.	which should be hollow, like the shape of a reed or a vulture's quill, at one end where the cautery is made.
E si voys, sia penetrant entro a la autra extremitat.	And if you want, penetrate into the other extremity. 
E si vols sia sort ayssi cum tenta.	And if you want it to be done in this manner, do as follows.
Mays empero aquel que es concau es milhor a la tieua obra.	However, that which is concave is better for the task at hand.
E aprop prem la fistula si es uberta, e tra de lu sania et exsicca aquela.	Then press the fistula if it is open, draw out the pus, and dry that area.
E si no es uberta, lahoras obre aquela e extratz la poyredura de lu.	And if it is not open, then open it and extract the pus from it.
E aprop pausa sobre lu le cauteri le qual sia be ignit, e te am aquel la tieua ma un petit deves le cauteri del huel a la partida del nas, per so que no erre la tua ma o le malaute sia enquietat, e lahoras pausa le cauteri en le grays del huel e corrompas aquel.	Then place the well-ignited cautery over it, and hold it in such a way that your hand slightly moves the cautery towards the nostril opening, so that your hand does not tremble or disturb the patient, and then place the cautery on the edge of the nostril and burn that area.
E donc si al comensament del tieu cauteri perve entro al os, bo es; e sino, lahoras itera le cauteri una veguada o dos, si mestiers era; e layssa aquel ayssi per tres jorns, e aprop pausa sobre aquel coto am boder e enviro lu am enguent exsiccatiu entro que sia sanat.	And if at the beginning of your cautery you penetrate into the bone, that is good; and if not, then repeat the cautery once or twice as needed; and leave it like this for three days, and then place a bandage over the wound and surround it with a drying ointment until it heals.
Mays si eran passatz xi dias e no es sanat, lahoras pausa sobre lu medicina aguda corrosiva entro que l’os sia descubert e sia ras segon que conveneys en le sieu capitol.	However, if ten days have passed and it has not healed, then apply a sharp corrosive medicine over it until the bone is revealed and is scraped as you deem appropriate in its particular case.
E es autra manieyra de cauteri de fistula la qual alscus primiers diysero: enten al loc de la fistula e fen aquela e aprop pausa en aquela fissura camaen subtil del qual es la forma de lu: E fon en aquela la quantitat de i unc de plom fundut; e te la tua ma am camaem am bona retencio, e no sia maugut le malaute per so que le plom fundut no pervengua al huel de aquel; e cove que pausas sobre le huel del malaute coto enfus en album de huou o en aygua, quar plom adhureys le loc de la fistula e sana aquela per sanacio meravilhora.	And here is the translation line by line:
E si la fistula es sanada am aquo que havem dit del cauteri e de la curacio, bo es; e sino, lahoras es necessari aministrar trauc del nas e reduzir la fistula al cors del nas segon que vindra en son loc propri.	And if the fistula is healed with what we have said about cauterization and treatment, that is good; and if not, then it is necessary to administer a probe through the nose and reduce the fistula into the body of the nose according to where it will come to its proper place.
Capitol .xviii.	It seems like you've provided a chapter or section heading,
De cauterizacio de la fendedura des potz.	On the cauterization of the tear in the pouch.
Motas veguadas accideysso fissuras en las labias, e majorment en las labias dels enfantz.	Motash veguadas accideysso fissuras en las labias, e majorment en las labias dels enfantz.
Donc cum tu curas aquelas fissuras am aquo que nos havem dit en las divisios e no aprofieyta la tua cura, lahoras igneys le cauteri petit cutellar segon aquesta forma que s’ensiec:	Therefore, when you treat those cracks using what we have said in the sections and if your cure does not succeed, then apply a small knife-cautery according to this form that is shown:
E sia la conquavitat de lu segon la subtilitat de cotella.	And let the cavity be adjusted according to the delicacy of that area.
Aprop pausa aquel init cuytadament en aquelas fissuras entro que·l cauteri pervengua al preon de las fissuras.	Then place that heated instrument carefully into those cracks so that the cautery reaches the edge of the cracks.
E aprop cura aquel am cerotz entro que sia sanat.	Then treat it with ointment until it is healed.
Capitol .xix.	Chapter XIX.
De cauterizacio de fistula en la boca.	On the cauterization of a fistula in the mouth.
Quan en la razit de uvula o en le paladar o en las razitz de las dentz endeve apostema e aprop fa brac, e aprop es rompuda, e aprop es antiquada, e corr brac e es fayta fistula, e aprop tu curas aquela e no aprofieyta a curacio, lahoras cove que tu igniscas cauteri segon la quantitat que sia receubuda en la fistula, e aprop met aquel ignit en le trauc de la fistola, e te la tua ma entro que pervengua le ferr ignit al preon de lu, e al derier de lu fazen aysso una veguada o dos; e aprop cura aquel am aquo que nos havem dit de la curacio entro que sia sanat.	When an abscess develops at the root of the uvula or on the palate or at the roots of the teeth, and it then swells, and subsequently bursts, and becomes old, with pus flowing out and a fistula forming, if you treat it and it does not improve towards healing, then you must burn a cautery according to the size received in the fistula. Then place that heated cautery into the tract of the fistula, holding your hand so that the hot iron reaches the edge of it; this is done once or twice at the end. Then treat it with what we have mentioned for healing until it is healed.
E donc si la sania es abscindita e es sanat, bo es; e sino, lahoras es necessari de descubrir le loc e hostar le os corrumput segon que vindra en son capitol.	And so if the wound is separated and healed, that's good; but if not, it is then necessary to uncover the area and remove the corrupted bone according to what will be detailed in its chapter.
Capitol .xx.	And so if the wound is separated and
De cauterisacio de las dentz e de mollificacio de las angivas.	On cautery of teeth and on softening of veins.
Quan las angivas son mollificadas per humiditat e las dentz son maugudas, e curas aquelas am medicinas e no confereys, lahoras pausa le cap del malaute en le tieu se, e aprop igneys le cauteri la forma del qual vindra aprop aysso, enayssi que tu pauses la quanula sobre la dent e entromet en aquela le cauteri ignit festinantment, e te la tieua ma un petit entro que·l malaute cente la calor del foc a la razit de la dent esser pervenguda.	When the arteries are softened by moisture and the teeth are painful, and you treat those with medicines but without success, then place the head of the patient on your knee, and then ignite the cautery which will come close to this, in such a way that you place the quill over the tooth and quickly insert the ignited cautery into it, and keep your hand slightly inside so that the patient feels the heat of the fire reach the root of the tooth.
E aprop leva la tua ma, e aprop itera le cauteri alcunas veguadas segon que vols.	Then remove your hand, and then repeat the cautery several times as you wish.
E aprop le malaute huompla la sua boca de aygua de sal e tengua aquela per una hora, e pueys stupa aquela, quar la dent mauguda es fermada e la gengiva mollificada es strenguda e la humiditat corrompuda es exsiccada.	Then the patient should rinse his mouth with salt water and hold it for an hour, and afterwards spit it out, for the painful tooth is stopped, the softened gum is strengthened, and the corrupted moisture is dried.
Capitol .xxi.	Chapter XXI.
De cauterisacio de dolor de dent.	On the cautery for toothache.
Quan dolor de dent es per fregiditat, o en lu es freg o verm, o no comfereys la curacio am medicina, lahoras cauteri en aquela es segon dos manieyras: o cauteri am boder de vacas, o cauteri am foc.	When toothache is due to cold, or if it is dry or inflamed, or if you do not succeed in curing it with medicine, then apply cautery in two ways: either use a burnt cow's horn or apply heat with fire.
Cauteri am boder es que tu prenguas boder de vacas e bulhas aquel en culhe de ferr , e aprop pren coto e envolopa le sobre la extremitat de la tenta, e aprop enmergeys aquel am boder bulhit, e pausa aquel sobre la dent dolorosa festinantment entro que sia enfregidat.	Using the provided guide for translation style and context:
E aprop itera aquela alcunas veguadas entro que la vertut del foc pervengua a la razit de la dentz.	And then repeat that several times until the heat of the fire reaches the root of the teeth.
E si voys, submergeys lana o coto en le boder desus dit, e pausa aquel sobre la dent dolent, e pausa sobre aquel ferr ignit entro que·l ferr pervengua al preon de la conquavitat de la dent.	And if you want, soak wool or cloth in the aforementioned solution, and place that on the painful tooth, then place a heated iron over it until the heat reaches the core of the tooth's cavity.
Mays empero la cauterizacio am foc es que tu atendas a la quannula de eram o de ferr, e sia en le cor de lu alcuna grocesa e la acuitat del foc no pervengua a la boca del malaute.	However, when cauterizing with fire, you should pay attention to the thickness of the reed or iron, and it should be somewhat blunt so that the sharpness of the fire does not reach the mouth of the patient.
E aprop igneys le cauteri la forma del qual vindra, e pausa aquel sobre la dent e te la tua ma entro que·l cauteri sia enfregidat; e fay aquo alcunas veguadas quar la dolor sira remauguda o en aquel dia o en l’autre dia.	Then heat the cautery tool to the desired form, and place it on the tooth while holding your hand until the cautery is cooled; do this several times as long as the pain persists, whether on that day or the next day.
E cove que per empressio de aquel cauteri que·l malaute umpla la sieua boca de bon boder e tengua aquel per una hora e aprop scupa le; e aquesta es la forma del cauteri.	And it is necessary that, before applying the cautery, the patient fills their mouth with a good solution and holds it for an hour, then rinses it out. This is the form of the cautery application.
E cauteriza am qual que tu voys extremittat segon que a tu es possible.	Cauterize whichever extremity you choose according to what is possible for you.
E aquesta es la forma de la cannula:	And this is the form of the cannula:
Capitol .xxii.	Capitol .xxii.
De cauterizacio de extrophulos.	Of the cauterization of extrophy.
Quan extrophulos so de flecma e de humors fregas e no so hobedientz a digistio per medicinas e tu voys la digistio de aquelas leugerament, lahoras tu igneys le cauteri conquau la forma del qual es aquesta seguen, havent dos extremitatz hubertas per que yesca le fum deves le cauteri per l’autra extremitat, e pausa aquel ignit sobre aquel apostema una veguada, e autre si indigeyses de aquel, entro que pervengua al preon del apostema.	When the abscesses are due to phlegm and cold humors and do not respond to digestion through medicines, and you wish to digest those lightly, then you burn the cautery with a shape like this one following, having two hooked ends so that smoke can come out of the cautery from the other end, and place that ignited cautery once upon the abscess, and repeat if necessary until it reaches the core of the abscess.
E si l’apostema es pauca, lahoras pausa le cauteri segon la quantitat del apostema, e aprop leyssa le per tres jorns e pausa sobre lu coto enfus en boder entro que sia remaugut aquo que·l foc ha comburit.	And if the abscess is small, then place the cautery according to the size of the abscess, and then leave it for three days and place it over the cut covered in ointment until what the fire has burned is removed.
E aprop cura aquel am enguent e tentas e draps entro que sia sanat.	Then treat it with ointment, bandages, and cloths until it is healed.
E la forma de la cannula o deu cauteri a tal es comveyter.	And the shape of the cannula or cautery for this purpose is as follows.
Capitol .xxiii.	Chapter XXIII.
De cauterizacio de rauquiera de votz e de constriccio de ale.	On the cautery for hoarseness of voice and constriction of the windpipe.
Quan las humiditatz veno sobre le quanal del pulmo, e majorment quan aquo es am fregiditat de compleccio, lahoras cove que·l malaute sia evacuat al comensament am medicinas laxativas, e aprop cauteriza aquel deves la razit del golayro en le loc depremegut.	When the humidities come upon the bronchus of the lung, and especially when this is due to cold composition, then it is necessary that the patient be purged at the beginning with laxative medicines, and then cauterize the area by shaving the skin around the earlobe. 
E guarda te que no pervenguas am le cauteri al golayro ni no comburas de la codena de lu sino un pauc.	And be careful not to penetrate too deeply with the cautery into the groin, nor burn more of the tendon than necessary.
E cauteriza aquel am autra cauteri deves la junctura del col en le derier espondil de lu.	And cauterize that area with another cautery at the joint of the neck at the last vertebra of the patient.
E·l cauteri de lu sia clavilh sego la maniera precedent.	And the cautery should be applied in the manner previously described.
E aprop cura aquel am aquo que es precedit entro que sia sanat.	Then treat that area with what is mentioned until it is healed.
Capitol .xxiiii.	Chapter XXIV.
De cauterizacio de malautia del pulmo e de tos.	On the cauterization for lung disease and cough.
Quan tos e malautia de pulmo so de humiditatz fregas e le malaute no ha febre ni tisic e es malautia antiqua, lahoras cauterisa aquel am dos cauteris sobre la furcula en les locz depremegutz leontz e buoytz; e am autra cauteri en le mieg loc del pietz entre dos mamillos; e sia le cauteri clavilh segon la forma precedent.	When cough and lung disease are caused by infiltrating humors and the patient does not have fever or consumption and the illness is old, then cauterize that area with two cauteries on the collarbone at the places where the arteries and veins are; and with another cautery in the middle of the foot between the two mounds; and apply the cautery as described previously.
E si vols, sia la tua cauterizacio punctan am le cauteri que es apelat puncta, la forma del qual precedeys en la ponctacio de dolor de aurelhas.	And if you wish, perform your cauterization with a punctual cautery, the form of which is described previously in the section on ear pain.
E sian puntz entro cays ad aquels; e aprop cura aquel am aquo meteys que es precedit entro que sia sanat.	And let points be made between those places; then treat that area with whatever method is necessary until it is healed.
E ya sia le cauteri haventz tres ramps quar cauterizacio es am aquel: am una veguada podes far tres cauteris segon aquesta forma:	And already the cautery has three edges with which the cautery is performed in this way: with one application, you can make three cauteries according to this form.
Capitol .xxv.	Chapter XXV.
De cauterizacio de titillic que es le cap del ajutori.	On the cautery of titillic, which is the top of the aid (likely referring to a specific part of the body or a medical condition).
Quan le cap del ajutori es dislocat per causa de humiditatz lubricas e no es fermat en la hora del sieu retornament deves la sua dislocacio entro que sia a lu aquo costuma de retornar, e aprop per un petit movement es deslocat ayssi que s’endeve, ayssi cum nos havem testificat, lahoras cove que primieyrament redusiscas la dislocacio, e aprop le malaute sia reversat sobre le sieu dos o sobre le latz sa; e aprop eleva la codena la qual es en la partida dedintz del citillic a las partidas desus am les ditz de la tua ma sinistra, si la junctura es dislocada a las partidas dedintz.	When the head of the joint is dislocated due to slippery humidities and not fixed at the time of its return, you should locate the dislocation before it returns to its usual position. Then, with a slight movement, it can be relocated as we have testified. First, reduce the dislocation, then lay the patient on their back or on their side. Next, lift the tendon that is inside the capitulum (the head of the bone) upwards using the fingers of your left hand if the joint is dislocated towards the interior.
E aprop igneys le cauteri havent dos caps; e aquesta es la forma de lu:	And then heat the cautery that has two ends; this is its form:
E aprop cauteriza la codena entro que penetre aquela entro al autre latz; e vindra la figura de cauterizacio lahoras de iv caps cauteris.	And then cauterize the wound so that it penetrates from one side to the other; and the figure of the cautery will come with four-pointed cauteries.
e so aquel subtils segon la quantitat de tenta; e aquesta es la forma de lu:	And thus that which is subtle should be applied according to the amount tested; and this is its form:
E alcunas veguadas es ajustat segon aquest comte i per que son les cauteris .viii.	And sometimes it is adjusted according to this count, and for that reason there are eight cauteries.
E aprop pausa sobre le cauteri porys cuytz am sal, e aprop fay adherir le malaute a trenquilitat, e lo membre no sia maugut per alcun temps entro que sia confortat.	Then place ground and salted pig's fat over the cautery, then ensure the patient rests calmly, and do not move the limb for some time until it is healed.
E si la dislocacio es a las partidas desus e tart es fayt aquo, lahoras cauteriza sobre le muscle am cauteri clavilh o am motz cauteris puntan, quar la junctura es confermada e la humiditat es romauguda e le malaute es sanat.	And if the dislocation is above and this needs to be done, then cauterize over the muscle with a claw cautery or multiple pointed cauteries, for the joint is confirmed, humidity is reduced, and the patient is healed.
Capitol .xxvi.	Chapter XXVI.
De cauterizacio del stomac.	On the cauterization of the stomach.
Quan veno en l’estomac freg e motas humiditatz entro que aquel extrazo de la sua compleccio e so multiplicatz raumases a lu, e si tu continuas las manieyras de curacio e no confereyso, lahoras cove que le malaute sia sobre le sieu dos ressupinat, e extenda las suas mas e las suas coysas, e aprop cauteriza aquel am tres cauteris: an un cauteri dejos le pietz per la quantitat d’un dit am cauteri clavilh, e am dos cauteris dejos del dos costatz del cauteri, entro que vengua la figura de cauteri triangulada; e elonga entre els que no sian ajustatz que faran poyredura.	When cold and various humidities come into the stomach, causing it to exceed its natural composition and multiply phlegm in it, if you continue with the methods of treatment without confirming [the condition], then the patient must lie on their back, extend their arms and legs, and then cauterize that area with three cauteries: place one cautery under the feet for the length of a finger using a claw cautery, and with two other cauteries on both sides of the first cautery so that the shape of the cauteries forms a triangle; ensure there is enough space between them to prevent excessive burning.
E si la profunditat del cauteri la quantitat de les dos terses de la grocesa de la codena.	And if the depth of the cautery is about two-thirds of the thickness of the chain.
E sia la figura del cauteri segon aquesta forma ses addicio, E si vols, cauteriza am gran cauteri en le mieg loc del estomac segon aquesta forma; et aquest sia un cauteri segon la forma de cercle segon aquesta forma:	And the shape of the cautery is according to this form with this addition: And if you want, cauterize with a large cautery in the middle part of the stomach according to this form; and this should be a cautery in the shape of a circle according to this form.
