Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim.
Capitol .xxvi.	Twenty-six.</end_of_turn>
De sutura del nas e de las labias e de la aurelha quan la continuitat es dissolvuda per plagua o per semblantz.	Of the suture of the nose and lips and ear when the continuity is dissolved by plague or by humidity.</end_of_turn
Sapias que quan accideys solucio de continuitat en una de aquestas cartillages, pauc confereys en aquela operacio sino en alcus homes.	So when the continuity happens in one of these cartilages, little confidence is had in that operation except in a few persons.</end_of_turn
Donc cove, quan endeve ad alcu alcuna causa de aquelas, que consideres si es plagua fresca am le sieu sanc, e lahoras tu ajusta las doas labias de la plagua am sutura, e aprop cura aquel entro que sia sanat.	Therefore, when it is due to some cause of these, consider if it is fresh plague with the hair intact, and when you have adjusted the two lips of the plague with a suture, then care for that until it is healed.</end_of_turn
E si las labias de solucio de continuitat so ja separadas, e quascuna es fayta sana, lahoras cove que tu excorjes quascuna partida de la sua codena apparent entro que n’iesca sanc.	And if the lips of the continuity have already separated, and some part is healthy, care that you excise some part of the visible wound until it is healed.</end_of_turn
E aprop ajusta las doas labias am sutura e strenh aquelas, e sobre aquelas pulveriza sanc de drago e enses trissat, e pausa sobre la polvera una pessa de emplaustra diafinicon, o de alcu autre dels emplastres consolidatius, e leyssa aquel liat per dos jorns o per tres, e aprop deslia aquel e permuta aquel emplaustre e leyssa aquel entro que·ls fiels per si sian abscinditz, e aprop cura am enguent entro que sia sanat.	And adjust the two lips with the suture and strengthen them, and over them sprinkle clean salt, and cover with a piece of fine plaster, or with some other consolidating plaster, and leave it on for two days or three, and then remove it and replace it with another, and leave it on until the wound is healed.
Mays la manieyra de la sutura es que tu agregues la solucio de continuitat o am agulhas ayssi cum havem recomtat en la sutura del ventre, o agregua la solucio de continuitat am fiel ayssi cum a tu e fayt saber.	The manner of the suture is that you add the continuity of the wound or with needles as we have recommended in the suture of the abdomen, or add the continuity with thread as you wish and tell us.</end_of_turn
Capitol .xxvii.	Twenty-seven.</end_of_turn
De extraccio de aquela causas que veno en las doas labias en las partidas dedintz.	Of the extraction of that which causes the swelling in the two lips in the parts of the wound.</end_of_turn
Motas veguadas endeve a motz homes en las partidas dedintz de las suas labias alcus apostemas durs semblantz a gras de errs, e alscunas de lors son mendres e alcunas son majors.	Spotted [disease] must be in some persons in the parts of the wound of their lips, some small and some large.
Donc cove que tu convertas las labias e fendas quascuna de aquelas duricias de tota part, e aprop la abscizio umpliscas le loc de sagi trissat entro que·l sanc sia restrengut, e aprop sia lavat am vi agre e sia curat le loc am aquo que es stipticitat, entro que sia sanat.	Therefore, you must convert the lips and wounds some of those hard parts throughout, and cover the abscesses with a dressing of clean salt until the wound is tightened, and wash with vinegar and cure the area with an astringent until it is healed.</end_of_turn
Capitol .xxviii.	Twenty-eight.</end_of_turn
De inscizio de la carn ajustada en las gengivas.	Of the insertion of the staple adjusted in the gums.</end_of_turn
Granre de veguadas nays sobre la gengiva carn ajustada la qual les antics apelero albulus, adonc cove que tu suspendas aquela am onci o que tenguas aquela am las forfecs e inscidas aquela deves la sua razit, e leyssas la sania correr o le sanc.	Great swelling does not arise over the gum on which the staple is adjusted which they formerly called albulus, where you must suspend it with one hand or hold it with the forceps and insert it where you must; and when you have inserted it, let the blood run or drain.</end_of_turn
E aprop pausa sobre le loc sagi trissat o autra polveras stipticas o excicativas.	And place over the area clean salt or another adhesive or exsicative powder.</end_of_turn
E si aquela carn retorna, lahoras inscideys aquela segundariament, e cauterisa aquela, quar aprop le cauteri no retornara.	If that thick liquid returns, then immediately cut away that part, and cauterize it so that it will not return.
Capitol .xxix.	If that thick liquid returns, then immediately cut away that part, and cauterize it so that it will not return.</end_of_turn>
De razo de dentz am ferr.	Because of the teeth and the iron.</end_of_turn
Quan en la superficia de las dentz de las partidas dedintz e de las de foro e entre las gingivas so ajustadas escorsas aspras, legas, e alcunas veguadas son de nigradas e son faytas citrinas o vertz entro que a la gingiva ve per aquo corrupcio e son faytas las dentz legas.	When on the surface of the teeth of the front teeth and of the molars and between the gums there are adjusted sharp scales, leaves, and some veins that are black and are causing damage to the gum, because of that corruption is made of the teeth that are left.</end_of_turn
E donc cove que tu fassas sezer le malaute entre las tuas mas e pausar le cap de lu en le tieu se, e ratz las dents en las quals apareysso aquelas escorsas e causas semblantz arena entro que de lor no romangua deguna causa, e aquo fay de la negror e de la citrinitat e de las autras entro que sian mondificadas.	And therefore you must remove the disease between your thighs and suspend the head of the patient in the belly so, and scrape the teeth in which those scales appear and cause the sand to remain so that no other cause remains, and that the blackness and the yellowness and the rest that make it black.
Donc si es ostat aquo que es en aquelas del comensament de la razio, bo es; e sino, lahoras tu itera la razio sobre aquelas al autra dia e al segon e al tertz entro que vengua al derier stament en aquo que tu vols.	Therefore if it is at the beginning of the disease, it is not good; and if so, immediately repeat the remedy for three days until it disappears from its root cause.
E sapias que las dentz han necessitat de motz rezoris de diversas formas e de motas figuras segon que es preparat a la tua operacio.	And you know that the teeth have needed various movements and figures depending on how it is prepared for your operation.</end_of_turn>
E per so quar le razori am le qual la dent es raza de la partida dedintz es autre del razori am le qual es ras entre las dentz segon autras formas, e aquestas formas de razoris sian deves tu preparadas las quals veyras tantost:	And therefore the razor that is used for the part of the tooth that is outside is different from the razor that is used between the teeth according to other figures, and these figures of shaving must be prepared by you as you will see.</end_of_turn
Capitol .xxx.	Chapter 30.</end_of_turn
D’eradicacio de dentz.	On the Eradication of Teeth.</end_of_turn>
Cove que tu cures la dent de la sua dolor am tot engen e tardes en tota eradicacio de lu, quar no es denguna causa que suplisqua la veguada de lu quan es eradicada, quar es sustancia sublima entro que es excusacio en la eradicacio de lu.	Therefore when you cure the tooth of its pain by all means and perform the total eradication of it, there is no cause that replaces the root of it when it is eradicated, because it is a sublimated substance that is excused in the eradication of it.</end_of_turn
Mays cove quan le malaute es forsat aquela dent eradicar, que fermament deves tu sia certificat quala es la dent dolent, quar motas veguadas la dolor descep le malaute e cuga que sia en dent sana, e tu eradicas aquela e aprop la dolor no cessa entro que la dent malauta e dolent sia eradicada, quar nos ja havem vist aquo per operacio dels barbies.	May it be known when the disease is forceful that this tooth must be eradicated, and you must firmly confirm that this is the painful tooth, because many roots deceive the disease and cause that there is still pain even after the operation of the barbers.</end_of_turn
Donc cum deves tu es sertificat qual es la dent dolent, e que o sabes be, lahoras cove que tu scarifiques en le circuit de la dent am spatum en le qual sia alcuna vertut, entro que sia dissolvut de la dent de la gingiva de tota partida, e aprop mau aquel am les tieus ditz, o am forfexs subtils al comensament petit a petit entro que aquela concucesquas.	Therefore you must be certified that this is the painful tooth, and that you know well, that when you make an incision around the tooth with a spatula in the area where there is any vein, until the tooth is completely separated from the gum of all parts, and then remove the part with the pliers, or with fine forceps from the beginning gradually until it is completely gone.</end_of_turn
E aprop alogua en lu fortz tenalhas grans per bona loquacio o estuptura fort, e pausa le cap del malaute entre les tieus denolhs que be le tengues que no·s maugua, e aprop tratz la dent segon rectitut en manieyra que no trenques aquela, ni al malaute major dolor no dones.	And almost always in these forces one must hold great care for good speech or stupid fear, and suspend the head of the patient between the two painful teeth that you must not touch, and gently remove the tooth following the rule without breaking that, or without causing greater pain.</end_of_turn
E donc si no es foro-getat, lahoras pren un de aquels instrumentz, e met aquel dejos lu de tota part am facilitat e esforsa la remocio de lu ayssi que es feyt al comensament.	Therefore if it is not forgotten, immediately take one of those instruments and put it aside from all parts with ease and strive to remove it as soon as possible so that it is done at the beginning.</end_of_turn
Mays si la dent es trauquada o corrosa, lahoras cove que tu comples de drap aquel trauc e estrenguas aquel am la extremitat de ray subtil per so que no sia trinquada en la hora de la tua constriccio sobre aquela am tenalas.	But if the tooth is cracked or decayed, then you must fix that crack and strengthen that part with a fine file so that it is not broken during the constriction of that area.</end_of_turn
E cove que tu obres exquesitament am scarificacio en le circuit de tota part de la gingiva e guarda mot la tua fortaleza que no trenques aquela e romangua partida de lu, e retorne sobre le malaute per la malicia que sia majo que la primieyra dolor de lu.	Therefore you must work cautiously with a scarification around the entire circumference of the gum and maintain your strength that you do not break that, and remain there until the pain is completely gone.</end_of_turn
E guarda te que no fassas aquo que fan alscus ignorantz barbiers en lor fistinacio e audacia sobre la eradicacio de lor, ses que no aministran aquo que nos havem recomtat; quar motas veguadas fan venir sobre les homes malautias grans las quals son pus dificils que sian trinquadas, e las razitz de lor remaugudas totas, o alcunas de aquelas, o que extrayguas aquela am alcus osses de la mandigula ayssi cum motas veguadas havem testificat.	And keep in mind that the ignorant barbers do many things that are harmful in their eagerness to eradicate teeth, without administering what we have recommended; for many roots cause greater suffering in the patients than they eliminate, or that the remaining roots remain all together, or some of them, or that they extract that which should be left in the jaw as many roots as have been testified.</end_of_turn
E aprop la eradicacio de lu sia lavada la boca am vi caut o vi agre am sal.	And after the eradication of them let the mouth be washed with wine vinegar or wine with salt.</end_of_turn
E si endeve fluxs de sanc per aysso, ayssi cum motas veguadas endeve, lahoras trissa alcuna quantitat de zegi e aspergeys sobre la plagua, e si no confereys aquel zegi, cauteriza.	And if blood flows from the wound to help, as is often the case, then immediately wipe away any amount of blood and sprinkle powder on the wound, and if you do not confirm that powder, cauterize.</end_of_turn
La forma de las forceps e tenalas subtils am las quals es mauguda la dent al comensament sia de longua extramitat, de breu manubre e gros, per so que no sian doblatz quan am aquels deves obrar.	The shape of the pliers and fine tweezers with which the tooth is grasped at the beginning is long extended, short handle and wide, so that they do not bend when working.</end_of_turn
E sian ayssi cum vezes de gros manubre entro que quan estrenhas am aquelas no sian dobladas, sian breus extramitatz.	And they are thus also as when the handle is large until you have practiced with them so that they are not bent, they are short extended.</end_of_turn
E sian faytas de ferr de India descentment faytas de dreytas extramitatz, e en las extramitatz de aquelas sian dentz de las quals las unas intron en las autras e estrenhan per constriccio descent fort, e alscunas veguadas las extramitatz de aquelas sian la forma del bec d’un auzel le qual ha nom ciconia, so es guanta, e son de fort constriccio.	E sian faytas de ferr de India descentment faytas de dreytas extramitatz, e en las extramitatz de aquelas sian dentz de las quals las unas intron en las autras e estrenhan per constriccio descent fort, e alscunas veguadas las extramitatz de aquelas sian la forma del bec d’un auzel le qual ha nom ciconia, so es guanta, e son de fort constriccio.
Capitol .xxxi.	Capital CXXXI.
De erradicacio de dentz e d‘estraccio dels osses de las mandibulas trincadas.	Extraction of teeth and loosening of the teeth roots of the lower jaw.
Quan deves la eradicacio de dent le qual es trinquat roman alcuna causa, lahoras cove que tu pauses sobre le loc coto am boder per un jorn o per dos entro que·l loc sia mollificat; e aprop entromet algesti o tenalhas las extramitatz de las quals so asembladas al bec de un auzel apelat ciconia o guanta, la forma de las forceps:	When you must eradicate teeth which are tormented by any cause, then cover the area around the tooth with a sponge for a day or two until the pain subsides; and then apply an ointment or plaster to the extracted teeth which are assembled like a heron's beak called ciconia or guanta, in the shape of forceps:
Las extramitatz de lor sian faytas dedintz ayssi cum lima o alfagi.	The extracted teeth are painful just like lime or barley
E si no obediys a tu a eyssiment am aquestas forceps o tenalas, lahoras cove que tu caves sobre la razit e descrobas tota la carn e entrometas le instrument le qual ha nom atali, so es palanca petita del qual la forma es aquesta:	And if you do not obey me with these forceps or plaster, then cover the root and remove all the flesh and insert the instrument which is called atali, which is a small lever of this shape:
E sia de breu extremitat grossa un petit, e no sia enbegut per so que no sia trinquat.	And let the large bone be extracted with a slight touch, and do not be hasty so that it is not fractured
Donc si per aquo la razit es foro-getada, bo es; e sino, ajuda te am aquestz autres instrument dels quals aquestas son las formas: la forma del primier instrument es de triangulada extramitat en la qual sia alcuna grossesa:	Therefore, if the root is split, it is bad; and if not, help me with other instruments of which these are the forms: the first instrument has a triangular extraction with any thickness
La forma del segon instrument es que sia de triangulada e de pus subtil extremitat.	The second instrument has a triangular shape and a narrower extraction
E ja so ajudatz am aquest instrument havent dos ramps del qual aquesta es la forma aprop la seguent:	And already with this instrument having two slopes of which this is the shape again:
e am autres instrumentz les quals precidero en rasura de dentz; quar juvament es fayt am aquest instrument le qual es asemblat a onci gran, e aquesta es la forma:	And with other instruments which I will enumerate in the shaving of teeth; for help is given by this instrument which is assembled like a great one, and this is the shape
de la triangulada extremitat torta o curta, la qual sia alcuna grossesa, e no sia enbegut per so que no sia trinquat.	of the triangular extraction flat or short, which is any thickness, and do not be hasty so that it is not fractured.<end_turn>
E otra sapias que·ls instrumentz de las dentz motz so e semblantment les autres instruments.	And other precautions that the teeth must follow are like the other instruments.
Mays le artifexs savi e subtil en l’art, atroba per si mateys segon aquo que a lu significa la operacio e las malautias diversas; quar son de las malautias a las quals les antics no diysero ni pausero propri instrument, per las formas de diversas specias.	May the artisans be wise and skillful in the art, for he finds for himself the means for himself according to what he understands of the operation and the various diseases; for these are the diseases for which the ancients did not say or even know of their own instruments, for the forms of various species.
Mays si es trinquat l’os de la mandibula o dels autres osses de la boca, o si poyreys, lahoras sia pes curat sobre aquel en son loc am aquo que es a lu convenient dels instrumentz e de las forceps las quals havem dit en la extraccio de las razitz de las dentz, e ajuda te am gesti del qual aquesta es la forma:	May the bone of the jaw or of the other bones of the mouth be fractured or loosened, or if you should fear, be sure to cure the wound quickly over that part with the instruments and forceps which we have mentioned in the extraction of the roots of the teeth, and help me with the management of which this is the shape
E sia en lu alcuna grosseza petit a petit, e sia instringida o tenguda am la boca per que no evasesca o fuga entro que l’os de tot sia foro-getat; e aprop restaura le loc am medicinas convenientz ad aquo.	And be small in any size, small or large, and be bound or held in the mouth so that it does not escape or run away until the whole bone is split; and then restore the wound with appropriate medicines at your convenience
Mays si en l’os es petita poyredura, lahoras ratz aquel de aquela poyredura e de la sua negror, e cura aquel entro que sia sanat.	And if in the bone is little, then reduce that of that reduction and of its blackness, and care for that until it is healed
Capitol .xxxii.	Capital CXXXII.
De la cura de las dentz eminentz sobre las autras.	Of the care of the teeth prominent over the others
Quan las dentz so eminentz no segon lor cors natural per aquelas la forma es laga, e majorment quan endeve a las femnas, e majorment a las piuselas venerablas; donc cove que tu consideras: si dent es nada aprop autra dent, e no es possibla sarradura ni linament de lu, lahoras radica aquela; mays que no sia annexa am autra dent, lahoras tu inscideys aquela am aquest instrument del qual aquesta es la forma; e es semblant a morr de porc, e sia feyt de ferr de India de extramitat mot aguda.	When the teeth are prominent not according to their natural course for those of the shape of a blade, and more when they tend to the ankles, and more to the beloved toes; therefore you must consider: if the tooth is nothing to another tooth, and it is not possible to shave or ligate it, then leave it alone; but if it is not annexed to another tooth, then you must use this instrument which is like a claw of a crab, and which is made of Indian iron of extracted height
E sia la tua inscizio am la qual inscideyses aquela en trops dias per la duricia de la dent, e que no sia comauguda autra de las dentz.	And its incision must be made with the one which you have indicated for several days due to the hardness of the tooth, and that it is not like that of other teeth
E si es dent eminent expausat a limadura, lahoras lima aquel am lima de ferr de India del qual aquesta es la forma:	And if the prominent tooth is exposed to attrition, then grind that with a file of Indian iron of this shape:
E sia tot de ferr de India e·l margua eysament; e sia de motz menutz puntz ayssi cum lima am la qual son faytas agulhas, am la qual la dent sia limada pauc a pauc en motz dias am fecilitat, per so que no sia autra dent comauguda e caga.	And let all be of Indian iron, the mark exactly as before; and be of such small points as needles, with which the tooth is polished little by little in several days with ease, so that it is not like another tooth that breaks.
E aprop lineys aquela en la fi, e ratz aquela am alscus razoris.	And then line it up again at the end, and reduce that at the edges of the wound
E si es dent del qual una partida es trinquada e lideys la lengua, lahoras cove que tu limescas aquel entro que l’aspretat de aquela fraccio sia ostada e engualhada, e sia aplenada per so que la lengua no ledesca ni la paraula no corrumpa.	If it is from the side from which a part is torn and bleeds the tongue, then you must limit that part which you expect to be excised so that the aspired part is held back and included, and filled up so that neither the tongue bleeds nor the word is distorted.
Capitol .xxxiii.	When joint pain is caused by cold humors that infiltrate each part of the body, and pain occurs in the feet, it is customarily called gout by doctors.
De restauracio de dentz maugudas am fiel de aur o de argent.	For the restoration of teeth made of gold or silver.
Quan accideys a las dentz devant concussio e remossio per percussio o per cazament, e le malaute no pot strenher sobre aquo que manga, e tu has curat aquel am medicinas stipticas, e no ha valgut la tua curacio, lahoras per so que no cagan es engen en aquelas que sian strengudas am fiel de aur e no de argent, quar argent se fa vert e aprop se poyreys aprop alscus dias, mays aur nul temps no es mudat.	When accidents happen to the front teeth with concussion and displacement by percussion or extraction, and the patient cannot tolerate what he/she eats, and you have cured him/her with topical medications, and it has not been of any use, then it is necessary that you make gold for them, for gold does not become green and does not become poor like silver which becomes green in a few days, even though it is not changed forever
E sia le fiel en tal subtilitat e grocesa segon la quantitat que puesca entrar entre las dentz; e la forma de la reccio es que prenguas le fiel e pren lo doble de lu entre doas dentz sanas, e aprop que cresques am doas tortuositatz del fiel entre doas maugudas, o si’ una o motas, entro que pervengua la tela a la dent sana del autra partida.	And the gold must be made in such softness and swelling according to the quantity that it must enter between the teeth; and the way to make the restoration is that you take the gold and double it between two healthy teeth, and that you make it grow between two curved surfaces of the gold between two mauled teeth, or if one or two, until the fabric reaches the healthy tooth of the other side
E aprop itera le teyssiment entro a la partida de la qual comenciest, e strenh la tua ma am facilitat e savieza entro que no sia mauguda.	And repeat the process until you reach the part from which you started, and hold your hand firmly and carefully until it is not bloody.
E sia la tua striccio am la qual strenhas le fiel deves las razitz de las dentz que no evasesca.	And the strip of gold that you hold must be over the roots of the teeth that you do not remove
E aprop inscindeys las extramitatz del fiel superfluens am las forceps o tosoyras, e agregua aquelas en quascun loc am gesti, e converteys aquelas e las occulta entre la dent sana e la dent mauguda, per so que no fassa lesio a la lengua.	And cut away the excess of gold with forceps or tweezers, and add those to the body, and convert them and hide them between the healthy tooth and the mauled tooth, so that it does not harm the tongue
E aprop leyssa aquela ayssi streyta cum roman.	And thus let it rest as the Romans did
Mays si es desliada o rumpuda, strenh aquela o aquelas am autra fiel en tal manieyra en tot son temps.	But if it is slipped or bulges, hold that or those to the other gold in such a way that it will always be firm
E aquesta es la forma de las dentz e la figura de la rectacio de doas dentz sanas e de doas maugudas, ayssi cum vezes aquestas liadas:	And this is the form of the teeth and the figure of the restoration of two healthy teeth and two mauled teeth, like these which are linked:
E quan se fa que retorno una dent o doas aprop le cazement de quascuna en lors locs, e sian recrescutz ayssi cum havem recomtat, e que remauguan.	And when you return a tooth or two back to their place, close the wounds at the same time, and let them recede as we have recommended, and that they heal.
E no fa aquo sino bo artifexs e savi.	And do nothing but a good craftsman and a wise man
E alcunas veguadas es aptat alcuna causa dels osses de vaca, e es fayt de lor ayssi cum forma de dent, e es pausada en loc en le qual defayl la dent, e es strengit ayssi cum havem dit, e reman e serveys am aquel per lonc temps.	And many herbs are suitable for any cause of the bones of cows, and it is useful for them as teeth, and is placed in the place where the tooth is defective, and is strengthened as we have said, and remains and serves for a long time.
Capitol .xxxiv.	Chapter XXXIV
De inscizio del liament le qual ve en la lengua e prohibeys loquela.	Of the incision of the ligament which is in the tongue and prevents speaking
Aquest liguament le qual ve dejos la lengua alcunas veguadas o es natural am le qual hom nays, o accidental e accideys per plagua la qual ja es consolidada.	This ligament which is found behind the tongue has some herbs or is natural from which people do not know, or it is accidental and is caused by a wound which has already consolidated
E la operacio en lu es que huobres la boca del malaute, le sieu cap existent en le tieu se; e eleva la sieua lengua, e aprop inscideys aquel liament nervos segon la latitut entro que sia solvuda la lengua de la sua recencio.	And the operation in it is that you burn the mouth of the patient, cut off any existing hair in the belly; and elevate the tongue, and then cut that ligament and nerves according to the width until the tongue is freed from its retraction
Mays si en aquela es alcuna duricia o denodacio, e aquo es stat per consolidacio de plagua, lahoras tu gieta unci e scindeys aquel per la latitut entro que aias inscindit le liament e sia dissolvuda la nodacio.	But if there is any hardness or discoloration, and what has happened is for the consolidation of the wound, then you must wait a little and cut that for the width until you have cut through the ligament and the discoloration has disappeared
E guarda te que no sia fayta fissura en le preon de la carn e que scindas aqui arceria e vengua flux de sanc.	And take care that there is no useless fissure in the heel of the limb and that you cut here and there and bring out the clot.
E aprop sia lavat le vestigi de la inscisio am ayguaros o am vi agre o am aygua frega; e aprop pausa dejos la lengua licini; so es meca la qual tengua le malaute dejos la lengua en quascuna nuoyt per so que no sia consolidat autra veguada.	And finally wash away the remnants of the incision with vinegar or wine or with wet gauze; and then leave the tongue free; so is the one which has the patient leave the tongue in any night so that it is not consolidated by another herb.
Mays si accideys flux de sanc, pausa sobre le loc vetriol trissat; mays si le sanc ventz, lahoras cauteriza le loc am cauteri lantiginos le qual conveneys ad aquo.	But if there is flux of blood, leave over the wounded part for a while; but if the blood boils, then cauterize the place with a pointed cautery which you should keep moist with water
E aprop aquel cura am las autras causas entro que sia sanat.	And thus care for the other causes until it is healed.
Capitol .xxxv.	Chapter XXXV
De extraccio de ranula dejos la lengua.	Of the extraction of a ranula from the tongue
Alcunas veguadas accideys dejos la lengua apostema asemblant a nomla petita prohibent la lengua de la sua operacio natural; e fort leu es magnificada entro que huempla la boca.	Some external factors cause the tongue to swell, resembling a small nail, prohibiting its natural operation; and this greatly increases until the mouth is empty.
E la operacio en lu es que huebras la boca del malaute sesent devant le solel e considera le apostema.	The operation for this is that you open the patient's mouth and expose the swelling before the sun, and consider the swelling
E si tu le vezes de fusca color o de negra, dur, al qual le malaute no atroba sentiment, lahoras no toques aquel quar es cranc.	If you see any black or dark spots, rough to the touch, which the patient does not feel, do not touch that which is cranky
E si es declinat a blancor, en le qual es humiditat, lahoras tu met le onci en lu, e inscideys aquel am spatum subtil, e inscindeys le de tota partida; e si sanc te ventz en la hora de la tua operacio, lahoras tu pausa desus zegi trissat, so es vetriol, entro que sia restreyt le sanc.	If it is pale, which is humid, put on your thumb and make a small incision, and cut away all the surrounding tissue; and if you smell something during the operation, stop immediately, for it is a sign of old blood, until it is withdrawn
E aprop retorna a la obra tua entro que lo haias trayt am compliment de lu, entro que sia lavat am vi agre e sal; e cura aquel am l’autra curacio ad aquo entro que sia sanat.	Then return to your work until you have completed it, until it is washed and rinsed with vinegar and salt; and care for the other care of the patient until he is healed.
Capitol .xxxvi.	Chapter XXXVI.</start_of_turn>
De extraccio de apostema de doas aurelhas e de aquel que es nada en le golayro e de las autras apostemas.	Of the extraction of swelling from the two ankles and that which is in the groin and the other swellings.</start_of_turn>
Quan endeveno en le golayro godat, so son glandulas las quals son asembladas algodat, las quals accideysso deforas e son nompnadas doas aurelhas, las quals quan tu las curas am aquo que havem dit en la divisio e no es sanat, lahoras tu considera si le apostema es dur, de fusca color, de pauc sentiment, lahoras no toques aquel am ferr.	When the swelling is in the groin, these are glands which are joined together and which are often soothed outwards, and are not two ankles; when you treat them with water as we have said in the division and they are not healed, then you must consider if the swelling is hard, dark in color, without feeling, for do not touch that which is painful.</start_of_turn
E si es de roga color e la razic es grossa, lahoras no toques aquela am ferr per le flux del sanc; abantz layssa aquel entro sia madurat, e lahoras o tu trauqueras aquel, o sira romput per si.	If it is black in color and the reason is large, do not touch that which is painful for the blood; remove that which is inside as soon as possible, or if you will break it yourself.
E si es de blanqua color, radon, e la razit de lu es subtil, lahoras aquel es que cove esser inscidit.	If it is pale, which is humid, put on your thumb and make a small incision.</start_of_turn
E la operacio en lu es que consideras, denant la tua operacio, si ja ha repausat le apostema de lu caut am repaus complit o si es deminuit am alcuna deminucio; e lahoras fay sezer le malaute denant le soleyl, e·l cap de lu sia en le tieu se, e huebre la boca de lu, e le servidor prenent entre las suas mas prema la lengua de lu dejos am instrument mot noble del qual aquesta es la forma:	And the operation for this is that you consider, before you begin your operation, if the swelling has already subsided naturally or if it has diminished somewhat; and when you have opened the mouth, put the patient's head down, and open the patient's mouth, and your servant will take between their hands the patient's tongue, leaving it outside the instrument. This is the way:
E sia fayt de argent o de aram, e sia subtil cum cotel.	It is done with silver or gold, and is subtle as a coat of paint.</start_of_turn
Donc cum tu premes am aquel la lengua e es mostrat a tu la apostema, e catz sobre aquel le tieu vezement, lahoras pren onci e fica aquel en l’amenla, e tira aquel a las partidas defora tant quant podes.	Therefore when you have promised that to the patient and he has shown you the swelling, and you have put your hand on that part several times, then take your thumb and stay there, and pull away everything outwards as much as you can.</start_of_turn
Otra aquo que tiras alcuna causa de las tunicas, e aprop incideys aquela am instrument del qual aquesta es la forma:	And concerning any other cause of the swelling, and when you have made the incision with this instrument which is like this:</start_of_turn
e es asemblat a forceps, empero las extramitatz de lu son corvadas, ayssi que l’orrifici de quascuna de aquelas es en le endreyt del autra, mot agudas, le qual sia de ferr indi enbegut.	And it is assembled like forceps, however the extremities are curved, so that the orifice of each of them is in the end of the other, not pointed, which is iron that it is not blunt.</start_of_turn
Mays si aquest instrument no es a tu present, lahoras inscideys aquel am spatum del qual aquesta es la forma de lu: E sia agut de la una part, no agut del autra part.	Even if this instrument is not available, you can make an incision like this: and it is sharp at one end, not at the other.</start_of_turn
E pus que has inscidit una mella, inscideys l’autra segon aquesta meteyssa manieyra de inscizio, e aprop la inscizio le malaute guarguarise de aygua frega	And having made an incision, make the other according to this manner of incision, and then hold the incision so that the patient does not suffer from excessive bleeding.</start_of_turn
Mays si endeve flux de sanc, guarguarise aygua de decoccio de scorsa de milgrana o de fuelha de mirtra e semblantz ad aquel de las causas stiptiquas entro que·l flux del sanc sia restreyt, e aprop cura aquel entro que sia sanat.	And if there is bleeding, keep it moistened with decoction of poppyseed or mugwort leaves until the bleeding is stopped, and care for that until it is healed.</start_of_turn
E alcunas veguadas naysso en le guolayro autras apostemas otra aquelas doas aurelhas, e inscideys aquelas segon que yeu e dit en la inscizio de doas mellas engualment.	And many women suffer from swelling in the groin, other swelling in the two ankles, and these you must incision according to what we have said about the incision of two holes which touch each other.</start_of_turn
E yeu ja fu medicat una femna de apostema le qual era nat en le golayro de lu, le qual apostema tendia a color fusca, de pauc sentiment, le qual ja havia claus le golayro de lu, e la femna respirava am meat streyt, e ja havia prohibit a lu comestio e beure de aygua, e ja era pervenguda a la mort si mays agues stat per un dia o per dos.	And I myself have treated a woman who had swelling in the groin which was black in color, without feeling, which already closed the groin of her, and the woman was gasping for breath, and I had already forbade her from eating and drinking water, and she was on the verge of death if it had not been for the fact that I remained with her for a day or two.</start_of_turn>
E l’apostema ja tant havia pugat que havia mezes dos ramps entro que eyssiro per dos traucs.	And the swelling had already become so large that there were two ramps under it when I came to take it out for two fingers.</start_of_turn
Donc yeu me cuytegui fisturalment e fiquegui en un de lor onci, e tiregui aquel, e atirada es de lu gran porcio, e aprop yeu incidigui aquela de on comprendegui del autre trau, e aprop yeu obrigui la boca de lu, e compremegui la sua lengua, e aprop yeu fiquegui le onci en aquela apostema.	Therefore I held it tightly and put my thumb on it, and pulled out that which was big, and I put my hand over the other one, and I opened the mouth and compressed the tongue, and I held the thumb over the swelling.</start_of_turn
E aprop yeu abscizi gran partida de lu, e no corria de lu sino un pauc de sanc.	Then immediately evacuate a great extent, and do not delay except for a small amount of safety.
Donc absolut es le guolayro de aquela femna, e comensec tantost beure aygua, e aprop presec vianda, donc yeu no cessegui inscidir de aquela apostema motas vetz per lonc temps, e succesia apostema en loc de aquel, le qual inscizia entro que es prolonguat aquel.	Therefore it is absolutely necessary for her to urinate frequently, and begin to drink water immediately, and do not stop eating, so that I do not cease to prescribe this purgative for a long time, and afterwards will prescribe another instead of this, which will be effective as soon as the other has ceased.</end_of_turn>
Donc yeu engen agui e cauterizegui le guolayro de lu, donc astec de addicio; e aprop yeu perambulegui e no saubi que fec Dieus de aquela aprop mi.	Therefore I order you to go quickly and cauterize her genitals, so that there is no addition; and immediately I will go and walk, and I do not fear that God will be angry with me for this.</end_of_turn>
Capitol .xxxvii.	Chapter XXXVII.</end_of_turn>
De inscizio de huvela quan es apostemada.	Of the beginning of fever when it is prescribed.</end_of_turn>
Quan catarr deysen a la huvula, e es apostemada e es longa, lahoras ela es nompnada perpendicular; e si es en la partida dejos grossa e redonda, e lahoras ela es apelada buba.	When catarr descends to the belly, and it is prescribed and is long, then it is not named perpendicular; and if it is in the lower part round and big, then it is called buba.</end_of_turn
