Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
Mays si en l’os es petita poyredura, lahoras ratz aquel de aquela poyredura e de la sua negror, e cura aquel entro que sia sanat.	But if there is a small purulence in the bone, cut out that pus and its blackness, and heal it until it is healed.
Capitol .xxxii.	Chapter XXXII.
De la cura de las dentz eminentz sobre las autras.	On the care of teeth protuberances above the others.
Quan las dentz so eminentz no segon lor cors natural per aquelas la forma es laga, e majorment quan endeve a las femnas, e majorment a las piuselas venerablas; donc cove que tu consideras: si dent es nada aprop autra dent, e no es possibla sarradura ni linament de lu, lahoras radica aquela; mays que no sia annexa am autra dent, lahoras tu inscideys aquela am aquest instrument del qual aquesta es la forma; e es semblant a morr de porc, e sia feyt de ferr de India de extramitat mot aguda.	When teeth protrude not according to their natural shape, the form is unlawful, and more so in women, and especially in virginal women; therefore you must consider: if a tooth is close to another tooth, and cannot be sutured or lined with ointment, root it out; but if it is not attached to another tooth, cut it with this instrument of the following shape; similar to a pig's tusk, made from Indian steel of sharp edge.
E sia la tua inscizio am la qual inscideyses aquela en trops dias per la duricia de la dent, e que no sia comauguda autra de las dentz.	Make your cut with the following shape in several days according to the hardness of the tooth, and avoid cutting any other teeth.
E si es dent eminent expausat a limadura, lahoras lima aquel am lima de ferr de India del qual aquesta es la forma:	And if a tooth protrudes excessively due to wearing down, grind it with an Indian steel file of the following shape:
E sia tot de ferr de India e·l margua eysament; e sia de motz menutz puntz ayssi cum lima am la qual son faytas agulhas, am la qual la dent sia limada pauc a pauc en motz dias am fecilitat, per so que no sia autra dent comauguda e caga.	It should be entirely made of Indian steel and the handle should be rounded; it should have several small pointed tips like a file with which needles are made, with which the tooth should be ground gently for several days to prevent damage to other teeth and gums.
E aprop lineys aquela en la fi, e ratz aquela am alscus razoris.	Then straighten it at the end, and cut it with other scissors.
E si es dent del qual una partida es trinquada e lideys la lengua, lahoras cove que tu limescas aquel entro que l’aspretat de aquela fraccio sia ostada e engualhada, e sia aplenada per so que la lengua no ledesca ni la paraula no corrumpa.	And if part of a tooth is split and the tongue touches it, you must grind it down to where the sharp edge of that fragment remains covered and sutured, and fill it in to prevent the tongue from getting hurt or the word from being spoiled.
Capitol .xxxiii.	Chapter XXXIII.
De restauracio de dentz maugudas am fiel de aur o de argent.	On the restoration of damaged teeth with a gold or silver filigree.
Quan accideys a las dentz devant concussio e remossio per percussio o per cazament, e le malaute no pot strenher sobre aquo que manga, e tu has curat aquel am medicinas stipticas, e no ha valgut la tua curacio, lahoras per so que no cagan es engen en aquelas que sian strengudas am fiel de aur e no de argent, quar argent se fa vert e aprop se poyreys aprop alscus dias, mays aur nul temps no es mudat.	When teeth are damaged due to shock and removal by striking or hunting, and the patient cannot chew food, and you have treated it with stiffening medications but your treatment has not worked, then in order not to let them spoil, strengthen them with a gold filigree and not silver, because silver turns green and becomes porous after several days, while gold does not change over time.
E sia le fiel en tal subtilitat e grocesa segon la quantitat que puesca entrar entre las dentz; e la forma de la reccio es que prenguas le fiel e pren lo doble de lu entre doas dentz sanas, e aprop que cresques am doas tortuositatz del fiel entre doas maugudas, o si’ una o motas, entro que pervengua la tela a la dent sana del autra partida.	The filigree should be made with the appropriate thickness and fineness such that it can fit between the teeth; and the shape of the filling is to take the filigree and place twice as much between two healthy teeth, and let it grow with one or several twists between the damaged teeth, until the wire reaches the healthy tooth on the other side.
E aprop itera le teyssiment entro a la partida de la qual comenciest, e strenh la tua ma am facilitat e savieza entro que no sia mauguda.	Apply the filling to the damaged area where you started, and strengthen your hand with ease and wisdom until it is healed.
E sia la tua striccio am la qual strenhas le fiel deves las razitz de las dentz que no evasesca.	Your string should be used to tighten the filigree of the roots of the teeth that have not fallen out.
E aprop inscindeys las extramitatz del fiel superfluens am las forceps o tosoyras, e agregua aquelas en quascun loc am gesti, e converteys aquelas e las occulta entre la dent sana e la dent mauguda, per so que no fassa lesio a la lengua.	Cut off the excess filigree with forceps or pliers, and add them in each place with gestures, and turn and hide them between the healthy tooth and the damaged tooth, so as not to hurt the tongue.
E aprop leyssa aquela ayssi streyta cum roman.	Loosen it gently as if unthreading a Roman thread.
Mays si es desliada o rumpuda, strenh aquela o aquelas am autra fiel en tal manieyra en tot son temps.	But if it loosens or breaks, strengthen it with another filigree in all circumstances.
E aquesta es la forma de las dentz e la figura de la rectacio de doas dentz sanas e de doas maugudas, ayssi cum vezes aquestas liadas:	This is the shape of teeth and the arrangement of two healthy teeth and two damaged teeth, as shown in various examples:
E quan se fa que retorno una dent o doas aprop le cazement de quascuna en lors locs, e sian recrescutz ayssi cum havem recomtat, e que remauguan.	When a tooth or teeth are removed and their roots are returned to their original location and they grow again as we have recommended, and new teeth sprout.
E no fa aquo sino bo artifexs e savi.	Only skilled and wise craftsmen should do this.
E alcunas veguadas es aptat alcuna causa dels osses de vaca, e es fayt de lor ayssi cum forma de dent, e es pausada en loc en le qual defayl la dent, e es strengit ayssi cum havem dit, e reman e serveys am aquel per lonc temps.	Sometimes a cow's bone can be used for some reason of the teeth, and it is made in the shape of a tooth and placed in the location where the tooth has failed, and strengthened as we have said, and remains and serves for a long time.
Capitol .xxxiv.	Chapter 34.
De inscizio del liament le qual ve en la lengua e prohibeys loquela.	On the incision of the ligament that appears in the tongue, which prevents speech.
Aquest liguament le qual ve dejos la lengua alcunas veguadas o es natural am le qual hom nays, o accidental e accideys per plagua la qual ja es consolidada.	This ligament that appears occasionally on the tongue, sometimes naturally, or which a person does not have by birth, or it is accidental and occurs due to an injury that has already been consolidated.
E la operacio en lu es que huobres la boca del malaute, le sieu cap existent en le tieu se; e eleva la sieua lengua, e aprop inscideys aquel liament nervos segon la latitut entro que sia solvuda la lengua de la sua recencio.	And the procedure is that you open the mouth of the patient and their head is on your lap; raise their tongue, and approximately incise the ligament nerve as far as the tongue's base is free from its recent congestion.
Mays si en aquela es alcuna duricia o denodacio, e aquo es stat per consolidacio de plagua, lahoras tu gieta unci e scindeys aquel per la latitut entro que aias inscindit le liament e sia dissolvuda la nodacio.	But if there is some hardness or knot there, and it is fixed due to injury consolidation, then you pour oil and cut it as far as the ligament has been incised and the knot has been loosened.
E guarda te que no sia fayta fissura en le preon de la carn e que scindas aqui arceria e vengua flux de sanc.	And be careful not to make a gap in the skin of the incision and to cut through only the arch and bring out blood flow.
E aprop sia lavat le vestigi de la inscisio am ayguaros o am vi agre o am aygua frega; e aprop pausa dejos la lengua licini; so es meca la qual tengua le malaute dejos la lengua en quascuna nuoyt per so que no sia consolidat autra veguada.	And let it be washed with water, vinegar or cold water to rinse the incision site; and then place a clean cloth under the tongue, as this is the part of the body that the patient should keep moist at all times so that it does not consolidate again.
Mays si accideys flux de sanc, pausa sobre le loc vetriol trissat; mays si le sanc ventz, lahoras cauteriza le loc am cauteri lantiginos le qual conveneys ad aquo.	But if there is blood flow, place a piece of cotton soaked in vinegar; but if the bleeding stops, then cauterize the area with a cautery that is suitable for this purpose.
E aprop aquel cura am las autras causas entro que sia sanat.	And apply the appropriate remedies to heal it (the ligament).
Capitol .xxxv.	Chapter 35.
De extraccio de ranula dejos la lengua.	On the removal of a salmon-like swelling under the tongue.
Alcunas veguadas accideys dejos la lengua apostema asemblant a nomla petita prohibent la lengua de la sua operacio natural; e fort leu es magnificada entro que huempla la boca.	Occasionally, a painful swelling resembling a mole appears under the tongue, which prevents the tongue from performing its natural function; and in severe cases, it swells so much that the mouth is filled.
E la operacio en lu es que huebras la boca del malaute sesent devant le solel e considera le apostema.	And the procedure is to open the mouth of the patient facing downward and examine the mole.
E si tu le vezes de fusca color o de negra, dur, al qual le malaute no atroba sentiment, lahoras no toques aquel quar es cranc.	And if you see a dark-colored or black, hard mole that the patient does not feel, do not touch it as it is cancerous.
E si es declinat a blancor, en le qual es humiditat, lahoras tu met le onci en lu, e inscideys aquel am spatum subtil, e inscindeys le de tota partida; e si sanc te ventz en la hora de la tua operacio, lahoras tu pausa desus zegi trissat, so es vetriol, entro que sia restreyt le sanc.	If it has a whitish appearance with moisture, you pour oil on it, and then incise it with a thin spatula from all sides; if bleeding occurs during the operation, place cotton soaked in vinegar over it until the bleeding stops.
E aprop retorna a la obra tua entro que lo haias trayt am compliment de lu, entro que sia lavat am vi agre e sal; e cura aquel am l’autra curacio ad aquo entro que sia sanat.	And return to your work once you have treated it with the appropriate remedies, until it is cleaned with vinegar and salt; heal it with other treatments suitable for this purpose until it is healed.
Capitol .xxxvi.	Chapter 36.
De extraccio de apostema de doas aurelhas e de aquel que es nada en le golayro e de las autras apostemas.	On the removal of moles with two ears (pedunculated moles) and those that are not attached to the urethra and other moles.
Quan endeveno en le golayro godat, so son glandulas las quals son asembladas algodat, las quals accideysso deforas e son nompnadas doas aurelhas, las quals quan tu las curas am aquo que havem dit en la divisio e no es sanat, lahoras tu considera si le apostema es dur, de fusca color, de pauc sentiment, lahoras no toques aquel am ferr.	When there is a swelling in the scrotum filled with fluid (hydrocele), they are gland-like structures that can appear on the outside and are called pedunculated moles; when you treat them as mentioned in the division, but it does not heal, consider if the mole is hard, dark-colored, with little sensation, do not cut it with a knife.
E si es de roga color e la razic es grossa, lahoras no toques aquela am ferr per le flux del sanc; abantz layssa aquel entro sia madurat, e lahoras o tu trauqueras aquel, o sira romput per si.	And if it is red and the area around it is thick, do not cut it with a knife due to bleeding; let it mature first, and then either pull it out or let it break on its own.
E si es de blanqua color, radon, e la razit de lu es subtil, lahoras aquel es que cove esser inscidit.	And if it is white, round, and the area around it is thin, then it should be incised.
E la operacio en lu es que consideras, denant la tua operacio, si ja ha repausat le apostema de lu caut am repaus complit o si es deminuit am alcuna deminucio; e lahoras fay sezer le malaute denant le soleyl, e·l cap de lu sia en le tieu se, e huebre la boca de lu, e le servidor prenent entre las suas mas prema la lengua de lu dejos am instrument mot noble del qual aquesta es la forma:	And the procedure is to determine if the mole has rested for at least ten days with cauterization or if it has decreased in size with some reduction; then place the patient face down, and hold their head in your lap, open their mouth, and the servant holds the tongue of the patient from below with a noble instrument of the following shape:
E sia fayt de argent o de aram, e sia subtil cum cotel.	And it should be made of silver or brass, and thin like a knife.
Donc cum tu premes am aquel la lengua e es mostrat a tu la apostema, e catz sobre aquel le tieu vezement, lahoras pren onci e fica aquel en l’amenla, e tira aquel a las partidas defora tant quant podes.	As you press the tongue and show the mole to you, touch it with your finger, take oil and apply it to the area around it; then pull it out in pieces as far as possible.
Otra aquo que tiras alcuna causa de las tunicas, e aprop incideys aquela am instrument del qual aquesta es la forma:	Or if you are pulling the mucosa for some reason, and the mole is incised with an instrument of the following shape:
e es asemblat a forceps, empero las extramitatz de lu son corvadas, ayssi que l’orrifici de quascuna de aquelas es en le endreyt del autra, mot agudas, le qual sia de ferr indi enbegut.	And it is similar to forceps, but the prongs of it are curved so that the orifices of each are opposite, sharp, and the tip should be made of smooth iron.
Mays si aquest instrument no es a tu present, lahoras inscideys aquel am spatum del qual aquesta es la forma de lu: E sia agut de la una part, no agut del autra part.	But if this instrument is not available to you, incise it with a spatula of the following shape: Sharp on one side, dull on the other side.
E pus que has inscidit una mella, inscideys l’autra segon aquesta meteyssa manieyra de inscizio, e aprop la inscizio le malaute guarguarise de aygua frega	And after you have incised one mole, incise the other according to this method of incision, and apply cold water to the area to prevent infection.
Mays si endeve flux de sanc, guarguarise aygua de decoccio de scorsa de milgrana o de fuelha de mirtra e semblantz ad aquel de las causas stiptiquas entro que·l flux del sanc sia restreyt, e aprop cura aquel entro que sia sanat.	But if bleeding occurs, apply a solution of coriander or mirtle leaves and similar to those used for styptic purposes until the bleeding stops, and heal it until it is healed.
E alcunas veguadas naysso en le guolayro autras apostemas otra aquelas doas aurelhas, e inscideys aquelas segon que yeu e dit en la inscizio de doas mellas engualment.	And sometimes we find growths or ulcers other than those two ears, and incise them as I have said in the section on incising two molars together.
E yeu ja fu medicat una femna de apostema le qual era nat en le golayro de lu, le qual apostema tendia a color fusca, de pauc sentiment, le qual ja havia claus le golayro de lu, e la femna respirava am meat streyt, e ja havia prohibit a lu comestio e beure de aygua, e ja era pervenguda a la mort si mays agues stat per un dia o per dos.	I have treated a woman with an ulcer that originated in her armpit, which was black and painless, and had already closed the armpit of her own accord, and the woman breathed laboriously, and she had been prohibited from eating and drinking water, and was approaching death if it lasted for another day or two.
E l’apostema ja tant havia pugat que havia mezes dos ramps entro que eyssiro per dos traucs.	The ulcer had grown so much that it burst through two openings within half a month.
Donc yeu me cuytegui fisturalment e fiquegui en un de lor onci, e tiregui aquel, e atirada es de lu gran porcio, e aprop yeu incidigui aquela de on comprendegui del autre trau, e aprop yeu obrigui la boca de lu, e compremegui la sua lengua, e aprop yeu fiquegui le onci en aquela apostema.	Therefore, I will make an incision in one of the openings and pull out that one, and tie off its large portion, and then I will incise the other opening where the incision from the first opening meets, and I will close the mouth of it, and press the tongue against it, and I will insert a finger into the opening in the ulcer.
E aprop yeu abscizi gran partida de lu, e no corria de lu sino un pauc de sanc.	And I will cut out a large portion of it, and only a little blood flows from it.
Donc absolut es le guolayro de aquela femna, e comensec tantost beure aygua, e aprop presec vianda, donc yeu no cessegui inscidir de aquela apostema motas vetz per lonc temps, e succesia apostema en loc de aquel, le qual inscizia entro que es prolonguat aquel.	Therefore, the armpit of that woman is healed, and she should begin to drink water, and I will soon provide food, so that I do not continue to incise the ulcer for a long time, and another ulcer appears in place of it, which I will incise until it is prolonged.
Donc yeu engen agui e cauterizegui le guolayro de lu, donc astec de addicio; e aprop yeu perambulegui e no saubi que fec Dieus de aquela aprop mi.	Therefore, I will anoint and cauterize the armpit of her, so that it heals more quickly; and I will also walk around, not knowing what God has in store for me regarding that matter.
Capitol .xxxvii.	Chapter 37.
De inscizio de huvela quan es apostemada.	On incising an abscess when it becomes an ulcer.
Quan catarr deysen a la huvula, e es apostemada e es longa, lahoras ela es nompnada perpendicular; e si es en la partida dejos grossa e redonda, e lahoras ela es apelada buba.	When catarr develops in an abscess that is ulcerated and long, it is called a fistula; and if it is in the thick, round portion, it is called a bubble.
Mays quan es curada am aquo que havem dit en la divisio, e no comfereys la tua curacio, e eyssament ja vezes que apostema caut ja es ostat de lu e es subtil, lahoras cove que tu inscidas aquela que es agreguadas redonda; e si es ad aquela longitut, e es sanguina, de fusca color o de negre, e no es a lu centiment, lahoras cove que tu temtes la inscizio de lu, quar en aquela es temor sobre le malaute.	However, when it is cured as we have said in the division, and does not respond to your care, and sometimes an ulcerated fistula remains there and is subtle, then you must incise the one that is rounded; and if it is along its length and is bloody, dark or black, and is not sensitive, then you must be cautious with the incision, because in that case there is fear for the patient.
E quan tu vezes aquela segon la manieyra que yeu he dita de la sua blancor e longuesa, que tu fassas sezer le malaute e premas la lengua de lu am instrument del qual procesic la sua forma e aprop fica le onci en la nuva, e tira aquela en jos e inscideys aquela am un de dos instrumentz les quals e ditz en la inscizio de dos mellas.	And when you see it as I have described its whiteness and length, you should take hold of the patient and press their tongue against an instrument that is shaped to match its form and place your finger into the new one, and pull it out and incise it with one of two instruments mentioned in the section on incising two molars.
E cove que no inscidas aquela sino aquo que es ajustat sobre le terme natural ses addicio, quar si tu inscides de lu mays, lediyras le sieu parlar.	You must not incise it unless it is aligned with the natural term without adding anything, because if you incise too much, you will injure its speech.
E aprop la inscizio, usa de aquo le qual havem recomtat en la inscizio de dos mellas, e cura aquela entro que sia sanat.	And during the incision, use what I have recommended in the section on incising two molars, and take care of it until it is healed.
Mays si era le malaute espaventat per la inscizio de lu, cove que use de engen en la cauterizacio de lu ses temor, e la manieyra del cauteri en lu no es sino am aygua aguda, e es que tu pauses le cap del malaute en le tieu se, e aprop prem la lengua de lu am le instrument le qual havem dit, e aprop pren de l’aygua la qual havem dita en le capitol de cauterizacio, e comfeys am aquela caus viva, e pausa aquela no spessa ni subtil, e de aquela omple la concavitat de l’estrument del qual aquesta es la forma:	However, if the patient is afraid of the incision, you must use oil for cauterization without fear, and the method of cauterizing it is only with sharp water, and you should place the patient's head on your lap, press their tongue against the instrument that I have mentioned, and take some of the water that was mentioned in the chapter on cauterization, and apply it to the wound, which should not be thick or subtle, and fill the concavity of the instrument with the same shape.
Sia la extramitat de lu conquavitat en la qual sia pausada la medicina ayssi cum la conquavitat de culher de ray, e pausa le strument am la medicina sobre la vula, e·l malaute jagua sobre le sieu latz per so que corro saliva o musellage de la boca de aquel per la intrinscequa medicina, per so que no deyssenda de aquela deguna causa sobre le golayro de lu e que ledesca aquel.	The external part of the concavity in which the medicine is placed should be shaped like a spoon's handle, and the instrument with the medicine should be placed on the wound, and the patient should cough over their lap so that saliva or mucus from their mouth passes through the internal medicine, so that it does not cause any infection on the armpit of the patient and that it dries up.
E aprop te la tua ma am la medicina, e exprem aquela sobre la uvula per l’espazi de miega hora entro que vegas aquela esser denegrada e sedada per la mordicacio de la medicina.	And place your hand with the medicine and squeeze it over the uvula for about an hour until you see it turn black and swell due to the bite of the medicine.
E si vols, prengues coto e envolopes aquel sobre la extremitat del ray, e submergeys le coto en la medicina, e entrometas le ray am le coto en una canula de sobre entro que·l coto adheresca en aquela canula, e fay aquo tantas vetz entro que consiegues aquo que vols de la cauterizacio de la uva, e aprop leyssa aquela quar ela se seccara e cayra aprop tres dias o quatre.	And if you wish, you can tie it with a thread and wrap it around the end of the finger, immerse the thread in the medicine, insert the finger into a tube that is larger than the thread until the thread adheres to the tube, and perform this procedure as many times as needed for the cauterization of the uvula, and let it dry and fall off approximately three or four days later.
E si indigeysses que iteras la medicina, itera aquela, e aprop la cauterizacio abstergeys en le circuit de la uva am coto enbegut en boder, e mondifica am aquel aquo que es en le circuit de lu de la medicina, e sia lavat am aygua frega, e sia curat deforo am embrocacio, e dedintz am guarguarismes entro que sia sanat.	And if you need to repeat the medicine, do so, and be careful to clean the area around the uvula with a cotton swab dipped in boiling water, and use the solution that is in the circuit of the medicine, and let it be cleaned with warm water, healed outside with an ointment, and inside with guargarismes until it is healed.
E aquesta especia de curacio es pus salva que inscizio e pus long de temor.	And this method of treatment is safer than incision and longer lasting without fear.
Alcunas veguadas es curada la uvuola am aquo que es pus subtil que cauteri e inscizio, quar es curat am subfumigacio en aquesta manieyra: recipe calament, ysop, origua, ruda, scicados arabic, camamilla, broyda e semblant ad aquels de las erbas, e ajusta totas aquelas causas, o alcunas de lor, en una ola, e sian submergidas am vi agre, e bulhan; e la ola sia be lutada am lut decentment, e sia en le mieg loc de la ola un trauc, sobre le qual sia pausat un instrument conquau de aram segon aquesta manieyra; sia fayt de argent o de aram.	Sometimes the uvula is cured with something that is more subtle than cauterization and incision, which is healed by subfumigation in this manner: take camomile, hyssop, origanum, rue, sciceda arabica, chammomile, crushed, and similar herbs, and combine all or some of them in a pot, and immerse them in vinegar and boil; let the pot be well heated with moderate heat, and in one part of the pot there should be an opening, over which a concave instrument made of iron according to this method is placed; it can be made of silver or iron.
E sia entromesa la extremitat en la boca del malaute entro que la vapor poge a la uvula sobre la quanula, entro que la uvula sia mot ofuscada.	The intestine should be introduced into the mouth of the patient up to where the steam can reach the uvula, until the uvula is moistened.
E aprop itera sobre aquela motas veguadas entro qu’es secca, e guarda te que no fassas aquesta curacio al comesament de l’aveniment de apostemas, quar trop ajustaria en le apostema, e no cove que tu fassas aquo, sino deves la declaracio de apostema de lu caut.	Then insert the intestine into that moist area until it is dry, and be careful not to perform this treatment at the beginning of an abscess, for it would constrict the abscess too much, which should not be done, instead you should make the incision of the abscess in a cautious manner.
Mays si no es a tu present aquest instrument, lahoras pren una cana e compon en la extramitat de lu un clos de huou, per so que la boca del malaute sia comborida, quar le closc del huou prohibeys la vapor comburir la boca.	If that instrument is not at hand, then take a cane and form a hole with honey in the mouth of the patient to keep the steam from burning their mouth, as the honey stopper prevents the steam from burning the mouth.
E aquesta curacio es bona am salut.	And this treatment is good for health.
Capitol .xxxviii.	Capital XXXVIII. (The numbering system seems to be referencing a medical text or book)
De extraccio d’espinas e de aquo que adhereys en le golayro e de las autras causas.	On the extraction of thorns and adhesions in the glans penis, and other causes. (This appears to be the title of the text)
Motas veguadas adhereys en le guolayro o spina de peys o alcuna autra causa.	Moistened areas adhered in the glans penis or thorns or any other cause. (The first part of a description of what this treatment is for)
Adonc cove que tu extraguas aquo que de aquels es apparent, sobre le qual catz la vista, pus que tu premes la lengua am instrument denant solelh, per so que a tu sia declarat aquo que es en la guola.	Therefore, you should extract what is apparent from those areas, which can be seen, by pressing the tongue with an instrument only, so that it is clear what is in the glans penis.
E aquo que no apar e es a tu occultat en le guolayro, cove que tu fassas vomir le malaute denant que la vianda sia degerida en l’estomac, quar fort leu la causa annexsa le golayro sira foro-getada per vomit; o que deglusia le malaute una pessa de nap o de razit de laytuga o un boci de pa sec; o prengua una pessa de sponga marina sequa leon, e lia aquela fortment am fiel, e aprop le malaute transglussia aquela, quar cum perve al loc en le qual so spinas e es extrahuda, lahoras so foro-getatz.	What is not visible and hidden in the glans penis, it is necessary to make the patient vomit before food has been digested in the stomach, because a strong cause attached to the glans penis will be forgotten by vomiting; or have the patient swallow a piece of soap or ragwort root or a dry biscuit; or take a piece of sea sponge and force it into their throat strongly, then have them swallow it, for when it reaches the location where the thorns are, they will be forgotten.
E mays pren una anguila e be am fiel liada, e sia dedintz mesa e soptament sia extrayta; o pren un porr e soptament le metas e soptament l’en tratz.	However, take an eel and boil it, then let the patient drink it while holding it firmly; or take a porridge and put it in their mouth and pull it out through their throat.
Mays si no so foro-getatz am aquelas causas las quals havem ditas, lahoras husa de un instrument de plom segon aquesta forma:	However, if those causes are not forgotten, then use an instrument made of lead in the following manner:
E sia pus gros que ray un petit, e en la extramitat de lu sia conquavitat la qual tu entrometas en la sua guola am facilitat.	Although it appears to be a mix of Latin, Italian, Spanish, and French, the sentence structure, word choice, and medical context suggest that this text is in Medieval or Early Modern Italian. Here's the translation:
E el aga le sieu cap elevat en sus, e guarda te que·l tocament del sieu os de la gola, per so que endevengua a lu cos e am aquela que enpellesca le os o la spina, o que aquel le metge am la sua ma.	"And lift the patient's head upwards, and be careful to touch the bone of its neck, so that you can feel the bone and the cartilage or spine, or so that the doctor may touch it with his hand."
Mays empero que·l malaute aquel entrometa es miels, per la sua sciencia del loc de la causa annexa e enpellisca en jos, e tira la sua ma am le instrument en sus, tot aquo segon la quantitat la qual es a lu preparada entro que sia foro-getada.	"However, it is better that the patient enters [the cavity] itself, because of his knowledge of the location of the connected cause and he feels it inside, then he pulls his hand up with the instrument, all according to the quantity that was prepared beforehand."
Capitol .xxxix.	This seems to be a title or heading, likely indicating the start of a new section in the treatise. In this case, "Capitol" is probably a reference to a chapter or section number, and ".xxxix." means the thirty-ninth chapter or section. The numbering system may differ slightly from modern standards, as this text appears to be written in an older language.
De extraccio de sancguisugua annexsa al golayro.	"On the extraction of a pus-filled abscess on the neck."
Quan es medicada sanguisugua am aquo que havem dit en la divisio de la curacio am medicinas e no comfereys, considera lahoras en le guolayro del malaute al solelh, pus que tu aias compremuda la lengua de lu am instrument le qual a tu havem recomtat.	"When a pus-filled abscess is treated with the medicine that was mentioned in the division of cure and does not improve, consider moving it to the neck of the patient, since you should be prepared with an instrument for that purpose."
Donc si tu vezes la sancguisugua, extratz aquela am onci petit o am gesti subtils decentment.	"Therefore, if you see the pus-filled abscess, extract it gently and carefully with a small instrument or a delicate tool."
E si no es a tu possible estrayre am aquel, lahoras pren una canula concava e entromet aquela en lo guolayro del malaute, e aprop pausa en la concavitat de la canula un ferr ignit, e fay aquo tantas vetz (entro que la sancguisugua sia morta e se osta del guolayro) e abstengua se le malaute tot lo jorn de aygua.	"And if it is not possible for you to extract it, then take a concave cannula and insert it into the neck of the patient, and place a hot iron in the concavity of the cannula. Do this several times (until the pus-filled abscess dies and falls out of the neck) and keep the patient away from water for the entire day."
E aprop prengua una veyria plena de aygua frega, e obra la boca de lu en aquela, e lava la boca am aquela; e no trasglucia de aquela alcuna causa e maugua l’aygua una hora aprop autra am la sua ma, quar la sancguisugua tantost cum sent l’aygua catz.	"Then grab a water-filled syringe, open its mouth in that area, and wash the opening with it; do not let any obstruction or dirt enter it, and replace the water every hour with fresh water, for the pus-filled abscess often begins to drain when the water is felt."
Mays si no es foro-getada am aquo que havem recomtat, lahoras subfumigua le malaute am cimetz o am assafetida per le instrument le qual havem recomtat en la sufumiguacio de uvula.	"However, if the pus-filled abscess is not drained, fumigate the patient with cumin or asafoetida using the instrument that was recommended for the fumigation of the uvula."
Fay aquo, so en quar cayra.	"Do this, and it will fall."
E es un’autra manieyra de operacio en sufumiguacio de aquela, es que tu prenguas una ola en la qual sian carbos ignitz e la ola sia cuberta am una cobertora en le mieg de la qual sia un trauc, e sia compausat en aquel trauc la extremitat del instrument; e aprop dega desus la subfumigacio; e pause le malaute la sua boca en la extremitat de la canula, e claugua la sua boca per que la subfumiguacio no sia foro-getada entro que sapias que la subfumigacio es pervenguda a la sancguisugua, quar la sancguisugua tantost cayra.	"Another method of operation in fumigation is to take an oil in which charcoal is burned and the oil is covered with a cover on one end, and the tip of the instrument should be inserted into that opening; and then start the fumigation; place the patient's mouth over the opening of the cannula, and close their mouth so that the fumigation is not lost before you know that the fumigation has reached the pus-filled abscess, for the pus-filled abscess will soon fall."
E si no catz, lahoras tu itera la subfumiguacio motas vetz, e abstengua le malaute de beure, e mange causas saladas e alhs, e no begua aygua, e ayssi necessari es que am aquest regiment sia fora-getada.	If the cat doesn't purr, you must perform subfumigation multiple times and prevent the patient from drinking, cause them to eat salty and alkaline foods, not drink water, and it is necessary that this regimen be forgotten.
E aquesta es la forma del instrument am le qual es trayta sancguisugua del guolayro quan es vista; e es semblant a forceps ayssi cum vezes, sino quar es en lu alcuna curvitat:	This is the shape of the instrument with which arterial blood from the groin is treated when it appears; and it is similar to forceps in some ways, but it has a curve at some point.
le qual sia mesa al guolayro, e la extremitat de lu es semblant a bec de ciconia, que es guanta, en la qual es aspretat de lima, per so quar, quan comprem alcuna causa, aquela no leyssa.	The instrument is placed on the patient, and its extremity resembles a stork's beak, which is covered, sharpened with a file, to ensure that it does not slip when compressing something.
Capitol .xl.	Capital .xl (40).
En le qual es la suma del sermo en apercio de apostemas e en seccio de lor.	In which is the summary of the discourse on the treatment of abscesses and their incision.
Les apostemas so motas specias, de motas manieyras, segon que ve rememoracio de lor, de quascuna en aquest libre.	Abscesses are many kinds, in many ways, according to the memory of them, of each one in this book.
E so diversas en perforacio e seccio de lor per doas manieyras, de las quals la una es per la specia de apostemas en si meteys; e per aquo que comprem de las humiditatz.	And they are diverse in the perforation and incision of them by two ways, one is for the kind of abscesses that are filled with pus; and through compressing moisture.
E la segonda manieyra es prop les locs en les quals accideys del cos, quar le apostema accident en le cap es autra de la apostema accident en le cul; e le apostema en le loc carnos accident es autra del apostema accident en junctura; e a quascun de lor es son juguament per operacio.	The second method is for the places where this happens in the body, as an abscess in the head is different from an abscess in the buttocks; and an abscess in a fleshy place is different from an abscess at a joint; and each of them has its own treatment by operation.
E mays de apostemas so alcunas las quals cove que no sian perforadas sino aprop maturacio de la sania en aquels o compliment de lor.	Abscesses are some which should not be perforated unless they reach maturity or completion of their course.
