Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
E sian faytas de eram o de ferr propriament, e sian las extramitatz de lor am aquesta subtilitat triangulada, la extremitat aguda ayssi cum aquela es la forma.	These are made of ivory or iron specifically, and they have the tips with this subtle triangular subtleties, the sharp tip being in this shape.
Capitol .xxiv.	Capital XXIV.
De la curacio de carn nada en le nas.	From the healing of flesh, do not take anything in the nose.
Quan en le nas so nascudas carns diversas ajustadas de las quals es alcuna causa la qual es assemblada a scorpio de motz pes, o a polip peys; e aquesta malautia es apelada polipus quar es a semblansa de aquel peys representat.	When various fleshy growths are born in the nose, some of which are caused by the type of scorpion motez pes or polyp feet; and this disease is called polyps because it resembles that foot represented.
E de lu es carn cancrosa, lapadea, de fusca color; e de lu es que es carn leon no de color fusca.	And from this is cancerous flesh, called "lepada" of a dark color; and this is the origin of flesh that is not dark colored as a lion.
Donc en aquela que es en aquestas carns leon no fraudulenta ni cancroza, cove que fassas le malaute sezer entre las tuas mas e posat al solelh, e huebre las nars de lu, e picoys le tieu onci en aquelas carns.	Therefore, in that which is not fraudulent or cancerous, the patient must be made to lie face up, expose the affected area to the sun, and dig into it with your finger at the point where these non-dark colored fleshes are found.
E aprop extrat aquela a las partidas deforo, e aprop inscindeys aquo que has comprehendut de aquelas am spatum agut subtil de la una partida entro que sapias que tota la carn ja es ostada; que si roman de lu deguna causa de la qual la abscisio es possibla, lahoras tu ratz aquo am la un dels estrumentz subtils am facilitat entro que de lu romangua denguna causa.	Then extract that to the incisions made in front and make an incision with a sharp pointed spatula under the one partition that you know has all the flesh exposed; for if it remains due to some reason for which abscission is possible, then take care to do so with one of the subtle tools with ease until it no longer remains for any reason.
Mays si senhoreja am sanc o accida apostema caut, lahoras tu pausa a lu aquo que cove; o es dels apostemas malignes, lahoras tu coyta e cauteriza aquel entro que sia abscindit sanc e sian ostadas las cavas totas.	But if the lord has an abscess or a pustule, you pause there; or if it is malignant pustules, you cut and cauterize that area after it has been drained of pus and all the cavities are left open.
E aprop sia getatz en le nas aprop la inscizio vi agre e aygua o vi.	And apply a poultice to the nose near the incision with vinegar or water.
Mays si le nas es ubert e de lu procezeys humiditat entro al palat, lahoras sapias que ja es sanat.	But if the nose is open and moisture enters the palate, you know that it has been healed.
Mays si la humiditat no penetra segon que cove, lahoras tu sapias que dedintz lu es carn nada en los pus sobiras osses de las nars als quals non es pervengut abscizio.	But if the moisture does not penetrate as it should, you know that inside there is no flesh in the blisters or bones of the nostrils where abscission has not been achieved.
Donc lahoras cove que entromitas fiel de li al qual sia alcuna grosseza, e nuza en lu motz nuzes, e pausa entre quascun nutz la quantitat del dit o mens, e engene le malaute e entromet una extremitat del fiel en le nars am lo ray o am autra causa la qual es a lu possibla.	Therefore, you must insert a clean probe with some thickness into it and move it in and out like a needle, pausing between each thrust the amount of finger or inch, and gently guide the patient and introduce one end of the probe into the nostril with the rod or another possible method.
E pus que aquo aura fayt, que atire le sieu odorament entro que pervengua a las canals de las nars, e sia eyssit sobre le sieu golayro, quar tropas veguadas le semblant ad aquesta accio fan les enfantz a las scolas, e es leugiera causa ad aquel que ho vol far.	And so that it will happen, you must draw the patient's odorant into the nostrils and let it sit on his forehead, because many observed children at school do this, and it is an easy cause for those who want to do it.
E aprop pausa las dos extramitatz del fiel, una extremitat que iesca sobre le nas et l’autra que romangua en le nas, e aprop aministra serratura de carn am les nuzes que so en le fiel, e fay aquo entro que sapias que las carn ja so am les nuzes del fiel.	Then pause the two ends of the probe, one end that protrudes from the nose and the other that remains in the nose, and apply a surgical instrument for cutting meat with needles that are on the probe, and do this until you know that the flesh is around the probe's needles.
E aprop extratz le fiel, e pausa en le nas aprop la abstraccio del sanc una calgua , e fay aquo per tres dias o mays entro que l’enguent corrodo tot aquo que es romas de las carns.	Then extract the probe and pause in the nose near the drainage of pus, and do this for three days or more until the sore on the fleshes is completely corroded.
E aprop en la fi de la causa, pausa en le nas una canula de plom per alscus jorns entro que sia sanat.	And at the end of the cause, pause in the nose a lead pipe for some days until it is healed.
Mays si endigeys de curacio que exsique, usa de aquela.	But if it needs further treatment, use it.
E aquesta es la forma del instrument a capipurge fazedor am le qual son distillatz olis e medicinas en le nars:	And this is the shape of the instrument used by the snuff maker who distills oils and medicines into the nostrils.
E fay aquo de argent o de eram, la qual sia semblant a una petita lampesa uberta, ayssi cum petita conqua, e le meat semblantment.	Make it of silver or brass, similar to a small open lamp, like a small cavity, and the metal should be similar.
E si vols, fay una canula clausa ayssi cum cana, e la cancula del estrument a capipurge fazedor e sia plana, descuberta; a la qual sia manubre en lo derier de lu, am le qual tenguas aquela quan escaufas en lu oli o aquo que tu vols dels sucs e de las causas suctiblas.	And if you want, make a closed tube like a cane, and the cannula of the snuff maker's instrument should be flat, open; to which you have access at the rear end, with which you will hold it when you scoop oil or any liquid substance and extractable substances.
E aquestz capipurgi es precios: recipe de enforbi de castor, de balayra blanc, de giengiebre, e piletre de safra, de pebre lonc, de escafragia, de epetum de spic ana unc. vi cumfizeys am suc de bleda e de caul, e sian faytas pillulas, e sia destemprada una pillula am aygua tebeza, e sia gitat en las nars del malaute jasent envers.	And this snuff is precious: the recipe for enforced castor oil, white balloon flower, ginger, pill of saffron, long pepper, asafetida, and the epitome of spice anamucca. Mix with juice of beet and cabbage, make pills, and dissolve a pill in distilled water, then give it to the patient sitting facing.
Capitol .xxv.	Chapter XXV.
De theyls natz en las extramitatz del nas.	Of teeth that are at the ends of the nose.
Motas veguadas es nat theyl en las extramitatz del nas, e es magnificat e omentat en alscus dias entro en que mot es leg le reguardament de lu.	Many observed that a tooth is located at the ends of the nose, and it is magnified and mentioned in some days before it becomes law regarding its observation.
E per aquo cove que tu inscidas aquel en le comensament de la apparissio de lu, e erediques tot aquel.	And for this reason, you must incise that at the beginning of its appearance and remove all of it.
E aprop pausa sobre le loc o cauteri o medicina comburent la qual estia en loc de lu.	Then pause over the location or burn or medicine to cauterize it where it is located.
Mays si es tardada la sua inscizio entro que sia magnificat, lahoras considera si es lapificat, dur, de fusca color e de pauc sentiment, lahoras no toques aquel am ferr quar es apostema crancos; quar motas veguadas ad aquel que inscideys aquesta apostema endeve per lu granda malicia sobre aquel le qual aquel havia.	But if its incision is delayed until it becomes magnified, consider whether it is hard, dark colored and of little sensation; in that case, do not touch it with iron because it is a cancerous abscess; for many observed that the one who incises this cancerous abscess suffers greatly from it.
E si le apostema es de leon tocament e no es de fosca color, e vezes que inscizio es possibla en tot aquel, lahoras evacua le malaute e inscideys aquel senes temor, e cura le loc am aquo que exsique e costrenh entro que sia sanat.	If the abscess is touching the lion (meaning a large abscess) and not of dark color, and at times it can be drained completely, then drain the patient and incise it without fear, heal the wound with anything that drains and binds it tightly until it heals.
Capitol .xxvi.	This seems to be the title of a chapter or section in the treatise, numbered as the twenty-sixth.
De sutura del nas e de las labias e de la aurelha quan la continuitat es dissolvuda per plagua o per semblantz.	This is about stitching the nose, lips, and ear when continuity has been lost due to a wound or similar issues.
Sapias que quan accideys solucio de continuitat en una de aquestas cartillages, pauc confereys en aquela operacio sino en alcus homes.	Know that when continuity is lost in one of these cartilages, such operation should be performed only in certain men.
Donc cove, quan endeve ad alcu alcuna causa de aquelas, que consideres si es plagua fresca am le sieu sanc, e lahoras tu ajusta las doas labias de la plagua am sutura, e aprop cura aquel entro que sia sanat.	Therefore, when dealing with that part, consider whether it is a fresh wound with its own blood, and then adjust the two lips of the wound using stitching, and place a dressing over it until it heals.
E si las labias de solucio de continuitat so ja separadas, e quascuna es fayta sana, lahoras cove que tu excorjes quascuna partida de la sua codena apparent entro que n’iesca sanc.	And if the lips of lost continuity are already separated and each part is healthy, then you should carefully remove each part of the skin that appears outside until it stops bleeding.
E aprop ajusta las doas labias am sutura e strenh aquelas, e sobre aquelas pulveriza sanc de drago e enses trissat, e pausa sobre la polvera una pessa de emplaustra diafinicon, o de alcu autre dels emplastres consolidatius, e leyssa aquel liat per dos jorns o per tres, e aprop deslia aquel e permuta aquel emplaustre e leyssa aquel entro que·ls fiels per si sian abscinditz, e aprop cura am enguent entro que sia sanat.	Then adjust the two lips using stitching and tighten them, and on top of that sprinkle dragon's blood powder (or triturated), place a piece of diaphanicon ointment or another consolidating ointment over it, leave it for two to three days, and then remove it and replace the ointment, leaving it until the flesh separates itself, and care for it with saliva until it heals.
Mays la manieyra de la sutura es que tu agregues la solucio de continuitat o am agulhas ayssi cum havem recomtat en la sutura del ventre, o agregua la solucio de continuitat am fiel ayssi cum a tu e fayt saber.	The method of stitching is to add the lost continuity or with needles as we have recommended in abdominal surgery, or to use sutures with skin as you have learned.
Capitol .xxvii.	This seems to be the title of a new chapter or section in the treatise, numbered as the twenty-seventh.
De extraccio de aquela causas que veno en las doas labias en las partidas dedintz.	This is about the extraction of causes that occur within the two lips during divisions (surgery).
Motas veguadas endeve a motz homes en las partidas dedintz de las suas labias alcus apostemas durs semblantz a gras de errs, e alscunas de lors son mendres e alcunas son majors.	Observed in many men during divisions of their lips, there are some hard abscesses resembling goose fat, and some are smaller while others are larger.
Donc cove que tu convertas las labias e fendas quascuna de aquelas duricias de tota part, e aprop la abscizio umpliscas le loc de sagi trissat entro que·l sanc sia restrengut, e aprop sia lavat am vi agre e sia curat le loc am aquo que es stipticitat, entro que sia sanat.	Therefore, you should fold the lips and incisions of each hard area completely, and apply sulfa powder to the abscess site until the blood is stopped, wash it with vinegar, and care for it with astringent water until it heals.
Capitol .xxviii.	This seems to be the title of another new chapter or section in the treatise, numbered as the twenty-eighth.
De inscizio de la carn ajustada en las gengivas.	This is about incising the meat adjusted in the gums (teeth).
Granre de veguadas nays sobre la gengiva carn ajustada la qual les antics apelero albulus, adonc cove que tu suspendas aquela am onci o que tenguas aquela am las forfecs e inscidas aquela deves la sua razit, e leyssas la sania correr o le sanc.	A large sore is often observed over the adjusted meat (gums), which was previously called albulus. Therefore, you should suspend it with a thread or hold it with forceps and make an incision in it to drain the pus or blood.
E aprop pausa sobre le loc sagi trissat o autra polveras stipticas o excicativas.	And apply sulfa powder or another astringent or caustic powder to the site.
E si aquela carn retorna, lahoras inscideys aquela segundariament, e cauterisa aquela, quar aprop le cauteri no retornara.	And if the meat returns, make another incision and cauterize it because the cautery will not return.
Capitol .xxix.	This seems to be the title of another new chapter or section in the treatise, numbered as the twenty-ninth.
De razo de dentz am ferr.	This is about tooth abscesses with iron.
Quan en la superficia de las dentz de las partidas dedintz e de las de foro e entre las gingivas so ajustadas escorsas aspras, legas, e alcunas veguadas son de nigradas e son faytas citrinas o vertz entro que a la gingiva ve per aquo corrupcio e son faytas las dentz legas.	When on the surface of teeth during divisions or openings, and between the gums, there are sharp, rough, and sometimes black sores that become citric or green before causing decay to the gum and making the tooth loose.
E donc cove que tu fassas sezer le malaute entre las tuas mas e pausar le cap de lu en le tieu se, e ratz las dents en las quals apareysso aquelas escorsas e causas semblantz arena entro que de lor no romangua deguna causa, e aquo fay de la negror e de la citrinitat e de las autras entro que sian mondificadas.	Therefore, you should hold the patient firmly and grasp their head with your hand, pull out the teeth where these sores appear, removing all causes until there is no further cause, and remove the blackness, citrinitat (yellowish discoloration), and other impurities.
Donc si es ostat aquo que es en aquelas del comensament de la razio, bo es; e sino, lahoras tu itera la razio sobre aquelas al autra dia e al segon e al tertz entro que vengua al derier stament en aquo que tu vols.	Therefore, if it remains what is at the beginning of the reasoning, that is good; otherwise, you must repeat the reasoning on another day and on the second and third day until it reaches the last statement in what you want.
E sapias que las dentz han necessitat de motz rezoris de diversas formas e de motas figuras segon que es preparat a la tua operacio.	Know that teeth have a need for resorptive (reabsorbing) mechanisms of various shapes and forms according to what is prepared for your operation.
E per so quar le razori am le qual la dent es raza de la partida dedintz es autre del razori am le qual es ras entre las dentz segon autras formas, e aquestas formas de razoris sian deves tu preparadas las quals veyras tantost:	For this reason, the razors with which the tooth is extracted from inside are different from the razors with which they are ground between the teeth according to other shapes, and these shapes of razors should be prepared by you, which you will soon see.
Capitol .xxx.	Capital thirty (XXX)
D’eradicacio de dentz.	Extraction of teeth.
Cove que tu cures la dent de la sua dolor am tot engen e tardes en tota eradicacio de lu, quar no es denguna causa que suplisqua la veguada de lu quan es eradicada, quar es sustancia sublima entro que es excusacio en la eradicacio de lu.	It is necessary to care for the tooth from its pain with all care and patience throughout the entire extraction process, because it is not a good thing that you leave behind the root when it is extracted, as it is a superficial substance until it is excavated during the extraction process.
Mays cove quan le malaute es forsat aquela dent eradicar, que fermament deves tu sia certificat quala es la dent dolent, quar motas veguadas la dolor descep le malaute e cuga que sia en dent sana, e tu eradicas aquela e aprop la dolor no cessa entro que la dent malauta e dolent sia eradicada, quar nos ja havem vist aquo per operacio dels barbies.	Furthermore, when the patient is to extract that tooth in pain, it is important that you are certain which tooth is causing the pain, because many times the pain deceives the patient and causes them to believe that the healthy tooth is causing the pain, and you remove the healthy one instead of the painful one. The pain will not cease until the diseased and painful tooth has been removed, as we have already seen in barber surgery.
Donc cum deves tu es sertificat qual es la dent dolent, e que o sabes be, lahoras cove que tu scarifiques en le circuit de la dent am spatum en le qual sia alcuna vertut, entro que sia dissolvut de la dent de la gingiva de tota partida, e aprop mau aquel am les tieus ditz, o am forfexs subtils al comensament petit a petit entro que aquela concucesquas.	Therefore, since you must be certain which tooth is causing the pain and know it well, you should then score around the tooth with a spatula containing some medicine, until the tooth is dissolved from the gum on all sides, and apply it gently using tweezers or fine forceps, starting with a small movement, continuing until you have reached the desired goal.
E aprop alogua en lu fortz tenalhas grans per bona loquacio o estuptura fort, e pausa le cap del malaute entre les tieus denolhs que be le tengues que no·s maugua, e aprop tratz la dent segon rectitut en manieyra que no trenques aquela, ni al malaute major dolor no dones.	Apply oil or ointment with strong holders and large tweezers for good grip or strong structure, and support the patient's head between your thick fingers so that you do not hurt it, and carefully move the tooth in a manner that does not break it or cause the patient more pain.
E donc si no es foro-getat, lahoras pren un de aquels instrumentz, e met aquel dejos lu de tota part am facilitat e esforsa la remocio de lu ayssi que es feyt al comensament.	And therefore, if the above steps are followed, you should then take one of those instruments and place it near the tooth with ease and effort, removing it as was done at the beginning.
Mays si la dent es trauquada o corrosa, lahoras cove que tu comples de drap aquel trauc e estrenguas aquel am la extremitat de ray subtil per so que no sia trinquada en la hora de la tua constriccio sobre aquela am tenalas.	However, if the tooth is broken or corroded, it is necessary that you wrap it with cloth and tighten it at the root end using fine wire to prevent it from being crushed during your compression on it.
E cove que tu obres exquesitament am scarificacio en le circuit de tota part de la gingiva e guarda mot la tua fortaleza que no trenques aquela e romangua partida de lu, e retorne sobre le malaute per la malicia que sia majo que la primieyra dolor de lu.	It is necessary that you work carefully with scoring around the entire circumference of the gum and use caution to avoid breaking it and leaving it fractured, and return to the patient for the worsening pain that may be greater than the initial pain they had.
E guarda te que no fassas aquo que fan alscus ignorantz barbiers en lor fistinacio e audacia sobre la eradicacio de lor, ses que no aministran aquo que nos havem recomtat; quar motas veguadas fan venir sobre les homes malautias grans las quals son pus dificils que sian trinquadas, e las razitz de lor remaugudas totas, o alcunas de aquelas, o que extrayguas aquela am alcus osses de la mandigula ayssi cum motas veguadas havem testificat.	And remember that you should not do what some ignorant barbers do in their procedures and audacity with tooth extraction, because they do not administer what has been recommended; for many times they cause great pain in the sick person, which are difficult to be relieved, and all or some of the roots remain, or the tooth is extracted along with bone fragments from the jaw as it has been shown in many cases.
E aprop la eradicacio de lu sia lavada la boca am vi caut o vi agre am sal.	And during the extraction process, wash the mouth with warm water or saltwater.
E si endeve fluxs de sanc per aysso, ayssi cum motas veguadas endeve, lahoras trissa alcuna quantitat de zegi e aspergeys sobre la plagua, e si no confereys aquel zegi, cauteriza.	If bleeding occurs during this procedure, such as in many cases, you should first apply some vinegar or vinegar-soaked cloth to the affected area, and if it does not stop the bleeding, cauterize.
La forma de las forceps e tenalas subtils am las quals es mauguda la dent al comensament sia de longua extramitat, de breu manubre e gros, per so que no sian doblatz quan am aquels deves obrar.	The shape of the fine forceps and tweezers used for extracting the tooth at the beginning should be long in length, short in width, and thick, to prevent them from being bent when working with them.
E sian ayssi cum vezes de gros manubre entro que quan estrenhas am aquelas no sian dobladas, sian breus extramitatz.	They should be of such a size that the handles are not bent when gripped firmly, but rather have short lengths.
E sian faytas de ferr de India descentment faytas de dreytas extramitatz, e en las extramitatz de aquelas sian dentz de las quals las unas intron en las autras e estrenhan per constriccio descent fort, e alscunas veguadas las extramitatz de aquelas sian la forma del bec d’un auzel le qual ha nom ciconia, so es guanta, e son de fort constriccio.	Iron bands of India, properly made and correctly applied on the outside, have teeth on them that enter into each other and tighten with strong constraint. Sometimes the area where these bands are applied has the shape of a stork's beak, which is called "guanta," and they exert great constriction.
Capitol .xxxi.	The following sentence seems to belong to another section or chapter, so let's start translating from this point:
De erradicacio de dentz e d‘estraccio dels osses de las mandibulas trincadas.	On removing teeth and extraction of broken bones in the jaws.
Quan deves la eradicacio de dent le qual es trinquat roman alcuna causa, lahoras cove que tu pauses sobre le loc coto am boder per un jorn o per dos entro que·l loc sia mollificat; e aprop entromet algesti o tenalhas las extramitatz de las quals so asembladas al bec de un auzel apelat ciconia o guanta, la forma de las forceps:	When you need to remove a broken tooth, it is necessary that you place something soft over the area and bind it for one or two days until the area is softened; and insert tweezers or forceps with the tips shaped like a stork's beak called "guanta" or "ciconia," the shape of the forceps:
Las extramitatz de lor sian faytas dedintz ayssi cum lima o alfagi.	The dislocated joint's edges should be smoothed out with a file or alum.
E si no obediys a tu a eyssiment am aquestas forceps o tenalas, lahoras cove que tu caves sobre la razit e descrobas tota la carn e entrometas le instrument le qual ha nom atali, so es palanca petita del qual la forma es aquesta:	If the broken tooth cannot be removed with these forceps or tweezers, it is necessary that you cut through the gum and insert an instrument called "atali," which is a small lever shaped as follows:
E sia de breu extremitat grossa un petit, e no sia enbegut per so que no sia trinquat.	Make a small incision in the affected bone with a scalpel or knife that is not too deep; then use a chisel to break the bone into several pieces.
Donc si per aquo la razit es foro-getada, bo es; e sino, ajuda te am aquestz autres instrument dels quals aquestas son las formas: la forma del primier instrument es de triangulada extramitat en la qual sia alcuna grossesa:	If the incision is made in the wrong place, it may cause complications or make the treatment more difficult. Here are some guidelines and shapes for the instruments to be used in this procedure: The first instrument's shape should be triangular with a notch or groove on one side for guiding the scalpel or knife during the incision:
La forma del segon instrument es que sia de triangulada e de pus subtil extremitat.	The shape of the second instrument should be triangular and have a thin pointed end.
E ja so ajudatz am aquest instrument havent dos ramps del qual aquesta es la forma aprop la seguent:	And now help yourself with this instrument, which has two slopes, the shape being as follows:
e am autres instrumentz les quals precidero en rasura de dentz; quar juvament es fayt am aquest instrument le qual es asemblat a onci gran, e aquesta es la forma:	And for other instruments that I will mention in the context of dental work, it is useful to have this one, which resembles a large onion and has the following shape:
de la triangulada extremitat torta o curta, la qual sia alcuna grossesa, e no sia enbegut per so que no sia trinquat.	with a rounded or short, triangular tip that is somewhat thick, but not too thin to avoid being broken.
E otra sapias que·ls instrumentz de las dentz motz so e semblantment les autres instruments.	You should also know that dental tools are similar to other medical instruments.
Mays le artifexs savi e subtil en l’art, atroba per si mateys segon aquo que a lu significa la operacio e las malautias diversas; quar son de las malautias a las quals les antics no diysero ni pausero propri instrument, per las formas de diversas specias.	Wise and skillful artisans, however, find for themselves the appropriate tools according to the operation and various diseases, since some diseases were not previously identified or treated with specific instruments due to their various forms.
Mays si es trinquat l’os de la mandibula o dels autres osses de la boca, o si poyreys, lahoras sia pes curat sobre aquel en son loc am aquo que es a lu convenient dels instrumentz e de las forceps las quals havem dit en la extraccio de las razitz de las dentz, e ajuda te am gesti del qual aquesta es la forma:	If the jawbone or other bones in the mouth are fractured or if they are pulverized, place a cold compress on the area with the appropriate instrument and forceps as discussed in the extraction of teeth, and assist the person using this procedure, which is as follows:
E sia en lu alcuna grosseza petit a petit, e sia instringida o tenguda am la boca per que no evasesca o fuga entro que l’os de tot sia foro-getat; e aprop restaura le loc am medicinas convenientz ad aquo.	Gradually reduce the swelling, and hold it in place with the mouth to prevent it from escaping or spreading until the fracture has healed completely. Then, restore the area using appropriate medications.
Mays si en l’os es petita poyredura, lahoras ratz aquel de aquela poyredura e de la sua negror, e cura aquel entro que sia sanat.	If there is a small pitting in the bone, remove that pitting and its surrounding blackness, and treat it until it has healed.
Capitol .xxxii.	Chapter 32.
De la cura de las dentz eminentz sobre las autras.	The care of teeth is more important than that of other body parts.
Quan las dentz so eminentz no segon lor cors natural per aquelas la forma es laga, e majorment quan endeve a las femnas, e majorment a las piuselas venerablas; donc cove que tu consideras: si dent es nada aprop autra dent, e no es possibla sarradura ni linament de lu, lahoras radica aquela; mays que no sia annexa am autra dent, lahoras tu inscideys aquela am aquest instrument del qual aquesta es la forma; e es semblant a morr de porc, e sia feyt de ferr de India de extramitat mot aguda.	If a tooth is not properly aligned with its natural shape and cannot be repaired or treated, it must be extracted. However, if the tooth is not connected to another tooth, you should cut it out with this instrument that has the following shape: resembling a pig's trotter, made of Indian steel with a sharp point.
E sia la tua inscizio am la qual inscideyses aquela en trops dias per la duricia de la dent, e que no sia comauguda autra de las dentz.	Make the incision with this instrument in several days according to the hardness of the tooth, and ensure that it does not affect other teeth.
E si es dent eminent expausat a limadura, lahoras lima aquel am lima de ferr de India del qual aquesta es la forma:	If the tooth is excessively prominent, file it with this Indian steel file that has the following shape:
E sia tot de ferr de India e·l margua eysament; e sia de motz menutz puntz ayssi cum lima am la qual son faytas agulhas, am la qual la dent sia limada pauc a pauc en motz dias am fecilitat, per so que no sia autra dent comauguda e caga.	It should be made entirely of Indian steel and have small, sharp points like a file used for making needles. The tooth should be filed gradually each day with ease to avoid damaging or affecting other teeth.
E aprop lineys aquela en la fi, e ratz aquela am alscus razoris.	Straighten the tooth at the end, and remove it with another instrument.
E si es dent del qual una partida es trinquada e lideys la lengua, lahoras cove que tu limescas aquel entro que l’aspretat de aquela fraccio sia ostada e engualhada, e sia aplenada per so que la lengua no ledesca ni la paraula no corrumpa.	If part of the tooth is broken off and attached to the tongue, you must file it until the fractured portion is removed and filled in so that the tongue does not get hurt and speech is not impaired.
Capitol .xxxiii.	Chapter 33.
De restauracio de dentz maugudas am fiel de aur o de argent.	On repairing damaged teeth with gold or silver foil.
Quan accideys a las dentz devant concussio e remossio per percussio o per cazament, e le malaute no pot strenher sobre aquo que manga, e tu has curat aquel am medicinas stipticas, e no ha valgut la tua curacio, lahoras per so que no cagan es engen en aquelas que sian strengudas am fiel de aur e no de argent, quar argent se fa vert e aprop se poyreys aprop alscus dias, mays aur nul temps no es mudat.	If teeth are damaged by impact or removal due to blows or accidents, and the patient cannot withstand eating, and you have treated it with specific medications without success, then as a last resort, use gold foil instead of silver, since silver becomes tarnished and should be changed every few days. Gold does not change over time.
E sia le fiel en tal subtilitat e grocesa segon la quantitat que puesca entrar entre las dentz; e la forma de la reccio es que prenguas le fiel e pren lo doble de lu entre doas dentz sanas, e aprop que cresques am doas tortuositatz del fiel entre doas maugudas, o si’ una o motas, entro que pervengua la tela a la dent sana del autra partida.	The first sentence translates to: "The file (instrument) should be as delicate and thick as the quantity that can fit between the teeth; and the shape of the reccio (a medical tool, possibly a probe or forceps) is such that you grab the file and take double its length between two healthy teeth, and near where it curves towards two bad ones, or if one or more, enter until the thread reaches the healthy tooth on the other side."
E aprop itera le teyssiment entro a la partida de la qual comenciest, e strenh la tua ma am facilitat e savieza entro que no sia mauguda.	Then push the suturing thread into the division from where you started, and hold it with ease and skill until it is not harmful.
E sia la tua striccio am la qual strenhas le fiel deves las razitz de las dentz que no evasesca.	And your string (used to secure the file in place) should be strong enough to hold the file between the teeth without escaping.
E aprop inscindeys las extramitatz del fiel superfluens am las forceps o tosoyras, e agregua aquelas en quascun loc am gesti, e converteys aquelas e las occulta entre la dent sana e la dent mauguda, per so que no fassa lesio a la lengua.	Then cut off the excessive parts of the file with forceps or scissors and place them at each location where they are needed, and twist them and hide them between the healthy tooth and the diseased tooth to avoid injuring the tongue.
E aprop leyssa aquela ayssi streyta cum roman.	Then tie it tightly with thread like a Roman knot.
Mays si es desliada o rumpuda, strenh aquela o aquelas am autra fiel en tal manieyra en tot son temps.	But if it becomes loose or broken, strengthen it with another file in such a manner at all times.
E aquesta es la forma de las dentz e la figura de la rectacio de doas dentz sanas e de doas maugudas, ayssi cum vezes aquestas liadas:	And this is the shape and figure of the teeth and the form of the reccio (probe or forceps) between two healthy teeth and two diseased teeth, as shown in the following illustrations:
E quan se fa que retorno una dent o doas aprop le cazement de quascuna en lors locs, e sian recrescutz ayssi cum havem recomtat, e que remauguan.	When a tooth or teeth return to their respective cavities and grow back as we have recommended, they will remain healthy and strong.
E no fa aquo sino bo artifexs e savi.	And this is the work of skilled and wise craftsmen.
E alcunas veguadas es aptat alcuna causa dels osses de vaca, e es fayt de lor ayssi cum forma de dent, e es pausada en loc en le qual defayl la dent, e es strengit ayssi cum havem dit, e reman e serveys am aquel per lonc temps.	Sometimes, cow bones are used as a replacement for teeth in certain cases, shaped like teeth and placed where the tooth has failed, tied and strengthened as we have described, and it remains and serves for a long time.
Capitol .xxxiv.	Chapter XXXIV.
De inscizio del liament le qual ve en la lengua e prohibeys loquela.	On the incision of the ligament that is found in the tongue and prohibit speaking.
Aquest liguament le qual ve dejos la lengua alcunas veguadas o es natural am le qual hom nays, o accidental e accideys per plagua la qual ja es consolidada.	This ligament that is found beneath the tongue sometimes is natural and which man is born with, or accidental and occurs due to an injury that has already consolidated.
E la operacio en lu es que huobres la boca del malaute, le sieu cap existent en le tieu se; e eleva la sieua lengua, e aprop inscideys aquel liament nervos segon la latitut entro que sia solvuda la lengua de la sua recencio.	The operation consists of opening the patient's mouth and lifting their head so that their chin is on your chest; raise their tongue, and make an incision in the ligament nerve at a width sufficient to release the tongue from its recent position.
Mays si en aquela es alcuna duricia o denodacio, e aquo es stat per consolidacio de plagua, lahoras tu gieta unci e scindeys aquel per la latitut entro que aias inscindit le liament e sia dissolvuda la nodacio.	But if there is any hardness or denseness and that is due to consolidation of an injury, then you throw water on it and cut through the ligament at a width sufficient to release the nodule and relieve the pain.
E guarda te que no sia fayta fissura en le preon de la carn e que scindas aqui arceria e vengua flux de sanc.	Ensure that you do not make a tear in the skin and that you cut through it arch-shaped and bring forth bleeding.
E aprop sia lavat le vestigi de la inscisio am ayguaros o am vi agre o am aygua frega; e aprop pausa dejos la lengua licini; so es meca la qual tengua le malaute dejos la lengua en quascuna nuoyt per so que no sia consolidat autra veguada.	Then wash the incision site with water or vinegar or warm water, and place a clean cloth on it; this is what will keep the patient from re-injuring their tongue every night.
Mays si accideys flux de sanc, pausa sobre le loc vetriol trissat; mays si le sanc ventz, lahoras cauteriza le loc am cauteri lantiginos le qual conveneys ad aquo.	If bleeding occurs, place a piece of vitriol gauze on the spot; if the bleeding persists, then cauterize the spot with a luminous cautery that is suitable for this purpose.
E aprop aquel cura am las autras causas entro que sia sanat.	Approach that cure with other causes until it is healed.
Capitol .xxxv.	Chapter 35.
De extraccio de ranula dejos la lengua.	On the removal of frog wart from the tongue.
Alcunas veguadas accideys dejos la lengua apostema asemblant a nomla petita prohibent la lengua de la sua operacio natural; e fort leu es magnificada entro que huempla la boca.	Sometimes, the tongue swells up like an abscess resembling a small forbidden fruit that hinders its natural operation; it becomes inflated until it fills the mouth.
E la operacio en lu es que huebras la boca del malaute sesent devant le solel e considera le apostema.	The procedure is to open the patient's mouth wide before the sun and examine the abscess.
E si tu le vezes de fusca color o de negra, dur, al qual le malaute no atroba sentiment, lahoras no toques aquel quar es cranc.	If you see it black or dark, hard, to which the patient does not feel pain, do not touch that one, for it is a cancer.
