Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
Capitol .xxi.	Chapter XXI.
De la inscizio de la eminencia de la tunica uvea.	On the incision of the protrusion of the tunica uvea (eye membrane).
Quan endeve disrupcio en la tunica uvea, e aprop es eminent e procezeys fora las palpebras ayssi cum un gra de rasim, e es orrazada la forma de home per aquo, e vols aquo inscidir, lahoras la operacio en lu es ayssi cum havem recomtat, que tu entrometas la agula en la razitz de la uvea de la partida dejos en la partida desus, e aprop met la agula autra en la qual sia fil doble de la part del lacrimal, e fay aquela penetrar e leyssa la primieyra agula segon la sua disposicio; e aprop inscideys le loc del fiel doble e leva am aquel la partida de la uvea en le circuit de la agula, e strenh aquela mot.	When there is a disruption in the tunica uvea (eye membrane) and it protrudes out of the eyelid like a grain of sand, you should shape it like a human head for easier incision. If you wish to perform the operation, do so as follows: insert the needle into the white part of the eye at the lower side, and then place another needle with double thread from the tear duct side, making the two needles intersect; pull out the first needle according to its position; and then incise the site where the two needles meet and remove the protruding part of the eye membrane around the intersection of the needle. Strengthen this area.
E aprop extratz la agula e pausa sobre le huel lana infusa en album de huou e leyssa entro que cayha le fil am la uva.	Then remove the needle and place it on a woolen linen soaked in egg white, allowing the thread to pass through the yolk.
E aprop cura le huel am aquo que conforte aquel entro que la plagua sia sanada.	And care for the wound with whatever helps it heal until the injury is healed.
E alcunas veguadas aduna de tota partida am cercle de drap entro le huel ajuste eminencia gran, e aprop sia perforat am le spatum subtil que vengua al preon del huel, e corra la humiditat albuginea, e descen le huel e intra tantost.	At certain times, surround the entire area with a circle of cloth around the swollen area and pierce it with a thin spatula at the center of the swelling, allowing the white substance to drain and reduce the swelling as quickly as possible.
E aprop strenh entro que sia sanat.	Approach strong within so that it may heal.
Capitol .xxii.	Chapter XXII.
De curacio de alconati.	Chapter on treating hernias.
Aquesta malautia que es apelada alconati no es sino sania la qual es ajustada en le huel semblant a aygua dessendent e no es aquela.	This disease called alconati is not simply water that descends but something else.
Mays la manieyra del obrar en ela es que fasses le malaute sezer sobre la sela aparelada e dreyta, e aprop pren le cap sieu en las tuas mas de doas partz e mau aquel entro que veias la sania pervenir a las partidas dejos, e aprop sia siccada e no descenda, e sia ostat le lum, e·l malaute veia las causas ayssi cum vezia.	The method of working on it is to make the patient lie down straight on a bed with the affected side exposed, and then grab his head with both hands and push it toward the opposite side to make the water stay in place and not descend, keep the lumen open, and let the patient see the causes as he used to.
E si no descendra en jos, sapias que es aygua.	And if it does not descend, know that it is water.
Mays si no es preparat le descendement a la sania am aquo que havem dit, lahoras fay le malaute sezer entre las tuas mas e aprop pren spatum subtil e fen am aquel sobre le pannicol cernent un petit deves la continuacio de la conjunctiva am la tunica cornea en la corona (entro al loc vuet), entro que sia fora-getada la sania.	But if the descent to health is not prepared with what has been said, then make the patient lie down on his back, take a thin spatula and place it on the navel, following the continuation of the conjunctiva with the cornea toward the crown (into the desired location), until the intestine is forgotten.
Donc cum es fora-getada, lahoras tu distilla en le huel aygua cauda en la qual has mesclat mel o aygua en la qual ja has bulit fenugrec e mel.	Then you distill in the hot water vapor the infusion that you have mixed with honey or water in which you have boiled fennel and honey.
E aprop sia curat am las autras causas entro que sia sanat.	And heal the other causes until it is cured.
Capitol .xxii.	Capital, Chapter XXII.
De la curacio de la aygua descendent del huel.	On the cure of descending water from the sweat.
Ja havem dit las specias de la aygua en la divisio e qual conveneys a perforar am sermo declarant, lahoras aquel segon la sanetat.	I have already said about the types of water in division and which is suitable for piercing with the serum explaining it, then perform that according to health.
Lahoras cove que tu fassas sezer le malaute entre las tuas mas sobre un cayrat e lia le sieu huel sa, lu mot stringent.	It is necessary that you make the patient lie down on his back on a bed and raise his feet slightly, tying them with a string.
E aprop pausa prop de la palpebra del sieu huel la tua ma senestra, si le huel en le qual es l’aygua es le huel senestra; o am la tua ma dreyta, si le huel es le dextre.	And place your hand close to the eyelid of the patient's right eye if the water is on the right side, or with your left hand if it is on the left.
E aprop am la tua ma dextra pren almagda, si le huel es senestre; o am la tua ma senestra, si le huel es de dreyt.	And take almonds with your right hand if it is on the left side, or with your left hand if it is on the right.
E aprop pausa la extremitat de almagda prop de la corona per la grossesa del ray en le album del huel de part del mendre lacrimal, e aprop enpelleys almagda am vertut e revol la tua ma am aquel.	And place the end of the almond near the crown by the thickness of the nail in the albumen of the eye on the side of the lesser lacrimal, and grind the almond with virtue and roll it with your hand towards that side.
E aprop penetre en le album del huel e sentas que almagda ja es pervenguda a causa vueda.	And pierce the eggwhite of the eye and feel that the almond has reached its goal due to the purpose.
E cove que sia la masura del cami de almagda al preon la mesura del spazi le qual es de la pupilla entro a la fi de la negror, e es la corona del huel; quar tu veyras am aquel pupilla am la visio de l’huel per la clartat de la tunica cornea.	It is necessary that the measure of the path of the almond to the prick be equal to the measure of the space from the pupil to the end of the iris, and it is the crown of the eye; for you will see with the pupil the vision of the eye through the clarity of the cornea.
E aprop pausa almagda entro al loc en le qual es l’aygua, e aprop tu la atira en jos una veguada aprop autra, e donc si la aygua descen tantost, lahoras vetz le malaute aquo sobre le qual huebre la sua vista tantost, e almagda en le sieu huel.	And place the almond into the location where the water is and then you thrust it down slightly towards another place, and if the water descends immediately, then quickly make the patient cover his eyes and put the almond in his eye.
E aprop repausa se un pauc; donc si la aygua es descenduda, lahoras tu depausa aquela autre veguada abantz que almagda ne sia getada.	Then rest for a short time; if the water descends, then you rest after that moment when the almond is not dropped.
E donc quan es sicada e no descen, lahoras tu extrat almagda am facilitat, e revol am aquel la tua ma pauc a pauc, e aprop dissolveys en l’aygua un petit de sal clara de gemma e am aquela lava le huel dedintz; e aprop pausa fora le huel coto o stopa o lana infusa en oli rozat e album de huou e ligua am aquo le huel sa.	And when it is dry and does not descend, then you extract the almond easily and grind it slightly with your hand, and dissolve a little clear salt in the water and wash the eye inside; and outside the eye, place or stop or wool infused in rose oil and egg white and bind it with water.
Mays nos e aquels que so de nostre temps pause sobre aquel comi trissat am album de huou.	But we of our time do not practice that treatment with an egg white mixture.
E si no obezeys a tu almagda al intrament de l’huel per la sua duricia — quar es alcu dels homes del qual le huel es dur mot —, lahoras cove que prenguas le spatum le qual es nompnat alberid del qual aquesta es la forma:	If your almond is not hard enough to enter the eye due to its toughness (since there are some people whose eyes are very tough), then it is necessary that you take the spatula which is called alder, of which this is the shape:
E donc perfora am aquel aquela conjunctura, e no ultimes la tua ma en le trauc, e no es si no que fassas via ad almagda loc subtil.	Then pierce that conjunctiva, and do not damage your hand in the process, and do not force it to go via almond's location.
E aprop entromet almagda segon que havem dit.	And introduce the almond as we said before.
E deves le compliment de la tua obra, sia preparat al malaute dormitori descentment fayt en le qual dorma sobre le sieu dos en mayson tenebrosa, e sia prohibit de totz movementz .	You should complete the work, prepare a bed for the patient with a descending position in which he sleeps on his back in a dark room, and prohibit all movement.
E pausa en la natura de lu aquo per que sia linida la sua natura, e no maugua le sieu cap a la partida dreyta ni senestra de tot.	Rest in the nature of that which we have said for his nature to remain steady, and do not turn his head to the right or left at all.
E sia le liament segon la sua disposicio entro al tertz dia.	Let him eat as his condition permits for three days.
E aprop deslia aquel en aquela maysso tenebrosa e exproha la freol vista, e fay li vezer alcunas causas, e aprop retorna le liament entro al dia .vii.	And release him in that dark place and open his eyes, show him some causes, and return the food to him on the seventh day.
E no cove que fassas aquo en la hora de las curacios o tantost aprop la infusio.	You should not do this in the healing hour or soon after the infusion.
Habantz cove que tu alienes aquo per so quar la aygua puega leugierament per gran e vehement de reguardament.	It has been said that you must avoid doing it because water can easily pass due to great and violent looking.
Mays si accideys apostema caut, lahoras cove que deslias le huel denant le vii dia, e rectifica aquel am aquo que ceda apostema.	If an abscess occurs, it is necessary that you release the eye after seven days and correct it with what dissolves the abscess.
Lahoras tu absol la vista de lu e pausa sobre la cara de lu oral per le qual sia regit le vezement de lu dejos lu per alcus dias, lu existent en la mayszo tenebrosa.	You absorb the eye and rest on the patient's face so that it is regulated for a few days, existing in the most dark place.
E aprop sia gitat de aquela mayzo gradantment e conversa8 en las suas causas.	And gradually reduce it from that darkness and convert it to its causes.
E sapias que in alchatea no es excusat le discipol de visio alcunas veguadas, e lahoras tu sias ardit sobre la operacio.	Know that in the school, a student is not excused from vision for several days, and if you are daring about the operation.
E ja es pervengut a nos de alcu de aquels les quals so al Artach , e alcu disse que fayt foc en al Ayrac magdaam perforat am le qual es succada la aygua.	It has now come to us from one of those who is called Artax, and another said that he made a fire with alder wood pierced by water.
Mays empero yeu non e vist degu en la nostra terra le qual haia perfeyt aquo, ni e aquo legit en alcu dels libres dels antics; e es possible que aquo sia novel.	However, we have not seen it performed in our land by anyone who has perfected it, nor is it written about it in any of the ancient books; it is possible that this is new.
E aquestas so las formas de las specias de magdaan per que sia sobre aquelas aquel le qual ignora aquelas:	These are the shapes of the almond types, which are to be used on those who do not know them:
E sian faytas de eram o de ferr propriament, e sian las extramitatz de lor am aquesta subtilitat triangulada, la extremitat aguda ayssi cum aquela es la forma.	They are made of iron or steel properly, and their ends have this subtle, triangular shape, with an acute end as its form.
Capitol .xxiv.	It seems like the text you've provided is from a medical treatise, possibly discussing various procedures related to surgery and medicine during medieval times. The lines I translated describe how gout (podagra) is identified, and the recommended treatment for foot pain caused by it. Additionally, the text mentions a procedure for reducing an intestinal hernia, as well as the preparation of a patient for surgery, including positioning and support from assistants. The line starting with "E sian faytas de eram o de ferr" seems to be referring to tools made of iron or steel that have a specific shape. It's fascinating to see how medical practices have evolved over time!
De la curacio de carn nada en le nas.	Do not cauterize the nose in the treatment of flesh.
Quan en le nas so nascudas carns diversas ajustadas de las quals es alcuna causa la qual es assemblada a scorpio de motz pes, o a polip peys; e aquesta malautia es apelada polipus quar es a semblansa de aquel peys representat.	When various kinds of flesh grow in the nose that resemble the sting of a scorpion or the feeler of a polyps, this disease is called "polyps," which is similar to the representation of such a polyp.
E de lu es carn cancrosa, lapadea, de fusca color; e de lu es que es carn leon no de color fusca.	From it comes cancerous flesh, leprous, dark colored; and from it is the flesh of a lion not dark-colored.
Donc en aquela que es en aquestas carns leon no fraudulenta ni cancroza, cove que fassas le malaute sezer entre las tuas mas e posat al solelh, e huebre las nars de lu, e picoys le tieu onci en aquelas carns.	Therefore, in that which is not fraudulent or cancerous lion flesh, the patient must be made to sit exposed to the sun and have their nose opened, and make an incision where the flesh is found.
E aprop extrat aquela a las partidas deforo, e aprop inscindeys aquo que has comprehendut de aquelas am spatum agut subtil de la una partida entro que sapias que tota la carn ja es ostada; que si roman de lu deguna causa de la qual la abscisio es possibla, lahoras tu ratz aquo am la un dels estrumentz subtils am facilitat entro que de lu romangua denguna causa.	Then extract that from the forehead part and incise what you have previously understood of it with a sharp, subtle spatula between the parts where you know all the flesh has been separated; for if any cause remains that requires abscission, then you remove it with one of the subtle instruments until there is no further need.
Mays si senhoreja am sanc o accida apostema caut, lahoras tu pausa a lu aquo que cove; o es dels apostemas malignes, lahoras tu coyta e cauteriza aquel entro que sia abscindit sanc e sian ostadas las cavas totas.	However, if the abscess or boil becomes septic, you must wait for it to open; or if it is a malignant abscess, you cover and cauterize it until it is drained and all the cavities are left open.
E aprop sia getatz en le nas aprop la inscizio vi agre e aygua o vi.	Then apply some dressing near the incision in the nose, using vinegar or water.
Mays si le nas es ubert e de lu procezeys humiditat entro al palat, lahoras sapias que ja es sanat.	However, if the nose is open and humidity enters into the palate, you should know that it has healed.
Mays si la humiditat no penetra segon que cove, lahoras tu sapias que dedintz lu es carn nada en los pus sobiras osses de las nars als quals non es pervengut abscizio.	However, if the humidity does not penetrate as it should, then you should know that inside it is flesh neither pus nor bone of the nose to which no abscission has been performed.
Donc lahoras cove que entromitas fiel de li al qual sia alcuna grosseza, e nuza en lu motz nuzes, e pausa entre quascun nutz la quantitat del dit o mens, e engene le malaute e entromet una extremitat del fiel en le nars am lo ray o am autra causa la qual es a lu possibla.	Therefore, you must enter the faithful person's mouth, and press against the molars, and pause between each tooth the amount of the finger or thumb, and gently examine the patient and insert one end of the file into the nose with either a rod or another means possible.
E pus que aquo aura fayt, que atire le sieu odorament entro que pervengua a las canals de las nars, e sia eyssit sobre le sieu golayro, quar tropas veguadas le semblant ad aquesta accio fan les enfantz a las scolas, e es leugiera causa ad aquel que ho vol far.	And after performing the action described above, you should draw its fragrance into it until it reaches the nasal canals and is excreted onto the patient's forehead, as children at school often do this action, and it is an easy cause for those who wish to do it.
E aprop pausa las dos extramitatz del fiel, una extremitat que iesca sobre le nas et l’autra que romangua en le nas, e aprop aministra serratura de carn am les nuzes que so en le fiel, e fay aquo entro que sapias que las carn ja so am les nuzes del fiel.	Then pause the two ends of the file, one end protruding from the nose and the other remaining within the nose, and then apply a carving tool to the flesh on the teeth that are in the file, and do this until you know that the flesh is around the teeth of the file.
E aprop extratz le fiel, e pausa en le nas aprop la abstraccio del sanc una calgua , e fay aquo per tres dias o mays entro que l’enguent corrodo tot aquo que es romas de las carns.	Then extract the file, and pause in the nose near the drainage of pus using a small cup or bowl, and do this for three days or more until the soreness subsides completely from the flesh.
E aprop en la fi de la causa, pausa en le nas una canula de plom per alscus jorns entro que sia sanat.	And in the end of the procedure, pause a lead cannula in the nose for several days until it heals.
Mays si endigeys de curacio que exsique, usa de aquela.	Uses it if the treatment dries up.
E aquesta es la forma del instrument a capipurge fazedor am le qual son distillatz olis e medicinas en le nars:	And this is the shape of the instrument for capping the purge maker, with which essential oils and medicines are distilled into the nose:
E fay aquo de argent o de eram, la qual sia semblant a una petita lampesa uberta, ayssi cum petita conqua, e le meat semblantment.	And make it of silver or copper, similar to a small lantern opened like a small jug, and the neck should be similar.
E si vols, fay una canula clausa ayssi cum cana, e la cancula del estrument a capipurge fazedor e sia plana, descuberta; a la qual sia manubre en lo derier de lu, am le qual tenguas aquela quan escaufas en lu oli o aquo que tu vols dels sucs e de las causas suctiblas.	And if you wish, make a closed canal like a pipe, and the nozzle of the capping purge maker should be flat, open; on which you can hold it when you draw out oil or water that you want from the juices and secretions.
E aquestz capipurgi es precios: recipe de enforbi de castor, de balayra blanc, de giengiebre, e piletre de safra, de pebre lonc, de escafragia, de epetum de spic ana unc. vi cumfizeys am suc de bleda e de caul, e sian faytas pillulas, e sia destemprada una pillula am aygua tebeza, e sia gitat en las nars del malaute jasent envers.	This capping is precious: recipe of beaver castoreum, white birch bark, ginger, and piped saffron, long pepper, asafetida, epitheca of cumin anise. Mix with the juice of beetroot and cabbage, make pills, and prepare a pill with water boiled down, pour it into the nose of the patient facing upwards.
Capitol .xxv.	Chapter 25.
De theyls natz en las extramitatz del nas.	On the origins of teeth in the nasal cavities.
Motas veguadas es nat theyl en las extramitatz del nas, e es magnificat e omentat en alscus dias entro en que mot es leg le reguardament de lu.	When a tooth emerges from the nasal cavity, it is magnified and extolled in some days until the tooth is loosened and falls out.
E per aquo cove que tu inscidas aquel en le comensament de la apparissio de lu, e erediques tot aquel.	And since you should cut it off at the beginning of its appearance, dig it out completely.
E aprop pausa sobre le loc o cauteri o medicina comburent la qual estia en loc de lu.	Place your hand over the area or use cauterization or burning medicine in that place.
Mays si es tardada la sua inscizio entro que sia magnificat, lahoras considera si es lapificat, dur, de fusca color e de pauc sentiment, lahoras no toques aquel am ferr quar es apostema crancos; quar motas veguadas ad aquel que inscideys aquesta apostema endeve per lu granda malicia sobre aquel le qual aquel havia.	If the tooth's excision is delayed until it becomes magnified, then consider if it is hard, dark in color, and has little sensation; do not touch it with iron as it is a cancerous abscess, for the tooth that excises this abscess carries great danger to that person.
E si le apostema es de leon tocament e no es de fosca color, e vezes que inscizio es possibla en tot aquel, lahoras evacua le malaute e inscideys aquel senes temor, e cura le loc am aquo que exsique e costrenh entro que sia sanat.	If the abscess is soft and not dark in color, and excision is possible, then evacuate the patient and excise it without fear, heal the area with a drying agent and keep it until it heals.
Capitol .xxvi.	Chapter 26.
De sutura del nas e de las labias e de la aurelha quan la continuitat es dissolvuda per plagua o per semblantz.	On the suture of the nose, lips and ear when continuity is dissolved by ulceration or something similar.
Sapias que quan accideys solucio de continuitat en una de aquestas cartillages, pauc confereys en aquela operacio sino en alcus homes.	Know that when the continuity is dissolved in one of these cartilages, little confidence should be placed in this operation except in certain men.
Donc cove, quan endeve ad alcu alcuna causa de aquelas, que consideres si es plagua fresca am le sieu sanc, e lahoras tu ajusta las doas labias de la plagua am sutura, e aprop cura aquel entro que sia sanat.	So when you treat any of these causes, consider if it is a fresh ulcer with its own blood, and then sew the two lips of the ulcer together with sutures, and place a dressing on it until it heals.
E si las labias de solucio de continuitat so ja separadas, e quascuna es fayta sana, lahoras cove que tu excorjes quascuna partida de la sua codena apparent entro que n’iesca sanc.	And if the lips of continuity dissolution are already separated and each is made healthy, you must cut each half of its chain as far as it bleeds.
E aprop ajusta las doas labias am sutura e strenh aquelas, e sobre aquelas pulveriza sanc de drago e enses trissat, e pausa sobre la polvera una pessa de emplaustra diafinicon, o de alcu autre dels emplastres consolidatius, e leyssa aquel liat per dos jorns o per tres, e aprop deslia aquel e permuta aquel emplaustre e leyssa aquel entro que·ls fiels per si sian abscinditz, e aprop cura am enguent entro que sia sanat.	Place the two lips together with sutures and strengthen them, then sprinkle dragon's blood powder over it and triturate it, and place a dressing of emplaustra diafinicon or any other consolidating plasters on top of the powder, leave it for two or three days, then remove the dressing and replace it with another plaster until the flesh heals by itself, and care for it with mouthwash until it heals.
Mays la manieyra de la sutura es que tu agregues la solucio de continuitat o am agulhas ayssi cum havem recomtat en la sutura del ventre, o agregua la solucio de continuitat am fiel ayssi cum a tu e fayt saber.	The method of suture is that you add the solution of continuity or with needles as recommended in abdominal sutures, or add the solution of continuity with thread as you know.
Capitol .xxvii.	Chapter 27.
De extraccio de aquela causas que veno en las doas labias en las partidas dedintz.	On the extraction of the causes that appear in both lips in the interior divisions.
Motas veguadas endeve a motz homes en las partidas dedintz de las suas labias alcus apostemas durs semblantz a gras de errs, e alscunas de lors son mendres e alcunas son majors.	When the tooth emerges in the interior divisions of men's lips, some cancerous abscesses similar to pus-like matter appear, and some are smaller and some are larger.
Donc cove que tu convertas las labias e fendas quascuna de aquelas duricias de tota part, e aprop la abscizio umpliscas le loc de sagi trissat entro que·l sanc sia restrengut, e aprop sia lavat am vi agre e sia curat le loc am aquo que es stipticitat, entro que sia sanat.	Therefore, you should turn the lips and wounds of each abscess completely, fill the area with sagittarius powder until the blood is stopped, and wash it with vinegar and heal the area with astringent water until it heals.
Capitol .xxviii.	Chapter 28.
De inscizio de la carn ajustada en las gengivas.	On the excision of the attached flesh in the gums.
Granre de veguadas nays sobre la gengiva carn ajustada la qual les antics apelero albulus, adonc cove que tu suspendas aquela am onci o que tenguas aquela am las forfecs e inscidas aquela deves la sua razit, e leyssas la sania correr o le sanc.	A growth often occurs on the attached flesh of the gums, which the ancients called albulus; therefore, you should suspend it with a thread or hold it with forceps and excise it as necessary, and allow the blood to flow or let it drain.
E aprop pausa sobre le loc sagi trissat o autra polveras stipticas o excicativas.	And place a dressing of sage powder or other astringent or healing powders on top.
E si aquela carn retorna, lahoras inscideys aquela segundariament, e cauterisa aquela, quar aprop le cauteri no retornara.	And if the flesh returns, you must excise it again and cauterize it, for the cautery will not return.
Capitol .xxix.	Chapter 29.
De razo de dentz am ferr.	On the extraction of teeth with iron.
Quan en la superficia de las dentz de las partidas dedintz e de las de foro e entre las gingivas so ajustadas escorsas aspras, legas, e alcunas veguadas son de nigradas e son faytas citrinas o vertz entro que a la gingiva ve per aquo corrupcio e son faytas las dentz legas.	When sharp scars appear on the surface of the teeth in the interior divisions, in the roots and between the gums, some are often darkened and become cavity or green until the gum is affected by this corruption and the teeth become loose.
E donc cove que tu fassas sezer le malaute entre las tuas mas e pausar le cap de lu en le tieu se, e ratz las dents en las quals apareysso aquelas escorsas e causas semblantz arena entro que de lor no romangua deguna causa, e aquo fay de la negror e de la citrinitat e de las autras entro que sian mondificadas.	Therefore it is necessary for you to seize the patient between your hands and hold their head in your lap, pull out the teeth where the abscesses or causes similar to sand appear before any cause remains, and do this with the black and citrus-like substances (perhaps referring to some medicinal materials) until they are purified.
Donc si es ostat aquo que es en aquelas del comensament de la razio, bo es; e sino, lahoras tu itera la razio sobre aquelas al autra dia e al segon e al tertz entro que vengua al derier stament en aquo que tu vols.	If it is at the beginning of the reasoning, that's fine; otherwise, you must repeat the reasoning on other days and on the third day until it reaches the final statement that you desire.
E sapias que las dentz han necessitat de motz rezoris de diversas formas e de motas figuras segon que es preparat a la tua operacio.	You should know that teeth have a need for various kinds of resorbers with different shapes and forms according to how it is prepared for your operation.
E per so quar le razori am le qual la dent es raza de la partida dedintz es autre del razori am le qual es ras entre las dentz segon autras formas, e aquestas formas de razoris sian deves tu preparadas las quals veyras tantost:	And so because the resorber used for removing the tooth from its socket is different from the one used to scrape between the teeth, these types of resorbers must be prepared which you will soon see:
Capitol .xxx.	Capital thirty.
D’eradicacio de dentz.	De eradicación de dientes.
Cove que tu cures la dent de la sua dolor am tot engen e tardes en tota eradicacio de lu, quar no es denguna causa que suplisqua la veguada de lu quan es eradicada, quar es sustancia sublima entro que es excusacio en la eradicacio de lu.	It is necessary that you treat the tooth of its pain with all care and to take all precautions during the entire extraction process, because it is not a good thing for the remaining portion of the tooth to be exposed when it is extracted, as it contains sublime substance which is an exception in the extraction process.
Mays cove quan le malaute es forsat aquela dent eradicar, que fermament deves tu sia certificat quala es la dent dolent, quar motas veguadas la dolor descep le malaute e cuga que sia en dent sana, e tu eradicas aquela e aprop la dolor no cessa entro que la dent malauta e dolent sia eradicada, quar nos ja havem vist aquo per operacio dels barbies.	However, when the patient needs to have that tooth extracted, you must be certain which tooth is causing the pain because many times the pain deceives the patient and makes them think it is in a healthy tooth, and you extract the wrong one and the pain does not stop until the diseased and painful tooth is extracted, as we have seen through barber surgery.
Donc cum deves tu es sertificat qual es la dent dolent, e que o sabes be, lahoras cove que tu scarifiques en le circuit de la dent am spatum en le qual sia alcuna vertut, entro que sia dissolvut de la dent de la gingiva de tota partida, e aprop mau aquel am les tieus ditz, o am forfexs subtils al comensament petit a petit entro que aquela concucesquas.	Therefore, since you must be certain which tooth is causing the pain and know it well, you should make an incision around the tooth with spittle containing some virtue, until it is dissolved from the tooth and gum in its entirety, and then apply mau or fine forceps gradually until it is fully loosened.
E aprop alogua en lu fortz tenalhas grans per bona loquacio o estuptura fort, e pausa le cap del malaute entre les tieus denolhs que be le tengues que no·s maugua, e aprop tratz la dent segon rectitut en manieyra que no trenques aquela, ni al malaute major dolor no dones.	And apply some ointment with strong holding forceps for good communication or structure, and hold the patient's head between your thick hands so that you have a good grip on it without causing discomfort, and carefully move the tooth in a manner that does not break it or cause the patient more pain.
E donc si no es foro-getat, lahoras pren un de aquels instrumentz, e met aquel dejos lu de tota part am facilitat e esforsa la remocio de lu ayssi que es feyt al comensament.	And so if it is not forgotten, then you should take one of those instruments, and place it in the area with ease and effort for the removal of it as described at the beginning.
Mays si la dent es trauquada o corrosa, lahoras cove que tu comples de drap aquel trauc e estrenguas aquel am la extremitat de ray subtil per so que no sia trinquada en la hora de la tua constriccio sobre aquela am tenalas.	However, if the tooth is fractured or corroded, you must cover that fracture with cloth and compress it at the end of a thin rod to avoid cracking it during your compression with forceps.
E cove que tu obres exquesitament am scarificacio en le circuit de tota part de la gingiva e guarda mot la tua fortaleza que no trenques aquela e romangua partida de lu, e retorne sobre le malaute per la malicia que sia majo que la primieyra dolor de lu.	And you must work carefully and make incisions in the entire circumference of the gum and use caution so as not to break it or leave a gaping hole in it, and then return over the patient to check if the pain is greater than the original pain of it.
E guarda te que no fassas aquo que fan alscus ignorantz barbiers en lor fistinacio e audacia sobre la eradicacio de lor, ses que no aministran aquo que nos havem recomtat; quar motas veguadas fan venir sobre les homes malautias grans las quals son pus dificils que sian trinquadas, e las razitz de lor remaugudas totas, o alcunas de aquelas, o que extrayguas aquela am alcus osses de la mandigula ayssi cum motas veguadas havem testificat.	Be careful not to do what some ignorant barbers do in their practice and arrogance during tooth extraction, because they don't administer the remedies that we have recommended; for many times they cause great swellings on men's faces which are difficult to treat, and all or some of the roots remain, or some bones of the jaw remain as we have seen testified by many cases.
E aprop la eradicacio de lu sia lavada la boca am vi caut o vi agre am sal.	And the removal of it should be washed with water or vinegar with salt.
E si endeve fluxs de sanc per aysso, ayssi cum motas veguadas endeve, lahoras trissa alcuna quantitat de zegi e aspergeys sobre la plagua, e si no confereys aquel zegi, cauteriza.	And if blood flow occurs through here, for example like a watched motion (I'm assuming you meant "observed motion", such as pulsation), then take some amount of vinegar and sprinkle it over the affected area, and if that does not stop the bleeding, cauterize.
La forma de las forceps e tenalas subtils am las quals es mauguda la dent al comensament sia de longua extramitat, de breu manubre e gros, per so que no sian doblatz quan am aquels deves obrar.	The form of the forceps and tweezers that are used at the beginning should be long in length, short in width and thick, to avoid being bent when they are used.
E sian ayssi cum vezes de gros manubre entro que quan estrenhas am aquelas no sian dobladas, sian breus extramitatz.	And should be as broad in the handle as necessary so that when it is tightened they are not bent, and be short in length.
E sian faytas de ferr de India descentment faytas de dreytas extramitatz, e en las extramitatz de aquelas sian dentz de las quals las unas intron en las autras e estrenhan per constriccio descent fort, e alscunas veguadas las extramitatz de aquelas sian la forma del bec d’un auzel le qual ha nom ciconia, so es guanta, e son de fort constriccio.	They should be made of Indian iron and straight in length, and on the ends of those there should be teeth that interlock with each other and tighten firmly by pressure from the sides, and sometimes the ends of those are shaped like a stork's beak (ciconia), which is called "guanta", and they have strong grip.
Capitol .xxxi.	Capital XXXI. This is the number indicating which chapter or section of the text this passage belongs to in the treatise. It is important for organizing and reference purposes.
De erradicacio de dentz e d‘estraccio dels osses de las mandibulas trincadas.	On the removal of teeth and extraction of broken bones from the jaws. This passage likely discusses a surgical procedure for treating injuries or diseases affecting the jaw, such as impacted teeth or fractured bones.
Quan deves la eradicacio de dent le qual es trinquat roman alcuna causa, lahoras cove que tu pauses sobre le loc coto am boder per un jorn o per dos entro que·l loc sia mollificat; e aprop entromet algesti o tenalhas las extramitatz de las quals so asembladas al bec de un auzel apelat ciconia o guanta, la forma de las forceps:	When the removal of a broken tooth is necessary due to some cause, then you must stop on that spot and wait for one or two days until it becomes softened; and then insert forceps or tweezers with tips shaped like a stork's beak (ciconia) or "guanta", the type of forceps mentioned earlier:
Las extramitatz de lor sian faytas dedintz ayssi cum lima o alfagi.	The tips of these forceps should be made hollow like a file or an awl. This suggests that the hollow tips of the forceps can be used to scoop out pus or other debris from an abscess, or possibly drill small holes in bone during surgery.
E si no obediys a tu a eyssiment am aquestas forceps o tenalas, lahoras cove que tu caves sobre la razit e descrobas tota la carn e entrometas le instrument le qual ha nom atali, so es palanca petita del qual la forma es aquesta:	If you do not follow the instructions regarding these forceps or tweezers, then you must be cautious and carefully cut away all the tissue and insert an instrument called an "atali", which is a small lever with the following shape:
E sia de breu extremitat grossa un petit, e no sia enbegut per so que no sia trinquat.	It should have a short, thick handle, and not be bent so that it is not broken. This indicates that the atali lever should have a sturdy construction to withstand the force required during surgical procedures. A bent or broken lever could cause complications and make the surgery more difficult.
Donc si per aquo la razit es foro-getada, bo es; e sino, ajuda te am aquestz autres instrument dels quals aquestas son las formas: la forma del primier instrument es de triangulada extramitat en la qual sia alcuna grossesa:	If the incision is forgotten, it is good; otherwise, help yourself with these other instruments, of which these are their shapes: The shape of the first instrument is that of a triangle with some thickness:
La forma del segon instrument es que sia de triangulada e de pus subtil extremitat.	The second instrument is shaped like a triangle with a thin point:
E ja so ajudatz am aquest instrument havent dos ramps del qual aquesta es la forma aprop la seguent:	You are now assisted by this instrument, which has two arms shaped as follows:
e am autres instrumentz les quals precidero en rasura de dentz; quar juvament es fayt am aquest instrument le qual es asemblat a onci gran, e aquesta es la forma:	and with other instruments that I will describe for tooth extraction; because this instrument is also used, which resembles a large nail, and its shape is as follows:
