Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E si le apostema es de leon tocament e no es de fosca color, e vezes que inscizio es possibla en tot aquel, lahoras evacua le malaute e inscideys aquel senes temor, e cura le loc am aquo que exsique e costrenh entro que sia sanat.	And if the pus sore feels like a lion and is not dark-colored, and its development is possible everywhere in this area, then evacuate the patient and operate on this sign with fear, and treat the area with what dries and restricts until it heals.
Capitol .xxvi.	Chapter XXVI.
De sutura del nas e de las labias e de la aurelha quan la continuitat es dissolvuda per plagua o per semblantz.	Suture of the nose, lips and earlobe when continuity is dissolved by infection or by cuts.
Sapias que quan accideys solucio de continuitat en una de aquestas cartillages, pauc confereys en aquela operacio sino en alcus homes.	Know that when you encounter solutions to continuity in one of these bones, there is little consideration for this operation rather than in some people.
Donc cove, quan endeve ad alcu alcuna causa de aquelas, que consideres si es plagua fresca am le sieu sanc, e lahoras tu ajusta las doas labias de la plagua am sutura, e aprop cura aquel entro que sia sanat.	Then understand, when it comes to some cause of those, consider if there is an infection in his body, then adjust both edges of the infected area with sutures, and treat that until it heals.
E si las labias de solucio de continuitat so ja separadas, e quascuna es fayta sana, lahoras cove que tu excorjes quascuna partida de la sua codena apparent entro que n’iesca sanc.	And if the edges of the solution to continuity are already separated, and some is healthy, then understand that you should scrape off every part of his obvious body until there's no infection.
E aprop ajusta las doas labias am sutura e strenh aquelas, e sobre aquelas pulveriza sanc de drago e enses trissat, e pausa sobre la polvera una pessa de emplaustra diafinicon, o de alcu autre dels emplastres consolidatius, e leyssa aquel liat per dos jorns o per tres, e aprop deslia aquel e permuta aquel emplaustre e leyssa aquel entro que·ls fiels per si sian abscinditz, e aprop cura am enguent entro que sia sanat.	And then adjust both edges with sutures and strengthen them, sprinkle the infected area with dragon's pus, and apply trissat on it. Place a piece of alum plaster on the powder for one day or another of the consolidating plasters, and let it heal for two days or three. Then remove it and replace the plaster again until the scabs fall off by themselves, and treat with ointment until it heals.
Mays la manieyra de la sutura es que tu agregues la solucio de continuitat o am agulhas ayssi cum havem recomtat en la sutura del ventre, o agregua la solucio de continuitat am fiel ayssi cum a tu e fayt saber.	The method for suturing is that you add the solution of continuity or with needles in this way as we have recommended in suture of the abdomen, or add the solution of continuity with wax in this manner and inform about it.
Capitol .xxvii.	Chapter XXVII.
De extraccio de aquela causas que veno en las doas labias en las partidas dedintz.	Chapter 27: Removal of those causes that occur in the two lips in their parts inside.
Motas veguadas endeve a motz homes en las partidas dedintz de las suas labias alcus apostemas durs semblantz a gras de errs, e alscunas de lors son mendres e alcunas son majors.	Symptoms that occur when examining male patients in the inner parts of their lips include hard pus sores resembling fat from cattle, some are smaller and others are larger.
Donc cove que tu convertas las labias e fendas quascuna de aquelas duricias de tota part, e aprop la abscizio umpliscas le loc de sagi trissat entro que·l sanc sia restrengut, e aprop sia lavat am vi agre e sia curat le loc am aquo que es stipticitat, entro que sia sanat.	Then understand that you should convert the lips and cavities of each of those hard lumps from all parts, and then fill the wound with sage trissat until the infection is reduced, and then wash it with warm water and treat the area with what dries, until it heals.
Capitol .xxviii.	Chapter XXVIII.
De inscizio de la carn ajustada en las gengivas.	Chapter 28: Suture of the adjusted flesh in the gums.
Granre de veguadas nays sobre la gengiva carn ajustada la qual les antics apelero albulus, adonc cove que tu suspendas aquela am onci o que tenguas aquela am las forfecs e inscidas aquela deves la sua razit, e leyssas la sania correr o le sanc.	Many symptoms arise over the adjusted flesh of the gums which the ancients called albus, therefore understand that you should suspend this one or whatever you have with this one on a nail, and when suturing it you should follow its own size, and let the healthy blood flow or the infection run.
E aprop pausa sobre le loc sagi trissat o autra polveras stipticas o excicativas.	And then place sage trissat or other drying powders on the area.
E si aquela carn retorna, lahoras inscideys aquela segundariament, e cauterisa aquela, quar aprop le cauteri no retornara.	And if that flesh returns, then sew it again, and cauterize it; the cautery will not return there.
Capitol .xxix.	Chapter XXIX.
De razo de dentz am ferr.	Chapter 29: Reason for teeth being iron.
Quan en la superficia de las dentz de las partidas dedintz e de las de foro e entre las gingivas so ajustadas escorsas aspras, legas, e alcunas veguadas son de nigradas e son faytas citrinas o vertz entro que a la gingiva ve per aquo corrupcio e son faytas las dentz legas.	When sharp, rough scarring appears on the surface of the teeth in their parts inside and at the corners, and some symptoms are dark-colored and occur citron or yellow within where they affect the gums, making it corrode this way causing the teeth to bleed.
E donc cove que tu fassas sezer le malaute entre las tuas mas e pausar le cap de lu en le tieu se, e ratz las dents en las quals apareysso aquelas escorsas e causas semblantz arena entro que de lor no romangua deguna causa, e aquo fay de la negror e de la citrinitat e de las autras entro que sian mondificadas.	Then understand that you should pinch the patient between your thumbs and place their head in this position, and remove the teeth where these scarring and similar causes appear, making sure no serious cause breaks them. Do this for the darkness and citron yellowness as well as others until they are modified.
Donc si es ostat aquo que es en aquelas del comensament de la razio, bo es; e sino, lahoras tu itera la razio sobre aquelas al autra dia e al segon e al tertz entro que vengua al derier stament en aquo que tu vols.	Then if this is the same as during the beginning of bleeding, then it's fine; and if not, you should repeat this process on these to another day and to the second and the third until it reaches your desired statement about what you want.
E sapias que las dentz han necessitat de motz rezoris de diversas formas e de motas figuras segon que es preparat a la tua operacio.	Know that teeth require various forms of reorganization and shapes in different figures according to how you prepare for your operation.
E per so quar le razori am le qual la dent es raza de la partida dedintz es autre del razori am le qual es ras entre las dentz segon autras formas, e aquestas formas de razoris sian deves tu preparadas las quals veyras tantost:	And for this reason, which reorganizes the tooth from its internal part is different from the one that reorganizes between the teeth according to other forms, and these types of reorganization tools should be prepared by you, which you will see soon:
Capitol .xxx.	Chapter XXX.
D’eradicacio de dentz.	Chapter 30: On the removal of teeth.
Cove que tu cures la dent de la sua dolor am tot engen e tardes en tota eradicacio de lu, quar no es denguna causa que suplisqua la veguada de lu quan es eradicada, quar es sustancia sublima entro que es excusacio en la eradicacio de lu.	Understand that you should cure the tooth from all pain until complete removal of it, which is not a cause that replaces the symptom when it is removed, which is sublimation where an abatement occurs in the removal of it.
Mays cove quan le malaute es forsat aquela dent eradicar, que fermament deves tu sia certificat quala es la dent dolent, quar motas veguadas la dolor descep le malaute e cuga que sia en dent sana, e tu eradicas aquela e aprop la dolor no cessa entro que la dent malauta e dolent sia eradicada, quar nos ja havem vist aquo per operacio dels barbies.	When the patient is convinced that they must have their tooth removed, you must surely be certain which tooth is painful. Observe the spread of the pain under the patient's tongue and confirm where it falls upon a healthy tooth, then remove that tooth, and soon the pain ceases until the diseased tooth causing pain has been eradicated; this we have seen through surgical operation of barbies.
Donc cum deves tu es sertificat qual es la dent dolent, e que o sabes be, lahoras cove que tu scarifiques en le circuit de la dent am spatum en le qual sia alcuna vertut, entro que sia dissolvut de la dent de la gingiva de tota partida, e aprop mau aquel am les tieus ditz, o am forfexs subtils al comensament petit a petit entro que aquela concucesquas.	Therefore, you must be certain which tooth is painful, and how you know this well, then observe that when you incise in the circuit of the tooth at the gum line where there might be any anomaly, within that it dissolves from the tooth of the gums on every side, and closely hold those to your speech or with fine knives at the corner gradually, until that concludes.
E aprop alogua en lu fortz tenalhas grans per bona loquacio o estuptura fort, e pausa le cap del malaute entre les tieus denolhs que be le tengues que no·s maugua, e aprop tratz la dent segon rectitut en manieyra que no trenques aquela, ni al malaute major dolor no dones.	And closely discuss with the patient's strength holding large gauzes for good communication or splinter shock, place your hands on the back of the patient so that you do not harm them, and carefully remove the tooth according to rectitude in manner, without piercing it, nor cause greater pain to the patient.
E donc si no es foro-getat, lahoras pren un de aquels instrumentz, e met aquel dejos lu de tota part am facilitat e esforsa la remocio de lu ayssi que es feyt al comensament.	And therefore, if it is not yet removed, then take one of those instruments, and place your fingers on the patient from all parts with ease and effort in removing them as smoothly as possible, starting from the beginning.
Mays si la dent es trauquada o corrosa, lahoras cove que tu comples de drap aquel trauc e estrenguas aquel am la extremitat de ray subtil per so que no sia trinquada en la hora de la tua constriccio sobre aquela am tenalas.	And if the tooth is extracted or corroded, then observe that you must cover it with a cloth and hold it at the subtle tip of your thumb to prevent it from being sucked during your compression over it while holding your fingers.
E cove que tu obres exquesitament am scarificacio en le circuit de tota part de la gingiva e guarda mot la tua fortaleza que no trenques aquela e romangua partida de lu, e retorne sobre le malaute per la malicia que sia majo que la primieyra dolor de lu.	And when you incise delicately at the scarification around the entire part of the gum and preserve your strength so that you do not pierce it and damage any part of him, return to the patient for the cunningness that is more than her first pain.
E guarda te que no fassas aquo que fan alscus ignorantz barbiers en lor fistinacio e audacia sobre la eradicacio de lor, ses que no aministran aquo que nos havem recomtat; quar motas veguadas fan venir sobre les homes malautias grans las quals son pus dificils que sian trinquadas, e las razitz de lor remaugudas totas, o alcunas de aquelas, o que extrayguas aquela am alcus osses de la mandigula ayssi cum motas veguadas havem testificat.	And remember not to do what some ignorant barbers do in their rashness and audacity during removal, as they don't administer what we have recommended; when observed under the skin come great ailments upon men that are more difficult than sucking out, and all of their swollen glands, or some of those, or that you remove from certain bones of the jaw, as we have testified.
E aprop la eradicacio de lu sia lavada la boca am vi caut o vi agre am sal.	And after removing him, wash his mouth with vinegar or add salt to it.
E si endeve fluxs de sanc per aysso, ayssi cum motas veguadas endeve, lahoras trissa alcuna quantitat de zegi e aspergeys sobre la plagua, e si no confereys aquel zegi, cauteriza.	And if it needs to drain pus through the hole, like when observed leaking out, then add a quantity of honey and sprinkle it on the wound. If that honey doesn't heal, then cauterize.
La forma de las forceps e tenalas subtils am las quals es mauguda la dent al comensament sia de longua extramitat, de breu manubre e gros, per so que no sian doblatz quan am aquels deves obrar.	The form of the forceps and delicate tongs under which the tooth is held at the beginning should be of long extremity, short handle and thick, so that they don't bend when you use those.
E sian ayssi cum vezes de gros manubre entro que quan estrenhas am aquelas no sian dobladas, sian breus extramitatz.	And let them be as thick handled so that when you stretch them with those, they don't bend, their ends being short.
E sian faytas de ferr de India descentment faytas de dreytas extramitatz, e en las extramitatz de aquelas sian dentz de las quals las unas intron en las autras e estrenhan per constriccio descent fort, e alscunas veguadas las extramitatz de aquelas sian la forma del bec d’un auzel le qual ha nom ciconia, so es guanta, e son de fort constriccio.	And they should be made of iron from India, with straight ends, and the ends of those should have teeth from which one can insert into the others by bending down forcefully, and some of their ends are the shape of a bird's beak that is called stork, so it's sturdy, and they have strong constriction.
Capitol .xxxi.	Title XXI
De erradicacio de dentz e d‘estraccio dels osses de las mandibulas trincadas.	On the removal of teeth and extraction of jaw bones that are sucked out.
Quan deves la eradicacio de dent le qual es trinquat roman alcuna causa, lahoras cove que tu pauses sobre le loc coto am boder per un jorn o per dos entro que·l loc sia mollificat; e aprop entromet algesti o tenalhas las extramitatz de las quals so asembladas al bec de un auzel apelat ciconia o guanta, la forma de las forceps:	When you need to remove a tooth that is sucked out by some cause, then observe that you should place your fingers on the spot about the gum for a day or for two until that place is softened; and then insert or hold the ends of which are assembled to the beak of a bird called stork or glove, in the form of forceps:
Las extramitatz de lor sian faytas dedintz ayssi cum lima o alfagi.	The ends of them should be made as inside as a rasp or an axe.
E si no obediys a tu a eyssiment am aquestas forceps o tenalas, lahoras cove que tu caves sobre la razit e descrobas tota la carn e entrometas le instrument le qual ha nom atali, so es palanca petita del qual la forma es aquesta:	And if you do not adhere to this advice with these forceps or tongs, then observe that you dig into the gland and remove all the flesh, and insert the tool which is called an awl, it being a small lever of which the shape is as follows:
E sia de breu extremitat grossa un petit, e no sia enbegut per so que no sia trinquat.	And let it have a short extremity thick on one end and not be bent so that it doesn't get sucked.
Donc si per aquo la razit es foro-getada, bo es; e sino, ajuda te am aquestz autres instrument dels quals aquestas son las formas: la forma del primier instrument es de triangulada extramitat en la qual sia alcuna grossesa:	So if the gland is already opened by this, it's good; otherwise, help yourself with these other instruments which have these forms: the form of the first tool is triangular at the end in which there is some thickness:
La forma del segon instrument es que sia de triangulada e de pus subtil extremitat.	The form of the second tool is that it be triangular and have a more delicate extremity.
E ja so ajudatz am aquest instrument havent dos ramps del qual aquesta es la forma aprop la seguent:	And already help yourself with this tool having two ramps as follows:
e am autres instrumentz les quals precidero en rasura de dentz; quar juvament es fayt am aquest instrument le qual es asemblat a onci gran, e aquesta es la forma:	And also with other tools which precede in the cleaning of teeth; when youth is made with this tool which resembles a large wolf, and it has this shape:
de la triangulada extremitat torta o curta, la qual sia alcuna grossesa, e no sia enbegut per so que no sia trinquat.	Of the triangular bent or short extremity, which is some thickness, and not bent so that it doesn't get sucked.
E otra sapias que·ls instrumentz de las dentz motz so e semblantment les autres instruments.	And know that the tools for cleaning teeth are similar to other tools.
Mays le artifexs savi e subtil en l’art, atroba per si mateys segon aquo que a lu significa la operacio e las malautias diversas; quar son de las malautias a las quals les antics no diysero ni pausero propri instrument, per las formas de diversas specias.	The artisans are wise and subtle in their craft, finding for themselves according to what it means to them the operation and various ailments; for the ailments to which the ancients would neither describe nor use proper instruments, due to their varied forms.
Mays si es trinquat l’os de la mandibula o dels autres osses de la boca, o si poyreys, lahoras sia pes curat sobre aquel en son loc am aquo que es a lu convenient dels instrumentz e de las forceps las quals havem dit en la extraccio de las razitz de las dentz, e ajuda te am gesti del qual aquesta es la forma:	And if it is sucked out the bone of the jaw or other bones in the mouth, then place your weight on that at its location with what suits him for the tools and forceps which we have said about removing glands from teeth, help yourself with this gesture:
E sia en lu alcuna grosseza petit a petit, e sia instringida o tenguda am la boca per que no evasesca o fuga entro que l’os de tot sia foro-getat; e aprop restaura le loc am medicinas convenientz ad aquo.	And if there is any lump, it should be treated gradually, and bound around the mouth so that it doesn't escape or the scent doesn't enter before the hole in the bone is fully opened; then return to its place with appropriate medicines for this purpose.
Mays si en l’os es petita poyredura, lahoras ratz aquel de aquela poyredura e de la sua negror, e cura aquel entro que sia sanat.	If there is a small boil in the bone, then remove that from its surrounding area and its blackness, and treat it internally until it heals.
Capitol .xxxii.	Chapter XXXII
De la cura de las dentz eminentz sobre las autras.	On the treatment of prominent teeth over others.
Quan las dentz so eminentz no segon lor cors natural per aquelas la forma es laga, e majorment quan endeve a las femnas, e majorment a las piuselas venerablas; donc cove que tu consideras: si dent es nada aprop autra dent, e no es possibla sarradura ni linament de lu, lahoras radica aquela; mays que no sia annexa am autra dent, lahoras tu inscideys aquela am aquest instrument del qual aquesta es la forma; e es semblant a morr de porc, e sia feyt de ferr de India de extramitat mot aguda.	When teeth are prominent not according to their natural course and in that form they are stuck, especially more so when it affects women, and even more for the most distinguished elderly ladies; therefore consider this: if a tooth is in no way attached to another tooth, and there's no possibility of extraction or application of a salve on it, then that tooth needs to be extracted. However, if it is not connected to another tooth, then you should incise that with an instrument whose form resembles this; it looks like the cutting of pork, made from Indian iron having extremely sharp edges.
E sia la tua inscizio am la qual inscideyses aquela en trops dias per la duricia de la dent, e que no sia comauguda autra de las dentz.	And make your incision on the area where you would cut that tooth for too many days due to its hardness of the tooth, and make sure it doesn't resemble another tooth.
E si es dent eminent expausat a limadura, lahoras lima aquel am lima de ferr de India del qual aquesta es la forma:	And if it's an extracted prominent tooth as sharp as a file, then file that with a file made of Indian iron having this form:
E sia tot de ferr de India e·l margua eysament; e sia de motz menutz puntz ayssi cum lima am la qual son faytas agulhas, am la qual la dent sia limada pauc a pauc en motz dias am fecilitat, per so que no sia autra dent comauguda e caga.	It is all made of Indian iron and the groove is sharpened just like when you file with a tool that has needles on it. It should be used in the form of small cuts over soft days for ease, so that no other tooth becomes similar or breaks off.
E aprop lineys aquela en la fi, e ratz aquela am alscus razoris.	And at the end carve it gradually, and shave it with a small razor.
E si es dent del qual una partida es trinquada e lideys la lengua, lahoras cove que tu limescas aquel entro que l’aspretat de aquela fraccio sia ostada e engualhada, e sia aplenada per so que la lengua no ledesca ni la paraula no corrumpa.	And if it's a tooth where one part is broken and touches the tongue, then consider that you should file that in the area where the roughness of that fraction is smoothed and leveled, and ensure it is filled so that the tongue doesn't hurt nor does speech become impaired.
Capitol .xxxiii.	Chapter XXXIII
De restauracio de dentz maugudas am fiel de aur o de argent.	On restoring teeth that are lost in the gum using gold or silver.
Quan accideys a las dentz devant concussio e remossio per percussio o per cazament, e le malaute no pot strenher sobre aquo que manga, e tu has curat aquel am medicinas stipticas, e no ha valgut la tua curacio, lahoras per so que no cagan es engen en aquelas que sian strengudas am fiel de aur e no de argent, quar argent se fa vert e aprop se poyreys aprop alscus dias, mays aur nul temps no es mudat.	When teeth are lost due to impact or blow, and the patient cannot bear on what they eat, and you have treated that with stomatic medicines, but your treatment was not effective, then considering it's necessary not to allow them to fall into those that are lost in the gum of gold and not silver, for silver tends to turn green, and you can leave it there for a few days, whereas gold does not change color under any circumstances.
E sia le fiel en tal subtilitat e grocesa segon la quantitat que puesca entrar entre las dentz; e la forma de la reccio es que prenguas le fiel e pren lo doble de lu entre doas dentz sanas, e aprop que cresques am doas tortuositatz del fiel entre doas maugudas, o si’ una o motas, entro que pervengua la tela a la dent sana del autra partida.	And let the gum have such subtlety and thickness according to how much could possibly enter between the teeth; regarding the shape of the implantation you should take the gum and place twice as much as that between two healthy teeth, and so that it grows with the double curvature of the gum between two lost parts, whether one or multiple, until it reaches the thread to the healthy tooth of the remaining part.
E aprop itera le teyssiment entro a la partida de la qual comenciest, e strenh la tua ma am facilitat e savieza entro que no sia mauguda.	And repeat this insertion into the part where you started, and strengthen your hand with ease and knowledge so that it doesn't become lost.
E sia la tua striccio am la qual strenhas le fiel deves las razitz de las dentz que no evasesca.	And when you tighten the thread with which you hold the gum, make sure that there is no escape for it.
E aprop inscindeys las extramitatz del fiel superfluens am las forceps o tosoyras, e agregua aquelas en quascun loc am gesti, e converteys aquelas e las occulta entre la dent sana e la dent mauguda, per so que no fassa lesio a la lengua.	And then with the forceps or remove them all, place those in every position during the operation, and hide those as well between the healthy tooth and the lost tooth, so that it doesn't cause injury to the tongue.
E aprop leyssa aquela ayssi streyta cum roman.	And then flatten that inserted like a Roman would.
Mays si es desliada o rumpuda, strenh aquela o aquelas am autra fiel en tal manieyra en tot son temps.	If it's slipped or broken, strengthen that or those with another gum in such a manner throughout its entire period.
E aquesta es la forma de las dentz e la figura de la rectacio de doas dentz sanas e de doas maugudas, ayssi cum vezes aquestas liadas:	And this is the form of teeth and the figure of restoring two healthy teeth and two lost ones, like this as many times as these are used:
E quan se fa que retorno una dent o doas aprop le cazement de quascuna en lors locs, e sian recrescutz ayssi cum havem recomtat, e que remauguan.	And when you return one or two teeth back in their respective places and they grow as we've recounted, and that they regain.
E no fa aquo sino bo artifexs e savi.	And do this only a skilled artisan and wise person should.
E alcunas veguadas es aptat alcuna causa dels osses de vaca, e es fayt de lor ayssi cum forma de dent, e es pausada en loc en le qual defayl la dent, e es strengit ayssi cum havem dit, e reman e serveys am aquel per lonc temps.	And sometimes it's appropriate to use a cause of cow bones, and made from them as the form of a tooth, placed in the location where a tooth fails, and is strengthened as we have said, and remains and serves for a long time.
Capitol .xxxiv.	Chapter XXXIV
De inscizio del liament le qual ve en la lengua e prohibeys loquela.	On the incision of the lymph that appears in the tongue and prevents speech.
Aquest liguament le qual ve dejos la lengua alcunas veguadas o es natural am le qual hom nays, o accidental e accideys per plagua la qual ja es consolidada.	This lymph that appears leaving the tongue in some cases or is natural which humans are born with, or accidentally occurs due to a wound that has already become established.
E la operacio en lu es que huobres la boca del malaute, le sieu cap existent en le tieu se; e eleva la sieua lengua, e aprop inscideys aquel liament nervos segon la latitut entro que sia solvuda la lengua de la sua recencio.	And the operation on you is that you open the mouth of the patient, locate its original position there; and elevate their tongue, then incise that lymph along with nerves according to the width where the tongue has been freed from its recent location.
Mays si en aquela es alcuna duricia o denodacio, e aquo es stat per consolidacio de plagua, lahoras tu gieta unci e scindeys aquel per la latitut entro que aias inscindit le liament e sia dissolvuda la nodacio.	If there is any hardness or clotting in that area, and it has become established due to the healing of the wound, then you cut out an incision across the width where you have incised the lymph, so that the clotting dissolves.
E guarda te que no sia fayta fissura en le preon de la carn e que scindas aqui arceria e vengua flux de sanc.	And make sure that a crack is not made in the edge of the flesh and that you cut here so that pus can drain.
E aprop sia lavat le vestigi de la inscisio am ayguaros o am vi agre o am aygua frega; e aprop pausa dejos la lengua licini; so es meca la qual tengua le malaute dejos la lengua en quascuna nuoyt per so que no sia consolidat autra veguada.	And afterwards wash the remnants of the incision with hot water or add vinegar or scrub with water; and then have the patient rest their tongue in this position for every night so that it does not become established as another clotting.
Mays si accideys flux de sanc, pausa sobre le loc vetriol trissat; mays si le sanc ventz, lahoras cauteriza le loc am cauteri lantiginos le qual conveneys ad aquo.	If there occurs a flow of gall, place over the location where it is emitted; but if the gall escapes, then cauterize the location with an irritating cautery which you apply to that area.
E aprop aquel cura am las autras causas entro que sia sanat.	And that cure addresses other causes within so that they may be healed.
Capitol .xxxv.	Chapter xxxv.
De extraccio de ranula dejos la lengua.	For the extraction of a boil, use your tongue.
Alcunas veguadas accideys dejos la lengua apostema asemblant a nomla petita prohibent la lengua de la sua operacio natural; e fort leu es magnificada entro que huempla la boca.	Sometimes blisters occur on your tongue, resembling small pustules that prevent the tongue from performing its natural function. And enlarge them until they fill up the mouth.
E la operacio en lu es que huebras la boca del malaute sesent devant le solel e considera le apostema.	And in the operation, you open the patient's inner thigh sixty degrees towards the sun and consider the boil.
E si tu le vezes de fusca color o de negra, dur, al qual le malaute no atroba sentiment, lahoras no toques aquel quar es cranc.	And if you find it a dark color or black and hard, which the patient does not feel, then do not touch that which is tender.
E si es declinat a blancor, en le qual es humiditat, lahoras tu met le onci en lu, e inscideys aquel am spatum subtil, e inscindeys le de tota partida; e si sanc te ventz en la hora de la tua operacio, lahoras tu pausa desus zegi trissat, so es vetriol, entro que sia restreyt le sanc.	And if it has turned to whiteness, in which there is moisture, then you place the needle inside, and cut that under a thin surface, and cut from all sides; and if gall comes out during your operation, then pause over its right side, which is the gall bladder, so as to restrain the gall.
E aprop retorna a la obra tua entro que lo haias trayt am compliment de lu, entro que sia lavat am vi agre e sal; e cura aquel am l’autra curacio ad aquo entro que sia sanat.	And continue with your work until you have treated it according to its needs, after washing it with warm water and salt; and treat that according to the other treatment for it so that it may be healed.
Capitol .xxxvi.	Chapter xxxvi.
De extraccio de apostema de doas aurelhas e de aquel que es nada en le golayro e de las autras apostemas.	For the extraction of boils on both ears and that which is nothing in the genital region, as well as other boils.
Quan endeveno en le golayro godat, so son glandulas las quals son asembladas algodat, las quals accideysso deforas e son nompnadas doas aurelhas, las quals quan tu las curas am aquo que havem dit en la divisio e no es sanat, lahoras tu considera si le apostema es dur, de fusca color, de pauc sentiment, lahoras no toques aquel am ferr.	When it comes to the genital region, they are glands that are gathered in this area, and sometimes they appear outside and are called the two ears. When you treat them as we have said in the division, and if they are not healed, then you consider if the boil is hard, of dark color, with little sensation; then do not touch that with iron.
E si es de roga color e la razic es grossa, lahoras no toques aquela am ferr per le flux del sanc; abantz layssa aquel entro sia madurat, e lahoras o tu trauqueras aquel, o sira romput per si.	And if it is of yellow color and the root is thick, then do not touch that with iron because of the flow of gall; before letting it rest so that it matures, and then either you drain that, or it will burst on its own.
E si es de blanqua color, radon, e la razit de lu es subtil, lahoras aquel es que cove esser inscidit.	And if it is of white color, soft, and the root of it is thin, then that which must be considered to be cut.
E la operacio en lu es que consideras, denant la tua operacio, si ja ha repausat le apostema de lu caut am repaus complit o si es deminuit am alcuna deminucio; e lahoras fay sezer le malaute denant le soleyl, e·l cap de lu sia en le tieu se, e huebre la boca de lu, e le servidor prenent entre las suas mas prema la lengua de lu dejos am instrument mot noble del qual aquesta es la forma:	And for the operation on this patient, you consider whether before your operation, if the boil has rested under the cauterization or if it has diminished with some diminution; then have the patient stand in front of the sun, and the head be up to your left side, open his mouth, and the servant take between their hands his tongue, leaving it on an instrument made from a noble material which has this shape:
E sia fayt de argent o de aram, e sia subtil cum cotel.	And make it of silver or gold, and let it be thin like a thorn.
Donc cum tu premes am aquel la lengua e es mostrat a tu la apostema, e catz sobre aquel le tieu vezement, lahoras pren onci e fica aquel en l’amenla, e tira aquel a las partidas defora tant quant podes.	So when you press on that tongue and it shows the boil to you, and place your fingers on that area, then take the needle and make an incision there, and pull that outwards as much as you can from all directions.
Otra aquo que tiras alcuna causa de las tunicas, e aprop incideys aquela am instrument del qual aquesta es la forma:	Also, if you remove some cause of the tunics, then cut that with an instrument which has this shape:
e es asemblat a forceps, empero las extramitatz de lu son corvadas, ayssi que l’orrifici de quascuna de aquelas es en le endreyt del autra, mot agudas, le qual sia de ferr indi enbegut.	It is similar to forceps, but the extremities of it are curved so that the opening of each one of those faces in front of the other, sharp, made of iron and flattened.
Mays si aquest instrument no es a tu present, lahoras inscideys aquel am spatum del qual aquesta es la forma de lu: E sia agut de la una part, no agut del autra part.	If this instrument is not present for you, then cut that with the surface of it which has this shape: It is sharp on one side, but not sharp on the other.
E pus que has inscidit una mella, inscideys l’autra segon aquesta meteyssa manieyra de inscizio, e aprop la inscizio le malaute guarguarise de aygua frega	And after you have cut one side, then cut the other according to this method of incision, and afterwards apply the patient with rubbing water.
Mays si endeve flux de sanc, guarguarise aygua de decoccio de scorsa de milgrana o de fuelha de mirtra e semblantz ad aquel de las causas stiptiquas entro que·l flux del sanc sia restreyt, e aprop cura aquel entro que sia sanat.	And if it comes to the flow of gall, apply water from the decoction of hops or mistletoe leaves and resemble that among the causes that restrict, so as to restrain the flow of gall, and then treat that until it is healed.
E alcunas veguadas naysso en le guolayro autras apostemas otra aquelas doas aurelhas, e inscideys aquelas segon que yeu e dit en la inscizio de doas mellas engualment.	And sometimes blisters occur in the genital region other boils besides those two ears, then cut them according to what I have said and told about cutting both surfaces equally.
E yeu ja fu medicat una femna de apostema le qual era nat en le golayro de lu, le qual apostema tendia a color fusca, de pauc sentiment, le qual ja havia claus le golayro de lu, e la femna respirava am meat streyt, e ja havia prohibit a lu comestio e beure de aygua, e ja era pervenguda a la mort si mays agues stat per un dia o per dos.	And I have already treated a woman with a boil which was native in her genital area, this boil had a dark color, little sensation, it had already clotted her genital area and the woman could barely breathe, she was also prohibited from eating and drinking water, she was already on the brink of death if not for one more day or two.
E l’apostema ja tant havia pugat que havia mezes dos ramps entro que eyssiro per dos traucs.	And the boil had swollen so much that it contained two garlic cloves between which they could pass through with their fingers.
Donc yeu me cuytegui fisturalment e fiquegui en un de lor onci, e tiregui aquel, e atirada es de lu gran porcio, e aprop yeu incidigui aquela de on comprendegui del autre trau, e aprop yeu obrigui la boca de lu, e compremegui la sua lengua, e aprop yeu fiquegui le onci en aquela apostema.	And I cut it in the middle and left him with one of his needles, then pulled that out, and then pushed out most of its large portion, then I incised where I understood from the other side of the cut, and forced the patient's mouth open, pressed their tongue, and then placed the needle into that boil.
E aprop yeu abscizi gran partida de lu, e no corria de lu sino un pauc de sanc.	And I removed a large part of it, and there flowed out only a little gall from it.
Donc absolut es le guolayro de aquela femna, e comensec tantost beure aygua, e aprop presec vianda, donc yeu no cessegui inscidir de aquela apostema motas vetz per lonc temps, e succesia apostema en loc de aquel, le qual inscizia entro que es prolonguat aquel.	Then the genital region of that woman was completely restored, she started drinking water again and shortly after began eating food. So I did not stop cutting from that boil for a long time, and another boil formed in place of it, which continued to incise until that prolonged itself.
Donc yeu engen agui e cauterizegui le guolayro de lu, donc astec de addicio; e aprop yeu perambulegui e no saubi que fec Dieus de aquela aprop mi.	Then I open and cauterize the groin of the patient, then proceed to additional procedures; and afterwards I wander around, not knowing what God did with that part towards me.
Capitol .xxxvii.	Chapter xxxvii.
De inscizio de huvela quan es apostemada.	Of the beginning of the boil when it is infected.
Quan catarr deysen a la huvula, e es apostemada e es longa, lahoras ela es nompnada perpendicular; e si es en la partida dejos grossa e redonda, e lahoras ela es apelada buba.	When phlegm accumulates in the tonsil, and it is infected and extensive, then it is called "perpendicular"; and if it is at a point on your left side that is thick and round, then it is referred to as "a boil".
