Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim.
E aprop pausa aquel coto enbegut en boder o en grays de gualina.	And thus treat the patient who is well, and this is the pointed cautery.
Capitol .xii.	And thus treat the patient who is well, and this is the pointed cautery.
De cauterisacio de aygua descendent en le huel.	And thus treat the patient who is well, and this is the pointed cautery.
Quan a tu es declarat le comensament de aygua en le huel per les senhals les quals yeu he ditz en la divisio, lahoras comensa e dona en beure al malaute aquo que mondifique le cap de lu, e guarda aquel de totas humiditatz.	When you are told at the beginning of the water in the heel for the signs which I have said in the division, then begin and give the patient to drink water which modifies the head of the patient, and keep that away from all humidity
E fay aquel suzar en banh en degu per alcus jorns.	And thus treat the patient who is well, and this is the pointed cautery.
E aprop comanda a lu que raza le sieu cap, e cauteriza aquel am cauteri en le mieg loc del cap; e aprop cauteriza aquel am dos cauteris sobre dos templas si es le comensament de ysement de aygua en dos huels, o de la un latz si es comensamen de l’aygua en un huel.	And thus treat the patient who is well, and this is the pointed cautery.
Incideys am cauteri totas las venas e arcerias las quals so dejos la codena; e sian les cauteris en aquela lonh en la latitut de las templas.	Incideys am cauteri totas las venas e arcerias las quals so dejos la codena; e sian les cauteris en aquela lonh en la latitut de las templas.
E guarda te de fluxs de sanc quan es cauterizat; e si veses de lu fluxs de sanc, osta le am alcuna medicina, la qual es a tu possible.	And guard yourself from the flow of blood when it is cauterized; and if you see that there is still blood flowing, stop any medicine that you may have given.
E yeu vindre am savieza la qual es en extraccio de arcerias e am abscizio de aquelas e cautela de fluxs de sanc.	And I would add that you must have knowledge of the extraction of arteries and the excision of those, as well as being careful of the flow of blood.</start_of_turn>
E alcunas vetz es cauterizat en le cervitz dejos dos osses am dos cauteris dererament produzitz.	And each vein is cauterized at the cervix leaving two bones between two cauteries that are produced immediately.</start_of_turn
Capitol .xiii.	Chapter XIII.</start_of_turn>
De cauterizacio de lacrimas antiquas.	Of the cautery of ancient tears.</start_of_turn
Quan lacrimas dels huels so antiquas assuduament e per las venas e arterias las quals so en le loc manifest del cap defora e es verificat que aquo es superfluitatz frejas flecmatiquas, lahoras cauteriza aquel am cauteri le qual havem recontat en le capitol de comensament de aygua cazent en les huels, e am cauteri en le mieg loc del cap e am dos cauteris en la cervitz dejos dos templas, e am dos cauteris en la cervitz dejos dos osses.	When tears from the eyes are ancient, and are collected by the veins and arteries that are in the area of the forehead and it is verified that these are superfluous fatty phlegmas, then cauterize the one that we have recounted in the chapter on the commencement of water, and at the middle of the head and at two points in the cervix leaving two temples, and at two points in the cervix leaving two bones.</start_of_turn
E si indigeyses de addicio, lahoras cauteriza aquel en tot latz de la coa del huel sobre la extremitat del sobrecilh am petit cauteri.	And if you are doubtful, then cauterize that which is throughout the breadth of the cheek over the edge of the eyebrow with a small cautery.</start_of_turn
Capitol .xiiii.	Chapter XIV.</start_of_turn
De cauterizacio de fetor de nas.	Of the cautery of the smell of the nose.</start_of_turn
Quan tu medicas aquel am aquo que havem dit en la divisio e no aprofieyta la tua medicacio, lahoras tu aparelha e dona en beure al malaute las cochias per tres noytz; e aprop ras le cap de lu, e cauteriza le am cauteri migier am cauteri olivar.	When your physicians have done what we have said in the division and do not profit from your medicine, then you shall appear and give to the patient to drink for three nights; and then cleanse his head and cauterize the middle with the olive oil.</start_of_turn
E aprop cauteriza aquel am cauteri clavelh am dos cauteris sobre les dos sobrecilhs dejos les cabels un petit.	And cauterize that which is cauterized with the clove with two cauteries over the two eyebrows leaving the hair a little.</start_of_turn
E guarda te de la arceria que no incindas aquela.	And guard yourself from the burning that you do not burn that.</start_of_turn
E del cauteri clavilh aquesta es la forma.	And this is the form of the clove cautery.</start_of_turn
Capitol .xv.	Chapter XV.</start_of_turn
De cauteri de mollificacio de palpebras dels huels.	Of the cautery of the softening of the eyelids of the eyes.</start_of_turn
Quan la palpebra del huel es mollificada per malautia o per humiditat, lahoras cauteriza aquela palpebre1 am un cauteri am aquest cauteri lunar; e aquesta es la forma de lu:	When the eyelid of the eye is softened by disease or humidity, then you cauterize that eyelid with a cautery with a lunar shape; and this is the form of it:
E si vos, cauteriza aquel sobre les dos sobrecils un petit am dos cauteris en tota partida, e sian elonguatz de las timporas.	And if you wish, cauterize over the two eyebrows a little with two cauteries throughout, and they will be elongated from the temples.</start_of_turn
E sia la longitut de quascun cauteri segon la quantitat del sobrecil.	And the length of each cautery should be according to the quantity of the eyebrow.</start_of_turn
E no premas trop la tua ma am le cauteri, mays segon la quantitat que la tersa partida de la palpebre sia adhurida.	And do not press too much your hand with the cautery, but according to the quantity that the third part of the eyelid is adhered.</start_of_turn
Capitol .xvi.	Chapter XVI.</start_of_turn
De cauteri de la palpebre del huel quan les pels so convertitz a las partidas dedintz e punho le huel.	Of the cautery of the eye when the pupil is converted into parts and the pupil is put out of the eye.</start_of_turn
Quan les pels del huel son convertitz a las partidas dedintz ayssi que pungo le huel, cauteri en aquels es segon dos manieyras, quar cauteri o es am fer o es am medicina comburent.	When the pupils of the eye are converted into parts as soon as the pupil is put out of the eye, cauterize in those two ways, either by making or by medicine that burns.</start_of_turn
Si am cauteri de lu am foc, comanda al malaute denant aquo que leyse les sieus pels ayssi cum aquels les quals les mundan, entro que sian prolonguatz e engualhatz; e si punho aquel deves le lor naysement, lahoras tu strenh les huels de lu am una benda per so que no sia maugut entro que·ls pels sian nascutz.	If you cauterize with fire, command the patient to drink while the pupils are reading those that move them, until they are prolonged and equal; and if you put out the eye, then strengthen the eyes of the patient with a bandage so that it is not painful until the pupils are born.</start_of_turn
Donc cum siran nascutz e engualhatz, lahoras pausa le cap del malaute en le tieu se, e aprop senha sobre la palpebre dels huels de lu am tenta, am senhal le qual sia segon la figura de fulha de merta, e sia le comensament del senhal prop dels pels.	When the pupils are born and equal, then you pause the head of the patient in the gut and approach again over the eye of the patient with your hand, with a signal that is according to the figure of the holly leaf, and that is the beginning of the signal at the edge of the pupil.</start_of_turn
E aprop pausa coto enbegut en album de huou o en mucillatge de ptilli sobre le huel.	And approach slowly from behind with a bandage of wool or with mucus of fish over the eye.</start_of_turn
E aprop igneys le cauteri del qual aquesta es la forma de lu.	And approach quickly the cautery of which this is the form.</start_of_turn
E aprop cauteriza sobre la figura la qual as senhada, petit a petit, em motas veguadas, entro que sia comburida la superficia de la codena la qual es ayssi cum fuelha de mirta, tota aparent propriament.	And approach cauterizing over the figure that you have signaled, little by little, in burnt patches, until the surface of the bone that is just like a holly leaf is completely burned out, quite openly indeed.</start_of_turn
E senhal de sanetat de la tieua obra es que tu vegus la palpebre de l’huel ja esser contrayta e·ls pels de lu esser elevatz deves la punctura del huel.	The sign of safety in your work is that you see the pupil of the eye already contracted and the eyelids elevated above the puncture of the eye.
E donc eleva la tua ma e laysa aquel per tres jorns, e aprop pausa sobre lu coto am boder entro que sia eredicada la scara.	Therefore raise your hand and place it there for three days, and keep your hand resting on the edge until the wound is healed.</end_of_turn>
E aprop cura aquela am enguent entro que sia sanat.	And take care of that which is swollen until it is healed.</end_of_turn>
Mays si retorna per les pels alcuna causa aprop lor naysement e la palpebra es mollificada, lahoras fay autra vetz le cauteri sobre aquel tot ayssi cum avias fayt primieyrament.	Maybe if it returns for any reason, then immediately remove the swelling and soften the pupil, for the hour will come again when you will make the puncture once more.</end_of_turn
Mays si les pels so en la palpebra dejos, lahoras cauterisa aquela entro que sia elevada al sieu loc natural e sia engualhat e que les pels no punhan le huelh.	Maybe if the swelling is in the pupil, then immediately cauterize that until it is raised to its natural level and is equalized, and that the pupil does not touch the eye again.</end_of_turn>
Mays le cauteri am medicina comburent aquest es que comandes al malaute que leyse les pels entro que sian prolonguatz e engualhatz, e aprop sia fayta de carta de drap la forma de fuelha de mirtra.	Maybe the cautery will suffice for the medicine because you command the patient to rest the swelling until it is prolonged and equalized, and you will make the mark of the cautery in the form of a leaf of ivy.</end_of_turn
E aprop pren de sabo conogut e de caus viva ana unc. .i., o quays aquo, e aprop mescle3 aquelas causas be, e fay aquo am festinacio per so que no sia enfregidat; e aprop expandeys de aquo sobre la carta la qual es fayta ayssi cum forma de fulha de mirtra, e pausa aquel sobre la un huel od amdos; e pausa dejos le huel coto enbegut en album de huou, e el cap del malaute sia en le tieu se.	And take a piece of lint with a little bit of ointment and put it in the wound.</end_of_turn> namely.</end_of_turn> Or what you will, mix these things together, and make a fasting for so that it is not inflamed; and expand a little of that over the mark which is made like a leaf of ivy, and place that on the eye or both; and keep the eye covered in a bag of wine, and the head of the patient is in the thigh.</end_of_turn
E pausa le dit sobre le medicina e prem aquela un petit e no la mauguas entro que lo malaute senta la mordicacio de la medicina, quar mordicacio es en lu ayssi cum de foc.	And keep saying about the medicine and give it a little bit and do not touch it until the patient feels the bitterness of the medicine, which is in them just like fire.</end_of_turn
E donc cum percevera aquo que el atrobo mordicacio, lahoras leyssa la medicina e mau aquela am le tieu dit; donc cum cessa la mordicacio, lahoras remau la medicina he lava le huel am aygua; e lahoras considera si vezes la palpebra ja es levada ayssi cum es lavada deves la costriccio am foc o am incisio, quar lahoras esta be; e si no torna sobre aquela de la medicina sobre le loc en le qual no ha empremut la medicina e no se denigra entro que sia engualhada la tua operacio e sia contrayt le huel.	Therefore when you perceive that the other bitterness has ceased, then read the medicine and do not touch it until I tell you that; when the bitterness has ceased, then remove the medicine and wash the eye with water; and consider that sometimes the pupil is already raised just like after being washed over the constriction caused by fire or incision, for the hour this is good; and if it does not return from the medicine over the area where you did not imprint the medicine and it does not fall down until the operation is healed and the pupil is contracted.</end_of_turn
E aprop pausa sobre lu coto am boder entro que sia eradicada la codena de la adhustio, e aprop cura aquel am enguent deafinicon o am autre entro que sia sanat.	And keep your hand resting on the edge until the swelling of the wound has disappeared, and take care of that which is swollen again until it is healed.
E es necessari a tu, deves la tua operacio que guardes am pervigil diligencia que en le huel no caia re de la medicina, e si la palpebre aprop alscus dias es mollificada e alcuna causa dels pels punh en le huel, lahoras itera la tua medicina sobre aquel loc le qual de la palpebre es mollificat, e propriamen ayssi quo as fayt al comensament, e aprop enaviro lu entro que sia sanat.	It is necessary for you to know that you must keep your eye on the eye so that no more medicine falls into it, and if the pupil is somewhat days softened by any cause of the swelling of the eye, then repeat your medicine over that area which was softened, just as you did at the beginning, and do not delay until it is healed.</end_of_turn
E aquesta es la forma de fuelha de mirtra.	This is the form of a ivy leaf.</end_of_turn
E sapias que les huels dels homes son diversificatz segon la magnitut e la parvitat, e donc segon aquo es fayta la tua contraccio.	You know that the humors of men are diverse according to their magnitude and their thinness, and therefore according to what is useful for your contraction.</end_of_turn>
E no sira amaguada la via de rectetut ad aquel al qual es studi en aquesta art.	And do not be ashamed of the way of proceeding in this art.</end_of_turn
Capitol .xvii.	Chapter XVII.</end_of_turn>
De cauterizacio de fistula que es en le lacrimal de l’huel.	Of cauterization of the fistula that is in the lacrimal of the eye.</end_of_turn
Quan tu curas fistula am aquo que havem dit en las divisios de las malautias e no confereys la tua curacio, lahoras cove que tu cauterizas aquela segon aquesta manieyra: comanda al malaute que pause le cap sieu en le tieu se, e tengua le cap de lu alcun ministre entre las tieuas mas en tal manieyra que no sia maugut ni agitat am le sieu cap.	When you treat the fistula with that which we have said in the divisions of the diseases and you do not confide your care, then you must know that you must cauterize that in the following manner: command the patient to keep their head down in the thigh, and hold the head of the patient by any minister between the thighs in such a manner that it is not stifled or shaken at the head of the patient.</end>
E aprop pausa coto enfus en album de huou o en mucellage de ptilli sobre le huel de lu.	And keep the eye covered in a bag of wine or in mucus on the eye of the patient.</end_of_turn
E aprop igneys le cauteri del qual aquesta es la forma:	And take the cautery of which this is the form:
le qual sia conquau, ayssi cum es forma de cana o de pena de voltor, de la una extremitat am la qual es fayta lo cauteri.	which is conquered, like the shape of a cane or of a pinwheel, from one extremity to the other where the cautery is to be made.</end_of_turn
E si voys, sia penetrant entro a la autra extremitat.	And if you will, penetrate through to the other extremity.</end_of_turn
E si vols sia sort ayssi cum tenta.	And if you wish, you can also remove it like this.</start_of_turn
Mays empero aquel que es concau es milhor a la tieua obra.	However, that which is conquered is better for the work.</end_of_turn
E aprop prem la fistula si es uberta, e tra de lu sania et exsicca aquela.	And immediately close the fistula if it is open, and bring healing to it and dry that.</end_of_turn
E si no es uberta, lahoras obre aquela e extratz la poyredura de lu.	If it is not opened, then open that and extract the purulent discharge from it.
E aprop pausa sobre lu le cauteri le qual sia be ignit, e te am aquel la tieua ma un petit deves le cauteri del huel a la partida del nas, per so que no erre la tua ma o le malaute sia enquietat, e lahoras pausa le cauteri en le grays del huel e corrompas aquel.	And if it is necessary to make points on the surface of the foot, then do so with a pointed cautery. And hold your hand a little below the nose, so that your hand does not move or the patient becomes agitated, and when you have finished, remove the cautery from the wound and close it up with whatever is necessary.</end_of_turn>
E donc si al comensament del tieu cauteri perve entro al os, bo es; e sino, lahoras itera le cauteri una veguada o dos, si mestiers era; e layssa aquel ayssi per tres jorns, e aprop pausa sobre aquel coto am boder e enviro lu am enguent exsiccatiu entro que sia sanat.	Therefore, if at the beginning of the incision the bone has already entered, it is not good; but if not, repeat the incision once or twice, if necessary; and leave that for three days. And then place your hand over that area around the border and send it out dry until it is healed.</end_of_turn>
Mays si eran passatz xi dias e no es sanat, lahoras pausa sobre lu medicina aguda corrosiva entro que l’os sia descubert e sia ras segon que conveneys en le sieu capitol.	Even if it has been several days and it is not healed, then place over it corrosive acute medicine until the bone is uncovered and is as it should be according to what is said in the capital chapter.</end_of_turn>
E es autra manieyra de cauteri de fistula la qual alscus primiers diysero: enten al loc de la fistula e fen aquela e aprop pausa en aquela fissura camaen subtil del qual es la forma de lu: E fon en aquela la quantitat de i unc de plom fundut; e te la tua ma am camaem am bona retencio, e no sia maugut le malaute per so que le plom fundut no pervengua al huel de aquel; e cove que pausas sobre le huel del malaute coto enfus en album de huou o en aygua, quar plom adhureys le loc de la fistula e sana aquela per sanacio meravilhora.	And another way of cautering a fistula is as follows: enter the location of the fistula and make that opening and then place your hand in that rough cavernous space of which is the form of it: and put in that the quantity of the black pepper seeds that are found; and hold your hand firmly in place, so that the patient does not faint due to the smell of that; and cover the face of the patient with a cushion filled with hay or in water, so that the pepper seeds do not reach the nose of that.</end_of_turn
E si la fistula es sanada am aquo que havem dit del cauteri e de la curacio, bo es; e sino, lahoras es necessari aministrar trauc del nas e reduzir la fistula al cors del nas segon que vindra en son loc propri.	And if the fistula is healed with what has been said of the cautery and the treatment, it is not good; but if not, it is necessary to administer medicine through the nose and reduce the fistula to the root of the nose according to what is appropriate in that location.</end_of_turn
Capitol .xviii.	Chapter XVIII.</end_of_turn>
De cauterizacio de la fendedura des potz.	Of cautering of the wound it is said.</end_of_turn
Motas veguadas accideysso fissuras en las labias, e majorment en las labias dels enfantz.	Many times accidental incisions occur in the lips, and more especially in the lips of children.</end_of_turn
Donc cum tu curas aquelas fissuras am aquo que nos havem dit en las divisios e no aprofieyta la tua cura, lahoras igneys le cauteri petit cutellar segon aquesta forma que s’ensiec:	Therefore, when you cure those incisions with what has been said in the divisions and do not neglect your treatment, then do the following:
E sia la conquavitat de lu segon la subtilitat de cotella.	And be the concavity of it according to the softness of the flesh.</end_of_turn
Aprop pausa aquel init cuytadament en aquelas fissuras entro que·l cauteri pervengua al preon de las fissuras.	And hold that firmly in those incisions until the cautery reaches the base of the incisions.</end_of_turn
E aprop cura aquel am cerotz entro que sia sanat.	And take care of that until it is healed.</end_of_turn
Capitol .xix.	Chapter XIX.</end_of_turn
De cauterizacio de fistula en la boca.	Of cautering of fistula in the mouth.</end_of_turn
Quan en la razit de uvula o en le paladar o en las razitz de las dentz endeve apostema e aprop fa brac, e aprop es rompuda, e aprop es antiquada, e corr brac e es fayta fistula, e aprop tu curas aquela e no aprofieyta a curacio, lahoras cove que tu igniscas cauteri segon la quantitat que sia receubuda en la fistula, e aprop met aquel ignit en le trauc de la fistola, e te la tua ma entro que pervengua le ferr ignit al preon de lu, e al derier de lu fazen aysso una veguada o dos; e aprop cura aquel am aquo que nos havem dit de la curacio entro que sia sanat.	When in the root of the uvula or on the palate or in the roots of the teeth there is swelling and it is broken, and it is old, and there is a fistula, and you neglect the treatment, then cover that and do not neglect treatment. Then ignite the cautery according to the quantity that is received in the fistula, and put that flame in the opening of the fistula, and hold your hand over that until the flame reaches the root of it, and after that do it once or twice. And take care of that until it is healed.</end_of_turn
E donc si la sania es abscindita e es sanat, bo es; e sino, lahoras es necessari de descubrir le loc e hostar le os corrumput segon que vindra en son capitol.	Therefore, if the healing is abscesses and is healed, it is not good; but if not, it is necessary to uncover the location and host the corrupt bone according to what is appropriate in that chapter.</end_of_turn
Capitol .xx.	Chapter XX.</end_of_turn
De cauterisacio de las dentz e de mollificacio de las angivas.	Of cautering of the teeth and of softening of the arteries.</end_of_turn
Quan las angivas son mollificadas per humiditat e las dentz son maugudas, e curas aquelas am medicinas e no confereys, lahoras pausa le cap del malaute en le tieu se, e aprop igneys le cauteri la forma del qual vindra aprop aysso, enayssi que tu pauses la quanula sobre la dent e entromet en aquela le cauteri ignit festinantment, e te la tieua ma un petit entro que·l malaute cente la calor del foc a la razit de la dent esser pervenguda.	When the arteries are softened by humidity and the teeth are blackened, and you treat those with medicines and do not confer them, then place your hand over the patient's cheek in the neck and do the following: ignite the cautery in the shape that will come to you, and while you are holding that place your hand over the tooth so that the flame does not reach the root of the tooth being cauterized.</end_of_turn
E aprop leva la tua ma, e aprop itera le cauteri alcunas veguadas segon que vols.	And then take away your hand and repeat the cautery several times as you wish.</end_of_turn
E aprop le malaute huompla la sua boca de aygua de sal e tengua aquela per una hora, e pueys stupa aquela, quar la dent mauguda es fermada e la gengiva mollificada es strenguda e la humiditat corrompuda es exsiccada.	And then rinse the patient's mouth with salt water and keep it there for an hour, and then remove it, because the blackened tooth is stopped and the softened gum is strengthened and the humidity that was corrupted is dried up.</end_of_turn
Capitol .xxi.	Chapter XXI.</end_of_turn
De cauterisacio de dolor de dent.	Of cautering of toothache.</end_of_turn
Quan dolor de dent es per fregiditat, o en lu es freg o verm, o no comfereys la curacio am medicina, lahoras cauteri en aquela es segon dos manieyras: o cauteri am boder de vacas, o cauteri am foc.	When toothache is caused by cold, or if it is cold or warm, or if you do not comply with the treatment with medicine, then the cautery is used in two ways: either at the edge of the cows or at the fire.
Cauteri am boder es que tu prenguas boder de vacas e bulhas aquel en culhe de ferr , e aprop pren coto e envolopa le sobre la extremitat de la tenta, e aprop enmergeys aquel am boder bulhit, e pausa aquel sobre la dent dolorosa festinantment entro que sia enfregidat.	The cautery is applied at the edge of the cows (lip of the tooth) or at the fire (hot iron).
E aprop itera aquela alcunas veguadas entro que la vertut del foc pervengua a la razit de la dentz.	And thus repeat the process until the force of the fire reaches the root of the tooth
E si voys, submergeys lana o coto en le boder desus dit, e pausa aquel sobre la dent dolent, e pausa sobre aquel ferr ignit entro que·l ferr pervengua al preon de la conquavitat de la dent.	If you wish, immerse wool or cotton in the border of the tooth and place it over the painful tooth, and place your hand over the iron until the iron reaches the depth of the cavity of the tooth.
Mays empero la cauterizacio am foc es que tu atendas a la quannula de eram o de ferr, e sia en le cor de lu alcuna grocesa e la acuitat del foc no pervengua a la boca del malaute.	However, the cautery with the iron is more dangerous than with the cows or the flame, for it must be observed when the air or the iron is too hot, and that in the belly of the patient there is any swelling or pain.
E aprop igneys le cauteri la forma del qual vindra, e pausa aquel sobre la dent e te la tua ma entro que·l cauteri sia enfregidat; e fay aquo alcunas veguadas quar la dolor sira remauguda o en aquel dia o en l’autre dia.	And thus remove the form which comes from the cautery, and place your hand over the tooth until the cautery is cool; and do whatever it takes for the pain to disappear, whether on that day or the next day or the day after
E cove que per empressio de aquel cauteri que·l malaute umpla la sieua boca de bon boder e tengua aquel per una hora e aprop scupa le; e aquesta es la forma del cauteri.	And so it is commanded that the patient should fill his mouth with good butter for an hour and then remove it; and this is the way of the cautery
E cauteriza am qual que tu voys extremittat segon que a tu es possible.	And cauterize as much as you are able according to your means
E aquesta es la forma de la cannula:	This is the way of the cannula:
Capitol .xxii.	Chapter XXII.</start_of_turn>
De cauterizacio de extrophulos.	Of the cautery of exostoses.</start_of_turn>
Quan extrophulos so de flecma e de humors fregas e no so hobedientz a digistio per medicinas e tu voys la digistio de aquelas leugerament, lahoras tu igneys le cauteri conquau la forma del qual es aquesta seguen, havent dos extremitatz hubertas per que yesca le fum deves le cauteri per l’autra extremitat, e pausa aquel ignit sobre aquel apostema una veguada, e autre si indigeyses de aquel, entro que pervengua al preon del apostema.	When exostoses are of flexibility and cold humors and do not submit to digestion by medicines, then you must cauterize them slightly. For this purpose, hold two fingers closed so as to protect the surrounding parts from the fumes of the cautery, and place the ignited iron on the apex of the excrescence for a single herb, or two if you think it necessary, until the iron reaches the depth of the excrescence.
E si l’apostema es pauca, lahoras pausa le cauteri segon la quantitat del apostema, e aprop leyssa le per tres jorns e pausa sobre lu coto enfus en boder entro que sia remaugut aquo que·l foc ha comburit.	And if the excrescence is small, then pause the cautery according to the quantity of the excrescence, and apply a compress for three days and place your hand over it covered with butter until it is consumed what the fire has burned
E aprop cura aquel am enguent e tentas e draps entro que sia sanat.	And take care that the gum, the nails, and the clothes are not damaged until it is healed
E la forma de la cannula o deu cauteri a tal es comveyter.	And the way of the cannula or gives the cautery in this way.
Capitol .xxiii.	Chapter XXIII.</start_of_turn
De cauterizacio de rauquiera de votz e de constriccio de ale.	Of the cautery of the voice and the constriction of the throat
Quan las humiditatz veno sobre le quanal del pulmo, e majorment quan aquo es am fregiditat de compleccio, lahoras cove que·l malaute sia evacuat al comensament am medicinas laxativas, e aprop cauteriza aquel deves la razit del golayro en le loc depremegut.	When humidity is over the root of the lung, and especially when it is of cold composition, then it is necessary to evacuate the patient with laxatives at the beginning of treatment, and then cauterize that which is under the edge of the epiglottis in the depressed area.</start_of_turn>
E guarda te que no pervenguas am le cauteri al golayro ni no comburas de la codena de lu sino un pauc.	And take care that you do not reach the epiglottis with the cautery or that you do not burn the cord of the voice, but only a little.</start_of_turn>
E cauteriza aquel am autra cauteri deves la junctura del col en le derier espondil de lu.	And cauterize that which is another cautery to be made at the junction of the cartilage of the collar with the last vertebra of the neck.</start_of_turn
E·l cauteri de lu sia clavilh sego la maniera precedent.	And the cautery of the collarbone is carried out as before.</start_of_turn
E aprop cura aquel am aquo que es precedit entro que sia sanat.	And take care that what precedes is done until it is healed.</start_of_turn>
Capitol .xxiiii.	Chapter XXIV.</start_of_turn
De cauterizacio de malautia del pulmo e de tos.	Of the cautery of the pulmonary disease and cough
Quan tos e malautia de pulmo so de humiditatz fregas e le malaute no ha febre ni tisic e es malautia antiqua, lahoras cauterisa aquel am dos cauteris sobre la furcula en les locz depremegutz leontz e buoytz; e am autra cauteri en le mieg loc del pietz entre dos mamillos; e sia le cauteri clavilh segon la forma precedent.	When cough and pulmonary disease are of cold humidity and the patient has neither fever nor chills and is an old disease, then cauterize twice on the furcula in the depressed areas of the lung and between two nipples; and make the cautery of the collarbone as before.</start_of_turn>
E si vols, sia la tua cauterizacio punctan am le cauteri que es apelat puncta, la forma del qual precedeys en la ponctacio de dolor de aurelhas.	And if you wish, make the punctures with the cautery that is called punctate, of the form which is described in the puncture of heel pain.</start_of_turn
E sian puntz entro cays ad aquels; e aprop cura aquel am aquo meteys que es precedit entro que sia sanat.	And do the punctures inside the cavity as well as outside; and take care that what precedes is done until it is healed.</start_of_turn
E ya sia le cauteri haventz tres ramps quar cauterizacio es am aquel: am una veguada podes far tres cauteris segon aquesta forma:	And thus the cautery should not have three ramps, for the cautery is at that point: one should make three cauteries in this way:
Capitol .xxv.	And thus the cautery should not have three ramps, for the cautery is at that point: one should make three cauteries in this way:
De cauterizacio de titillic que es le cap del ajutori.	And thus the cautery should not have three ramps, for the cautery is at that point: one should make three cauteries in this way: from the cautery of the little toe which is the head of the assistant.
Quan le cap del ajutori es dislocat per causa de humiditatz lubricas e no es fermat en la hora del sieu retornament deves la sua dislocacio entro que sia a lu aquo costuma de retornar, e aprop per un petit movement es deslocat ayssi que s’endeve, ayssi cum nos havem testificat, lahoras cove que primieyrament redusiscas la dislocacio, e aprop le malaute sia reversat sobre le sieu dos o sobre le latz sa; e aprop eleva la codena la qual es en la partida dedintz del citillic a las partidas desus am les ditz de la tua ma sinistra, si la junctura es dislocada a las partidas dedintz.	When the head of the assistant is dislocated due to greasy humidity and is not fixed at the time of the setting sun, you must return its dislocation until it returns by itself as it is commonly known. And thus by a slight movement it is displaced again as soon as it has gone, as we have testified. Therefore, when the dislocation first occurs, you must first reduce it, and then restore the patient either face down or on the side; and raise the heel which is in the groin of the little toe to the parts below, if the joint is dislocated downwards.
E aprop igneys le cauteri havent dos caps; e aquesta es la forma de lu:	And thus the cautery should not have two heads; and this is the way to do it:
E aprop cauteriza la codena entro que penetre aquela entro al autre latz; e vindra la figura de cauterizacio lahoras de iv caps cauteris.	And thus the cautery should not have two heads; and thus cauterize the heel until it penetrates the other side; and the figure of the cautery will be that of four heads of cautery.
e so aquel subtils segon la quantitat de tenta; e aquesta es la forma de lu:	And thus according to the quantity of hair; and this is the way to do it
E alcunas veguadas es ajustat segon aquest comte i per que son les cauteris .viii.	And every fold is adjusted according to this count and because there are eight cauteries
E aprop pausa sobre le cauteri porys cuytz am sal, e aprop fay adherir le malaute a trenquilitat, e lo membre no sia maugut per alcun temps entro que sia confortat.	And thus keep your hand over the cautery pores with salt, and make the patient adhere to tranquility, and the limb should not be moved for any time until it is comforted
E si la dislocacio es a las partidas desus e tart es fayt aquo, lahoras cauteriza sobre le muscle am cauteri clavilh o am motz cauteris puntan, quar la junctura es confermada e la humiditat es romauguda e le malaute es sanat.	And if the dislocation is to the lower parts and it is urgent, then cauterize over the muscle at the head of the cautery or with several pointed cauteries, so that the joint is confirmed and the humidity is reduced and the patient is healed.
Capitol .xxvi.	Capitol XXVVI.
De cauterizacio del stomac.	Of the cautery of the stomach.
Quan veno en l’estomac freg e motas humiditatz entro que aquel extrazo de la sua compleccio e so multiplicatz raumases a lu, e si tu continuas las manieyras de curacio e no confereyso, lahoras cove que le malaute sia sobre le sieu dos ressupinat, e extenda las suas mas e las suas coysas, e aprop cauteriza aquel am tres cauteris: an un cauteri dejos le pietz per la quantitat d’un dit am cauteri clavilh, e am dos cauteris dejos del dos costatz del cauteri, entro que vengua la figura de cauteri triangulada; e elonga entre els que no sian ajustatz que faran poyredura.	When there is cold and moist humors in the stomach that cause swelling and multiply the worms in it, and if you continue your treatment methods and do not confirm them, then you must make the patient lie face down, extend their limbs and buttocks, and make three cauteries: one on the heel leaving the toes for the amount of a finger at the head of the cautery, and two on the two sides of the cautery, until the triangular figure of the cautery is formed; and lengthen between those that are not adjusted that will make the wound less painful.
E si la profunditat del cauteri la quantitat de les dos terses de la grocesa de la codena.	And if the depth of the cautery is the amount of two-thirds of the thickness of the heel
E sia la figura del cauteri segon aquesta forma ses addicio, E si vols, cauteriza am gran cauteri en le mieg loc del estomac segon aquesta forma; et aquest sia un cauteri segon la forma de cercle segon aquesta forma:	And the figure of the cautery is as follows: these are additional cauteries. And if you wish, cauterize with a large cautery in the middle of the stomach as follows; and this is a circle cautery as follows:
E sia cauterizat l’estomac punctan ad aquel que de aquest cauteri es spaventat: e es que tu senhes sobre l’estomac punt segon la quantitat que voles am tenta, e aprop cauteriza aquel am cauteri en les puntz; e aprop cura aquel am la curacio qu’es precedita entro que sia sanat.	And the stomach should be cauterized point by point at that point where it is most sensitive. And you should mark on the stomach point by point according to the amount you wish on the hair, and then cauterize at those points; and take care of that which precedes until it is healed.
Capitol .xxvii.	Capitol XXVVII
De cauterizacio del fietge fret.	Of the cautery of the painful heel
