Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
E alcunas veguadas naysso en le guolayro autras apostemas otra aquelas doas aurelhas, e inscideys aquelas segon que yeu e dit en la inscizio de doas mellas engualment.	And sometimes in the throat there are other abscesses other than those two ears; and incision them according to what you see and say in the incision of two parts alike.
E yeu ja fu medicat una femna de apostema le qual era nat en le golayro de lu, le qual apostema tendia a color fusca, de pauc sentiment, le qual ja havia claus le golayro de lu, e la femna respirava am meat streyt, e ja havia prohibit a lu comestio e beure de aygua, e ja era pervenguda a la mort si mays agues stat per un dia o per dos.	And I was once treating a woman of an abscess which was occurring in her throat; and that abscess was of dusky color, of little feeling, which had closed her throat, and the woman was breathing with difficulty, and she had prohibited eating and drinking water, and she was brought to the point of death unless she had stood for one or two days.
E l’apostema ja tant havia pugat que havia mezes dos ramps entro que eyssiro per dos traucs.	And that abscess had grown so much that it had made two holes through which pus was flowing.
Donc yeu me cuytegui fisturalment e fiquegui en un de lor onci, e tiregui aquel, e atirada es de lu gran porcio, e aprop yeu incidigui aquela de on comprendegui del autre trau, e aprop yeu obrigui la boca de lu, e compremegui la sua lengua, e aprop yeu fiquegui le onci en aquela apostema.	Therefore I cut the throat carefully and put in one of them a probe, and drew out that pus and a great part of it, and then I incision the other side from where I understood the other tract; and then I opened the mouth of him, and grasped his tongue, and then I put the probe into that abscess.
E aprop yeu abscizi gran partida de lu, e no corria de lu sino un pauc de sanc.	And then I cut out a great part of it, and there flowed from it only a little blood.
Donc absolut es le guolayro de aquela femna, e comensec tantost beure aygua, e aprop presec vianda, donc yeu no cessegui inscidir de aquela apostema motas vetz per lonc temps, e succesia apostema en loc de aquel, le qual inscizia entro que es prolonguat aquel.	Therefore the throat of that woman was completely opened, and she began at once to drink water, and then to take food; therefore I did not cease to incision that abscess many times for a long time, and an abscess succeeded in place of that one which I incision until it was prolonged.
Donc yeu engen agui e cauterizegui le guolayro de lu, donc astec de addicio; e aprop yeu perambulegui e no saubi que fec Dieus de aquela aprop mi.	Therefore I had the throat of her cauterized and then sewed it up, therefore from that I walked around and did not know what God made of that one.
Capitol .xxxvii.	Chapter 37.
De inscizio de huvela quan es apostemada.	Of incision of membrane when it is abscessed.
Quan catarr deysen a la huvula, e es apostemada e es longa, lahoras ela es nompnada perpendicular; e si es en la partida dejos grossa e redonda, e lahoras ela es apelada buba.	When catarrh occurs in the uvula, and it is abscessed and is long, then it is named perpendicular; and if it is at its lower part thick and round, then it is named buba.
Mays quan es curada am aquo que havem dit en la divisio, e no comfereys la tua curacio, e eyssament ja vezes que apostema caut ja es ostat de lu e es subtil, lahoras cove que tu inscidas aquela que es agreguadas redonda; e si es ad aquela longitut, e es sanguina, de fusca color o de negre, e no es a lu centiment, lahoras cove que tu temtes la inscizio de lu, quar en aquela es temor sobre le malaute.	But when it is healed with what you have said in the division and your treatment does not confer, and then there occurs that the abscess cauterized is last from her and is subtle; and if it is to that length and is bloody, of dusky color or black, and is not to him sensible, then beware that you incision it for in that one is fear over the patient.
E quan tu vezes aquela segon la manieyra que yeu he dita de la sua blancor e longuesa, que tu fassas sezer le malaute e premas la lengua de lu am instrument del qual procesic la sua forma e aprop fica le onci en la nuva, e tira aquela en jos e inscideys aquela am un de dos instrumentz les quals e ditz en la inscizio de dos mellas.	And when you see that according to the manner that I have said of its whiteness and length, then make the patient lie down and press his tongue with an instrument of which you have described the form, and then put the probe in the new one, and draw that downward and incision it with one of two instruments of which you have said in the incision of two parts.
E cove que no inscidas aquela sino aquo que es ajustat sobre le terme natural ses addicio, quar si tu inscides de lu mays, lediyras le sieu parlar.	And beware that you incision it except what is adjusted over the natural term for addition, for if you incision from it more, you will break his speech.
E aprop la inscizio, usa de aquo le qual havem recomtat en la inscizio de dos mellas, e cura aquela entro que sia sanat.	And then the incision, use what we have recommended in the incision of two parts, and cure that one until it is healed.
Mays si era le malaute espaventat per la inscizio de lu, cove que use de engen en la cauterizacio de lu ses temor, e la manieyra del cauteri en lu no es sino am aygua aguda, e es que tu pauses le cap del malaute en le tieu se, e aprop prem la lengua de lu am le instrument le qual havem dit, e aprop pren de l’aygua la qual havem dita en le capitol de cauterizacio, e comfeys am aquela caus viva, e pausa aquela no spessa ni subtil, e de aquela omple la concavitat de l’estrument del qual aquesta es la forma:	But if the patient was frightened by the incision of him, beware that you use gentleness in the cauterization of him without fear, and the manner of the cautery in him is only with sharp water; and it shall be that you lay the head of the patient in your lap, and then press his tongue with the instrument which we have said, and then take of the water which we have said in the chapter of cauterization, and confer with that live cause, and pause that not thick nor subtle, and of that fill the concavity of the instrument of which this is the form:
Sia la extramitat de lu conquavitat en la qual sia pausada la medicina ayssi cum la conquavitat de culher de ray, e pausa le strument am la medicina sobre la vula, e·l malaute jagua sobre le sieu latz per so que corro saliva o musellage de la boca de aquel per la intrinscequa medicina, per so que no deyssenda de aquela deguna causa sobre le golayro de lu e que ledesca aquel.	Let the end of it be hollow in which is paused the medicine as with the concavity of spoon of ray; and pause the instrument with the medicine over the uvula, and the patient let lie on his side so that flow saliva or mucilage of the mouth of him because no any cause descend over the throat of him and that it thaws that.
E aprop te la tua ma am la medicina, e exprem aquela sobre la uvula per l’espazi de miega hora entro que vegas aquela esser denegrada e sedada per la mordicacio de la medicina.	And then hold your hand with the medicine, and express that over the uvula for the space of a half hour until you see that to be blackened and dulled by the biting of the medicine.
E si vols, prengues coto e envolopes aquel sobre la extremitat del ray, e submergeys le coto en la medicina, e entrometas le ray am le coto en una canula de sobre entro que·l coto adheresca en aquela canula, e fay aquo tantas vetz entro que consiegues aquo que vols de la cauterizacio de la uva, e aprop leyssa aquela quar ela se seccara e cayra aprop tres dias o quatre.	And if you wish, take thread and wrap that over the end of the ray; and immerse the thread in the medicine and insert the ray with the thread into a cannula of above so that the thread adheres in that cannula, and do that as many times until you accomplish what you wish of the cauterization of the grape, and then let it dry that for three or four days.
E si indigeysses que iteras la medicina, itera aquela, e aprop la cauterizacio abstergeys en le circuit de la uva am coto enbegut en boder, e mondifica am aquel aquo que es en le circuit de lu de la medicina, e sia lavat am aygua frega, e sia curat deforo am embrocacio, e dedintz am guarguarismes entro que sia sanat.	And if indigestions that repeat the medicine, repeat that, and then the cauterization cleanse in the circuit of the grape with thread immersed in wine, and cleanse with that what is in the circuit of it of the medicine; and be washed with rubbed water, and be cured with ointment, and teeth with remedies until it is healed.
E aquesta especia de curacio es pus salva que inscizio e pus long de temor.	And this kind of cure is more safe than incision and longer lasting in terms of fear.
Alcunas veguadas es curada la uvuola am aquo que es pus subtil que cauteri e inscizio, quar es curat am subfumigacio en aquesta manieyra: recipe calament, ysop, origua, ruda, scicados arabic, camamilla, broyda e semblant ad aquels de las erbas, e ajusta totas aquelas causas, o alcunas de lor, en una ola, e sian submergidas am vi agre, e bulhan; e la ola sia be lutada am lut decentment, e sia en le mieg loc de la ola un trauc, sobre le qual sia pausat un instrument conquau de aram segon aquesta manieyra; sia fayt de argent o de aram.	Sometimes the uvula is cured by something more subtle than cauterization and incision; it is cured by sub-fumigation in this way: take calamus, hyssop, oregano, rue, Arabic thistles, camomile, bromides, and similar ingredients from among the herbs, and prepare all of those things, or some of them, in a bowl, and let them be submerged in agreeably sour wine, and let the wine boil; and let the bowl be properly luted, and let there be a hole in the middle of the bowl through which an appropriately-shaped instrument made of silver or copper is placed; it should be made of silver or copper.
E sia entromesa la extremitat en la boca del malaute entro que la vapor poge a la uvula sobre la quanula, entro que la uvula sia mot ofuscada.	And the end of this instrument is inserted into the patient's mouth so that the steam rises to the uvula over the glottis, as the uvula becomes very fogged up.
E aprop itera sobre aquela motas veguadas entro qu’es secca, e guarda te que no fassas aquesta curacio al comesament de l’aveniment de apostemas, quar trop ajustaria en le apostema, e no cove que tu fassas aquo, sino deves la declaracio de apostema de lu caut.	And you should repeat this several times until it is dry; be careful not to perform this cure during the beginning of an appetite for food, because it will increase the appetite too much; rather, you should wait until after he has eaten something.
Mays si no es a tu present aquest instrument, lahoras pren una cana e compon en la extramitat de lu un clos de huou, per so que la boca del malaute sia comborida, quar le closc del huou prohibeys la vapor comburir la boca.	But if you do not have this instrument available, then take a reed and attach some wool to its end, so that the patient's mouth is filled, because the wool prevents the steam from burning the mouth.
E aquesta curacio es bona am salut.	And this cure is good for health.
Capitol .xxxviii.	Chapter 38.
De extraccio d’espinas e de aquo que adhereys en le golayro e de las autras causas.	On the extraction of thorns and what adheres in the gullet, and other causes.
Motas veguadas adhereys en le guolayro o spina de peys o alcuna autra causa.	Many times there are adherences in the gullet or a thorn in the throat or some other cause.
Adonc cove que tu extraguas aquo que de aquels es apparent, sobre le qual catz la vista, pus que tu premes la lengua am instrument denant solelh, per so que a tu sia declarat aquo que es en la guola.	Therefore, you should extract whatever is visible there, by pressing the tongue with an instrument in front of the sun, so that what is in the throat will be revealed to you.
E aquo que no apar e es a tu occultat en le guolayro, cove que tu fassas vomir le malaute denant que la vianda sia degerida en l’estomac, quar fort leu la causa annexsa le golayro sira foro-getada per vomit; o que deglusia le malaute una pessa de nap o de razit de laytuga o un boci de pa sec; o prengua una pessa de sponga marina sequa leon, e lia aquela fortment am fiel, e aprop le malaute transglussia aquela, quar cum perve al loc en le qual so spinas e es extrahuda, lahoras so foro-getatz.	And if what is hidden in the throat is not apparent to you, then make the patient vomit before the food has digested in the stomach; because often the cause of an obstruction in the gullet is thrown up by vomiting; or the patient should swallow a piece of soap or a piece of lettuce stem or a piece of dry bread; or he could take a piece of dried sea sponge, and chew it hard while spitting out the saliva, and then press his throat with your hand, because when this reaches the place where there are thorns, they will come out.
E mays pren una anguila e be am fiel liada, e sia dedintz mesa e soptament sia extrayta; o pren un porr e soptament le metas e soptament l’en tratz.	Or take an eel and chew it with vinegar, and let it be inside the mouth and spit it out; or take a pig's ear and chew it and then spit it out.
Mays si no so foro-getatz am aquelas causas las quals havem ditas, lahoras husa de un instrument de plom segon aquesta forma:	But if they are not dislodged by the causes we have mentioned, then use a lead instrument in the following shape:
E sia pus gros que ray un petit, e en la extramitat de lu sia conquavitat la qual tu entrometas en la sua guola am facilitat.	And the point should be made with a plucker, and the point should be larger than the rest of it; and in the end of it there should be a concavity which you insert into his throat with ease.
E el aga le sieu cap elevat en sus, e guarda te que·l tocament del sieu os de la gola, per so que endevengua a lu cos e am aquela que enpellesca le os o la spina, o que aquel le metge am la sua ma.	And let him hold his head up, and be careful not to touch the bone of his throat, so that it does not push against the bone or the thorn, or that the doctor with his hand.
Mays empero que·l malaute aquel entrometa es miels, per la sua sciencia del loc de la causa annexa e enpellisca en jos, e tira la sua ma am le instrument en sus, tot aquo segon la quantitat la qual es a lu preparada entro que sia foro-getada.	But let the patient himself put it in, according to his knowledge of where the obstruction is located and let him press down from above, and pull up the instrument with his hand, according to the amount by which he is prepared for it to be dislodged.
Capitol .xxxix.	Chapter 39.
De extraccio de sancguisugua annexsa al golayro.	On the extraction of blood clots from the gullet.
Quan es medicada sanguisugua am aquo que havem dit en la divisio de la curacio am medicinas e no comfereys, considera lahoras en le guolayro del malaute al solelh, pus que tu aias compremuda la lengua de lu am instrument le qual a tu havem recomtat.	When blood clots are treated with what we have said in the division of cures by medicines and not by cauterization, then look to the gullet of the patient from above, as you press his tongue with an instrument which we recommended.
Donc si tu vezes la sancguisugua, extratz aquela am onci petit o am gesti subtils decentment.	Therefore if you see the blood clot, extract it with a small needle or with very fine tweezers, gently and decently.
E si no es a tu possible estrayre am aquel, lahoras pren una canula concava e entromet aquela en lo guolayro del malaute, e aprop pausa en la concavitat de la canula un ferr ignit, e fay aquo tantas vetz (entro que la sancguisugua sia morta e se osta del guolayro) e abstengua se le malaute tot lo jorn de aygua.	And if it is not possible for you to extract it with that, then take a hollow reed and insert it into the patient's gullet, and then place a red hot iron in the concavity of the reed, and do this as many times as necessary (as long as the blood clot is dead and comes out of his throat), and let the patient abstain from drinking water for the whole day.
E aprop prengua una veyria plena de aygua frega, e obra la boca de lu en aquela, e lava la boca am aquela; e no trasglucia de aquela alcuna causa e maugua l’aygua una hora aprop autra am la sua ma, quar la sancguisugua tantost cum sent l’aygua catz.	And then take a rag wet with water, and wipe his mouth with it; and do not spit out any of the water and let him sip the water little by little with his hand, because the blood clot will come right away when he feels the water.
Mays si no es foro-getada am aquo que havem recomtat, lahoras subfumigua le malaute am cimetz o am assafetida per le instrument le qual havem recomtat en la sufumiguacio de uvula.	But if it is not dislodged by what we have recommended, then sub-fumigate the patient with camphor or asafoetida through the instrument which we recommended in the sub-fumigation of the uvula.
Fay aquo, so en quar cayra.	Do this, as long as it is necessary.
E es un’autra manieyra de operacio en sufumiguacio de aquela, es que tu prenguas una ola en la qual sian carbos ignitz e la ola sia cuberta am una cobertora en le mieg de la qual sia un trauc, e sia compausat en aquel trauc la extremitat del instrument; e aprop dega desus la subfumigacio; e pause le malaute la sua boca en la extremitat de la canula, e claugua la sua boca per que la subfumiguacio no sia foro-getada entro que sapias que la subfumigacio es pervenguda a la sancguisugua, quar la sancguisugua tantost cayra.	And there is another way of operating with sub-fumigation: take a bowl in which are burning coals and the bowl should be covered with a cloth in the middle of which there is a hole, and fix the end of the instrument in that hole; then do the sub-fumigation; and let the patient close his mouth over the end of the reed, so that the sub-fumigation does not escape as long as you know that the sub-fumigation has reached the blood clot, because the blood clot will come right away.
E si no catz, lahoras tu itera la subfumiguacio motas vetz, e abstengua le malaute de beure, e mange causas saladas e alhs, e no begua aygua, e ayssi necessari es que am aquest regiment sia fora-getada.	And if it does not come out, then repeat the sub-fumigation many times; and let the patient abstain from drinking, and eat salty causes and alms, and do not drink water; and if this treatment is followed, then the blood clot will be dislodged.
E aquesta es la forma del instrument am le qual es trayta sancguisugua del guolayro quan es vista; e es semblant a forceps ayssi cum vezes, sino quar es en lu alcuna curvitat:	And this is the form of the instrument with which blood clots are extracted from the gullet when they are seen; and it is similar to tweezers except for the fact that there is some curvature in it.
le qual sia mesa al guolayro, e la extremitat de lu es semblant a bec de ciconia, que es guanta, en la qual es aspretat de lima, per so quar, quan comprem alcuna causa, aquela no leyssa.	This should be inserted into the gullet, and its end is similar to a stork's beak, which is hooked, so that when it grasps something, it does not let go; therefore, when you press on some cause, it will not slip.
Capitol .xl.	Chapter 40.
En le qual es la suma del sermo en apercio de apostemas e en seccio de lor.	In which is the sum of the tongue in regard to obstructions and their sections.
Les apostemas so motas specias, de motas manieyras, segon que ve rememoracio de lor, de quascuna en aquest libre.	Obstruction are of many kinds, according to what is remembered by us in this book.
E so diversas en perforacio e seccio de lor per doas manieyras, de las quals la una es per la specia de apostemas en si meteys; e per aquo que comprem de las humiditatz.	And they are diverse in their penetration and sections by two methods: the first is by the nature of obstructions themselves; and by what we understand from moisture.
E la segonda manieyra es prop les locs en les quals accideys del cos, quar le apostema accident en le cap es autra de la apostema accident en le cul; e le apostema en le loc carnos accident es autra del apostema accident en junctura; e a quascun de lor es son juguament per operacio.	And the second method is by the places where they occur: for example, an obstruction that accidentally occurs in the head is different from one that accidentally occurs in the anus; and an obstruction that occurs in a fleshy part is different from one that occurs in a joint; and each of them is treated by operation.
E mays de apostemas so alcunas las quals cove que no sian perforadas sino aprop maturacio de la sania en aquels o compliment de lor.	And there are some obstructions which do not need to be penetrated, but only the maturation of the pus in them or the completion of them.
So autras apostemas les quals cove que sian traucatz quan son cruzes, e no son maturatz segon lor compliment, ayssi cum apostemas que son propdas a las juncturas, quar apostema quan ve prop junctura, lo esser de lu es prolonguat entro que·s poyreys aquo que es en le circuit de lu, e fort leu son corromputz les liamentz o les nervis de aquela junctura, per que es fayta causa de contraccio de aquel membre; o es apostema prop de membre principal, e si tu tardas la perforacio de lu entro sia madurat nosira al membre principal; o es prop le cul, donc perfora aque no-madurat; e no cove que·l perforas cru, de no-complida degestio, sino aquel que es prop del cul, per so que no poyresca le preon de lu e sia elonguat a las partidas dedintz del cul, e sia fayta fistula, o que sia fayt en le terme de lu que no sia sanat.	There are also obstructions which do not need to be punctured but only the maturation of the pus in them or their completion: or they are near a joint, for when an obstruction occurs near a joint, its nature is prolonged by the parts around it and it strongly corrupts the ligaments or nerves of that joint; or it is near the main member, so if you delay its penetration until it matures, then it will corrupt the main member; or it is near the anus, so do not puncture it until it matures.
Mays cove que tu sapias la hora de la perforacio de la apostema, e aysso es quan es maturat.	May you know the time of the piercing of the pustule, and that is when it has matured.
E sapias que es madurat quan es la cedacio de la dolor e la cessacio de la febre, e aprop la diminucio de la rogor e de la pulsacio, e la acuitat del cap del apostema, e les autres senhals.	And you will know that it has matured when there is a lessening of the pain and fever, and also a decrease in redness and pulse, and a sharp point to the head of the pustule, and other signs.
E quar cove que sapias la perforacio cazer en le loc pus dejos del apostema e de pus venient de curacio de la eminencia.	And you will know that the piercing has been successful when it occurs in the lowest place of the pustule and pus comes out from the healing of the prominence.
E perforacio tostemps sia per le lonc de la carn o del cors, si las apostemas son en las partidas de las mas o dels pes, e en loc dels lacertz, de las cordas dels nervis, de las arcerias; e, al derier, en totz locs enguals en les quals no es reflecio; quar en aquels que so reflectitz, usa de perforacio segon aquel membre.	And the piercing should always be done along the length of the skin or body, if the pustules are on the palms of the hands or soles of the feet, and in places of the veins, nerves, or arteries; and, finally, in any place where there is no reflection; for in those places where there is a reflection, use piercing according to that member.
Mays quan le apostema es en loc carnos, lahoras miels es que leysses la perforacio de lu entro que sia confermada la digestio de lu segon compliment, ayssi quo havem dit; quar si tu perforas aquel denant aquo, es prolonguat le cors del poyre de lu e de mota sordicia, e fort leu las labias de lu so enduradas e la profunditat de lu.	But when the pustule is on fleshy tissue, it is better to let the piercing be done within it as it has been stated; for if you pierce that which precedes it, the body of it is prolonged and the pus flows out from it along with a lot of thick matter, and its lips are hardened and the depth of it.
Mays alcus apostemas so perforatz segon la latitut de la carn o del cos deves la necessitat, o segon aquo del qual lo membre indigeys.	But some pustules should be pierced according to the width of the skin or body, depending on the necessity, or according to that member from which one suffers.
E cove que administres petita perforacio , e·n les apostemas grans gran perforacio e ampla o motas seccios segon la diversitat de la grandesa dels apostemas.	And you must administer a small piercing on the smaller pustules, and for the larger pustules, a large and ample piercing or many piercings according to the variety of their sizes.
E autras so dels apostemas en les quals cove que la codena sia conquavada e sia encidida, quan es fayta ayssi quo pan e fayta es en terme que ja stigua, ayssi cum aquel que accideys en trops de dubelec e de bubos.	And there are others that are pustules in which the cord is hollow and has been cut, when it is done so that a pan is made from it, that is, as much as one can make from a horse's hoof, or from a bullock's hoof, or even more.
E de aquels so que so insciditz am seccio havent tres angles; e de aquels es en le qual es inscidit ayssi cum figura de fuelha de mirtra, ayssi cum las apostemas dels angonars.	And there are those that are cut with a three-pronged incision, and there is one in which it is cut like the shape of a fern leaf, just as the pustules on the angles of the nose.
E de lor so en les quals es administrada seccio redonda e seccio lunar, e semblantz ad aquels.	And there are those in which a round incision and a moon-shaped one is administered, and they are similar to those.
Mays aquel al qual no es cap ayssi cum son apostemas leons superficials, cove que tu perforas aquel am perforacio superficial, o plana tant solament.	But if it does not happen like that with superficial pustules, then you must pierce that one with a superficial piercing, or a flat one only.
E cove quant le apostema es gros e ya ha colligit mota sania, que perfores aquel e no te coytes que extraguas tot le poyre en aquela hora; habantz extratz de aquel una partida, e aprop opila le apostema entro al autre dia, e aprop extratz una partida major, e aprop fa aquo motas veguadas segon graduacio entro que sia foro-getat.	And when the pustule is large and has already collected a lot of pus, pierce that one and do not be afraid to extract all of its pus at that time; first draw out some from it, then plug up the pustule until the next day, then draw out a larger portion, then do this many times according to its degree until it is fully drained.
E majorment si·l malaute es de freol vertut, o femna prens, o enfant petit, o viel en decrepitut, quar l’esperit animal motas vetz es resolvut am la egressio de la sania, e fort leu mor le malaute, e tu operte les.	And especially if the patient is of cold nature, or a woman in labor, or a small child, or an old person in weakness, for the animal spirit is many times resolved by the discharge of pus, and soon dies after, then you operate on them.
Don guarda aquest capitol am gran cautela, e aprop la tua perforacio en la qual perforas aquestz apostemas, cove que abstergescas las plagues e consideras donc si la plagua del apostema es pauca, o es una seccio plana, lahoras tu aministra las qualguas de li o de coto antic; e si le apostema es gran, e las fissuras de la perforacio son motas, lahoras cove que tu pauses meca en quascun trauc entro que pervenguan ensemps.	Therefore, keep this chapter with great caution, and when you pierce those pustules, wash the sores, and then consider if the sore of the pustule is little, or is a flat section, then you administer the remedies of lead or of red copper; and if the pustule is large, and its fissures are many, then you must pause the needle in each crack as they come out together.
E si en le apostema es abscindit una partida de la codena o has concavada aquela en le circuit, lahoras cove que tu la complescas de coto viel o de fil fayt de drap de li, ayssi cum quan has traytz pans o razizos, ses humiditat; e strenh aquel entro al tertz dia; e aprop proceseys aquel e cura le am aquo que cove dels enguentz entro que sia sanat.	And if in the pustule a part of the cord is abscised or you have hollowed it out all around, then you must complete it with old lead, or with thread made from linen or from lead cloth, just as when one treats pans or roots, without moisture; and strengthen that one on the third day; and then process and cure it with what one uses to heal sores.
Mays si accideys flux de sanc en la hora de la operacio tua, lahoras tu aministra aygua frega e vi agre en les quals mules un drap de li, e pausa aquel sobre le loc del fluxs del sanc motas veguadas.	But if blood flows in the hour of your operation, then you must administer water mixed with vinegar and wine in which a cloth of lead has been soaked, and place that over the location of the flow of blood many times.
Mays si persevera le fluxs del sanc, lahoras cove que tu aministres regiment e curacio e polveras las quals he recomtadas en motz locs de aquest nostre libre e de divisio.	But if the flow of blood persists, then you must administer remedies and cures and powders which I have mentioned in many places in this book and its divisions.
Mays si es en temps de hivern, e·l loc de la apostema es loc de motz nervis, lahoras cove que tu enfundas pulvils en vi e oli caut, e pauses aquels sobre les locs.	But if it is in the winter time, and the location of the pustule is the site of many nerves, then you must mix powder with wine and oil that is hot, and place those on the locations.
E si es en estiu, e les locs son carnoses, lahoras cove que tu pauses pulvils enbeguts am aygua e oli o am vi e oli, e tot aquo sia freg entro que sia le ters dia, ayssi cum havem dit, e lahoras cove que tu deslies le apostema e abstergescas aquel e aministres en la curacio de lu aquo que a lu conveneys entro que sia sanat.	And if it is in the summer, and the locations are fleshy, then you must place powders that have been moistened with water and oil or wine and oil on them; and let all of this be done until the third day, just as we have said, and then you must dissolve the pustule and wash it and administer to its cure whatever is convenient for it.
E aysso es aquo que es necessari de la cognicio de la curacio de apostemas universalment, mays segon la via de distinccio ja he dit de tot apostema en qual manieyra es via de la cura de lu per capitols singularment.	And that is what is necessary for the knowledge of the cure of pustules universally, but according to the way of distinction I have already said about every pustule in which manner is the way of its cure specifically.
Capitol .xli.	Chapter 41
De seccio de apostemas les quals veno en la codena del cap.	Of the section of pustules that come in the cord of the head.
En la codena del cap petitz apostemas, e so de specias de nodes les quals conteno tunicas que so a lor factz ; e las specias de lor so motas.	In the cord of the head are small pustules, and they are of the nature of joints which contain membranes that are to them attached; and their nature is varied.
E de lor son pingas, e de aquelas so que conteno humiditat semblant a lima.	And from them are bumps, and from those are those that contain moisture similar to lime.
E de aquelas so las quals conteno humiditat semblant a pols, et asemblantz a lor; e de aquelas so que son lapideas, durs.	And from those are ones that contain moisture similar to powder, and they resemble them in appearance; and from those are ones that are scaly and hard.
E en la seccio de totz, e en la extraccio de aquels no es temor, cum deves la exteccio de aquels no fa contrariat arceria.	And in the section of all of them, and in the extraction of those there is no fear, just as when one extracts thorns, it does not contradict the artery.
E la operacio en seccio de aquels es que tu esproes aquels am instrument la forma del qual ve aprop aysso, le qual es apelat entromes, entro que sapias que contengua.	And the operation in the section of those is that you express them with an instrument whose shape you see here, the one which is called entremes, as long as you know what it contains.
Quar si aquo que conte es humiditat, lahoras scindeys aquel am seccio segon la longitut per seccio superficial segon aquesta forma:	For if that which it contains is moisture, then split that one with a section according to its length by a superficial section according to this form:
E comensa en la seccio de la linha de .B. entro a la linha de .G. Donc cum la humiditat es evacuada, lahoras tu excoria aquela pel que conte aquela humiditat, e no leysses de aquela alcuna causa de tot, quar tropas veguadas retorna, si roman de aquela alcuna causa.	And begin the section at line .B to line .G. Therefore, when the moisture has been discharged, then you will scrape that one from which that moisture was evacuated, and do not leave any cause of it behind, for returning many times, if any cause remains.
E aprop submergeys coto en enguent egipciach, si es present, e sino, en aygua e sal; e umpleys am aquel la plagua e layssa aquel entro ad autra dia, quar am aquo corrodeys tot so que es romas de aquela pellicula.	And then immerse it in Egyptian ointment, if it is available, and if not, in water and salt; and fill that with the sore, and let it remain until the next day, for by doing so you will corrode all that remains of that membrane.
E aprop itera sobre aquel coto am enguent egipciach segondament e tersament si indigeyses de lu, entro que·t comfides que no y haia romas alcuna causa de aquela pellicula; lahoras cura la plagua am enguent entro que sia sanada.	And then apply ointment on that one again and again if it needs it, until you are confident that no cause of that membrane remains; then cure the sore with ointment until it is healed.
E si apostema conte nodi gras, lahoras tu inscideys aquel segon aquesta forma:	And if the pustule contains a fatty nodule, then you must insert that one according to this form:
am seccio havent forma de crotz, e geta oncis entre doas labias de la seccio e scorsa aquel de tota partida, e esforsa la tua vertut en extraccio de la tunica la qual conte aquel.	by section having the form of a crook, and cut the edges between the two lips of the section and scrape that one from all around, and exert your strength in extracting the membrane which contains that one.
Mays si a tu arceria fa contrarieta, lahoras fay aquo que yeu t’e recontat primieyrament.	But if your artery causes a contradiction, then do what I have told you before.
E semblantment fay en le apostema lapificat de seccio e de curacio segon que a tu havem dit; e seccio sobre apostema lapificat es pus leugiera, quar es de pauc sanc e de pauca humiditat.	And similarly do in the pustule that is lapified by section and cure according to what I have told you before; and section on pustule that is lapified is pus-like, for it is of little blood and little moisture.
E alcunas vetz so alcus de aquestz apostemas les quals so en le cap en alcus homes am los quals de tot no es humiditat; la qual causa es quar yeu inscindigui sobre un apostema en le cap de una femna vielha e atrobegui le apostema ayssi cum peyra sorda, aspra, blanqua, la qual no podia esser trinquada, e si a alcu fos am aquela percussit, plaguera aquel.	And sometimes there are some of these pustules in the head of some people in whom there is no moisture; and their cause is that one who has struck on a pustule in the head of an old woman and blocked the pustule with a hard, rough, white pebble, which could not be broken, and if he strikes it, it bleeds.
Mays en les autres apostemas accidentz en le cap otra aquest no es aquest capitol, ayssi cum les apostemas que veno als caps dels enfantz e deves las razitz de las aurelhas, mays la seccio de aquestz totz sia seccio superficial.	But with other swellings that appear on the head other than this one, which is not in this chapter, such as swellings that come to the heads of infants and behind the ears, the incision of all of these should be superficial.
E pausa la perforacio de aquels de la partida pus bassa de lor per so que sia alleujat le cos de la sania a las partidas pus bassas.	And make the incision from the lower part of them so that the body is relieved from the disease in the lower parts.
E aprop cura aquelas am aquo que conveneys ad aquel de curacio.	Then treat those with what is appropriate for that kind of treatment.
Capitol .xlii.	Chapter 42.
De seccio de scrophulas las quals accideyso en le col.	Of the incision of scrofula which occurs on the neck.
Motas veguadas endeveno aquestas apostemas en le colh e en las aysselhas e en les angonars; e alcunas veguadas accideyso en las autras partidas del cos.	These swellings often appear on the neck and armpits and elbows; and sometimes they appear in other parts of the body.
E so aquelas que accideysso en le colh, e so motas que so engendradas entre lor, e tota scrofula de aquelas es dintz la sua tunica propria, e ayssi cum en les nodis e apostema del cap, ayssi cum havem recomtat.	And those that appear on the neck, and many of them are engendered among themselves, and all scrofula of these is within their own tunic, and so with the nodes and swellings of the head, as we have already described.
E las specias de aquestas scrophulas son motas, quar de aquelas so alcunas lapideas, e de aquelas so que conteno humiditatz, e de aquelas so malignas las quals no obeseysso a curacio.	And the species of these scrofula are many; some of them are stony, and some contain moisture, and some are malignant and do not obey treatment.
