Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
Mays si en l’os es petita poyredura, lahoras ratz aquel de aquela poyredura e de la sua negror, e cura aquel entro que sia sanat.	And if there is a small ulcer in the bone, then remove that and its blackness, and treat it until it is healed.
Capitol .xxxii.	Chapter XXXII.
De la cura de las dentz eminentz sobre las autras.	On the treatment of teeth that protrude beyond the others.
Quan las dentz so eminentz no segon lor cors natural per aquelas la forma es laga, e majorment quan endeve a las femnas, e majorment a las piuselas venerablas; donc cove que tu consideras: si dent es nada aprop autra dent, e no es possibla sarradura ni linament de lu, lahoras radica aquela; mays que no sia annexa am autra dent, lahoras tu inscideys aquela am aquest instrument del qual aquesta es la forma; e es semblant a morr de porc, e sia feyt de ferr de India de extramitat mot aguda.	When the prominent teeth do not follow their natural course due to their form being lax, especially when this occurs in women and more so in those who are venerable; therefore, you should consider: if a tooth is very close to another tooth, and there is no possibility of extraction or treatment without causing damage, then root out that one. But ensure it does not attach to the adjacent tooth; at this point, you incise it with an instrument of this shape; it resembles a pig's tusk, and it is made of Indian steel with an extremely sharp tip.
E sia la tua inscizio am la qual inscideyses aquela en trops dias per la duricia de la dent, e que no sia comauguda autra de las dentz.	And let your incision be such that when you incise it over several days due to the hardness of the tooth, it does not become inflamed or affect other teeth.
E si es dent eminent expausat a limadura, lahoras lima aquel am lima de ferr de India del qual aquesta es la forma:	And if it is a prominent tooth that needs filing, then file it with an Indian steel file of this shape:
E sia tot de ferr de India e·l margua eysament; e sia de motz menutz puntz ayssi cum lima am la qual son faytas agulhas, am la qual la dent sia limada pauc a pauc en motz dias am fecilitat, per so que no sia autra dent comauguda e caga.	And let it be entirely made of Indian steel and grind it appropriately; it should have very fine points as with a file used to make needles, with which the tooth is filed little by little over several days with ease, so that other teeth are not inflamed or harmed.
E aprop lineys aquela en la fi, e ratz aquela am alscus razoris.	Along the edge lines there, and cut that with razors.
E si es dent del qual una partida es trinquada e lideys la lengua, lahoras cove que tu limescas aquel entro que l’aspretat de aquela fraccio sia ostada e engualhada, e sia aplenada per so que la lengua no ledesca ni la paraula no corrumpa.	And if it is a tooth of which one part is broken and you shape the tongue, immediately file that inside where the sharpness of that fracture is smoothed out, and fill it so that the tongue is not injured and the speech is not impaired.
Capitol .xxxiii.	Chapter XXXIII.
De restauracio de dentz maugudas am fiel de aur o de argent.	On the restoration of defective teeth with gold or silver filling.
Quan accideys a las dentz devant concussio e remossio per percussio o per cazament, e le malaute no pot strenher sobre aquo que manga, e tu has curat aquel am medicinas stipticas, e no ha valgut la tua curacio, lahoras per so que no cagan es engen en aquelas que sian strengudas am fiel de aur e no de argent, quar argent se fa vert e aprop se poyreys aprop alscus dias, mays aur nul temps no es mudat.	When it happens that the front teeth are loosened or dislocated by impact or accident, and the patient cannot bite properly due to this, and you have treated them with astringent medicines, but your treatment has not been effective, then because they do not bite correctly, attach those that are strong with gold and not silver, for silver changes color and soon deteriorates, whereas gold never changes.
E sia le fiel en tal subtilitat e grocesa segon la quantitat que puesca entrar entre las dentz; e la forma de la reccio es que prenguas le fiel e pren lo doble de lu entre doas dentz sanas, e aprop que cresques am doas tortuositatz del fiel entre doas maugudas, o si’ una o motas, entro que pervengua la tela a la dent sana del autra partida.	And let the filling be of such subtlety and thickness according to the quantity that can enter between the teeth; and the form of the work is that you take the filling and place twice as much of it between two healthy teeth, and then build up with two tortuosity of the filling between one or more defective teeth, until it reaches the surface of the healthy tooth on the other side.
E aprop itera le teyssiment entro a la partida de la qual comenciest, e strenh la tua ma am facilitat e savieza entro que no sia mauguda.	And then continue the filling from the part where you started, and strengthen your work with ease and skill so that it is not defective.
E sia la tua striccio am la qual strenhas le fiel deves las razitz de las dentz que no evasesca.	And when you strengthen the filling, be careful not to injure the roots of the teeth.
E aprop inscindeys las extramitatz del fiel superfluens am las forceps o tosoyras, e agregua aquelas en quascun loc am gesti, e converteys aquelas e las occulta entre la dent sana e la dent mauguda, per so que no fassa lesio a la lengua.	And then trim the excess filling with forceps or scissors, and shape those parts as needed, and place them between the healthy tooth and the defective one so that they do not injure the tongue.
E aprop leyssa aquela ayssi streyta cum roman.	And thus he leaves it as narrow as a Roman would.
Mays si es desliada o rumpuda, strenh aquela o aquelas am autra fiel en tal manieyra en tot son temps.	If it is loose or ruptured, strengthen it or those parts with another thread in such a way for all its duration.
E aquesta es la forma de las dentz e la figura de la rectacio de doas dentz sanas e de doas maugudas, ayssi cum vezes aquestas liadas:	And this is the form of teeth and the figure of the alignment of two healthy teeth and of two defective teeth, as you sometimes see them joined:
E quan se fa que retorno una dent o doas aprop le cazement de quascuna en lors locs, e sian recrescutz ayssi cum havem recomtat, e que remauguan.	And when it happens that one tooth or two are returned to their proper place, and they grow back as we have recounted, and remain in place.
E no fa aquo sino bo artifexs e savi.	And only a good artisan and wise person can do this.
E alcunas veguadas es aptat alcuna causa dels osses de vaca, e es fayt de lor ayssi cum forma de dent, e es pausada en loc en le qual defayl la dent, e es strengit ayssi cum havem dit, e reman e serveys am aquel per lonc temps.	And sometimes a cause for using cow bones is given, and it is shaped like a tooth, and placed in the location where the tooth is missing, and it is strengthened as we have said, and remains and serves as that tooth for a long time.
Capitol .xxxiv.	Chapter XXXIV.
De inscizio del liament le qual ve en la lengua e prohibeys loquela.	On the incision of the membrane that is in the tongue and prevents speech.
Aquest liguament le qual ve dejos la lengua alcunas veguadas o es natural am le qual hom nays, o accidental e accideys per plagua la qual ja es consolidada.	This ligament that is below the tongue sometimes is natural and one has it from birth, or it is accidental and occurs due to an injury that has already healed.
E la operacio en lu es que huobres la boca del malaute, le sieu cap existent en le tieu se; e eleva la sieua lengua, e aprop inscideys aquel liament nervos segon la latitut entro que sia solvuda la lengua de la sua recencio.	The operation is to open the mouth of the patient, with their head tilted back; and lift their tongue, and then cut that ligament along the nerve according to its width, ensuring it is freed from the root.
Mays si en aquela es alcuna duricia o denodacio, e aquo es stat per consolidacio de plagua, lahoras tu gieta unci e scindeys aquel per la latitut entro que aias inscindit le liament e sia dissolvuda la nodacio.	But if there is any hardness or knot in it, and this has occurred due to the healing of an injury, then you should incise it carefully and cut it along its width until the knot is dissolved.
E guarda te que no sia fayta fissura en le preon de la carn e que scindas aqui arceria e vengua flux de sanc.	And be careful that no cut is made in the skin and that you do not sever here any artery or vein, causing a flow of blood.
E aprop sia lavat le vestigi de la inscisio am ayguaros o am vi agre o am aygua frega; e aprop pausa dejos la lengua licini; so es meca la qual tengua le malaute dejos la lengua en quascuna nuoyt per so que no sia consolidat autra veguada.	And then let the remnants of the incision be washed with cold water or vinegar or salted water; and afterwards place a licorice stick there; this is how the bad taste that accumulates under the tongue should be removed each night so that it does not consolidate elsewhere.
Mays si accideys flux de sanc, pausa sobre le loc vetriol trissat; mays si le sanc ventz, lahoras cauteriza le loc am cauteri lantiginos le qual conveneys ad aquo.	But if blood flow occurs, place over the area triturated vitriol; but if the blood spurts, then immediately cauterize the spot with a hot iron, which is appropriate for such cases.
E aprop aquel cura am las autras causas entro que sia sanat.	And then treat it with the other remedies until it is healed.
Capitol .xxxv.	Chapter XXXV.
De extraccio de ranula dejos la lengua.	On the Extraction of a Ranula Under the Tongue.
Alcunas veguadas accideys dejos la lengua apostema asemblant a nomla petita prohibent la lengua de la sua operacio natural; e fort leu es magnificada entro que huempla la boca.	In some cases, an abscess similar to a small swelling occurs under the tongue, preventing it from performing its natural function; and quickly it enlarges to the point of filling the mouth.
E la operacio en lu es que huebras la boca del malaute sesent devant le solel e considera le apostema.	And the procedure is that you should open the mouth wide in front of the light and examine the abscess.
E si tu le vezes de fusca color o de negra, dur, al qual le malaute no atroba sentiment, lahoras no toques aquel quar es cranc.	And if you see it as a dark or black color, hard, and one that the patient does not feel any sensation in, then do not touch what is clearly gangrenous.
E si es declinat a blancor, en le qual es humiditat, lahoras tu met le onci en lu, e inscideys aquel am spatum subtil, e inscindeys le de tota partida; e si sanc te ventz en la hora de la tua operacio, lahoras tu pausa desus zegi trissat, so es vetriol, entro que sia restreyt le sanc.	And if it appears inclined towards a whiter color, which is moist, then you should place your finger there, and cut it with a sharp scalpel, cutting it completely; and if blood spurts during the operation, immediately apply crushed zinc sulfate, also known as vitriol, to control the bleeding.
E aprop retorna a la obra tua entro que lo haias trayt am compliment de lu, entro que sia lavat am vi agre e sal; e cura aquel am l’autra curacio ad aquo entro que sia sanat.	Then return to your work after it has been treated thoroughly with water and salt; and care for it with the other treatment until it is healed.
Capitol .xxxvi.	Chapter xxxvi.
De extraccio de apostema de doas aurelhas e de aquel que es nada en le golayro e de las autras apostemas.	On the incision of an abscess in both armpits and that which is near the groin, and of other abscesses.
Quan endeveno en le golayro godat, so son glandulas las quals son asembladas algodat, las quals accideysso deforas e son nompnadas doas aurelhas, las quals quan tu las curas am aquo que havem dit en la divisio e no es sanat, lahoras tu considera si le apostema es dur, de fusca color, de pauc sentiment, lahoras no toques aquel am ferr.	When you find an abscess in the groin area, it involves glands that are clustered together and appear outside the body, known as armpits. If you treat them as we have described in the division and they do not heal, then consider whether the abscess is hard, dark in color, and insensitive. At this point, do not touch it with an instrument.
E si es de roga color e la razic es grossa, lahoras no toques aquela am ferr per le flux del sanc; abantz layssa aquel entro sia madurat, e lahoras o tu trauqueras aquel, o sira romput per si.	And if it is red in color and the root is large, then do not touch it with an instrument due to the flow of blood. Instead, leave it until it has matured on its own, and either you will then extract it, or it will burst open by itself.
E si es de blanqua color, radon, e la razit de lu es subtil, lahoras aquel es que cove esser inscidit.	And if it is white in color, soft, and the root of it is delicate, then that should be incised.
E la operacio en lu es que consideras, denant la tua operacio, si ja ha repausat le apostema de lu caut am repaus complit o si es deminuit am alcuna deminucio; e lahoras fay sezer le malaute denant le soleyl, e·l cap de lu sia en le tieu se, e huebre la boca de lu, e le servidor prenent entre las suas mas prema la lengua de lu dejos am instrument mot noble del qual aquesta es la forma:	And the procedure is that you consider, before your operation, whether the abscess has already rested and healed somewhat on its own or if it has diminished in any way. Then make the patient sit facing the sunlight, and place his head to one side, and expose the mouth of the abscess. The assistant should hold firmly the area around the opening with their hand, and then use a noble instrument of this form:
E sia fayt de argent o de aram, e sia subtil cum cotel.	And it should be made of silver or iron, and as thin as a knife.
Donc cum tu premes am aquel la lengua e es mostrat a tu la apostema, e catz sobre aquel le tieu vezement, lahoras pren onci e fica aquel en l’amenla, e tira aquel a las partidas defora tant quant podes.	Thus, when you press with your finger upon that tongue and the abscess is shown to you, then apply heat over it firmly; now take some honey and place it in an opening, and draw it out towards the outer parts as much as you can.
Otra aquo que tiras alcuna causa de las tunicas, e aprop incideys aquela am instrument del qual aquesta es la forma:	Another one you pull out from the cause of the tunics, and then cut it with an instrument whose form is as follows:
e es asemblat a forceps, empero las extramitatz de lu son corvadas, ayssi que l’orrifici de quascuna de aquelas es en le endreyt del autra, mot agudas, le qual sia de ferr indi enbegut.	and it is similar to forceps, but the ends of it are curved, so that the opening of each one of them is aligned with the other, with sharp points, which should be made of iron.
Mays si aquest instrument no es a tu present, lahoras inscideys aquel am spatum del qual aquesta es la forma de lu: E sia agut de la una part, no agut del autra part.	But if this instrument is not available to you, then cut it with a scalpel whose form is as follows: It should be sharp on one side and blunt on the other side.
E pus que has inscidit una mella, inscideys l’autra segon aquesta meteyssa manieyra de inscizio, e aprop la inscizio le malaute guarguarise de aygua frega	And after you have cut one incision, cut the other in the same manner, and then wash the wounds with clean water.
Mays si endeve flux de sanc, guarguarise aygua de decoccio de scorsa de milgrana o de fuelha de mirtra e semblantz ad aquel de las causas stiptiquas entro que·l flux del sanc sia restreyt, e aprop cura aquel entro que sia sanat.	But if there is bleeding, wash with water boiled with lemon peels or myrtle leaves and similar astringents until the flow of blood is stopped, and then treat it until it is healed.
E alcunas veguadas naysso en le guolayro autras apostemas otra aquelas doas aurelhas, e inscideys aquelas segon que yeu e dit en la inscizio de doas mellas engualment.	And sometimes there appear in the throat other abscesses similar to those two ears, and cut them as I have said regarding the incision of two incisions similarly.
E yeu ja fu medicat una femna de apostema le qual era nat en le golayro de lu, le qual apostema tendia a color fusca, de pauc sentiment, le qual ja havia claus le golayro de lu, e la femna respirava am meat streyt, e ja havia prohibit a lu comestio e beure de aygua, e ja era pervenguda a la mort si mays agues stat per un dia o per dos.	And I had treated a woman with an abscess that was born in her throat, which abscess tended to have a dark color and little feeling, it had already closed the throat, and she breathed through a narrow passage, and she had been forbidden from eating and drinking water, and she would have reached death if it had not been for my intervention within one or two days.
E l’apostema ja tant havia pugat que havia mezes dos ramps entro que eyssiro per dos traucs.	The abscess had burst so much that it discharged through two channels within the two rims.
Donc yeu me cuytegui fisturalment e fiquegui en un de lor onci, e tiregui aquel, e atirada es de lu gran porcio, e aprop yeu incidigui aquela de on comprendegui del autre trau, e aprop yeu obrigui la boca de lu, e compremegui la sua lengua, e aprop yeu fiquegui le onci en aquela apostema.	Then I inserted it fistularly and placed it in one of their incisions, and pulled that out, and what was removed was of the large portion, and then I proceeded to that which included from the other side, and then I closed its mouth, and comprehended its tongue, and then I placed the incision in that abscess.
E aprop yeu abscizi gran partida de lu, e no corria de lu sino un pauc de sanc.	Then I removed a large part of it, and only a little blood ran from it.
Donc absolut es le guolayro de aquela femna, e comensec tantost beure aygua, e aprop presec vianda, donc yeu no cessegui inscidir de aquela apostema motas vetz per lonc temps, e succesia apostema en loc de aquel, le qual inscizia entro que es prolonguat aquel.	Then the girl was completely recovered, and she began to drink water right away, and soon after she started to eat food. Therefore, I did not stop incising that abscess for many times over a long period, and an abscess succeeded in that place, which I incised until it was prolonged.
Donc yeu engen agui e cauterizegui le guolayro de lu, donc astec de addicio; e aprop yeu perambulegui e no saubi que fec Dieus de aquela aprop mi.	Then I applied something and cauterized the girl's wound, then it became adhered; and afterwards I walked around and did not know what God would do with that right after me.
Capitol .xxxvii.	Chapter xxxvii.
De inscizio de huvela quan es apostemada.	On the incision of the cheek when it is abscessed.
Quan catarr deysen a la huvula, e es apostemada e es longa, lahoras ela es nompnada perpendicular; e si es en la partida dejos grossa e redonda, e lahoras ela es apelada buba.	When mucus is present in the cheek and it is abscessed and elongated, it is then called perpendicular; and if it is in the lower part thick and round, it is then called a bubo.
Mays quan es curada am aquo que havem dit en la divisio, e no comfereys la tua curacio, e eyssament ja vezes que apostema caut ja es ostat de lu e es subtil, lahoras cove que tu inscidas aquela que es agreguadas redonda; e si es ad aquela longitut, e es sanguina, de fusca color o de negre, e no es a lu centiment, lahoras cove que tu temtes la inscizio de lu, quar en aquela es temor sobre le malaute.	However, when it is cured as we have described in the division and does not conform to your treatment, and you see that it has already abscessed and is subtle, then it is necessary for you to incise those that are aggregated and round; and if it is of such length and is bloody, dark or black, and is not at the center, then it is necessary for you to attempt its incision, because there is fear of malady in that.
E quan tu vezes aquela segon la manieyra que yeu he dita de la sua blancor e longuesa, que tu fassas sezer le malaute e premas la lengua de lu am instrument del qual procesic la sua forma e aprop fica le onci en la nuva, e tira aquela en jos e inscideys aquela am un de dos instrumentz les quals e ditz en la inscizio de dos mellas.	And when you see that it is according to the method I have said about its whiteness and length, that you make the patient sit and press the tongue with an instrument of which the form suits it, and place the incision in the new position, and pull it down and incise it with one of two instruments which are mentioned in the incision of two membranes.
E cove que no inscidas aquela sino aquo que es ajustat sobre le terme natural ses addicio, quar si tu inscides de lu mays, lediyras le sieu parlar.	And you should not incise it beyond the natural limit, for if you incise too much, you will impair their speech.
E aprop la inscizio, usa de aquo le qual havem recomtat en la inscizio de dos mellas, e cura aquela entro que sia sanat.	And after the incision, use what we have recommended for the incision of two membranes, and care for it until it is healed.
Mays si era le malaute espaventat per la inscizio de lu, cove que use de engen en la cauterizacio de lu ses temor, e la manieyra del cauteri en lu no es sino am aygua aguda, e es que tu pauses le cap del malaute en le tieu se, e aprop prem la lengua de lu am le instrument le qual havem dit, e aprop pren de l’aygua la qual havem dita en le capitol de cauterizacio, e comfeys am aquela caus viva, e pausa aquela no spessa ni subtil, e de aquela omple la concavitat de l’estrument del qual aquesta es la forma:	But if the patient is frightened by the incision, you should use an anesthetic during cauterization to alleviate their fear. The method of the cautery is nothing but with sharp water. Place the head of the patient in your lap, and then press the tongue with the instrument we have described. Then take the water we mentioned in the chapter on cauterization and apply it in a warm manner, and pour it not thick nor thin into the concavity of the instrument whose shape is this:
Sia la extramitat de lu conquavitat en la qual sia pausada la medicina ayssi cum la conquavitat de culher de ray, e pausa le strument am la medicina sobre la vula, e·l malaute jagua sobre le sieu latz per so que corro saliva o musellage de la boca de aquel per la intrinscequa medicina, per so que no deyssenda de aquela deguna causa sobre le golayro de lu e que ledesca aquel.	Let the extremity of the concavity in which the medicine is placed be like the concavity of a spoon, and place the instrument with the medicine on the palate, and the patient lies on their back so that saliva or mucus from the mouth does not flow out due to the internal medicine, thus preventing any loss of it.
E aprop te la tua ma am la medicina, e exprem aquela sobre la uvula per l’espazi de miega hora entro que vegas aquela esser denegrada e sedada per la mordicacio de la medicina.	And then with your hand on the medicine, apply it to the uvula for a short while until you see it become blackened and numbed by the bite of the medicine.
E si vols, prengues coto e envolopes aquel sobre la extremitat del ray, e submergeys le coto en la medicina, e entrometas le ray am le coto en una canula de sobre entro que·l coto adheresca en aquela canula, e fay aquo tantas vetz entro que consiegues aquo que vols de la cauterizacio de la uva, e aprop leyssa aquela quar ela se seccara e cayra aprop tres dias o quatre.	And if you wish, take a sponge and wrap it around the tip of the reed, and immerse the sponge in the medicine, and insert the reed with the sponge into a tube so that the sponge adheres to that tube, and do this as many times as needed until you achieve what you want from the cauterization of the grape, and then leave it alone until it dries and falls off after three or four days.
E si indigeysses que iteras la medicina, itera aquela, e aprop la cauterizacio abstergeys en le circuit de la uva am coto enbegut en boder, e mondifica am aquel aquo que es en le circuit de lu de la medicina, e sia lavat am aygua frega, e sia curat deforo am embrocacio, e dedintz am guarguarismes entro que sia sanat.	And if you need to repeat the medicine, do so, and then after the cauterization clean around the grape with a sponge dipped in vinegar, and modify what is around it from the medicine, and wash it with salt water, and treat it externally with embrocation, and internally with remedies until it is healed.
E aquesta especia de curacio es pus salva que inscizio e pus long de temor.	And this kind of treatment is safer than incision and more enduring in terms of fear.
Alcunas veguadas es curada la uvuola am aquo que es pus subtil que cauteri e inscizio, quar es curat am subfumigacio en aquesta manieyra: recipe calament, ysop, origua, ruda, scicados arabic, camamilla, broyda e semblant ad aquels de las erbas, e ajusta totas aquelas causas, o alcunas de lor, en una ola, e sian submergidas am vi agre, e bulhan; e la ola sia be lutada am lut decentment, e sia en le mieg loc de la ola un trauc, sobre le qual sia pausat un instrument conquau de aram segon aquesta manieyra; sia fayt de argent o de aram.	In some cases, the grape is cured with something that cauterizes and incises less severely, as it is treated by subfumigation in this manner: take wax, hyssop, thyme, rue, Arabian saffron, chamomile, and similar herbs, and mix all of these or some of them in a container, and immerse them in sour wine, which should be boiled; the pot should be moderately heated, and at the bottom of the pot place a tray, on top of which place an instrument made of reed according to this method; it can be made of silver or reed.
E sia entromesa la extremitat en la boca del malaute entro que la vapor poge a la uvula sobre la quanula, entro que la uvula sia mot ofuscada.	And insert the end into the mouth of the patient so that the vapor reaches the uvula through the tube, until the uvula is sufficiently treated.
E aprop itera sobre aquela motas veguadas entro qu’es secca, e guarda te que no fassas aquesta curacio al comesament de l’aveniment de apostemas, quar trop ajustaria en le apostema, e no cove que tu fassas aquo, sino deves la declaracio de apostema de lu caut.	Regarding the incisions made within what is dry tissue, be careful not to perform this treatment at the beginning of the onset of abscesses, for it would be too early for the abscess, and you should not do that, but rather wait for the development of the abscess clearly.
Mays si no es a tu present aquest instrument, lahoras pren una cana e compon en la extramitat de lu un clos de huou, per so que la boca del malaute sia comborida, quar le closc del huou prohibeys la vapor comburir la boca.	If this instrument is not available to you, now take a cane and attach at its end a cover of cloth, so that the mouth of the wound is covered, for the covering of cloth prevents the vapor from entering the mouth.
E aquesta curacio es bona am salut.	And this treatment is good for health.
Capitol .xxxviii.	Chapter XXXVIII.
De extraccio d’espinas e de aquo que adhereys en le golayro e de las autras causas.	On the extraction of thorns and what adheres to the skin and other causes.
Motas veguadas adhereys en le guolayro o spina de peys o alcuna autra causa.	Incisions in the tissue adhering to the skin or a fish spine or some other cause.
Adonc cove que tu extraguas aquo que de aquels es apparent, sobre le qual catz la vista, pus que tu premes la lengua am instrument denant solelh, per so que a tu sia declarat aquo que es en la guola.	Then you should remove what is apparent from those things, upon which your gaze falls, and after pressing the tongue with an instrument in front of light, so that it becomes clear to you what is on the tongue.
E aquo que no apar e es a tu occultat en le guolayro, cove que tu fassas vomir le malaute denant que la vianda sia degerida en l’estomac, quar fort leu la causa annexsa le golayro sira foro-getada per vomit; o que deglusia le malaute una pessa de nap o de razit de laytuga o un boci de pa sec; o prengua una pessa de sponga marina sequa leon, e lia aquela fortment am fiel, e aprop le malaute transglussia aquela, quar cum perve al loc en le qual so spinas e es extrahuda, lahoras so foro-getatz.	And what does not appear and is hidden in the throat, you should make the patient vomit before the food is digested in the stomach, for the cause attached to the throat will be easily expelled by vomiting; or have the patient swallow a piece of bread or lettuce juice or a bite of dry bread; or take a piece of dried sea sponge and tie it firmly with thread, and then have the patient swallow that, as when it reaches the location where thorns are lodged, they will be easily expelled.
E mays pren una anguila e be am fiel liada, e sia dedintz mesa e soptament sia extrayta; o pren un porr e soptament le metas e soptament l’en tratz.	Take one eel and boil it in vinegar, then remove its intestines and extract the contents; or take a poultice and apply the preparation to it and let it be treated with the extract.
Mays si no so foro-getatz am aquelas causas las quals havem ditas, lahoras husa de un instrument de plom segon aquesta forma:	If you do not forget the causes that we have mentioned, now use an instrument of lead according to this form:
E sia pus gros que ray un petit, e en la extramitat de lu sia conquavitat la qual tu entrometas en la sua guola am facilitat.	And let it be as thick as a small reed, and at the end of it let there be a curve which you insert into its throat with ease.
E el aga le sieu cap elevat en sus, e guarda te que·l tocament del sieu os de la gola, per so que endevengua a lu cos e am aquela que enpellesca le os o la spina, o que aquel le metge am la sua ma.	And when the patient’s head is raised up, be careful not to touch the bones of the throat, so that it does not harm the body and also the bone or spine, or cause injury to the physician who performs it.
Mays empero que·l malaute aquel entrometa es miels, per la sua sciencia del loc de la causa annexa e enpellisca en jos, e tira la sua ma am le instrument en sus, tot aquo segon la quantitat la qual es a lu preparada entro que sia foro-getada.	However, if the patient who inserts it is skillful, knowing the location of the cause attached and pushing it in appropriately, and pulls his hand with the instrument up, all this according to the quantity that has been prepared within until it is forgotten.
Capitol .xxxix.	Chapter XXXIX.
De extraccio de sancguisugua annexsa al golayro.	On the extraction of a leech attached to the throat.
Quan es medicada sanguisugua am aquo que havem dit en la divisio de la curacio am medicinas e no comfereys, considera lahoras en le guolayro del malaute al solelh, pus que tu aias compremuda la lengua de lu am instrument le qual a tu havem recomtat.	When a leech is treated with what we have said in the division of treatment with medicines and not compresses, now consider the patient's throat in sunlight, since you have retracted the tongue of the patient with the instrument that we have recommended.
Donc si tu vezes la sancguisugua, extratz aquela am onci petit o am gesti subtils decentment.	Then if you see the leech, remove it gently with a small forceps or with fine tweezers appropriately.
E si no es a tu possible estrayre am aquel, lahoras pren una canula concava e entromet aquela en lo guolayro del malaute, e aprop pausa en la concavitat de la canula un ferr ignit, e fay aquo tantas vetz (entro que la sancguisugua sia morta e se osta del guolayro) e abstengua se le malaute tot lo jorn de aygua.	And if it is not possible for you to remove it with that, now take a concave cannula and insert it into the patient's throat, and then place a heated iron in the concavity of the cannula, and do this many times (until the leech dies and falls off) and have the patient abstain from water for the entire day.
E aprop prengua una veyria plena de aygua frega, e obra la boca de lu en aquela, e lava la boca am aquela; e no trasglucia de aquela alcuna causa e maugua l’aygua una hora aprop autra am la sua ma, quar la sancguisugua tantost cum sent l’aygua catz.	Take a piece of flax soaked in water and place it on the wound, and work it into the mouth of the cavity, and wash out the mouth with that; and do not let any cause make you remove from there anything else and change the water every hour with its own hand, for as soon as the leech feels the water it will bite.
Mays si no es foro-getada am aquo que havem recomtat, lahoras subfumigua le malaute am cimetz o am assafetida per le instrument le qual havem recomtat en la sufumiguacio de uvula.	But if it is not possible to perform what we have recommended with this, then fumigate the wound with cimex or asafetida by means of the instrument which we have described for the fumigation of the uvula.
Fay aquo, so en quar cayra.	Do this, so that it may fall out.
E es un’autra manieyra de operacio en sufumiguacio de aquela, es que tu prenguas una ola en la qual sian carbos ignitz e la ola sia cuberta am una cobertora en le mieg de la qual sia un trauc, e sia compausat en aquel trauc la extremitat del instrument; e aprop dega desus la subfumigacio; e pause le malaute la sua boca en la extremitat de la canula, e claugua la sua boca per que la subfumiguacio no sia foro-getada entro que sapias que la subfumigacio es pervenguda a la sancguisugua, quar la sancguisugua tantost cayra.	And there is another method of operation in fumigation of this, which is that you take an urn in which are burning coals and the urn is covered with a cover in the middle of which is a hole, and attach the end of the instrument to that hole; and then proceed above for the fumigation; and place the wound over the mouth of the tube, and close it so that the fumigation does not escape until you know that the fumigation has reached the leech, for the leech will immediately fall out.
E si no catz, lahoras tu itera la subfumiguacio motas vetz, e abstengua le malaute de beure, e mange causas saladas e alhs, e no begua aygua, e ayssi necessari es que am aquest regiment sia fora-getada.	And if it does not bite, then proceed with the fumigation as many times as necessary, and prevent the patient from drinking, and give causes that are salty and dry, and let them not drink water, and in this way it is necessary for this regimen to be followed.
E aquesta es la forma del instrument am le qual es trayta sancguisugua del guolayro quan es vista; e es semblant a forceps ayssi cum vezes, sino quar es en lu alcuna curvitat:	And this is the form of the instrument with which the leech is removed from the body when it is seen; and it resembles forceps as you see, but there is some curvature to it:
le qual sia mesa al guolayro, e la extremitat de lu es semblant a bec de ciconia, que es guanta, en la qual es aspretat de lima, per so quar, quan comprem alcuna causa, aquela no leyssa.	which is placed in the joint, and its extremity resembles the beak of a stork, which is a kind of claw, on which there are grooves, so that when it presses upon any cause, it does not slip.
Capitol .xl.	Chapter XL.
En le qual es la suma del sermo en apercio de apostemas e en seccio de lor.	In which is the summary of the discourse on the preparation for abscesses and their incision.
Les apostemas so motas specias, de motas manieyras, segon que ve rememoracio de lor, de quascuna en aquest libre.	Abscesses are various types of swellings, in many ways, as will be recalled for each one in this book.
E so diversas en perforacio e seccio de lor per doas manieyras, de las quals la una es per la specia de apostemas en si meteys; e per aquo que comprem de las humiditatz.	And they differ in their puncture and incision by two methods, of which one is according to the nature of the abscess itself; and by what presses upon the humidity.
E la segonda manieyra es prop les locs en les quals accideys del cos, quar le apostema accident en le cap es autra de la apostema accident en le cul; e le apostema en le loc carnos accident es autra del apostema accident en junctura; e a quascun de lor es son juguament per operacio.	And the second method is according to the locations where they occur in the body, for an abscess occurring in the head is different from one occurring in the buttocks; and an abscess occurring in a fleshy part is different from one occurring in a joint; and each has its treatment by surgical operation.
E mays de apostemas so alcunas las quals cove que no sian perforadas sino aprop maturacio de la sania en aquels o compliment de lor.	And there are some abscesses that should not be punctured but left until the pus has properly matured or they have reached completion.
